timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,79DSBRPL2024/01/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4600,2.8900,0.0000,0.0000,134.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2800,0.0000,0.0000,2.8900,56.2900,25.0000,70.6500,58.5500,23.9300,1.9300,8.6800,3.8500,6.7500,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,14.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,7.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.4300,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.4500,64.7200,0.0000,0.0000,0.0000,0.0000,0.0000,5.2150,23.1400,0.0000,0.0000,0.0000,0.0000,1156.2646,-282.23,0.00,15.3701,0.00,858.6645
2,BRPL,79DSBRPL2024/01/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4600,2.8900,0.0000,0.0000,134.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2800,0.0000,0.0000,2.8900,61.4800,25.0000,70.6500,58.5500,23.9300,1.9300,8.6800,3.8500,6.7500,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,14.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,7.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.4300,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.2600,64.3500,0.0000,0.0000,0.0000,0.0000,0.0000,5.2150,23.1400,0.0000,0.0000,0.0000,0.0000,1159.3646,-324.23,0.00,15.7489,0.00,819.3857
3,BRPL,79DSBRPL2024/01/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4600,2.8900,0.0000,0.0000,134.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2800,0.0000,0.0000,2.8900,61.4800,25.0000,70.6500,58.5500,23.9300,1.9300,8.6800,3.8500,6.7500,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,14.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,7.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.4300,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.8900,62.6100,0.0000,0.0000,0.0000,0.0000,0.0000,5.2150,23.1400,0.0000,0.0000,0.0000,0.0000,1157.3746,-129.83,0.00,15.7188,0.00,1011.8258
4,BRPL,79DSBRPL2024/01/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4600,2.8900,0.0000,0.0000,134.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2800,0.0000,0.0000,2.8900,61.4800,25.0000,70.6500,58.5500,23.9300,1.9300,8.6800,3.8500,6.7500,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,14.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,7.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.4300,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.4700,62.0500,0.0000,0.0000,0.0000,0.0000,0.0000,5.2150,23.1400,0.0000,0.0000,0.0000,0.0000,1155.7646,-162.87,0.00,15.9989,0.00,976.8957
5,BRPL,79DSBRPL2024/01/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4600,2.8900,0.0000,0.0000,134.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,279.5600,0.0000,0.0000,2.8900,61.4800,25.0000,70.6500,58.5500,23.9300,1.9300,8.6800,3.8500,6.7500,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,14.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,7.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.4300,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.1000,61.9700,0.0000,0.0000,0.0000,0.0000,0.0000,5.2150,23.1400,0.0000,0.0000,0.0000,0.0000,1172.1146,-246.14,0.00,16.0584,0.00,909.9162
6,BRPL,79DSBRPL2024/01/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4600,2.8900,0.0000,0.0000,134.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,279.5600,0.0000,0.0000,2.8900,61.4800,25.0000,70.6500,58.5500,23.9300,1.9300,8.6800,3.8500,6.7500,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,14.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,7.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.4300,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,11.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4600,67.4200,0.0000,0.0000,0.0000,0.0000,0.0000,5.2150,23.1400,0.0000,0.0000,0.0000,0.0000,1177.9146,-281.70,0.00,16.2116,0.00,880.0030
7,BRPL,79DSBRPL2024/01/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4600,2.8900,0.0000,0.0000,134.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,279.5600,0.0000,0.0000,2.8900,61.4800,25.0000,70.6500,58.5500,23.9300,1.9300,8.6800,3.8500,6.7500,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,14.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,2.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.4300,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,11.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.1800,67.0800,0.0000,0.0000,0.0000,0.0000,0.0000,5.2150,23.1400,0.0000,0.0000,0.0000,0.0000,1170.1846,-324.80,0.00,16.1038,0.00,829.2808
8,BRPL,79DSBRPL2024/01/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4600,2.8900,0.0000,0.0000,134.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,279.5600,0.0000,0.0000,2.8900,61.4800,25.0000,70.6500,58.5500,23.9300,1.9300,8.6800,3.8500,6.7500,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,14.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,1.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.4300,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,10.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.5600,65.6600,0.0000,0.0000,0.0000,0.0000,0.0000,5.2150,22.1700,0.0000,0.0000,0.0000,0.0000,1163.2146,-340.08,0.00,16.3032,0.00,806.8314
9,BRPL,79DSBRPL2024/01/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4600,2.8900,0.0000,0.0000,134.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,279.5600,0.0000,0.0000,2.8900,61.4800,25.0000,70.6500,58.5500,23.9300,1.9300,8.6800,3.8500,6.7500,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,14.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,1.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.4300,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,10.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0400,62.6500,0.0000,0.0000,0.0000,0.0000,0.0000,5.2150,22.1700,0.0000,0.0000,0.0000,0.0000,1157.9346,-361.56,0.00,16.6498,0.00,779.7248
10,BRPL,79DSBRPL2024/01/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4600,2.8900,0.0000,0.0000,134.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,279.5600,0.0000,0.0000,2.8900,61.4800,25.0000,70.6500,58.5500,23.9300,1.9300,8.6800,3.8500,6.7500,27.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,14.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9400,1.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.4300,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,10.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.5100,61.0900,0.0000,0.0000,0.0000,0.0000,0.0000,5.2150,22.1700,0.0000,0.0000,0.0000,0.0000,1155.3846,-372.67,0.00,16.7702,0.00,765.9444
