timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
11,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,4.8600,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,0.0000,0.0000,0.0000,2.2000,2.4300,2.1400,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2.4800,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3000,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.0000,3.9400,1.1800,0.0000,0.0000,0.0000,0.9400,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,6.7200,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,183.2390,22.46,0.00,1.6045,0.00,204.0945
12,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,4.8600,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,0.0000,0.0000,0.0000,2.2000,2.4300,2.1400,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2.4800,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3000,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.0000,3.9400,1.1800,0.0000,0.0000,0.0000,0.9400,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,6.7200,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,183.2390,19.46,0.00,1.5811,0.00,201.1179
13,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,4.8600,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,0.0000,0.0000,0.0000,2.2000,2.4300,2.1400,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2.4800,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3000,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.9400,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,6.7200,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,183.9190,21.46,0.00,1.6020,0.00,203.7770
14,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,4.8600,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,0.0000,0.0000,0.0000,2.2000,2.4300,2.1400,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.4800,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3000,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.9400,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,6.7200,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,182.9190,21.46,0.00,1.5942,0.00,202.7848
15,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,4.8600,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,0.0000,0.0000,0.0000,2.2100,2.4400,2.4700,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.4800,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3000,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.9400,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,6.7200,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,183.2690,20.46,0.00,1.5891,0.00,202.1399
16,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,4.8600,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3900,0.0000,0.0000,0.0000,2.2100,2.4400,2.6800,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3000,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.9400,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,6.7200,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,182.6690,20.46,0.00,1.5844,0.00,201.5446
17,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8600,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2100,2.4400,2.6800,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3000,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,158.7978,26.46,0.00,1.4450,0.00,183.8128
18,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8600,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2100,2.4400,2.6800,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3000,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,158.7678,25.46,0.00,1.4370,0.00,182.7908
19,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8600,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2100,2.4400,2.6800,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4400,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3000,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,158.7578,25.46,0.00,1.4369,0.00,182.7809
20,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2100,2.4400,2.6800,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4400,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3800,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.7800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,159.9078,28.46,0.00,1.4693,0.00,186.8985
21,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2100,2.4400,2.7000,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4400,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3800,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,159.1478,27.46,0.00,1.4555,0.00,185.1523
22,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2100,2.4400,2.7000,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4400,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3800,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,159.1478,28.46,0.00,1.4633,0.00,186.1445
23,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2100,2.4400,2.7000,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5800,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3800,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.1800,0.0000,0.0000,0.0000,0.7800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,159.0678,26.46,0.00,1.4471,0.00,184.0807
24,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2100,2.4400,2.7000,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3800,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.0800,0.0000,0.0000,0.0000,0.7800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,158.1878,25.46,0.00,1.4325,0.00,182.2153
25,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.0000,0.0000,0.0000,2.2300,2.4500,2.7100,0.0000,4.5700,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3800,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.0800,0.0000,0.0000,0.0000,0.7800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,158.7678,27.46,0.00,1.4526,0.00,184.7752
26,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,2.2300,2.4500,2.7100,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3800,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.0800,0.0000,0.0000,0.0000,0.7800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,158.2378,30.46,0.00,1.4718,0.00,187.2260
27,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2300,2.4500,2.7100,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3800,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.0800,0.0000,0.0000,0.0000,0.7800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,157.4278,29.46,0.00,1.4577,0.00,185.4301
28,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,19.6288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2300,2.4500,2.7100,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3800,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.0800,0.0000,0.0000,0.0000,0.4900,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,157.1378,34.46,0.00,1.4945,0.00,190.1033
29,NDMC,71DSNDMC2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9305,79.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6400,0.0000,0.0000,2.0100,0.0000,0.0000,1.3800,7.1400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,1.1700,0.7500,0.6800,3.9400,1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0700,4.4800,3.1100,2.9400,0.0000,146.9690,32.87,0.00,1.4027,0.00,178.4363
