timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,8.7288,0.0000,0.0000,0.0000,52.9100,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,26.6200,370.3000,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,270.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3000,0.0000,0.0000,6.1400,12.5100,33.6700,0.0000,41.1000,27.9000,6.1600,12.3800,7.7100,10.0300,26.9400,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.2200,0.0000,0.0000,0.0000,1.3500,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,12.0200,0.0000,3.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1500,0.0000,0.0000,9.2200,0.0000,0.0000,1217.6664,403.70,10.98,14.0507,0.00,1618.2957
2,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,6.6597,0.0000,0.0000,0.0000,52.9100,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,26.6200,351.5100,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,270.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5300,0.0000,0.0000,6.1400,12.5100,33.6700,0.0000,43.5900,27.9000,6.1600,12.3800,7.7100,10.0300,26.9400,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.2200,0.0000,0.0000,0.0000,1.3500,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,12.0200,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1500,0.0000,0.0000,9.2200,0.0000,0.0000,1197.1473,400.81,11.90,13.8681,0.00,1595.9892
3,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,6.6597,0.0000,0.0000,0.0000,12.5100,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,6.7300,304.9100,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,270.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9500,0.0000,0.0000,3.5100,12.5100,33.6700,0.0000,45.9400,27.9000,3.3900,6.8900,4.2800,10.0300,26.9400,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.2200,0.0000,0.0000,0.0000,1.3500,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,11.8400,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1500,0.0000,0.0000,9.2200,0.0000,0.0000,1077.3573,429.75,29.00,14.3138,0.00,1521.7935
4,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,6.6597,0.0000,0.0000,0.0000,30.3900,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,6.7300,245.3500,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,270.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9500,0.0000,0.0000,3.5100,12.5100,33.6700,0.0000,46.4900,27.9000,3.3900,6.8900,4.2800,10.0300,26.9400,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.2200,0.0000,0.0000,0.0000,1.3500,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,11.8400,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1500,0.0000,0.0000,9.2200,0.0000,0.0000,1035.8973,457.78,31.00,13.3667,0.00,1511.3106
5,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,6.6597,0.0000,0.0000,0.0000,52.9100,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,26.6200,204.7800,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,270.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9500,0.0000,0.0000,6.1400,12.5100,33.6700,0.0000,46.4900,27.9000,3.3900,12.3800,7.7100,10.1200,26.9400,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.1500,0.0000,0.0000,0.0000,1.3500,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,11.8400,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1500,0.0000,0.0000,9.2200,0.0000,0.0000,1048.9673,454.26,33.00,12.7704,0.00,1523.4569
6,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,6.6597,0.0000,0.0000,0.0000,52.9100,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,26.6200,204.7800,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,270.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9500,0.0000,0.0000,6.1400,12.5100,33.6700,0.0000,46.4900,27.9000,3.3900,12.3800,7.7100,10.1200,26.9400,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.1500,0.0000,0.0000,0.0000,1.3500,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,11.8400,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1500,0.0000,0.0000,9.2200,0.0000,0.0000,1048.6373,424.29,35.00,12.5964,0.00,1495.3309
7,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,6.6597,0.0000,0.0000,0.0000,52.9100,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,26.6200,204.7800,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,270.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9500,0.0000,0.0000,6.1400,12.5100,33.6700,0.0000,46.4900,27.9000,3.3900,6.8900,7.7100,10.1200,26.9400,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.1500,0.0000,0.0000,0.0000,8.1300,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,11.8400,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.2200,0.0000,0.0000,1049.2773,442.59,37.00,12.3386,0.00,1516.5287
8,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,6.6597,0.0000,0.0000,0.0000,52.9100,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,10.4200,204.7800,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,270.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9500,0.0000,0.0000,6.1400,12.5100,33.6700,0.0000,46.4900,27.9000,3.3900,6.8900,4.2800,10.1200,26.9400,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.1500,0.0000,0.0000,0.0000,8.1300,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,11.8400,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.2200,0.0000,0.0000,1029.1473,442.59,38.00,12.1816,0.00,1497.5557
9,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,6.6597,0.0000,0.0000,0.0000,12.5100,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,6.7300,204.7800,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,240.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,3.3800,12.5100,33.6700,0.0000,46.4900,27.9000,3.3900,6.8900,4.2800,10.1200,27.9000,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.1900,0.0000,0.0000,0.0000,2.7100,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,0.0000,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.2200,0.0000,0.0000,935.7873,452.59,91.00,11.3753,0.00,1468.0020
10,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,6.6597,0.0000,0.0000,0.0000,12.5100,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,6.7300,204.7800,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,201.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,3.3800,12.5100,33.6700,0.0000,46.4900,27.9000,3.3900,6.8900,4.2800,7.3900,23.6100,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.1900,0.0000,0.0000,0.0000,2.7100,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,0.0000,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.2200,0.0000,0.0000,889.9373,452.59,113.00,11.0177,0.00,1444.5096
11,NDPL,48DSNDPL2025/08/30,0.0000,0.0000,0.0000,0.0000,6.6597,0.0000,0.0000,0.0000,12.5100,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,0.0000,6.7300,204.7800,43.7300,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,163.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,3.3800,12.3100,33.6700,0.0000,46.4900,27.9000,3.3900,6.8900,4.2800,7.3900,26.7700,0.0000,0.0000,0.0000,0.0000,0.0000,19.8700,11.6400,4.8500,0.0000,5.4200,0.0000,0.0000,0.0000,15.1600,7.1900,0.0000,0.0000,0.0000,1.3500,0.0000,8.6200,8.0800,0.0000,11.2100,9.8400,0.0000,0.0000,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.2200,0.0000,0.0000,854.5573,457.59,129.00,10.7027,0.00,1430.4446
