Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,310.0001,310.0001,310.0001,310.0001,310.0001,310.0001,310.0001,310.0001,271.0528,271.0528,271.0528,271.0528,271.0528,271.0528,271.0528,271.0528,269.9999,270.0000,270.0000,270.0000,271.0528,271.0528,281.0528,281.0528,281.0528,281.0528,281.0528,281.0528,281.0528,281.0528,281.0528,281.0528,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,271.0528,303.0528,303.0528,303.0528,303.0528,303.0528,303.0528,303.0528,303.0528,303.0528,303.0528,305.0000,305.0000,305.0000,305.0000,309.9999,309.9999,309.9999,309.9999,305.0000,305.0000,310.0001,310.0001,310.0001,310.0001,310.0001,310.0001,312.0000,312.0000,312.0000,312.0000,312.0000,312.0000,312.0000,312.0000,314.0002,314.0002,314.0002,314.0002
DC Considered for Schedule,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00
