genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.3474088,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,4.38953515,,,0,0,,,,1.1291467,,0,,0,5.2608809,,,,,,,2.874564,1.540154,1.3530902,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6073892,0.30448,0.5398217,0,1.4605635,
2,0,0,0,2.3474088,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,4.38953515,,,0,0,,,,1.1291467,,0,,0,5.2608809,,,,,,,2.874564,1.540154,1.3530902,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0.2435895,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6073892,0.30448,0.5398217,0,1.4605635,
3,0,0,0,2.3474088,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,4.38953515,,,0,0,,,,1.1291467,,0,,0,5.2608809,,,,,,,2.874564,1.577092,1.3530902,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0.2435895,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6073892,0.30448,0.5398217,0,1.4605635,
4,0,0,0,2.3474088,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,4.38953515,,,0,0,,,,1.1291467,,0,,0,5.2608809,,,,,,,2.874564,1.577092,1.3530902,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0.2435895,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.5398217,0,1.4605635,
5,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,4.38953515,,,0,0,,,,1.1291467,,0,,0,5.2608809,,,,,,,2.874564,1.577092,1.3530902,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0.2435895,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.5398217,0,1.4605635,
6,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,4.38953515,,,0,0,,,,1.1291467,,0,,0,5.2608809,,,,,,,2.874564,1.577092,1.3530902,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0.2435895,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.5398217,0,1.4605635,
7,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,4.38953515,,,0,0,,,,1.1291467,,0,,0,5.2608809,,,,,,,2.874564,1.355464,1.3530902,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0.2435895,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4605635,
8,0,0,0,2.4090836,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,2.92633495,,,0,0,,,,1.1291467,,0,,0,4.0294947,,,,,,,2.874564,1.355464,1.037212,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0.2157507,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4605635,
9,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,2.92633495,,,0,0,,,,1.1291467,,0,,0,3.0216659,,,,,,,2.874564,1.355464,0.777909,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0.20144465,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4605635,
10,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,2.92633495,,,0,0,,,,1.1291467,,0,,0,3.0216659,,,,,,,2.874564,0.924253,0.777909,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4605635,
11,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,2.92633495,,,0,0,,,,1.1291467,,0,,0,3.0216659,,,,,,,2.874564,0.924253,0.777909,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4605635,
12,0,0,0,2.4401564,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,2.92633495,,,0,0,,,,1.1291467,,0,,0,3.0216659,,,,,,,2.874564,0.924253,0.777909,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4605635,
13,0,0,0,2.4585176,0,0,0,3.6782658,,0,0,2.1905928,0.9366995,0,0,0,4.75495185,1.1363616,0.426393,2.34026375,0,2.92633495,,,0,0,,,,1.1291467,,0,,0,3.0216659,,,,,,,2.268651,0.924253,0.777909,0,4.0460684,1.6638512,0.79063215,1.04038,1.0586114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4605635,
