Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL
96,50IS2024/01/05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.6000,342.9700,0.0000,0.0000,320.0000,0.0000,0.0000,66.1200,48.2000,149.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,348.9700,0.0000,0.0000,5.7800,88.6900,56.9300,119.2100,332.9400,121.0700,7.5100,18.1500,12.4400,21.7200,87.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5500,0.0000,0.0000,20.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1300,6.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6800,1.1100,0.0000,0.0000,0.0000,0.0000,166.0000,0.0000,0.6800,0.9400,7.2100,0.0000,0.0000,1.5300,1.0700,0.0000,0.0000,0.0000,33.7800,11.2500,11.2600,0.0000,0.0000,0.0000,0.0000,0.0000,8.9400,25.2800,25.2800,0.0000,0.0000,0.0000,0.0000,24.8000,23.1400,0.0000,0.0000,0.0000,0.0000
95,50IS2024/01/05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.6000,342.9700,0.0000,0.0000,320.0000,0.0000,0.0000,66.1200,72.0500,149.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,348.9700,0.0000,0.0000,8.0200,88.6900,56.9300,119.2100,332.9400,121.0700,7.5100,19.1100,15.0900,21.7200,121.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5500,0.0000,0.0000,20.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9800,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6800,1.1100,0.0000,0.0000,0.0000,0.0000,166.0000,0.0000,0.6800,0.9400,7.2100,0.0000,0.0000,1.5300,1.0700,0.0000,0.0000,0.0000,34.3300,11.4500,11.4400,0.0000,0.0000,0.0000,0.0000,0.0000,9.1900,24.6200,24.6200,0.0000,0.0000,0.0000,0.0000,24.8000,23.1400,0.0000,0.0000,0.0000,0.0000
94,50IS2024/01/05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.5000,346.8300,0.0000,0.0000,320.0000,0.0000,0.0000,66.1200,100.9700,149.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,397.1700,0.0000,0.0000,10.7000,88.6900,56.9300,119.2100,332.9400,121.0700,9.2400,26.6300,17.8300,30.1200,121.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5500,0.0000,0.0000,20.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1100,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6800,1.1100,0.0000,0.0000,0.0000,0.0000,166.0000,0.0000,0.6800,0.9400,7.2100,0.0000,0.0000,1.5300,1.0700,0.0000,0.0000,0.0000,33.8100,11.2600,11.2700,0.0000,0.0000,0.0000,0.0000,0.0000,9.4500,24.2400,24.2400,0.0000,0.0000,0.0000,0.0000,24.8000,23.1400,0.0000,0.0000,0.0000,0.0000
93,50IS2024/01/05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.5000,346.8300,0.0000,0.0000,320.0000,0.0000,0.0000,66.1200,100.9700,192.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,445.3700,0.0000,0.0000,10.7000,88.6900,56.9300,119.2100,332.9400,121.0700,9.2400,26.6300,17.8300,30.1200,121.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5500,0.0000,0.0000,20.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1100,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6800,1.1100,0.0000,0.0000,0.0000,0.0000,166.0000,0.0000,0.6800,0.9400,7.2100,0.0000,0.0000,1.5300,1.0700,0.0000,0.0000,0.0000,33.7800,11.2500,11.2600,0.0000,0.0000,0.0000,0.0000,0.0000,9.5600,23.5700,23.5700,0.0000,0.0000,0.0000,0.0000,24.8000,24.1000,0.0000,0.0000,0.0000,0.0000
92,50IS2024/01/05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.9800,346.8300,0.0000,0.0000,320.0000,0.0000,0.0000,66.1200,100.9700,231.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.5700,0.0000,0.0000,10.7000,88.6900,56.9300,119.2100,332.9400,121.0700,9.2400,26.6300,17.8300,30.1200,121.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5500,0.0000,0.0000,20.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1900,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6800,1.1100,0.0000,0.0000,0.0000,0.0000,166.0000,0.0000,0.6800,0.9400,7.2100,0.0000,0.0000,1.5300,1.0700,0.0000,0.0000,0.0000,34.0100,11.3300,11.3400,0.0000,0.0000,0.0000,0.0000,0.0000,9.6600,23.3700,23.3700,0.0000,0.0000,0.0000,0.0000,24.8000,24.1000,0.0000,0.0000,0.0000,0.0000
91,50IS2024/01/05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9400,346.8300,0.0000,0.0000,320.0000,0.0000,0.0000,66.1200,100.9700,271.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,541.7700,0.0000,0.0000,14.9100,88.6900,56.9300,119.2100,332.9400,121.0700,9.2400,35.3100,17.8300,30.1200,121.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5500,0.0000,0.0000,20.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6800,1.1100,0.0000,0.0000,0.0000,0.0000,166.0000,0.0000,0.6800,0.9400,7.2100,0.0000,0.0000,1.5300,1.0700,0.0000,0.0000,0.0000,34.4100,11.4700,11.4700,0.0000,0.0000,0.0000,0.0000,0.0000,9.7400,24.8100,24.8100,0.0000,0.0000,0.0000,0.0000,24.8000,24.1000,0.0000,0.0000,0.0000,0.0000
90,50IS2024/01/05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9400,346.8300,0.0000,0.0000,320.0000,0.0000,0.0000,115.2500,100.9700,271.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,570.3200,0.0000,0.0000,14.9100,88.6900,56.9300,119.2100,332.9400,121.0700,9.2400,35.3100,17.8300,30.1200,121.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5500,0.0000,0.0000,20.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6800,1.1100,0.0000,0.0000,0.0000,0.0000,166.0000,0.0000,0.6800,0.8500,7.2100,0.0000,0.0000,1.5300,1.0700,0.0000,0.0000,0.0000,34.2400,11.4100,11.4100,0.0000,0.0000,0.0000,0.0000,0.0000,9.8800,26.0800,26.0800,0.0000,0.0000,0.0000,0.0000,24.8000,24.1000,0.0000,0.0000,0.0000,0.0000
89,50IS2024/01/05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9400,346.8300,0.0000,0.0000,320.0000,0.0000,0.0000,115.2500,100.9700,271.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,570.3200,0.0000,0.0000,14.9100,88.6900,56.9300,119.2100,332.9400,121.0700,9.2400,35.3100,17.8300,30.1200,121.3500,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,8.5500,0.0000,0.0000,20.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,4.5300,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,1.6800,1.1100,0.0000,0.0000,0.0000,0.0000,166.0000,0.0000,0.6800,0.8500,7.2100,0.0000,0.0000,1.5300,1.0700,0.0000,0.0000,0.0000,34.9200,11.6300,11.6400,0.0000,0.0000,0.0000,0.0000,0.0000,10.3300,26.5000,26.5000,0.0000,0.0000,0.0000,0.0000,24.8000,24.1000,0.0000,0.0000,0.0000,0.0000
88,50IS2024/01/05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9400,385.1100,0.0000,0.0000,320.0000,0.0000,0.0000,115.2500,100.9700,271.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,593.4500,0.0000,0.0000,19.9800,88.6900,56.9300,119.2100,332.9400,121.0700,9.2400,40.8700,21.4900,30.1200,121.3500,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,8.5500,0.0000,0.0000,20.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,4.5300,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,1.6800,1.1100,0.0000,0.0000,0.0000,0.0000,166.0000,0.0000,0.6800,0.8500,7.2100,0.0000,0.0000,1.5300,1.1500,0.0000,0.0000,0.0000,49.9200,16.6400,16.6400,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,38.4900,38.4900,0.0000,0.0000,0.0000,0.0000,24.8000,24.1000,0.0000,0.0000,0.0000,0.0000
87,50IS2024/01/05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9400,385.1100,0.0000,0.0000,320.0000,0.0000,0.0000,115.2500,100.9700,271.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,602.1300,0.0000,0.0000,19.9800,88.6900,56.9300,119.2100,332.9400,121.0700,10.1800,40.8700,21.4900,30.1200,121.3500,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,8.5500,0.0000,0.0000,20.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,4.5300,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,1.6800,1.1100,0.0000,0.0000,0.0000,0.0000,166.0000,0.0000,0.6800,0.8500,7.2100,0.0000,0.0000,1.5300,1.1500,0.0000,0.0000,0.0000,49.9400,16.6400,16.6500,0.0000,0.0000,0.0000,0.0000,0.0000,12.7700,38.3700,38.3700,0.0000,0.0000,0.0000,0.0000,24.8000,24.1000,0.0000,0.0000,0.0000,0.0000
