timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,66DSNDPL2025/04/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7600,0.0000,10.5413,29.0133,0.0000,0.0000,0.0000,0.0000,26.6300,352.4900,20.0300,0.0000,50.0000,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7800,0.0000,0.0000,5.3700,12.9900,35.0600,0.0000,122.6400,41.2500,6.1500,12.3700,7.7900,13.4400,43.7800,0.0000,0.0000,0.0000,0.0000,0.0000,2.9200,2.7200,4.8500,0.0000,6.3900,0.0000,0.0000,0.0000,15.8100,0.0000,0.0000,0.0000,0.0000,15.4600,10.1900,8.6200,11.6700,8.5800,0.0000,14.6000,4.8900,0.0000,0.0800,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,5.1200,0.0000,0.0000,0.0000,3.9200,5.3700,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4500,0.0000,0.0000,9.1000,1436.9416,85.52,-35.75,13.9968,0.00,1472.7148
2,NDPL,66DSNDPL2025/04/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7600,0.0000,10.1826,29.0133,0.0000,0.0000,0.0000,0.0000,26.6300,352.7500,20.0300,0.0000,50.0000,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7800,0.0000,0.0000,5.3700,12.9900,35.0600,0.0000,122.6400,41.2500,6.1600,12.3700,7.7900,13.4400,43.7800,0.0000,0.0000,0.0000,0.0000,0.0000,2.9200,2.7200,4.8500,0.0000,6.3900,0.0000,0.0000,0.0000,15.8100,0.0000,0.0000,0.0000,0.0000,15.4600,10.1900,8.6200,11.6700,8.5800,0.0000,14.6000,4.8900,0.0000,0.0800,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,5.1200,0.0000,0.0000,0.0000,3.9200,5.3700,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4500,0.0000,0.0000,9.1000,1436.8529,61.52,-29.41,14.1833,0.00,1454.7796
3,NDPL,66DSNDPL2025/04/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7600,0.0000,10.1826,29.0133,0.0000,0.0000,0.0000,0.0000,26.6300,336.8100,13.3600,0.0000,50.0000,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7800,0.0000,0.0000,5.3700,12.9900,35.0600,0.0000,122.6400,41.2500,6.1600,12.3700,7.7900,13.4400,43.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,6.3900,0.0000,0.0000,0.0000,15.8100,0.0000,0.0000,0.0000,0.0000,15.4600,10.1900,8.6200,11.6700,8.5800,0.0000,14.6000,4.8900,0.0000,0.0800,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,5.1200,0.0000,0.0000,0.0000,3.9200,5.3700,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4500,0.0000,0.0000,9.1000,1411.3229,47.52,-16.15,14.0934,0.00,1428.5995
4,NDPL,66DSNDPL2025/04/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7600,0.0000,10.1826,29.0133,0.0000,0.0000,0.0000,0.0000,26.6300,336.8100,13.3600,0.0000,50.0000,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7800,0.0000,0.0000,5.3700,12.9900,35.0600,0.0000,122.6400,41.2500,6.1600,12.3700,7.7900,13.4400,43.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,6.3900,0.0000,0.0000,0.0000,15.8100,0.0000,0.0000,0.0000,0.0000,15.4600,10.1900,8.6200,11.6700,8.5800,0.0000,14.6000,4.8900,0.0000,0.0800,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,5.1200,0.0000,0.0000,0.0000,3.9200,5.3700,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4500,0.0000,0.0000,9.1000,1411.3229,13.52,0.00,14.3586,0.00,1410.4843
5,NDPL,66DSNDPL2025/04/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7600,0.0000,10.1826,29.0133,0.0000,0.0000,0.0000,0.0000,26.6300,298.3100,13.3600,0.0000,50.0000,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7800,0.0000,0.0000,5.3700,12.9900,35.0600,0.0000,122.6400,41.2500,6.1600,12.3700,7.7900,13.4400,43.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,6.3900,0.0000,0.0000,0.0000,15.8100,0.0000,0.0000,0.0000,0.0000,15.4600,9.5800,8.6200,11.6700,8.5800,0.0000,14.6000,4.8900,0.0000,0.0800,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,5.1200,0.0000,0.0000,0.0000,3.9200,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4500,0.0000,0.0000,9.1000,1372.1329,23.34,0.00,13.9735,0.00,1381.4994
6,NDPL,66DSNDPL2025/04/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7600,0.0000,10.1826,29.0133,0.0000,0.0000,0.0000,0.0000,26.6300,298.3100,13.3600,0.0000,50.0000,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7800,0.0000,0.0000,5.3700,12.9900,35.0600,0.0000,122.6400,41.2500,6.1600,12.3700,7.7900,13.4400,43.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,6.3900,0.0000,0.0000,0.0000,15.8100,0.0000,0.0000,0.0000,0.0000,15.4600,9.5800,8.6200,11.6700,8.5800,0.0000,14.6000,4.8900,0.0000,0.0800,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,5.1200,0.0000,0.0000,0.0000,3.9200,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4500,0.0000,0.0000,9.1000,1372.1329,4.34,0.00,14.1217,0.00,1362.3512
7,NDPL,66DSNDPL2025/04/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7600,0.0000,10.1826,29.0133,0.0000,0.0000,0.0000,0.0000,26.6300,298.9800,13.3600,0.0000,56.5226,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8400,0.0000,0.0000,5.3700,12.9900,35.0600,0.0000,122.6400,41.2500,6.1600,12.3700,7.7900,13.4400,43.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,6.3900,0.0000,0.0000,0.0000,15.8100,0.0000,0.0000,0.0000,0.0000,14.6700,9.5800,8.6200,11.6700,8.5800,0.0000,14.6000,4.8900,0.0000,0.0800,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,5.1200,0.0000,0.0000,0.0000,3.9200,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4500,0.0000,0.0000,9.1000,1378.5955,-28.66,0.00,14.4295,0.00,1335.5060
8,NDPL,66DSNDPL2025/04/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7600,0.0000,10.1826,29.0133,0.0000,0.0000,0.0000,0.0000,26.6300,298.9800,13.3600,0.0000,56.5226,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8100,0.0000,0.0000,5.3700,12.9900,35.0600,0.0000,122.6400,41.2500,6.1600,12.3700,7.7900,13.4400,43.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,6.3900,0.0000,0.0000,0.0000,15.8100,0.0000,0.0000,0.0000,0.0000,14.6700,9.5800,8.0400,11.6700,8.5800,0.0000,14.6000,4.8900,0.0000,0.0800,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,5.1200,0.0000,0.0000,0.0000,3.9200,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4500,0.0000,0.0000,9.1000,1377.9855,-43.66,0.00,14.5417,0.00,1319.7838
9,NDPL,66DSNDPL2025/04/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7600,0.0000,10.1826,29.3849,0.0000,0.0000,0.0000,0.0000,26.6300,298.9800,13.3600,0.0000,56.5226,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8100,0.0000,0.0000,5.3700,12.9900,35.0600,0.0000,122.6400,41.2500,6.1600,12.3700,7.7900,13.4400,43.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,6.3900,0.0000,0.0000,0.0000,15.8100,0.0000,0.0000,0.0000,0.0000,14.8300,9.5800,8.0400,11.6700,8.5800,0.0000,14.6000,4.1400,0.0000,0.0800,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,5.1200,0.0000,0.0000,0.0000,3.9200,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4500,0.0000,0.0000,9.1000,1381.0971,-58.76,0.00,14.6822,0.00,1307.6549
10,NDPL,66DSNDPL2025/04/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7600,0.0000,10.1826,29.3849,0.0000,0.0000,0.0000,0.0000,26.6300,298.9800,13.3600,0.0000,56.5226,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8100,0.0000,0.0000,5.3700,12.9900,35.0600,0.0000,122.6400,41.2500,6.1600,12.3700,7.7900,13.4400,43.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,6.3900,0.0000,0.0000,0.0000,15.8100,0.0000,0.0000,0.0000,0.0000,14.8300,9.5800,8.0400,11.6700,8.5800,0.0000,14.6000,4.1400,0.0000,0.0800,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,5.1200,0.0000,0.0000,0.0000,3.9200,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4500,0.0000,0.0000,9.1000,1381.0971,-75.76,0.00,14.8148,0.00,1290.5223
