Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL
23:45-24:00,48DC2023/07/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,305.00,0.00,0.00,0.00,0.00,76.68,653.15,152.94,0.00,320.00,0.00,0.00,115.96,104.75,271.69,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,13.55,92.00,118.13,123.67,344.25,132.00,19.99,42.39,26.39,32.17,98.34,0.00,39.90,65.16,55.90,0.00,62.24,31.55,15.80,0.00,38.55,0.00,0.00,0.00,50.76,26.46,0.00,0.00,0.00,46.92,31.61,42.66,0.00,28.14,36.59,16.42,0.00,83.66,4.36,0.00,0.00,0.00,0.00,980.00,0.00,1.07,10.41,42.02,0.00,200.00,11.89,100.00,0.00,2.17,7.67,36.96,12.32,12.31,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.37,26.07,26.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,12.00,31.75
23:30-23:45,48DC2023/07/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,305.00,0.00,0.00,0.00,0.00,76.68,653.15,152.94,0.00,320.00,0.00,0.00,115.96,104.75,271.69,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,13.55,92.00,118.13,123.67,344.25,132.00,19.99,42.39,26.39,32.17,98.34,0.00,39.90,65.16,55.90,0.00,62.24,31.55,15.80,0.00,38.55,0.00,0.00,0.00,50.76,26.46,0.00,0.00,0.00,46.92,31.61,42.66,0.00,28.14,36.59,16.42,0.00,83.66,4.36,0.00,0.00,0.00,0.00,980.00,0.00,1.07,10.41,42.02,0.00,200.00,11.89,100.00,0.00,2.17,7.67,36.29,12.10,12.10,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.20,26.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,12.00,31.75
23:15-23:30,48DC2023/07/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,305.00,0.00,0.00,0.00,0.00,76.68,653.15,152.94,0.00,320.00,0.00,0.00,115.96,104.75,271.69,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,13.55,92.00,118.13,123.67,344.25,132.00,19.99,42.39,26.39,32.17,98.34,0.00,39.90,65.16,55.90,0.00,62.24,31.55,15.80,0.00,38.55,0.00,0.00,0.00,50.76,26.46,0.00,0.00,0.00,46.92,31.61,42.66,0.00,28.14,36.59,16.42,0.00,83.66,9.74,0.00,0.00,0.00,0.00,980.00,0.00,1.07,10.41,42.02,0.00,200.00,11.89,100.00,0.00,2.17,7.67,34.93,11.64,11.65,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.37,25.96,25.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,12.00,31.75
23:00-23:15,48DC2023/07/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,305.00,0.00,0.00,0.00,0.00,76.68,653.15,152.94,0.00,320.00,0.00,0.00,115.96,104.75,271.69,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,13.55,92.00,118.13,123.67,344.25,132.00,19.99,42.39,26.39,32.17,98.34,0.00,39.90,65.16,55.90,0.00,62.24,31.55,15.80,0.00,38.55,0.00,0.00,0.00,50.76,26.46,0.00,0.00,0.00,46.92,31.61,42.66,0.00,28.14,36.59,16.42,0.00,83.66,9.74,0.00,0.00,0.00,0.00,980.00,0.00,1.07,10.41,40.08,0.00,200.00,11.89,100.00,0.00,2.17,7.67,33.81,11.27,11.28,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.77,25.81,25.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,12.00,31.75
22:45-23:00,48DC2023/07/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,305.00,0.00,0.00,0.00,0.00,76.68,653.15,154.69,0.00,320.00,0.00,0.00,115.96,104.75,271.69,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,13.55,92.00,118.13,123.67,344.25,132.00,19.99,42.39,26.39,32.17,98.34,0.00,39.90,65.16,55.90,0.00,62.24,39.44,15.80,0.00,38.55,0.00,0.00,0.00,50.76,26.46,0.00,0.00,0.00,46.92,31.61,42.66,0.00,28.52,37.52,16.42,0.00,83.66,9.74,0.00,0.00,0.00,0.00,980.00,0.00,1.07,10.41,39.46,0.00,200.00,11.89,100.00,0.00,2.17,7.67,33.81,11.27,11.28,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.07,25.34,25.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,12.00,30.74
22:30-22:45,48DC2023/07/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,305.00,0.00,0.00,0.00,0.00,76.68,653.15,154.69,0.00,320.00,0.00,0.00,115.96,104.75,271.69,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,13.55,92.00,118.13,123.67,344.25,132.00,19.99,42.39,26.39,32.17,98.34,0.00,39.90,65.16,55.90,0.00,62.24,39.44,15.80,0.00,38.55,0.00,0.00,0.00,50.76,26.46,0.00,0.00,0.00,46.92,31.61,42.66,0.00,28.52,37.52,16.42,0.00,83.66,9.74,0.00,0.00,0.00,0.00,980.00,0.00,1.07,10.41,38.95,0.00,200.00,11.89,100.00,0.00,2.17,7.67,33.81,11.27,11.28,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.07,25.23,25.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,12.00,30.74
22:15-22:30,48DC2023/07/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,305.00,0.00,0.00,0.00,0.00,76.68,653.15,154.69,0.00,320.00,0.00,0.00,115.96,104.75,271.69,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,13.55,92.00,118.13,123.67,344.25,139.31,19.99,42.39,26.39,32.17,98.34,0.00,39.90,65.16,55.90,0.00,62.24,39.44,15.80,0.00,38.55,0.00,0.00,0.00,50.76,26.46,0.00,0.00,0.00,46.92,31.61,42.66,0.00,28.52,37.52,16.42,0.00,83.66,9.74,0.00,0.00,0.00,0.00,980.00,0.00,1.07,10.41,38.15,0.00,200.00,11.89,100.00,0.00,2.17,7.67,43.44,14.48,14.49,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.44,30.11,30.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,12.00,31.70
22:00-22:15,48DC2023/07/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,305.00,0.00,0.00,0.00,0.00,76.68,653.15,154.69,0.00,320.00,0.00,0.00,115.96,104.75,271.69,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,13.55,92.00,118.13,123.67,344.25,139.31,19.99,42.39,26.39,32.17,98.34,0.00,39.90,65.16,55.90,0.00,62.24,39.44,15.80,0.00,38.55,0.00,0.00,0.00,50.76,26.46,0.00,0.00,0.00,46.92,31.61,42.66,0.00,28.52,37.52,16.42,0.00,83.66,9.74,0.00,0.00,0.00,0.00,980.00,0.00,1.07,10.41,44.02,0.00,200.00,11.89,100.00,0.00,2.17,7.67,43.85,14.62,14.60,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.55,30.44,30.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,12.00,31.70
21:45-22:00,48DC2023/07/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,305.00,0.00,0.00,0.00,0.00,76.68,653.15,154.69,0.00,320.00,0.00,0.00,115.96,104.75,271.69,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,13.55,92.00,118.13,123.67,344.25,139.31,19.99,42.39,26.39,32.17,98.34,0.00,31.50,65.16,62.47,0.00,62.24,39.44,15.80,0.00,38.55,0.00,0.00,0.00,50.76,26.46,0.00,0.00,0.00,46.92,31.61,42.66,0.00,28.52,37.52,16.42,0.00,83.66,9.74,0.00,0.00,0.00,0.00,980.00,0.00,1.07,10.41,44.02,0.00,200.00,11.89,100.00,8.40,2.17,0.00,44.47,14.82,14.84,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.75,30.55,30.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,12.00,31.70
21:30-21:45,48DC2023/07/25,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,305.00,0.00,0.00,0.00,0.00,76.68,653.15,152.94,0.00,320.00,0.00,0.00,115.96,104.75,271.69,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,13.55,92.00,118.13,123.67,344.25,139.31,19.99,42.39,26.39,32.17,98.34,0.00,31.50,65.16,62.47,0.00,62.24,31.55,15.80,0.00,38.55,0.00,0.00,0.00,50.76,26.46,0.00,0.00,0.00,46.92,31.61,42.66,0.00,28.14,36.59,16.42,0.00,83.66,9.74,0.00,0.00,0.00,0.00,980.00,0.00,1.07,10.41,44.02,0.00,200.00,11.89,100.00,8.40,2.17,0.00,45.38,15.13,15.13,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.88,30.98,30.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,12.00,30.65
