Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS
23:45-24:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,95.54,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,87.21,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,0.83,16.06,9.06,0.00,12.00,41.50,0.00,0.00,0.52,52.74,19.70,0.00,0.00,38.35,52.99,5.38,0.00,13.54,9.91,27.97,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,4.81,1.68,0.00,200.00,4.91,4.59,43.78,71.42,47.38,11.27,3.76,3.74,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.64,3.00,1.61,9.45,1.43,0.44,1.36,0.66,0.09,3.77,0.26,2.00,2.16,1.54,3.51,2.35,7.63,7.63,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
23:30-23:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,95.54,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,87.21,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,0.83,16.06,9.06,0.00,12.00,41.50,0.00,0.00,0.52,52.74,19.70,0.00,0.00,38.35,52.99,5.38,0.00,13.54,9.91,27.97,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,4.81,1.71,0.00,200.00,4.91,4.59,43.78,71.42,47.38,11.06,3.69,3.67,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.64,3.00,1.61,9.45,1.43,0.44,1.36,0.66,0.09,3.77,0.26,2.00,2.16,1.54,3.51,1.84,7.48,7.48,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
23:15-23:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,95.54,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,87.21,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,0.83,32.11,9.06,0.00,12.00,41.50,0.00,0.00,0.52,52.74,19.70,0.00,0.00,38.35,2.76,5.38,0.00,13.54,9.91,27.97,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,4.81,1.68,0.00,200.00,4.91,4.59,43.78,71.42,47.38,11.46,3.82,3.82,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.64,3.00,1.61,9.45,1.43,0.44,1.36,0.90,0.07,3.77,0.26,2.00,2.16,1.54,3.51,1.60,7.37,7.37,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
23:00-23:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,95.54,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,87.21,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,0.83,32.11,9.06,0.00,12.00,41.50,0.00,0.00,0.52,52.74,19.70,0.00,0.00,38.35,2.76,5.38,0.00,13.54,9.91,27.97,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,4.81,1.63,0.00,200.00,4.91,4.59,43.78,71.42,47.38,11.34,3.78,3.77,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.64,3.00,1.61,9.45,1.43,0.44,1.36,0.90,0.07,3.77,0.26,2.00,2.16,1.54,3.51,1.26,7.97,7.97,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
22:45-23:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,119.42,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,87.21,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,0.98,64.22,9.06,0.00,12.00,41.50,0.00,0.00,0.65,52.74,19.70,0.00,0.00,38.35,3.31,5.38,7.90,13.54,9.91,27.97,31.51,2.61,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,4.88,1.77,0.00,200.00,5.00,4.59,43.78,71.42,47.38,10.22,3.41,3.41,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.61,9.45,1.43,0.44,1.36,0.90,0.07,3.77,0.26,2.00,2.16,1.54,3.51,0.97,8.43,8.43,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
22:30-22:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,119.42,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,87.21,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,0.98,64.22,9.06,0.00,12.00,41.50,0.00,0.00,0.65,52.74,19.70,0.00,0.00,38.35,3.31,5.38,13.90,13.54,9.91,27.97,49.24,16.29,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,4.88,1.66,0.00,200.00,5.00,4.59,43.78,71.42,47.38,7.63,2.54,2.55,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.61,9.45,1.43,0.45,1.39,0.90,0.07,3.77,0.26,2.00,2.16,1.54,3.51,0.93,9.38,9.38,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
22:15-22:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,119.42,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,0.98,64.22,18.13,0.00,12.00,41.50,0.00,0.00,0.65,52.74,19.70,0.00,0.00,38.35,3.31,5.38,18.96,13.43,9.91,27.97,49.24,16.29,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,4.88,1.63,0.00,200.00,5.00,4.59,43.78,71.42,47.38,5.82,1.94,1.93,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.61,9.45,1.43,0.45,1.39,0.90,0.07,3.77,0.26,2.00,2.16,1.54,3.51,0.90,9.01,9.01,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
22:00-22:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,0.98,64.22,18.13,0.00,12.00,41.50,0.00,0.00,0.78,52.74,19.70,0.00,0.00,38.35,3.31,5.38,22.12,27.07,19.81,27.97,49.24,16.29,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,4.88,1.76,0.00,200.00,5.00,4.59,43.78,71.42,47.38,5.06,1.69,1.67,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.61,9.45,1.43,0.45,1.39,0.90,0.07,3.77,0.26,2.00,2.16,1.54,3.51,0.88,9.17,9.17,2.49,0.33,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
21:45-22:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,1.11,64.22,18.13,10.80,12.00,41.50,0.00,0.00,0.78,52.74,19.70,0.00,0.00,38.35,3.31,5.38,28.05,40.61,19.81,27.97,50.55,3.26,11.62,11.53,6.55,1.41,0.00,0.00,950.00,0.00,0.74,4.96,1.74,0.00,200.00,5.00,4.67,43.78,71.42,47.38,5.33,1.78,1.77,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.61,9.45,1.43,0.44,1.35,0.90,0.07,3.77,0.26,2.00,2.16,1.54,3.51,1.11,9.34,9.34,2.49,0.66,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
21:30-21:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,19.70,0.00,0.00,38.35,3.31,5.38,28.05,40.61,29.72,27.97,50.55,3.26,11.62,11.53,13.11,1.41,0.00,0.00,950.00,0.00,0.74,4.96,1.61,0.00,200.00,5.00,4.67,43.78,71.42,47.38,5.35,1.78,1.79,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.61,9.45,1.43,0.44,1.35,0.90,0.07,3.77,0.26,2.00,2.16,1.54,3.51,1.22,8.96,8.96,2.49,1.01,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
