genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,5.64694771377,0,0,0,0,0,0,8.79822543061,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,8.4203425075,90.30443497064,5.10504742462,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,1.47103017985,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
2,5.64694771377,0,0,0,0,0,0,8.79822543061,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,8.4203425075,90.30443497064,5.10504742462,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,1.47103017985,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
3,5.64694771377,0,0,0,0,0,0,8.79822543061,0.91095576,5.888086776,5.51903792726,4.059408380885,0,0,0,8.4203425075,90.30443497064,5.10504742462,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,1.47103017985,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
4,5.64694771377,0,0,0,0,0,0,8.79822543061,0.91095576,3.925391184,5.51903792726,4.059408380885,0,0,0,8.4203425075,90.30443497064,5.10504742462,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,1.47103017985,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
5,5.72028464007,0,0,0,0,0,0,8.79822543061,0.91095576,3.925391184,5.51903792726,4.059408380885,0,0,0,8.4203425075,90.30443497064,5.10504742462,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,0.497890845595,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,1.47103017985,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
6,5.72028464007,0,0,0,0,0,0,6.82620936822,0.91095576,3.925391184,5.51903792726,4.059408380885,0,0,0,8.4203425075,90.30443497064,5.10504742462,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.22272735971,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,1.47103017985,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
7,5.72028464007,0,0,0,0,0,0,4.3991126586,0.91095576,3.925391184,5.51903792726,4.059408380885,0,0,0,8.4203425075,90.30443497064,5.10504742462,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.276072686745,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,1.47103017985,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
8,5.72028464007,0,0,0,0,0,0,0,0.91095576,3.925391184,5.51903792726,4.059408380885,0,0,0,8.4203425075,90.30443497064,5.10504742462,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.276072686745,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,1.47103017985,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
9,5.76428679585,0,0,0,0,0,0,0,0.91095576,3.925391184,5.51903792726,4.059408380885,0,0,0,8.4203425075,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.276072686745,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,1.47103017985,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
10,5.76428679585,0,0,0,0,0,0,0,0.91095576,3.925391184,5.51903792726,4.059408380885,0,0,0,8.4203425075,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.276072686745,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,1.47103017985,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
11,0,0,0,0,0,0,0,0,0.91095576,3.925391184,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.276072686745,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,0.726204696525,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
12,0,0,0,0,0,0,0,0,0.91095576,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.276072686745,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.6878608,0.6889634752,,,36.39246515872,,,0.8947785,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
13,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.667272761725,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
14,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.667272761725,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
15,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.667272761725,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
16,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.667272761725,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
17,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.276072686745,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
18,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.276072686745,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
19,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.667272761725,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
20,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.667272761725,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
21,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.48945457761,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
22,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.48945457761,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
