Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,46IS2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.4500,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8200,481.7400,0.0000,0.0000,270.0001,0.0000,0.0000,115.4600,100.2700,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.8300,0.0000,0.0000,14.5500,93.5400,119.8600,125.8500,335.8900,144.6300,20.7100,42.3400,26.3400,43.5900,141.1000,0.0000,0.0000,0.0000,0.0000,0.0000,25.1300,10.0200,0.0000,0.0000,49.6700,0.0000,0.0000,0.0000,66.6600,0.0000,0.0000,0.0000,0.0000,33.4900,38.1500,0.0000,15.6400,0.0000,0.0000,19.0600,0.0000,38.5900,0.2400,12.5500,2.1300,0.0000,0.0000,0.0000,0.0000,0.9000,4.2700,2.6000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,49.2500,16.4200,16.4200,0.0000,0.0000,0.0000,0.0000,0.0000,23.6700,56.3000,56.3000,5.2600,8.1300,0.0000,7.6800,25.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,0.0000
2,46IS2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.6600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8200,481.7400,0.0000,0.0000,302.1840,0.0000,0.0000,115.0900,100.2700,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.8300,0.0000,0.0000,14.5500,93.5400,119.8600,125.8500,389.8100,138.2300,20.8200,42.3400,26.3400,43.5900,141.1000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5700,10.0200,0.0000,0.0000,49.6700,0.0000,0.0000,0.0000,66.6600,0.0000,0.0000,0.0000,0.0000,32.9600,38.1500,0.0000,31.2700,0.0000,0.0000,19.0600,0.0000,68.2200,0.4900,12.5500,2.1300,0.0000,0.0000,0.0000,0.0000,0.8800,5.0400,7.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,51.0000,17.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,43.0000,43.0000,5.2600,8.1300,0.0000,7.6800,20.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,0.0000
3,46IS2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.6600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8200,481.7400,0.0000,0.0000,302.1840,0.0000,0.0000,115.0900,100.2700,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.8300,0.0000,0.0000,14.5500,93.5400,119.8600,125.8500,389.8100,138.2300,20.8200,42.3400,26.3400,43.5900,141.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,0.0000,0.0000,49.6700,0.0000,0.0000,0.0000,66.6600,0.0000,0.0000,0.0000,0.0000,32.9600,38.1500,0.0000,31.2700,0.0000,0.0000,19.0600,0.0000,68.2200,0.4900,12.5500,2.1300,0.0000,0.0000,0.0000,0.0000,0.8800,5.0400,7.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,52.0100,17.3300,17.3300,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,43.6700,43.6700,5.2600,8.1300,0.0000,7.6800,20.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,0.0000
4,46IS2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.6600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8200,481.7400,0.0000,0.0000,302.1840,0.0000,0.0000,115.0900,100.2700,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.8300,0.0000,0.0000,14.5500,93.5400,119.8600,125.8500,389.8100,138.2300,20.8200,42.3400,26.3400,43.5900,141.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,0.0000,0.0000,49.6700,0.0000,0.0000,0.0000,66.6600,0.0000,0.0000,0.0000,0.0000,32.9600,38.1500,0.0000,31.2700,0.0000,0.0000,19.0600,0.0000,68.2200,0.4900,12.5500,2.1300,0.0000,0.0000,0.0000,0.0000,0.8800,5.0400,7.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,52.9900,17.6700,17.6700,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,45.0000,45.0000,5.2600,8.1300,0.0000,7.6800,20.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,0.0000
5,46IS2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.6600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8200,481.7400,0.0000,0.0000,271.6840,0.0000,0.0000,115.0900,100.2700,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.8300,0.0000,0.0000,14.5500,93.5400,119.8600,125.8500,389.8100,138.2300,20.8200,42.3400,26.3400,43.5900,141.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,0.0000,0.0000,49.6700,0.0000,0.0000,0.0000,66.6600,0.0000,0.0000,0.0000,0.0000,32.9600,38.1500,0.0000,31.2700,0.0000,0.0000,19.0600,0.0000,68.2200,1.9700,18.8300,2.1300,0.0000,0.0000,0.0000,0.0000,0.8800,5.0400,7.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,52.9900,17.6700,17.6700,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,44.6700,44.6700,5.2600,8.1300,0.0000,7.6800,20.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,0.0000
6,46IS2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.6600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8200,481.7400,0.0000,0.0000,271.6840,0.0000,0.0000,115.0900,100.2700,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.8300,0.0000,0.0000,14.5500,93.5400,119.8600,125.8500,389.8100,138.2300,20.8200,42.3400,26.3400,43.5900,141.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,0.0000,0.0000,49.6700,0.0000,0.0000,0.0000,66.6600,0.0000,0.0000,0.0000,0.0000,32.9600,38.1500,0.0000,31.2700,0.0000,0.0000,19.0600,0.0000,68.2200,1.9700,18.8300,2.1300,0.0000,0.0000,0.0000,0.0000,0.8800,5.0400,7.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,53.5100,17.8300,17.8300,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,43.6700,43.6700,5.2600,8.1300,0.0000,7.6800,20.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,0.0000
7,46IS2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,228.9900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.6200,406.1600,24.7800,0.0000,270.0000,0.0000,0.0000,66.0400,100.2700,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,655.9400,0.0000,0.0000,14.5500,93.5400,119.8600,125.8500,389.8100,138.2200,17.5600,37.1900,22.9100,43.5900,141.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1600,0.0000,49.6700,0.0000,0.0000,0.9700,66.6600,0.0000,0.0000,0.0000,0.0000,32.9400,38.1500,27.0500,31.2800,22.4400,0.0000,38.1200,0.0000,68.2200,1.9700,18.8300,2.1300,0.0000,0.0000,0.0000,0.0000,0.8800,5.0400,7.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,53.5100,17.8300,17.8300,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,42.6700,42.6700,5.2600,8.1300,0.0000,7.6800,20.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,0.0000
8,46IS2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.6600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8200,358.0300,24.7800,0.0000,270.0001,0.0000,0.0000,66.0400,100.2700,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.8300,0.0000,0.0000,14.5500,93.5400,119.8600,125.8500,389.8100,138.2200,20.8200,42.3400,26.3400,43.5900,141.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1600,0.0000,49.6700,0.0000,0.0000,0.9700,66.6600,0.0000,0.0000,0.0000,0.0000,32.9400,38.1500,13.5200,31.2800,22.4400,0.0000,38.1200,0.0000,68.2200,1.9700,18.8300,2.1300,0.0000,0.0000,0.0000,0.0000,0.8800,5.0400,7.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,52.5000,17.5000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,41.6700,41.6700,5.2600,8.1300,0.0000,7.6800,20.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,0.0000
9,46IS2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.6600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8200,271.4100,0.0000,0.0000,270.0001,0.0000,0.0000,66.0400,100.2700,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.8300,0.0000,0.0000,14.5500,93.5400,119.8600,125.8500,389.8100,138.2200,20.8200,42.3400,26.3400,43.5900,141.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1600,0.0000,49.6700,0.0000,0.0000,0.0000,66.6600,0.0000,0.0000,0.0000,0.0000,32.9400,38.1500,0.0000,31.2800,22.4400,0.0000,38.1200,0.0000,68.2200,0.4900,18.8300,2.1300,0.0000,0.0000,0.0000,0.0000,0.8800,5.0400,7.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,52.0100,17.3300,17.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,41.0000,41.0000,5.2600,8.1300,0.0000,7.6800,20.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,0.0000
10,46IS2025/04/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.6600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8200,261.7800,0.0000,0.0000,270.0001,0.0000,0.0000,66.0400,100.2700,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.8300,0.0000,0.0000,14.5500,93.5400,119.8600,125.8500,389.8100,138.2200,20.8200,42.3400,26.3400,43.5900,141.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,18.1600,0.0000,49.6700,0.0000,0.0000,0.0000,66.6600,0.0000,0.0000,0.0000,0.0000,32.9400,38.1500,0.0000,31.2800,22.4400,0.0000,38.1200,0.0000,68.2200,0.4900,18.8300,2.1300,0.0000,0.0000,0.0000,0.0000,0.8800,5.0400,7.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,53.5100,17.8300,17.8300,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,40.6700,40.6700,5.2600,8.1300,0.0000,7.6800,20.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,0.0000
