timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDMC,71DSNDMC2025/06/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3722,81.8412,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,11.5900,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,0.0000,1.9900,2.4500,2.7100,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,3.5200,0.6400,0.0000,0.0000,1.9800,0.0000,0.0000,2.9100,7.1300,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,3.8100,2.4400,3.0000,3.8500,4.1700,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,3.7000,0.0000,3.9100,1.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6200,4.5300,3.1300,2.9300,0.0000,0.0000,214.8035,76.53,-75.00,2.7872,0.00,213.5463
2,NDMC,71DSNDMC2025/06/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3007,81.8412,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,11.5900,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,0.0000,1.9900,2.4500,2.7200,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,3.5200,0.6400,0.0000,0.0000,1.9800,0.0000,0.0000,2.9100,7.1300,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,3.8100,2.4400,3.0000,3.8500,4.1700,0.0000,0.0000,0.0000,0.5600,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,3.9100,1.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6200,4.5300,3.1300,2.9300,0.0000,0.0000,215.0020,75.53,-77.00,2.7965,0.00,210.7355
3,NDMC,71DSNDMC2025/06/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3007,81.8412,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,11.5900,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,0.0000,1.9900,2.4500,2.7200,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,3.5200,0.6400,0.0000,0.0000,1.9800,0.0000,0.0000,2.9100,7.1300,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,3.8100,2.4400,3.0000,3.8500,4.1700,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,3.9100,1.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6200,4.5300,3.1300,2.9300,0.0000,0.0000,214.8220,15.53,-18.77,3.2631,0.00,208.3199
4,NDMC,71DSNDMC2025/06/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3007,81.8412,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,11.5900,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,0.0000,1.9900,2.4500,2.7200,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,3.5200,0.6400,0.0000,0.0000,1.9800,0.0000,0.0000,2.9100,7.1300,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,3.8100,2.4400,3.0000,3.8500,4.1700,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,3.9100,1.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6200,4.5300,3.1300,2.9300,0.0000,0.0000,214.8220,1.53,-8.13,3.3723,0.00,204.8467
5,NDMC,71DSNDMC2025/06/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3007,81.8412,0.0000,0.0000,0.0000,0.0000,0.0000,7.9800,11.5900,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,0.0000,1.9900,2.4500,2.7200,0.0000,4.5700,0.3400,0.6900,0.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,3.5200,0.6400,0.0000,0.0000,1.9800,0.0000,0.0000,2.9100,7.1300,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,3.8100,2.4400,3.0000,3.8500,4.1700,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,3.9100,1.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6200,4.5300,3.1300,2.9300,0.0000,0.0000,215.2220,-9.47,0.00,3.4613,0.00,202.2907
6,NDMC,71DSNDMC2025/06/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3007,81.8412,0.0000,0.0000,0.0000,0.0000,0.0000,7.9800,11.5900,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,0.0000,1.9900,2.4500,2.7200,0.0000,4.5700,0.3400,0.6900,0.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,3.5200,0.6400,0.0000,0.0000,1.9800,0.0000,0.0000,2.9100,7.1300,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,3.8100,2.4400,3.0000,3.8500,4.1700,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,3.9100,1.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6200,4.5300,3.1300,2.9300,0.0000,0.0000,215.2220,-11.47,0.00,3.4769,0.00,200.2751
7,NDMC,71DSNDMC2025/06/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3007,81.8412,0.0000,0.0000,0.0000,0.0000,0.0000,7.9800,11.5900,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,1.9900,2.4500,2.7200,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,3.5200,0.6400,0.0000,0.0000,1.9800,0.0000,0.0000,2.9100,7.1300,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,3.8100,2.4400,3.0000,3.8500,4.1700,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,3.9100,1.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6200,4.5300,3.1300,2.9300,0.0000,0.0000,215.1720,-13.47,0.00,3.4921,0.00,198.2099
8,NDMC,71DSNDMC2025/06/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3007,81.8412,0.0000,0.0000,0.0000,0.0000,0.0000,7.9800,11.5900,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,1.9900,2.4500,2.7200,0.0000,4.5700,0.3300,0.5900,0.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,3.5200,0.6400,0.0000,0.0000,1.9800,0.0000,0.0000,2.9100,7.1300,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,3.8100,2.4400,3.0000,3.8500,4.1700,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4200,3.7000,0.0000,3.9100,1.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6200,4.5300,3.1300,2.9300,0.0000,0.0000,215.1720,-14.47,0.00,3.4999,0.00,197.2021
9,NDMC,71DSNDMC2025/06/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3007,81.8412,0.0000,0.0000,0.0000,0.0000,0.0000,0.4200,11.5900,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1600,0.0000,0.0000,0.0000,1.9900,2.4500,2.7200,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,3.5200,0.6400,0.0000,0.0000,1.9800,0.0000,0.0000,2.9100,7.1300,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,3.8100,2.4400,3.0000,3.8500,4.1700,0.0000,0.0000,0.0000,0.3100,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,1.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6200,0.0000,0.0000,2.9300,0.0000,0.0000,190.7720,1.53,0.00,3.1848,0.00,189.1172
10,NDMC,71DSNDMC2025/06/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3007,81.8412,0.0000,0.0000,0.0000,0.0000,0.0000,0.4200,11.5900,0.0000,19.6289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8700,0.0000,0.0000,0.0000,1.9900,2.4500,2.7200,0.0000,4.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,3.5200,0.6400,0.0000,0.0000,1.9800,0.0000,0.0000,2.9100,7.1300,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,3.8100,2.4400,3.0000,3.8500,4.1700,0.0000,0.0000,0.0000,0.3100,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7000,0.0000,0.0000,1.2101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6200,0.0000,0.0000,2.7700,0.0000,0.0000,188.0809,3.53,0.00,3.1482,0.00,188.4627
