genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,5.96932325,0,0,0,9.63338475,,0.910844,3.92557,5.5184349,4.05812,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.814955,22.41815675,,,6.190107,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.1950758,0,16.5878559,27.854442,,,11.688699,151.22559375,0,,,31.6894204,,1.448689,,1.574419,0,,,2.8716248,5.92117515,3.68813225,0,1.851025,4.58610075,
2,0,0,0,5.96932325,0,0,0,9.63338475,,0.910844,3.92557,5.5184349,4.05812,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.814955,22.41815675,,,6.190107,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.1950758,0,16.5878559,27.854442,,,11.688699,151.22559375,0,,,31.6894204,,1.448689,,1.574419,0,,,2.8716248,5.92117515,3.68813225,0,1.851025,4.58610075,
3,0,0,0,5.96932325,0,0,0,9.63338475,,0.910844,3.92557,5.5184349,4.05812,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.814955,22.41815675,,,6.190107,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.1950758,0,16.5878559,27.854442,,,11.688699,151.22559375,0,,,31.6894204,,1.448689,,1.574419,0,,,2.8716248,5.92117515,3.68813225,0,3.084576,4.58610075,
4,0,0,0,5.96932325,0,0,0,9.63338475,,0.910844,3.92557,5.5184349,4.05812,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.814955,22.41815675,,,6.190107,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.1950758,0,16.5878559,27.854442,,,11.688699,151.22559375,0,,,31.6894204,,1.448689,,1.574419,0,,,2.8716248,5.92117515,3.68813225,0,3.084576,2.6308062,
5,0,0,0,5.96932325,0,0,0,9.63338475,,0.910844,3.92557,5.5184349,4.05812,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.814955,22.41815675,,,6.190107,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.1950758,0,16.5878559,27.854442,,,11.688699,151.22559375,0,,,31.6894204,,1.448689,,1.574419,0,,,2.8716248,5.92117515,3.68813225,0,3.084576,2.6308062,
6,0,0,0,5.96932325,0,0,0,9.63338475,,0.910844,3.92557,5.5184349,4.05812,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.814955,22.41815675,,,6.190107,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.1950758,0,16.5878559,27.854442,,,11.688699,151.22559375,0,,,31.6894204,,1.448689,,1.574419,0,,,2.8716248,5.92117515,3.68813225,0,3.084576,2.6308062,
7,0,0,0,5.96932325,0,0,0,9.63338475,,0.910844,3.92557,5.5184349,4.05812,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.814955,22.41815675,,,6.190107,13.812139,,,,0,,0,,0,21.3679125,,,,,,,0.49841,0,0,7.1950758,0,16.5878559,27.854442,,,11.688699,151.22559375,0,,,31.6894204,,1.465453,,1.574419,0,,,2.8716248,5.92117515,3.68813225,0,1.233551,2.6308062,
8,0,0,0,5.96932325,0,0,0,9.63338475,,0.910844,3.92557,5.5184349,4.05812,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.814955,22.41815675,,,6.190107,13.812139,,,,0,,0,,0,21.3679125,,,,,,,0.49841,0,0,7.1950758,0,16.5878559,27.854442,,,11.688699,151.22559375,0,,,31.6894204,,1.465453,,1.574419,0,,,2.8716248,5.92117515,3.68813225,0,1.233551,2.6308062,
9,0,0,0,5.96932325,0,0,0,9.63338475,,0.910844,3.92557,5.5184349,4.05812,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.814955,22.41815675,,,6.190107,13.812139,,,,0,,0,,0,21.3679125,,,,,,,0.49841,0,0,7.1950758,0,16.5878559,27.854442,,,11.688699,151.22559375,0,,,31.6894204,,1.465453,,1.574419,0,,,2.8716248,5.92117515,3.68813225,0,1.233551,4.58610075,
10,0,0,0,5.96932325,0,0,0,9.63338475,,0.910844,3.92557,5.5184349,4.05812,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.814955,22.41815675,,,6.190107,13.812139,,,,0,,0,,0,21.3679125,,,,,,,0.49841,0,0,7.1950758,0,16.5878559,27.854442,,,11.688699,151.22559375,0,,,31.6894204,,1.465453,,1.574419,0,,,2.8716248,5.92117515,3.68813225,0,1.233551,4.58610075,
