Time Period,BSES_Rajdhani_Power_Limited_(BRPL),BSES_Yamuna_Power_Limited_(BYPL),GE_(U)_Elect_Supply_Delhi_Cantt_(MES),New_Delhi_Municipal_Council,Northern_Railway_Delhi,Tata_Power_Delhi_Distribution_Limited
08:30 - 08:45,67.58,-30.00,22.68,-19.00,0.00,14.48
08:45 - 09:00,133.21,0.00,23.65,-19.00,0.00,0.00
09:00 - 09:15,216.22,0.00,24.62,-19.00,0.00,19.31
09:15 - 09:30,259.66,28.96,23.65,-19.00,0.00,57.92
09:30 - 09:45,253.88,45.37,23.65,0.00,0.00,91.70
09:45 - 10:00,263.53,59.85,22.88,0.00,0.00,91.70
10:00 - 10:15,197.89,87.84,23.17,0.00,0.00,82.05
10:15 - 10:30,170.85,96.53,23.17,0.00,0.00,72.40
10:30 - 10:45,185.33,99.43,19.69,0.00,0.00,88.81
10:45 - 11:00,197.89,107.15,18.34,0.00,0.00,95.56
11:00 - 11:15,202.72,100.39,17.18,0.00,0.00,89.77
11:15 - 11:30,208.51,107.15,15.93,0.00,0.00,95.56
11:30 - 11:45,190.17,116.80,14.48,0.00,0.00,65.64
11:45 - 12:00,197.89,120.66,13.22,0.00,0.00,70.47
12:00 - 12:15,200.79,87.84,15.44,0.00,0.00,9.65
12:15 - 12:30,222.99,39.58,15.44,0.00,0.00,9.65
12:30 - 12:45,231.68,75.29,15.44,0.00,0.00,-20.00
12:45 - 13:00,213.34,104.25,15.44,0.00,0.00,-25.00
13:00 - 13:15,255.81,80.12,26.06,0.00,0.00,9.65
13:15 - 13:30,264.50,75.29,26.06,0.00,0.00,9.65
13:30 - 13:45,278.98,116.80,27.99,0.00,0.00,43.44
13:45 - 14:00,304.07,147.69,27.99,0.00,0.00,57.92
14:00 - 14:15,343.65,153.48,27.99,0.00,0.00,14.48
14:15 - 14:30,357.16,179.55,27.99,0.00,0.00,33.79
14:30 - 14:45,314.70,219.12,27.99,0.00,0.00,62.74
14:45 - 15:00,249.05,237.46,27.03,0.00,0.00,115.84
15:00 - 15:15,185.34,200.78,25.10,0.00,0.00,120.66
15:15 - 15:30,178.58,199.82,25.10,0.00,0.00,133.21
15:30 - 15:45,177.62,223.95,24.13,0.00,0.00,135.14
15:45 - 16:00,183.41,227.81,24.13,0.00,0.00,130.32
16:00 - 16:15,115.84,183.40,23.17,0.00,0.00,21.24
16:15 - 16:30,49.23,165.06,23.17,0.00,0.00,27.03
16:30 - 16:45,28.96,180.51,22.20,0.00,0.00,33.79
16:45 - 17:00,51.16,185.34,24.13,0.00,0.00,33.79
17:00 - 17:15,77.22,138.05,15.44,-11.00,0.00,24.13
17:15 - 17:30,92.67,145.77,13.51,-3.96,0.00,24.13
17:30 - 17:45,58.88,116.80,12.55,-20.00,0.00,0.00
17:45 - 18:00,96.53,100.39,10.62,-29.00,0.00,67.57
18:00 - 18:15,161.20,78.19,8.69,-40.00,0.00,21.24
18:15 - 18:30,128.39,60.81,10.62,-40.00,0.00,9.65
18:30 - 18:45,82.06,0.00,11.58,-39.00,0.00,9.65
18:45 - 19:00,75.29,0.00,12.55,-43.00,0.00,-43.00
19:00 - 19:15,111.98,0.00,15.44,-43.00,0.00,77.22
19:15 - 19:30,141.90,0.00,15.44,-39.00,0.00,4.83
19:30 - 19:45,203.68,24.13,16.41,-41.00,9.65,-20.00
19:45 - 20:00,187.27,22.20,16.41,-41.00,9.65,-45.00
20:00 - 20:15,187.27,-26.00,19.31,-40.00,9.65,-55.00
20:15 - 20:30,161.20,-27.00,19.31,-37.00,9.65,-55.00
20:30 - 20:45,74.32,-30.00,19.31,-39.00,2.03,-55.00
20:45 - 21:00,79.15,-24.00,19.31,-37.00,0.00,-52.00
21:00 - 21:15,65.64,-47.00,19.31,-36.00,0.00,-60.00
21:15 - 21:30,23.16,-36.00,19.31,-34.00,0.29,-60.00
21:30 - 21:45,25.09,-33.00,19.31,-38.00,0.00,-65.00
21:45 - 22:00,5.79,-18.00,19.31,-37.00,0.00,-60.00
22:00 - 22:15,-45.00,0.00,19.31,-37.00,0.00,-65.00
22:15 - 22:30,-27.00,6.76,19.30,-37.00,0.00,-55.00
22:30 - 22:45,-45.00,20.27,18.34,-35.00,0.00,-50.00
22:45 - 23:00,-6.00,27.99,18.34,-36.00,0.00,-46.00
23:00 - 23:15,97.50,100.38,17.38,-36.00,0.00,-35.00
23:15 - 23:30,67.57,107.14,17.38,-36.00,0.00,-45.00
23:30 - 23:45,45.37,104.25,16.41,-34.00,0.00,-40.00
23:45 - 24:00,67.57,92.67,16.41,-35.00,0.00,-45.00
