timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,48DSBRPL2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0700,0.0000,10.8034,75.1714,0.0000,0.0000,0.0000,0.0000,32.5300,9.1000,64.1100,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9200,0.0000,0.0000,6.0500,61.6000,50.1100,70.8000,60.0000,26.5900,8.4800,17.9900,11.1900,13.6500,62.5900,0.0000,0.0000,0.0000,0.0000,0.0000,41.6800,17.8300,6.7100,0.0000,28.4400,0.0000,0.0000,0.0000,21.5300,11.2200,0.0000,0.0000,0.0000,19.9100,13.7100,18.0600,0.0000,11.9400,15.5100,6.9600,0.0000,61.5500,4.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6700,31.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2214,31.7500,1736.3158,1350.64,0.00,27.3208,0.00,3059.6350
2,BRPL,48DSBRPL2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0700,0.0000,10.8034,75.1714,0.0000,0.0000,0.0000,0.0000,32.5300,9.1000,64.1100,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9200,0.0000,0.0000,6.0500,61.6000,50.1100,70.8000,60.0000,26.5900,8.4800,17.9900,11.1900,13.6500,62.5900,0.0000,0.0000,0.0000,0.0000,0.0000,41.6800,17.8300,6.7100,0.0000,28.4400,0.0000,0.0000,0.0000,21.5300,11.2200,0.0000,0.0000,0.0000,19.9100,13.7100,18.0600,0.0000,11.9400,15.5100,6.9600,0.0000,61.5500,4.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9100,31.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2214,31.7500,1737.0658,1322.63,0.00,27.0809,0.00,3032.6149
3,BRPL,48DSBRPL2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0700,0.0000,10.8034,75.1714,0.0000,0.0000,0.0000,0.0000,32.5300,9.1000,64.1100,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9200,0.0000,0.0000,6.0500,61.6000,50.1100,70.8000,60.0000,26.5900,8.4800,17.9900,11.1900,13.6500,62.5900,0.0000,0.0000,0.0000,0.0000,0.0000,41.6800,17.8300,6.7100,0.0000,28.4400,0.0000,0.0000,0.0000,21.5300,11.2200,0.0000,0.0000,0.0000,19.9100,13.4100,18.0600,0.0000,11.9400,15.5100,6.9600,0.0000,61.5500,4.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0700,24.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2214,31.7500,1732.5858,1268.52,0.00,26.5653,0.00,2974.5405
4,BRPL,48DSBRPL2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0700,0.0000,10.8034,75.1714,0.0000,0.0000,0.0000,0.0000,32.5300,9.1000,64.1100,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9200,0.0000,0.0000,6.0500,61.6000,50.1100,70.8000,60.0000,26.5900,8.4800,17.9900,11.1900,13.6500,62.5900,0.0000,0.0000,0.0000,0.0000,0.0000,41.6800,17.8300,6.7100,0.0000,28.4400,0.0000,0.0000,0.0000,21.5300,11.2200,0.0000,0.0000,0.0000,19.9100,13.4100,18.0600,0.0000,11.9400,15.5100,6.9600,0.0000,61.5500,4.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2000,24.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2214,31.7500,1732.1458,1237.61,0.00,26.2894,0.00,2943.4664
5,BRPL,48DSBRPL2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0700,0.0000,10.8034,75.1714,0.0000,0.0000,0.0000,0.0000,32.5300,9.1000,64.1100,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9200,0.0000,0.0000,6.0500,61.6000,50.1100,70.8000,60.0000,26.5900,8.7000,17.9900,11.1900,13.6500,62.5900,0.0000,0.0000,0.0000,0.0000,0.0000,41.6800,17.8300,6.7100,0.0000,28.4400,0.0000,0.0000,0.0000,21.5300,11.2200,0.0000,0.0000,0.0000,19.9100,13.4100,18.0600,0.0000,11.9400,15.5100,6.9600,0.0000,61.5500,5.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9800,23.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2214,31.7500,1731.7058,1169.87,0.00,26.2527,0.00,2875.3231
6,BRPL,48DSBRPL2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0700,0.0000,10.8034,75.1714,0.0000,0.0000,0.0000,0.0000,32.5300,9.1000,64.1100,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9200,0.0000,0.0000,6.0500,61.6000,50.1100,70.8000,60.0000,26.5900,8.7000,17.9900,11.1900,13.6500,62.5900,0.0000,0.0000,0.0000,0.0000,0.0000,41.6800,17.8300,6.7100,0.0000,28.4400,0.0000,0.0000,0.0000,21.5300,11.2200,0.0000,0.0000,0.0000,19.9100,13.4100,18.0600,0.0000,11.9400,15.5100,6.9600,0.0000,61.5500,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7800,23.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2214,31.7500,1730.0558,1130.16,0.00,25.9415,0.00,2834.2743
7,BRPL,48DSBRPL2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0700,0.0000,10.8034,75.1714,0.0000,0.0000,0.0000,0.0000,32.5300,9.1000,64.1100,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9200,0.0000,0.0000,6.0500,61.6000,50.1100,70.8000,60.0000,26.5900,8.7000,17.9900,11.1900,13.6500,62.5900,0.0000,0.0000,0.0000,0.0000,0.0000,41.6800,17.8300,6.7100,0.0000,28.4400,0.0000,0.0000,0.0000,21.5300,11.2200,0.0000,0.0000,0.0000,19.9100,13.4100,18.0600,0.0000,11.9400,15.5100,6.9600,0.0000,61.5500,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7000,23.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2214,31.7500,1729.3158,1094.22,0.00,25.7243,0.00,2797.8115
8,BRPL,48DSBRPL2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0700,0.0000,10.8034,75.1714,0.0000,0.0000,0.0000,0.0000,32.5300,9.1100,64.1100,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9200,0.0000,0.0000,6.0500,61.6000,50.1100,70.8000,60.0000,26.5900,8.7000,17.9900,11.1900,13.6500,62.5900,0.0000,0.0000,0.0000,0.0000,0.0000,41.6800,17.8300,6.7100,0.0000,28.4400,0.0000,0.0000,0.0000,21.5300,11.2200,0.0000,0.0000,0.0000,22.0100,13.4100,18.0600,0.0000,11.9400,15.5100,6.9600,0.0000,61.5500,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6500,23.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2214,31.7500,1730.4858,1066.30,0.00,25.4361,0.00,2771.3497
9,BRPL,48DSBRPL2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0700,0.0000,10.8034,75.1714,0.0000,0.0000,0.0000,0.0000,32.5300,9.1000,64.1100,0.0000,82.2540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9200,0.0000,0.0000,6.0500,61.6000,50.1100,70.8000,56.4100,26.5900,8.7000,17.9900,11.1900,13.6500,62.5900,0.0000,0.0000,0.0000,0.0000,0.0000,41.6800,17.8300,6.7100,0.0000,28.4400,0.0000,0.0000,0.0000,21.5300,11.2200,0.0000,0.0000,0.0000,22.0100,13.4100,18.0600,0.0000,11.9400,15.5100,6.9600,0.0000,61.5500,5.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2800,30.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2214,31.7500,1718.8402,1053.10,0.00,24.5487,0.00,2747.3915
10,BRPL,48DSBRPL2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0700,0.0000,10.7540,75.1714,0.0000,0.0000,0.0000,0.0000,32.5300,9.1000,64.1100,0.0000,82.2540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9200,0.0000,0.0000,6.0500,61.6000,50.1100,70.8000,53.1900,26.5900,8.7000,17.9900,11.2000,13.6500,62.5900,0.0000,0.0000,0.0000,0.0000,0.0000,41.6800,17.8300,6.7100,0.0000,28.4400,0.0000,0.0000,0.0000,21.5300,11.2200,0.0000,0.0000,0.0000,19.9100,13.4100,18.0600,0.0000,11.9400,15.5100,6.9600,0.0000,61.5500,5.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2800,30.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2214,31.7500,1713.1708,1017.37,0.00,24.1843,0.00,2706.3565
