timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BYPL,08DSBYPL2022/08/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3000,0.0000,7.0757,19.2840,0.0000,0.0000,5.4629,0.0000,20.3400,62.8000,38.8500,0.0000,47.0914,0.0000,0.0000,0.0000,80.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.8500,0.0000,0.0000,5.0700,0.0000,28.8700,48.4900,184.4900,57.9600,5.3300,10.3700,6.4500,8.5100,36.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,12.4100,6.2600,0.0000,0.0000,0.0000,10.8000,8.0000,10.5000,10.0400,7.1100,8.9700,12.0900,4.6900,19.4100,3.1600,4.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.2000,962.1440,317.45,0.00,11.2604,0.00,1268.3336
2,BYPL,08DSBYPL2022/08/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3000,0.0000,7.0757,19.2840,0.0000,0.0000,5.4629,0.0000,20.3400,62.8000,38.8500,0.0000,47.0914,0.0000,0.0000,0.0000,80.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.8500,0.0000,0.0000,5.0700,0.0000,28.8700,48.4900,184.4900,57.9600,5.3300,10.3700,6.4500,8.5100,36.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,12.4100,6.2600,0.0000,0.0000,0.0000,10.8000,8.0000,10.5000,10.0400,7.1100,8.9700,12.0900,4.6900,19.4100,3.1600,4.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.9600,961.5540,298.20,0.00,11.0858,0.00,1248.6682
3,BYPL,08DSBYPL2022/08/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3000,0.0000,7.0757,19.2840,0.0000,0.0000,5.4629,0.0000,20.3400,62.8000,38.8500,0.0000,47.0914,0.0000,0.0000,0.0000,80.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.8500,0.0000,0.0000,5.0700,0.0000,28.8700,48.4900,184.4900,57.9600,5.3300,10.3700,6.4500,8.5100,36.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,12.4100,6.2600,0.0000,0.0000,0.0000,10.8000,8.0000,10.5000,10.0400,7.1100,8.9700,12.0900,4.6900,19.4100,3.1600,4.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.7600,961.0340,258.76,0.00,10.7342,0.00,1209.0598
4,BYPL,08DSBYPL2022/08/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3000,0.0000,7.0757,19.2840,0.0000,0.0000,5.4629,0.0000,20.3400,52.9400,38.8500,0.0000,47.0914,0.0000,0.0000,0.0000,80.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.8500,0.0000,0.0000,5.0700,0.0000,28.8700,48.4900,184.4900,57.9600,5.3300,10.3700,6.4500,8.5100,36.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,12.4100,6.2600,0.0000,0.0000,0.0000,10.8000,8.0000,10.5000,10.0400,7.1100,8.9700,12.0900,4.6900,19.4100,3.1600,4.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.3200,951.8940,264.14,0.00,10.7011,0.00,1205.3329
5,BYPL,08DSBYPL2022/08/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3000,0.0000,7.0757,19.2840,0.0000,0.0000,5.4629,0.0000,20.3400,39.4600,38.8500,0.0000,49.9200,0.0000,0.0000,0.0000,80.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.8500,0.0000,0.0000,5.0700,0.0000,28.8700,48.4900,184.4900,57.9600,5.3300,10.3700,6.4500,8.5100,36.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,12.4100,6.2600,0.0000,0.0000,0.0000,12.8200,8.0000,10.5000,10.0400,7.1100,8.9700,12.0900,4.6900,19.4100,3.1600,4.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.1800,944.2826,274.14,0.00,10.7221,0.00,1207.7005
6,BYPL,08DSBYPL2022/08/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3000,0.0000,7.0757,19.2840,0.0000,0.0000,5.4629,0.0000,20.3400,33.6900,38.8500,0.0000,49.9200,0.0000,0.0000,0.0000,80.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.8500,0.0000,0.0000,5.0700,0.0000,28.8700,48.4900,184.4900,57.9600,5.3300,10.3700,6.4500,8.5100,36.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,12.4100,6.2600,0.0000,0.0000,0.0000,12.8200,8.0000,10.5000,10.0400,7.1100,8.9700,12.0900,4.6900,19.4100,3.1600,4.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.0600,939.8926,274.14,0.00,10.6835,0.00,1203.3491
7,BYPL,08DSBYPL2022/08/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3000,0.0000,7.0757,19.2840,0.0000,0.0000,5.4629,0.0000,20.3400,18.5300,38.8500,0.0000,49.9200,0.0000,0.0000,0.0000,80.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.8500,0.0000,0.0000,5.0700,0.0000,28.8700,48.4900,184.4900,57.9600,4.7500,9.1800,5.7200,8.5100,36.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,12.4100,6.2600,0.0000,0.0000,0.0000,12.8200,8.0000,10.5000,10.0400,7.1100,8.9700,12.0900,4.6900,19.4100,3.1600,4.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.6300,923.4726,274.14,0.00,10.5390,0.00,1187.0736
8,BYPL,08DSBYPL2022/08/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3000,0.0000,7.0757,19.2840,0.0000,0.0000,5.4629,0.0000,20.3400,18.5300,38.8500,0.0000,49.9200,0.0000,0.0000,0.0000,80.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.5000,0.0000,0.0000,5.0700,0.0000,28.8700,48.4900,184.4900,57.9600,0.8900,2.7100,1.8200,8.5100,36.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,12.4100,6.2600,0.0000,0.0000,0.0000,12.8200,8.0000,10.5000,10.0400,7.1100,8.9700,12.0900,4.6900,19.4100,3.1600,4.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.4400,898.8826,274.14,0.00,10.3226,0.00,1162.7000
9,BYPL,08DSBYPL2022/08/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3000,0.0000,7.0757,19.2840,0.0000,0.0000,5.4629,0.0000,20.3400,18.5300,38.8500,0.0000,49.9200,0.0000,0.0000,0.0000,80.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0600,0.0000,0.0000,5.0700,0.0000,28.8700,48.4900,184.4900,57.9600,0.8900,2.6800,1.7900,8.5100,36.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,12.4100,6.2600,0.0000,0.0000,0.0000,10.8000,8.0000,10.5000,10.0400,7.1100,8.9700,12.0900,3.8800,19.4100,3.1600,3.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.9400,880.3226,274.14,0.00,10.1593,0.00,1144.3033
10,BYPL,08DSBYPL2022/08/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3000,0.0000,7.0757,19.2840,0.0000,0.0000,5.4629,0.0000,9.6300,18.5300,38.8500,0.0000,49.9200,0.0000,0.0000,0.0000,80.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0600,0.0000,0.0000,0.0000,0.0000,28.8700,48.4900,184.4900,57.9600,0.8900,2.6800,1.7900,8.5100,36.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,12.4100,6.2600,0.0000,0.0000,0.0000,10.8000,8.0000,10.5000,10.0400,7.1100,8.9700,12.0900,3.8800,19.4100,3.1600,3.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.2400,864.7426,274.14,0.00,10.0222,0.00,1128.8604
