Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL
96,41IS2023/03/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8900,335.7700,0.0000,0.0409,0.0000,0.0000,0.0000,35.1500,100.9100,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,496.7400,0.0000,0.0000,11.1200,89.5000,114.7600,120.2300,336.1700,101.4800,0.0000,41.2700,25.4200,33.5200,142.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0200,15.7500,0.0000,41.2600,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,45.7400,30.7300,0.0000,13.1100,0.0000,0.0000,16.0100,0.0000,12.3100,0.6200,12.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.8100,1.4400,6.8000,0.0000,0.0000,1.3000,1.4500,0.0000,0.0000,0.0000,24.3300,8.1100,8.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,7.6600,0.0000,1.7700,0.0000,1.7900,0.8500,1.6900,0.0000,0.1900,3.6400,0.2400,1.9400,2.1100,1.5800,0.0000,4.5200,20.9100,20.9100,0.9200,0.4800,2.2200,1.8700,0.9400,2.5900,1.2800,4.1000,5.1200,1.8000,2.8600,1.8700,2.6200,3.4100,0.0000,0.0000,0.0000,0.0000,1.7100,1.2900,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,0.8200,2.7200,27.3001
95,41IS2023/03/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8900,336.2900,0.0000,0.0409,0.0000,0.0000,0.0000,35.1500,100.9100,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,495.1300,0.0000,0.0000,11.1200,89.5000,114.7600,120.2300,336.1700,101.4800,0.0000,41.2700,25.4200,33.5200,142.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0200,15.7500,0.0000,41.2600,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,45.7400,30.7300,0.0000,13.1100,0.0000,0.0000,16.0100,3.8100,12.3100,0.6200,12.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.8100,1.4400,6.6500,0.0000,0.0000,1.3000,1.4500,0.0000,0.0000,0.0000,24.2600,8.0900,8.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,7.6600,0.0000,1.7700,0.0000,1.7900,0.8500,1.6900,0.0000,0.1900,3.6400,0.2400,1.9400,2.1100,1.5800,0.0000,4.5600,21.5200,21.5200,0.9200,0.4800,2.2200,1.8700,0.9400,2.5900,1.2800,4.1000,5.1200,1.8000,2.8600,1.8700,2.6200,3.4100,0.0000,0.0000,0.0000,0.0000,1.7100,1.2900,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,0.8200,2.7200,27.3001
94,41IS2023/03/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8900,390.6600,0.0000,0.0409,0.0000,0.0000,0.0000,35.1500,100.9100,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,485.0500,0.0000,0.0000,11.1200,89.5000,114.7600,120.2300,336.1700,101.4800,0.0000,41.2700,25.4200,33.5200,142.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0200,15.7500,0.0000,41.2600,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,45.7400,30.7300,0.0000,13.1100,0.0000,0.0000,16.0100,16.5000,12.3100,0.6200,12.6300,0.5400,0.0000,0.0000,0.0000,0.0000,0.8100,1.4400,6.7300,0.0000,0.0000,1.3000,1.4500,0.0000,0.0000,0.0000,24.3200,8.1100,8.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,7.6600,0.0000,1.7700,0.0000,1.7900,0.8500,1.6900,0.0000,0.1900,3.6400,0.2400,1.9400,2.1100,1.5800,0.0000,4.5400,20.8600,20.8600,0.9200,0.4800,2.2700,1.8700,0.9400,2.5900,1.2800,4.1000,5.1200,1.8000,2.8600,1.8700,2.6200,3.4100,0.0000,0.0000,0.0000,0.0000,1.7100,1.2900,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,0.8200,2.7200,27.3001
93,41IS2023/03/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8900,455.6200,0.0000,0.0409,0.0000,0.0000,0.0000,35.1500,100.9100,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,424.8400,0.0000,0.0000,11.1200,89.5000,114.7600,120.2300,336.1700,101.4800,0.0000,41.2700,25.4200,33.5200,142.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0200,15.7500,0.0000,41.2600,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,45.7400,30.7300,0.0000,13.1100,0.0000,0.0000,16.0100,16.5000,12.3100,0.6200,12.6300,0.5400,0.0000,0.0000,0.0000,0.0000,0.8100,1.4400,6.6000,0.0000,0.0000,1.3000,1.4500,0.0000,0.0000,0.0000,24.2800,8.1000,8.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,7.6600,0.0000,1.7700,0.0000,1.7900,0.8500,1.6900,0.0000,0.1900,3.6400,0.2400,1.9400,2.1100,1.5800,0.0000,6.9900,21.4000,21.4000,0.9200,0.4800,2.2700,1.8700,0.9400,2.5900,1.2800,4.1000,5.1200,1.8000,2.8600,1.8700,2.6200,3.4100,0.0000,0.0000,0.0000,0.0000,1.7100,1.2900,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,0.8200,2.7200,27.3001
92,41IS2023/03/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8900,511.3000,0.0000,0.0409,0.0000,0.0000,0.0000,35.1500,100.9100,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,499.3200,0.0000,0.0000,11.1200,89.5000,114.7600,120.2300,336.1700,101.4800,0.0000,41.2700,25.4200,33.5200,142.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0200,15.7500,0.0000,41.2600,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,45.7400,30.7300,0.0000,13.1100,0.0000,0.0000,16.0100,16.5000,12.3100,0.0000,12.6300,0.5400,0.0000,0.0000,0.0000,0.0000,0.8100,1.4400,6.7600,0.0000,0.0000,1.3400,1.4500,0.0000,0.0000,0.0000,24.3800,8.1300,8.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,7.6600,2.9300,1.7700,9.0000,1.7900,0.8500,1.6900,0.0000,0.1900,3.6400,0.2400,1.9400,2.1100,1.5800,3.4400,6.9600,21.4000,21.4000,0.9200,0.4800,2.2700,1.8700,0.9400,2.5900,1.2800,4.1000,5.1200,1.8000,2.8200,1.8700,2.6200,3.4100,0.0000,0.0000,0.0000,0.0000,1.7100,1.2900,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,0.8200,2.7200,27.3001
91,41IS2023/03/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8900,581.4800,0.0000,0.0409,0.0000,0.0000,0.0000,35.1500,100.9100,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,497.6700,0.0000,0.0000,11.1200,89.5000,114.7600,120.2300,336.1700,101.4800,0.0000,41.2700,25.4200,33.5200,142.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0200,15.7500,0.0000,41.2600,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,45.7400,30.7300,0.0000,13.1100,0.0000,0.0000,16.0100,16.5000,12.3100,0.0000,12.6300,0.5400,0.0000,0.0000,0.0000,0.0000,0.8100,1.4400,6.7100,0.0000,0.0000,1.3400,1.4500,0.0000,0.0000,0.0000,25.5600,8.5200,8.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,7.6600,2.9300,1.7700,9.0000,1.7900,0.8800,1.7100,0.0000,0.1900,3.6400,0.2400,1.9400,2.1100,1.5800,3.4400,7.0500,21.7100,21.7100,0.9200,0.4800,2.2700,1.8700,0.9400,2.5900,1.2800,4.1000,5.1200,1.8000,2.7300,1.8700,2.6200,3.4100,0.0000,0.0000,0.0000,0.0000,1.7100,1.2900,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,0.8200,2.7200,27.3001
90,41IS2023/03/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8900,581.4800,0.0000,0.0409,0.0000,0.0000,0.0000,35.1500,100.9100,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,496.1700,0.0000,0.0000,11.1200,89.5000,114.7600,120.2300,336.1700,101.4800,20.2300,41.2700,25.4200,33.5200,142.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0200,15.7500,0.0000,41.2600,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,45.7400,30.7300,0.0000,13.1100,0.0000,0.0000,16.0100,16.5000,12.3100,0.0000,12.6300,0.5400,0.0000,0.0000,0.0000,0.0000,0.8100,1.4400,6.7600,0.0000,0.0000,1.3400,1.4500,0.0000,0.0000,0.0000,37.3300,12.4400,12.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,7.6600,2.9300,1.7700,9.0000,1.7900,0.8800,1.7100,0.0000,0.1900,3.6400,0.2400,1.9400,2.1100,1.5800,3.4400,5.9000,21.7300,21.7300,0.9200,0.4800,2.2700,1.8700,0.9400,2.5900,1.2800,4.1000,5.1200,1.8000,2.5900,1.8700,2.6200,3.4100,0.0000,0.0000,0.0000,0.0000,1.7100,1.2900,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,0.8200,2.7200,27.3001
89,41IS2023/03/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8900,581.4800,0.0000,0.0409,0.0000,0.0000,0.0000,35.1500,100.9100,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,492.9100,0.0000,0.0000,11.1200,89.5000,114.7600,120.2300,336.1700,101.4800,20.2300,41.2700,25.4200,33.5200,142.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0200,15.7500,0.0000,41.2600,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,45.7400,30.7300,0.0000,13.1100,0.0000,0.0000,16.0100,16.5000,12.3100,0.0000,12.6300,0.5400,0.0000,0.0000,0.0000,0.0000,0.8100,1.4400,6.7000,0.0000,0.0000,1.3400,1.4500,0.0000,0.0000,0.0000,38.0900,12.7000,12.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,7.6600,2.9300,1.7700,9.0000,1.7900,0.8800,1.7100,0.0000,0.1900,3.6400,0.2400,1.9400,2.1100,1.5800,3.4400,5.9600,21.6500,21.6500,0.9200,0.4800,2.2700,1.8700,0.9400,2.5900,1.2800,4.1000,5.1200,1.8000,2.5900,1.8700,2.6200,3.4100,0.0000,0.0000,0.0000,0.0000,1.7100,1.2900,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,0.8200,2.7200,27.3001
88,41IS2023/03/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8900,581.4800,0.0000,0.0409,0.0000,0.0000,0.0000,35.1500,100.9100,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.3700,0.0000,0.0000,11.1200,89.5000,114.7600,120.2300,336.1700,101.4800,20.2300,41.2700,25.4200,33.5200,142.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0200,15.7500,0.0000,41.2600,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,43.6100,30.7300,0.0000,13.1000,0.0000,0.0000,16.0100,3.8100,12.3100,5.4300,12.6300,0.5400,0.0000,0.0000,0.0000,0.0000,0.8100,1.4400,6.6500,0.0000,0.0000,1.3400,1.4500,0.0000,0.0000,0.0000,38.9600,12.9800,12.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,7.6600,2.9300,1.7700,9.0000,1.7900,0.8500,1.6900,0.0000,0.1900,3.6400,0.2400,1.9400,2.1100,1.5800,3.4400,6.0500,21.4800,21.4800,0.9200,0.4800,2.2700,1.8700,0.9400,2.5900,1.2800,4.1000,5.1200,1.8000,2.5900,1.8700,2.6200,3.4100,0.0000,0.0000,0.0000,0.0000,1.7100,1.2900,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,0.8200,2.7200,27.3001
87,41IS2023/03/20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8900,581.4800,0.0000,0.0409,0.0000,0.0000,0.0000,35.1500,100.9100,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.3800,0.0000,0.0000,11.1200,89.5000,114.7600,120.2300,336.1700,101.4800,20.2300,41.2700,25.4200,33.5200,142.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0200,15.7500,0.0000,41.2600,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,43.6100,30.7300,0.0000,13.1000,0.0000,0.0000,16.0100,0.0000,12.3100,5.4300,12.6300,0.5400,0.0000,0.0000,0.0000,0.0000,0.8100,1.4400,6.7500,0.0000,0.0000,1.3400,1.4500,0.0000,0.0000,0.0000,39.0200,13.0100,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8700,7.6600,2.9300,1.7700,9.0000,1.7900,0.8500,1.6900,0.0000,0.1900,3.6400,0.2400,1.9400,2.1100,1.5800,3.4400,6.1100,22.2400,22.2400,0.9200,0.4800,2.2700,1.8700,0.9400,2.5900,1.2800,4.1000,5.1200,1.8000,2.5900,1.8700,2.6200,3.4100,0.0000,0.0000,0.0000,0.0000,1.7100,1.2900,0.0000,0.0000,0.0000,1.3200,0.0000,0.0000,0.8200,2.7200,27.3001
