timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
1,69EnNDPL2025/06/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,46.9929,0.0000,65.2500,0.0000,0.0000,70.1800,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3446,0.0000,0.0000,6.3814,28.9748,37.0890,0.0000,53.5335,39.2816,6.0991,13.1887,8.1843,13.9686,45.4984,0.0000,13.0704,20.3618,18.8709,0.0000,11.4692,2.7259,0.0000,0.0000,6.2049,0.0000,0.0000,0.0000,15.8079,6.1145,0.0000,0.0000,0.0000,16.0640,10.3351,12.9316,12.1468,8.9339,11.2300,9.8595,0.0000,0.0000,3.6540,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,1.0203,10.4800,0.0000,0.0000,200.0000,6.5400,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.1560,0.0000,0.0000
2,69EnNDPL2025/06/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,46.9929,0.0000,65.2500,0.0000,0.0000,70.1800,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3446,0.0000,0.0000,6.3814,28.9748,37.0890,0.0000,53.5335,39.2816,6.0991,13.1887,8.1843,13.9686,45.4984,0.0000,13.0704,20.3618,18.8709,0.0000,11.4692,2.7259,0.0000,0.0000,6.2049,0.0000,0.0000,0.0000,15.8079,6.1145,0.0000,0.0000,0.0000,16.0640,10.3351,12.9316,12.1468,8.9339,11.2300,9.8595,0.0000,0.0000,3.6540,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,1.0203,10.4800,0.0000,0.0000,200.0000,6.5400,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,26.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.1560,0.0000,0.0000
3,69EnNDPL2025/06/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,46.9929,0.0000,65.2500,0.0000,0.0000,70.1800,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3446,0.0000,0.0000,6.3814,28.9748,37.0890,0.0000,53.5335,39.2816,6.0991,13.1887,8.1843,13.9686,45.4984,0.0000,13.0704,20.3618,18.8709,0.0000,11.4692,2.7259,0.0000,0.0000,6.2049,0.0000,0.0000,0.0000,15.8079,6.1145,0.0000,0.0000,0.0000,16.0640,10.3351,12.9316,12.1468,8.9339,11.2300,9.8595,0.0000,0.0000,3.9301,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,1.0203,10.4800,0.0000,0.0000,200.0000,6.5400,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,24.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.1560,0.0000,0.0000
4,69EnNDPL2025/06/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,46.9929,0.0000,0.0000,0.0000,0.0000,70.1800,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3446,0.0000,0.0000,6.3814,28.9748,37.0890,0.0000,53.5335,39.2816,6.0991,13.1887,8.1843,13.9686,45.4984,0.0000,13.0704,20.3618,18.8709,0.0000,11.4692,2.7259,0.0000,0.0000,6.2049,0.0000,0.0000,0.0000,15.8079,6.1145,0.0000,0.0000,0.0000,16.0640,10.3351,12.9316,12.1468,8.9339,11.2300,9.8595,0.0000,0.0000,3.9301,4.0007,0.0000,0.0000,0.0000,0.0000,0.0000,1.0203,10.4800,0.0000,0.0000,200.0000,6.5400,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,24.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.1560,0.0000,0.0000
5,69EnNDPL2025/06/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,46.9929,0.0000,0.0000,0.0000,0.0000,70.1800,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3446,0.0000,0.0000,6.3814,28.9748,37.0890,0.0000,53.5335,39.2816,6.4508,13.1887,8.1843,13.9686,45.4984,0.0000,13.0704,20.3618,18.8709,0.0000,11.4692,2.7259,0.0000,0.0000,6.2049,0.0000,0.0000,0.0000,15.8079,9.0567,0.0000,0.0000,0.0000,11.5142,10.3351,12.9316,12.1468,8.9339,11.2300,14.7485,0.0000,0.0000,3.9301,4.0007,0.0000,0.0000,0.0000,0.0000,0.0000,1.0203,10.4800,0.0000,0.0000,200.0000,6.3400,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,21.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.1560,0.0000,0.0000
6,69EnNDPL2025/06/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,46.9929,0.0000,0.0000,0.0000,0.0000,70.1800,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3446,0.0000,0.0000,6.3814,28.9748,37.0890,0.0000,53.5335,39.2816,6.4508,13.1887,8.1843,13.9686,45.4984,0.0000,13.0704,20.3618,18.8709,0.0000,11.4692,2.7259,0.0000,0.0000,6.2049,0.0000,0.0000,0.0000,15.8079,9.0567,0.0000,0.0000,0.0000,11.5142,10.3351,12.9316,12.1468,8.9339,11.2300,14.7485,0.0000,0.0000,3.9301,4.0007,0.0000,0.0000,0.0000,0.0000,0.0000,1.0203,10.4800,0.0000,0.0000,200.0000,6.3400,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.1560,0.0000,0.0000
7,69EnNDPL2025/06/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,46.9929,0.0000,65.2500,0.0000,0.0000,70.1800,0.0000,231.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3446,0.0000,0.0000,6.3814,28.9748,37.0890,0.0000,53.5335,39.2816,6.4508,13.1887,8.1843,13.9686,45.4984,0.0000,13.0704,20.3618,18.8709,0.0000,11.4692,2.7259,0.0000,0.0000,6.2049,0.0000,0.0000,0.0000,15.8079,9.0567,0.0000,0.0000,0.0000,11.5142,7.6479,12.9316,12.1468,8.9339,11.2300,14.7485,0.0000,0.0000,3.6540,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,1.0203,10.4800,0.0000,0.0000,200.0000,6.3400,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.1560,0.0000,0.0000
8,69EnNDPL2025/06/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,46.9929,0.0000,65.2500,0.0000,0.0000,70.1800,0.0000,231.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3446,0.0000,0.0000,6.3814,28.9748,37.0890,0.0000,53.5335,39.2816,6.4508,13.1887,8.1843,13.9686,45.4984,0.0000,13.0704,20.3618,18.8709,0.0000,11.4692,2.7259,0.0000,0.0000,6.2049,0.0000,0.0000,0.0000,15.8079,9.0567,0.0000,0.0000,0.0000,11.5142,7.6479,12.9316,12.1468,8.9339,11.2300,14.7485,0.0000,0.0000,3.6540,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,1.0203,10.4800,0.0000,0.0000,200.0000,6.3400,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.1560,0.0000,0.0000
9,69EnNDPL2025/06/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,46.9929,0.0000,65.2500,0.0000,0.0000,70.1800,0.0000,231.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3446,0.0000,0.0000,6.3814,28.9748,37.0890,0.0000,53.5335,39.2816,6.4508,13.1887,8.1843,13.9686,45.4984,0.0000,13.0704,20.3618,18.8709,0.0000,11.4692,2.7259,0.0000,0.0000,6.2049,0.0000,0.0000,0.0000,15.8079,9.0567,0.0000,0.0000,0.0000,11.5142,7.6479,12.9316,12.1468,8.9339,11.2300,14.7485,0.0000,0.0000,0.9818,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,1.0203,10.4800,0.0000,0.0000,200.0000,6.1600,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.1560,0.0000,0.0000
10,69EnNDPL2025/06/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.6689,46.9929,0.0000,65.2500,0.0000,0.0000,70.1800,0.0000,192.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3446,0.0000,0.0000,6.3814,28.9748,37.0890,0.0000,53.5335,39.2816,6.4508,13.1887,8.1843,13.9686,45.4984,0.0000,13.0704,20.3618,18.8709,0.0000,11.4692,2.7259,0.0000,0.0000,6.2049,0.0000,0.0000,0.0000,15.8079,9.0567,0.0000,0.0000,0.0000,11.5142,7.6479,12.9316,12.1468,8.9339,11.2300,14.7485,0.0000,0.0000,0.9818,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,1.0203,10.4800,0.0000,0.0000,200.0000,6.1600,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.1560,0.0000,0.0000
