Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
00:00-00:15,51DC2025/04/03,0,0,0,0,0,0,0,0,10.31,0,37,155,0,0,155,0,3.44,55.47,0,0,34.9999,0,0,0,3.97000000000001,0,0,0,0,0,0,0,49.98,0,0,1.96,3.66000000000001,5.61999999999999,5.31000000000002,15.97,4.30999999999999,4.95,9.26,5.58,1.75,5.65000000000001,0,53.44,85.35,74.38,0,1.02,0.4,0.719999999999999,0,1.99,0,0,0,2.66,0,0,0,0,1.33,-0.0800000000000054,0,16.86,11.65,0,0.75,19.92,-10.52,0,0.489999999999998,0.0699999999999998,0,0,975,0,0.0299999999999999,-0.54,0.0499999999999998,0,200,0,-0.23,0,0,0,-5.11,-1.72,-1.72,300,300,100,200,0,4.33,-4.02,-4.02,0.390000000000001,0.319999999999998,0,9,0,0,300,300,200,200,18.7,100,100,100,0,0.29,192.3,200
00:15-00:30,51DC2025/04/03,0,0,0,0,0,0,0,0,10.31,0,37,155,0,0,155,0,3.44,25.53,0,0,34.9999,0,0,0,3.97000000000001,0,0,0,0,0,0,0,13.36,0,0,0.56,3.66000000000001,5.61999999999999,5.31000000000002,15.97,4.30999999999999,0.809999999999999,1.83,1.06,1.75,5.65000000000001,0,53.44,85.35,74.38,0,0.49,0.4,0.719999999999999,0,1.99,0,0,0,2.66,0,0,0,0,1.33,1.45,0,1.24,0.44,0,0.75,0.770000000000003,0.0899999999999999,0,0.489999999999998,0.0699999999999998,0,0,975,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,0.390000000000001,0.319999999999998,0,9,0,0,300,300,200,200,18.7,100,100,100,0,0.29,192.3,200
00:30-00:45,51DC2025/04/03,0,0,0,0,0,0,0,0,10.31,0,37,155,0,0,155,0,3.44,25.53,0,0,34.9999,0,0,0,3.97000000000001,0,0,0,0,0,0,0,13.36,0,0,0.56,3.66000000000001,5.61999999999999,5.31000000000002,15.97,4.30999999999999,0.809999999999999,1.83,1.06,1.75,5.65000000000001,0,53.44,85.35,74.38,0,0,0.4,0.719999999999999,0,1.99,0,0,0,2.66,0,0,0,0,1.33,1.40000000000001,0,1.24,0.44,0,0.75,0.770000000000003,0.0899999999999999,0,0.489999999999998,0.0699999999999998,0,0,975,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,1.71,0.319999999999998,0,9,0,0,300,300,200,200,18.7,100,100,100,0,0.29,192.3,200
00:45-01:00,51DC2025/04/03,0,0,0,0,0,0,0,0,10.31,0,37,155,0,0,155,0,3.44,25.53,0,0,34.9999,0,0,0,3.97000000000001,0,0,0,0,0,0,0,13.36,0,0,0.56,3.66000000000001,5.61999999999999,5.31000000000002,15.97,4.30999999999999,0.809999999999999,1.83,1.06,1.75,5.65000000000001,0,53.44,85.35,74.38,0,0,0.4,0.719999999999999,0,1.99,0,0,0,2.66,0,0,0,0,1.33,1.40000000000001,0,0.619999999999999,0.44,0,0.75,0.16,0.0899999999999999,0,0.489999999999998,0.0699999999999998,0,0,975,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,1.71,0.319999999999998,0,9,0,0,300,300,200,200,18.7,100,100,100,0,0.29,192.3,200
01:00-01:15,51DC2025/04/03,0,0,0,0,0,0,0,0,10.31,0,37,155,0,0,155,0,3.44,34.21,0,0,34.9999,0,0,0,3.97000000000001,0,0,0,0,0,0,0,13.36,0,0,0.56,3.66000000000001,5.61999999999999,5.31000000000002,15.97,4.30999999999999,0.809999999999999,1.83,1.06,1.75,5.65000000000001,0,53.44,85.35,74.38,0,0,0.4,0.719999999999999,0,1.99,0,0,0,2.66,0,0,0,0,1.33,1.40000000000001,0,0.619999999999999,0.44,0,0.75,0,0.0899999999999999,0,0.489999999999998,0.0699999999999998,0,0,975,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,1.71,0.319999999999998,0,9,0,0,300,300,200,200,18.7,100,100,100,0,0.29,192.3,200
01:15-01:30,51DC2025/04/03,0,0,0,0,0,0,0,0,10.31,0,37,155,0,0,155,0,3.44,34.21,0,0,34.9999,0,0,0,3.97000000000001,0,0,0,0,0,0,0,67.64,0,0,0.56,3.66000000000001,5.61999999999999,5.31000000000002,15.97,4.30999999999999,0.809999999999999,1.83,1.06,1.75,5.65000000000001,0,53.7,85.35,74.38,0,0,0.4,0.719999999999999,0,1.99,0,0,0,2.66,0,0,0,0,1.33,1.40000000000001,0,0.619999999999999,0.44,0,0.75,0,0.0899999999999999,0,0.489999999999998,0.0699999999999998,0,0,975,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,1.71,0.319999999999998,0,9,0,0,300,300,200,200,18.7,100,100,100,0,0.29,192.3,200
01:30-01:45,51DC2025/04/03,0,0,0,0,0,0,0,0,10.31,0,37,155,0,0,155,0,3.44,34.21,0,0,35.0001,0,0,0,3.97000000000001,0,0,0,0,0,0,0,125.36,0,0,0.56,3.66000000000001,5.61999999999999,5.31000000000002,15.97,4.30999999999999,0.809999999999999,1.83,1.06,1.75,5.65000000000001,0,53.7,85.35,74.38,0,0,0.4,0.719999999999999,0,1.99,0,0,0,2.66,0,0,0,0,1.33,1.40000000000001,0,0,0,0,0.75,0,0.0899999999999999,0,0.489999999999998,0.0699999999999998,0,0,975,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,1.71,0.319999999999998,0,9,0,0,300,300,200,200,18.7,100,100,100,0,0.29,192.3,200
01:45-02:00,51DC2025/04/03,0,0,0,0,0,0,0,0,10.31,0,37,155,0,0,155,0,3.44,108.64,0,0,35.0001,0,0,0,3.97000000000001,0,0,0,0,0,0,0,125.36,0,0,0.56,3.66000000000001,5.61999999999999,5.31000000000002,15.97,4.30999999999999,0.809999999999999,1.83,1.06,1.75,5.65000000000001,0,53.7,85.35,74.38,0,0,0.4,0.719999999999999,0,1.99,0,0,0,2.66,0,0,0,0,1.33,1.40000000000001,0,0,0,0,0.75,0,0.0899999999999999,0,0.489999999999998,0.0699999999999998,0,0,975,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,1.71,0.319999999999998,0,9,0,0,300,300,200,200,18.7,100,100,100,0,0.29,192.3,200
02:00-02:15,51DC2025/04/03,0,0,0,0,0,0,0,0,41.74,0,38,155,0,0,155,0,15.62,195.21,0,0,35.0001,0,0,0,3.97000000000001,0,0,0,0,0,0,0,127.38,0,0,1.67,3.66000000000001,5.61999999999999,5.31000000000002,15.97,4.30999999999999,3.57,7.43,4.57,4.32,23.33,0,53.7,85.35,74.38,0,0,0.4,0.719999999999999,0,1.99,0,0,0,2.66,0,0,0,0,1.33,1.5,0,0,0,0,0.75,0,0.51,0,0.489999999999998,0.0699999999999998,0,0,975,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,1.71,0.319999999999998,0,9,0,0,300,300,200,200,18.51,100,100,100,0,0.29,192.3,200
02:15-02:30,51DC2025/04/03,0,0,0,0,0,0,0,0,41.74,0,38,155,0,0,155,0,15.62,284.13,0,0,35.0001,0,0,0,3.97000000000001,0,0,0,0,0,0,0,127.38,0,0,1.67,3.66000000000001,5.61999999999999,5.31000000000002,15.97,4.30999999999999,3.57,7.43,4.57,4.32,23.33,0,53.7,85.35,74.38,0,0,0.4,0.719999999999999,0,1.99,0,0,0,2.66,0,0,0,0,1.33,1.5,0,0,0,0,0.75,0,2.69999999999999,0,0.489999999999998,0.0699999999999998,0,0,975,0,0.0299999999999999,0,0,0,200,0,0,0,0,0,0,0,0,300,300,100,200,0,0,0,0,1.71,0.319999999999998,0,9,0,0,300,300,200,200,18.51,100,100,100,0,0.29,192.3,200
