timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,49DSBRPL2022/08/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.7400,0.0000,13.9976,33.9480,0.0000,0.0000,8.9294,0.0000,38.1700,69.5100,63.8700,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154.8900,0.0000,0.0000,8.7700,60.1000,49.9700,70.6000,49.8600,23.4100,4.6100,17.9300,11.1600,18.7400,62.4100,0.0000,0.0000,0.0000,0.0000,0.0000,41.0600,11.8500,6.7500,0.0000,26.1000,0.0000,0.0000,0.0000,21.4700,12.1800,0.0000,0.0000,0.0000,22.1900,13.2000,17.8100,16.5000,12.2900,15.4700,7.0600,7.9700,57.0300,5.4700,8.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1367.3610,826.20,73.29,21.3773,0.00,2245.4737
2,BRPL,49DSBRPL2022/08/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.6700,0.0000,13.9976,33.9480,0.0000,0.0000,8.9294,0.0000,36.6100,69.5100,63.8700,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.3200,0.0000,0.0000,5.7800,60.1000,49.9700,70.6000,49.8600,23.4100,4.6100,17.9300,11.1600,18.4500,59.7300,0.0000,0.0000,0.0000,0.0000,0.0000,41.0600,11.8500,6.7500,0.0000,26.1000,0.0000,0.0000,0.0000,21.4700,12.1800,0.0000,0.0000,0.0000,22.1900,13.2000,17.8100,16.5000,12.2900,15.4700,7.0600,7.9700,57.0300,5.4700,8.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1330.8510,743.35,125.38,20.3270,0.00,2179.2540
3,BRPL,49DSBRPL2022/08/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.6700,0.0000,13.9976,33.9480,0.0000,0.0000,8.9294,0.0000,36.6100,63.5800,63.8700,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.3200,0.0000,0.0000,5.7800,60.1000,49.9700,70.6000,49.8600,23.4100,4.6100,17.9300,11.1600,18.4500,59.7300,0.0000,0.0000,0.0000,0.0000,0.0000,41.0600,5.9300,6.7500,0.0000,26.1000,0.0000,0.0000,0.0000,21.4700,12.1800,0.0000,0.0000,0.0000,20.7900,13.2000,17.8100,16.5000,12.2900,15.4700,7.0600,7.9700,60.5300,5.4700,8.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1321.2110,665.53,153.31,19.9269,0.00,2120.1241
4,BRPL,49DSBRPL2022/08/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.6700,0.0000,13.9976,33.9480,0.0000,0.0000,8.9294,0.0000,36.6100,63.5800,63.8700,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.3200,0.0000,0.0000,5.7800,60.1000,49.9700,70.6000,49.8600,23.4100,4.6100,17.9300,11.1600,18.4500,59.7300,0.0000,0.0000,0.0000,0.0000,0.0000,31.1700,5.9300,6.7500,0.0000,26.1000,0.0000,0.0000,0.0000,21.4700,12.1800,0.0000,0.0000,0.0000,20.7900,13.2000,17.8100,16.5000,12.2900,15.4700,7.0600,7.9700,60.5300,5.4700,8.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1311.2410,593.62,192.52,19.5056,0.00,2077.8754
5,BRPL,49DSBRPL2022/08/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.1300,0.0000,13.9976,33.9480,0.0000,0.0000,9.6186,0.0000,36.6100,63.5800,63.8700,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.2000,0.0000,0.0000,0.0000,60.1000,49.9700,70.6000,49.8600,23.4100,0.0000,5.5400,3.9100,4.8700,59.7300,0.0000,0.0000,0.0000,0.0000,0.0000,29.0200,5.9300,6.7500,0.0000,26.1000,0.0000,0.0000,0.0000,21.4700,12.1800,0.0000,0.0000,0.0000,20.7900,13.2000,17.8100,16.5000,12.2900,15.4700,7.0600,7.9700,60.5300,5.4700,8.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1184.9442,674.72,193.00,17.0662,0.00,2035.5980
6,BRPL,49DSBRPL2022/08/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.1300,0.0000,13.9976,33.9480,0.0000,0.0000,9.6186,0.0000,36.6100,63.5800,63.8700,0.0000,75.8428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.8900,0.0000,0.0000,0.0000,60.1000,49.9700,70.6000,49.8600,23.4100,0.0000,0.0000,0.0000,4.8700,59.7300,0.0000,0.0000,0.0000,0.0000,0.0000,19.3600,5.9300,6.7500,0.0000,26.1000,0.0000,0.0000,0.0000,21.4700,12.1800,0.0000,0.0000,0.0000,20.7900,13.2000,17.8100,16.5000,12.2900,15.4700,7.0600,7.9700,60.5300,5.4700,8.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1155.3270,691.72,178.00,16.6560,0.00,2008.3910
7,BRPL,49DSBRPL2022/08/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.4700,0.0000,14.2142,33.9480,0.0000,0.0000,9.6186,0.0000,36.6100,63.5800,63.8700,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.8900,0.0000,0.0000,0.0000,60.1000,49.9700,70.6000,49.8600,23.4100,0.0000,0.0000,0.0000,18.7400,59.7300,0.0000,0.0000,0.0000,0.0000,0.0000,9.7200,5.9300,6.7500,0.0000,26.1000,0.0000,0.0000,0.0000,21.4700,12.1800,0.0000,0.0000,0.0000,20.7900,13.2000,17.8100,16.5000,12.2900,15.4700,7.0600,7.9700,60.5300,4.8200,8.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1161.5068,780.86,75.00,17.2484,0.00,2000.1184
8,BRPL,49DSBRPL2022/08/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.4700,0.0000,14.2142,33.9480,0.0000,0.0000,9.6186,0.0000,36.6100,63.5800,63.8700,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.8900,0.0000,0.0000,8.7700,60.1000,49.9700,70.6000,49.8600,23.4100,0.0000,0.0000,0.0000,18.7400,59.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,6.7500,0.0000,26.1000,0.0000,0.0000,0.0000,21.4700,12.1800,0.0000,0.0000,0.0000,20.7900,13.2000,17.8100,16.5000,12.2900,15.4700,7.0600,7.9700,60.5300,4.8200,8.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1161.4368,727.88,102.71,16.7816,0.00,1975.2452
9,BRPL,49DSBRPL2022/08/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.6200,0.0000,14.2142,33.9480,0.0000,0.0000,9.6186,0.0000,36.6100,63.5800,63.8700,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.8900,0.0000,0.0000,8.7700,60.1000,49.9700,70.6000,49.8600,23.4100,0.0000,0.0000,0.0000,18.7400,59.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,6.7500,0.0000,26.1000,0.0000,0.0000,0.0000,21.4700,12.1800,0.0000,0.0000,0.0000,20.7900,13.2000,17.8900,16.5000,12.2900,15.4700,9.2300,7.9700,60.5300,4.8800,8.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1149.3368,788.78,91.00,17.2110,0.00,2011.9058
10,BRPL,49DSBRPL2022/08/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.6200,0.0000,14.2142,33.9480,0.0000,0.0000,9.6186,0.0000,36.6100,63.5800,63.8700,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.5900,0.0000,0.0000,8.7700,60.1000,49.9700,70.6000,49.8600,23.4100,4.4400,17.2700,10.7500,18.7400,59.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,6.7500,0.0000,26.1000,0.0000,0.0000,0.0000,21.4700,12.1800,0.0000,0.0000,0.0000,20.7900,13.2000,18.0100,16.5000,12.2900,15.4700,9.2300,7.9700,60.5300,4.8200,8.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1190.8068,739.66,64.00,17.1437,0.00,1977.3231
