timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,50DSBRPL2025/04/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5700,0.0000,16.0242,0.0000,0.0000,0.0000,0.0000,0.0000,38.1100,19.2900,0.0000,0.0000,82.4292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,246.6600,0.0000,0.0000,6.1600,64.4300,52.9100,74.0700,59.7300,24.0500,9.2500,19.2800,11.8500,19.3600,62.6500,0.0000,0.0000,0.0000,0.0000,0.0000,16.9600,6.6600,8.3700,0.0000,33.7600,0.0000,0.0000,0.0000,31.3900,0.0000,0.0000,0.0000,0.0000,15.2800,16.8600,0.0000,15.0900,5.3800,0.0000,9.1400,8.8400,1.6700,0.0000,5.5100,1.8100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,26.6700,0.0000,3.2300,4.5100,0.0000,6.9100,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9500,6.7400,0.0000,1224.7334,74.18,0.00,10.5371,0.00,1288.3763
2,BRPL,50DSBRPL2025/04/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5700,0.0000,16.0242,0.0000,0.0000,0.0000,0.0000,0.0000,38.1100,19.2900,0.0000,0.0000,82.4292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,246.6600,0.0000,0.0000,6.1600,64.4300,52.9100,74.0700,59.7300,24.0500,9.2500,19.2800,11.8500,19.3600,62.6500,0.0000,0.0000,0.0000,0.0000,0.0000,8.4900,6.6600,8.3700,0.0000,33.7600,0.0000,0.0000,0.0000,31.3900,0.0000,0.0000,0.0000,0.0000,15.2800,16.8600,0.0000,15.0900,5.3800,0.0000,9.1400,8.8400,1.6700,0.0000,5.5100,1.8100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,26.6700,0.0000,3.2300,4.5100,0.0000,6.9100,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9500,6.7400,0.0000,1215.7434,121.34,0.00,10.4293,0.00,1326.6541
3,BRPL,50DSBRPL2025/04/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5700,0.0000,16.0242,0.0000,0.0000,0.0000,0.0000,0.0000,38.1100,19.2900,0.0000,0.0000,82.4292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,246.6600,0.0000,0.0000,6.1600,64.4300,52.9100,74.0700,59.7300,24.0500,9.2500,19.2800,11.8500,19.3600,62.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,8.3700,0.0000,33.7600,0.0000,0.0000,0.0000,31.3900,0.0000,0.0000,0.0000,0.0000,15.2800,16.8500,0.0000,15.0900,5.3800,0.0000,9.1400,8.8400,1.6700,0.0000,5.5100,1.8100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,26.6700,0.0000,3.0100,4.5100,0.0000,6.9100,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9500,6.7400,0.0000,1206.1934,74.18,0.00,10.3925,0.00,1269.9809
4,BRPL,50DSBRPL2025/04/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5700,0.0000,16.0242,0.0000,0.0000,0.0000,0.0000,0.0000,38.1100,19.2900,0.0000,0.0000,82.4292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,246.6600,0.0000,0.0000,6.1600,64.4300,52.9100,74.0700,59.7300,24.0500,9.2500,19.2800,11.8500,19.3600,62.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,8.3700,0.0000,33.7600,0.0000,0.0000,0.0000,31.3900,0.0000,0.0000,0.0000,0.0000,15.2800,16.8500,0.0000,7.5400,5.3800,0.0000,9.1400,1.9100,1.6700,0.0000,5.5100,1.8100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,26.3300,0.0000,3.0100,4.5100,0.0000,6.9100,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9500,6.7400,0.0000,1186.5434,80.18,0.00,10.1924,0.00,1256.5310
5,BRPL,50DSBRPL2025/04/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5700,0.0000,16.0242,0.0000,0.0000,0.0000,0.0000,0.0000,38.1100,10.6100,0.0000,0.0000,82.4292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,246.6600,0.0000,0.0000,6.1600,64.4300,52.9100,74.0700,59.7300,24.0500,9.2500,19.2800,11.8500,19.3600,62.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,8.3700,0.0000,33.7600,0.0000,0.0000,0.0000,31.3900,0.0000,0.0000,0.0000,0.0000,15.2800,16.8500,0.0000,7.5400,5.3800,0.0000,9.1400,0.0000,1.6700,0.0000,5.5100,1.8100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,26.3300,0.0000,3.0100,4.5100,0.0000,6.9100,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9500,6.7400,0.0000,1173.9534,60.18,0.00,10.2502,0.00,1223.8832
6,BRPL,50DSBRPL2025/04/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5700,0.0000,16.0242,0.0000,0.0000,0.0000,0.0000,0.0000,38.1100,10.6100,0.0000,0.0000,82.4292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,192.3800,0.0000,0.0000,6.1600,64.4300,52.9100,74.0700,59.7300,24.0500,9.2500,19.2800,11.8500,19.3600,62.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,8.3700,0.0000,33.7600,0.0000,0.0000,0.0000,31.3900,0.0000,0.0000,0.0000,0.0000,15.2800,16.8500,0.0000,7.5400,5.3800,0.0000,9.1400,0.0000,1.6700,0.0000,5.5100,1.8100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,26.0000,0.0000,3.0100,4.5100,0.0000,6.9100,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9500,6.7400,0.0000,1116.8334,100.18,0.00,9.4927,0.00,1207.5207
7,BRPL,50DSBRPL2025/04/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5700,0.0000,16.0242,0.0000,0.0000,0.0000,0.0000,0.0000,38.1100,10.6100,0.0000,0.0000,83.9222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.6600,0.0000,0.0000,6.1600,64.4300,52.9100,74.0700,59.7300,24.0500,9.2500,19.2800,11.8500,19.3600,62.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,8.3700,0.0000,33.7600,0.0000,0.0000,0.0000,31.3900,0.0000,0.0000,0.0000,0.0000,15.2800,16.8500,0.0000,0.0000,0.0000,0.0000,9.1400,0.0000,1.6700,0.0000,5.5100,1.8100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,25.6700,0.0000,3.0100,4.5100,0.0000,6.9100,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9500,6.7400,0.0000,1046.5264,119.42,0.00,9.0944,0.00,1156.8520
8,BRPL,50DSBRPL2025/04/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5700,0.0000,16.0242,0.0000,0.0000,0.0000,0.0000,0.0000,38.1100,10.6100,0.0000,0.0000,83.9222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.6600,0.0000,0.0000,6.1600,64.4300,52.9100,74.0700,59.7300,24.0500,9.2500,19.2800,11.8500,19.3600,62.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,8.3700,0.0000,33.7600,0.0000,0.0000,0.0000,31.3900,0.0000,0.0000,0.0000,0.0000,15.2800,16.8500,0.0000,0.0000,0.0000,0.0000,9.1400,0.0000,1.6700,0.0000,5.5100,1.8100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,25.3300,0.0000,3.0100,4.5100,0.0000,6.9100,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9500,6.7400,0.0000,1046.1864,111.72,0.00,9.0317,0.00,1148.8747
9,BRPL,50DSBRPL2025/04/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5800,0.0000,15.6043,0.0000,0.0000,0.0000,0.0000,0.0000,38.1100,10.6100,0.0000,0.0000,83.9222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.6600,0.0000,0.0000,6.4100,64.4300,52.9100,74.0700,59.7300,24.0500,9.2500,19.2900,11.8500,20.1300,63.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,8.3700,0.0000,33.7600,0.0000,0.0000,0.0000,31.3900,0.0000,0.0000,0.0000,0.0000,15.2800,17.5600,0.0000,0.0000,0.0000,0.0000,9.1400,0.0000,9.5900,0.0000,5.5100,1.8100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,25.0000,0.0000,3.0100,4.5100,0.0000,6.9100,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9500,6.7400,0.0000,1056.1365,78.88,0.00,9.1807,0.00,1125.8358
10,BRPL,50DSBRPL2025/04/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5800,0.0000,15.6043,0.0000,0.0000,0.0000,0.0000,0.0000,38.1100,10.6100,0.0000,0.0000,83.9222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.6600,0.0000,0.0000,6.4100,64.4300,52.9100,74.0700,59.7300,24.0500,9.2500,19.2900,11.8500,20.1300,63.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,8.3700,0.0000,33.7600,0.0000,0.0000,0.0000,31.3900,0.0000,0.0000,0.0000,0.0000,15.2800,17.5600,0.0000,0.0000,0.0000,0.0000,9.1400,0.0000,50.8700,0.0000,5.5100,1.8100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,24.3300,0.0000,3.0100,4.5100,0.0000,6.9100,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9500,6.7400,0.0000,1096.7465,28.88,0.00,9.8875,0.00,1115.7390
