genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,5.888355,5.5168806,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,9.79718355,,,,,,,1.14246,1.9556757,0,0,2.5326928,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.64047485,
2,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,5.888355,5.5168806,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,5.2880443,,,,,,,1.14246,1.9556757,0,0,2.5326928,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.64047485,
3,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,5.888355,5.5168806,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,5.2880443,,,,,,,1.14246,0.49761855,0,0,2.5326928,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.64047485,
4,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,5.888355,5.5168806,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,5.2880443,,,,,,,1.14246,0.49761855,0,0,2.5326928,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.64047485,
5,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,3.92557,5.5168806,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,5.2880443,,,,,,,1.14246,0,0,0,2.5326928,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.64047485,
6,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,3.92557,5.5168806,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,5.2880443,,,,,,,1.14246,0,0,0,2.5326928,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.64047485,
7,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,3.92557,5.5168806,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,5.2880443,,,,,,,1.14246,0,0,0,2.5326928,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,1.851025,4.64047485,
8,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,1.962785,5.5168806,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,5.2880443,,,,,,,1.14246,0,0,0,2.5326928,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,0.771144,4.64047485,
9,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,1.962785,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,0,0,0,2.7276766,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0,0,,,2.9098839,2.7347859,3.68744255,0,0.771144,4.64047485,
10,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,0,0,0,2.7276766,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0,0,,,2.9098839,2.7347859,3.68744255,0,1.851025,4.64047485,
11,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,0,0,0,2.7276766,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.64047485,
12,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,0,3.6775431,2.7026835,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,0,0,0,2.7276766,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.64047485,
13,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,0,3.6775431,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,0,0,0,2.7276766,0,16.5886413,27.85171125,,,9.901936,125.50327515,2.2066,,,38.0628325,,0,,0,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.45546475,
14,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,0,0,0,2.7276766,0,16.5886413,27.85171125,,,9.901936,125.50327515,2.2066,,,38.0628325,,0,,0,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.45546475,
15,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,0,0,0,2.7276766,0,16.5886413,27.85171125,,,9.901936,125.50327515,2.2066,,,38.0628325,,0,,0.160655,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.45546475,
16,0,0,0,5.9783328,0,0,0,9.62790675,,0.910844,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,2.54254,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,0,0,0,2.7276766,0,16.5886413,27.85171125,,,9.901936,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.45546475,
17,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,0,0,0,2.7276766,0,16.5886413,27.85171125,,,9.901936,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.45546475,
18,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,2.9216121,0,16.5886413,27.85171125,,,9.901936,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.45546475,
19,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,2.9216121,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.875919,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.45546475,
20,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,2.9216121,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.357632,0,,,2.9098839,2.7347859,3.68744255,0,6.785229,4.45546475,
21,0,0,0,5.9492466,0,0,0,9.62790675,,1.821688,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,2.9216121,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.12573,0,,,2.9098839,3.594591,3.68744255,0,6.785229,4.45546475,
22,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,2.9216121,0,16.5886413,27.85171125,,,5.600573,125.50327515,2.2066,,,38.0628325,,0,,0.12573,0,,,2.9098839,3.594591,3.68744255,0,6.785229,4.45546475,
23,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,2.9216121,0,16.5886413,27.85171125,,,3.734181,125.50327515,2.2066,,,38.0628325,,0,,0.12573,0,,,2.9098839,4.0633362,3.68744255,0,6.785229,4.45546475,
24,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,2.9216121,0,16.5886413,27.85171125,,,3.734181,125.50327515,2.2066,,,38.0628325,,0,,0.12573,0,,,2.9098839,4.0633362,3.68744255,0,6.785229,4.45546475,
25,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,2.9216121,0,16.5886413,27.85171125,,,3.734181,125.50327515,2.2066,,,38.0628325,,0,,0.12573,0,,,2.9098839,4.5320814,3.68744255,0,7.172198,4.45546475,
26,0,0,0,5.9783328,0,0,0,9.62790675,,1.821688,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,2.9216121,0,16.5886413,27.85171125,,,3.734181,125.50327515,2.2066,,,38.0628325,,0,,0.12573,0,,,2.9098839,4.9231413,3.68744255,0,7.172198,4.45546475,
27,0,0,0,5.9492466,0,0,0,9.62790675,,0.910844,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,3.1165959,0,16.5886413,27.85171125,,,3.734181,125.50327515,2.2066,,,38.0628325,,0,,0.12573,0,,,2.9098839,4.9231413,3.68744255,0,7.172198,4.45546475,
28,0,0,0,5.9492466,0,0,0,9.62790675,,0.910844,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,25.02077655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,3.1165959,0,16.5886413,27.85171125,,,3.734181,125.50327515,2.2066,,,38.0628325,,0,,0.12573,0,,,2.9098839,5.3142012,3.68744255,0,7.172198,4.45546475,
29,0,0,0,5.9492466,0,0,0,9.62790675,,0.910844,0,1.8393375,1.35134175,0,0,0,8.3372542,90.28674655,1.2756403,4.6022592,1.63449,23.41862655,,,6.360541,20.71751,,,,0,,0,,0,6.5314557,,,,,,,1.14246,1.9556757,0,0,3.1165959,0,16.5886413,27.85171125,,,3.734181,125.50327515,2.2066,,,38.0628325,,0,,0.12573,0,,,2.9098839,5.9211999,3.68744255,0,6.785229,4.45546475,
