timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,35DSNDPL2022/08/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.2900,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,24.5700,385.0000,44.5700,0.0000,65.6562,0.0000,0.0000,94.4800,0.0000,270.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3700,20.6800,34.8800,0.0000,50.1700,36.3300,5.7800,12.5100,7.7000,10.2800,42.3500,0.0000,0.0000,0.0000,0.0000,0.0000,13.7900,8.7300,4.6800,0.0000,11.4800,0.0000,0.0000,0.0000,14.9900,8.0800,0.0000,0.0000,0.0000,15.4900,9.5900,12.5700,11.5100,8.5800,10.8000,14.6000,12.2400,0.0000,3.8200,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,10.5400,0.0000,0.0000,0.0000,9.2600,10.4900,0.0000,0.0000,0.0000,0.0000,0.0000,16.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1436.6677,332.26,0.00,15.5666,0.00,1753.3611
2,NDPL,35DSNDPL2022/08/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.2900,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,24.5700,336.8800,44.5700,0.0000,65.6562,0.0000,0.0000,85.0300,0.0000,270.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3700,20.6800,34.8800,0.0000,50.2200,36.3300,5.7800,12.5100,7.7000,10.2800,42.3500,0.0000,0.0000,0.0000,0.0000,0.0000,13.7900,8.7300,4.6800,0.0000,11.4800,0.0000,0.0000,0.0000,14.9900,8.0800,0.0000,0.0000,0.0000,15.4900,9.5900,12.5700,11.5100,8.5800,10.8000,14.6000,12.2400,0.0000,3.8200,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,10.5400,0.0000,0.0000,0.0000,9.2600,10.4900,0.0000,0.0000,0.0000,0.0000,0.0000,16.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1379.4477,375.58,0.00,15.4442,0.00,1739.5835
3,NDPL,35DSNDPL2022/08/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.2900,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,24.5700,288.7500,44.5700,0.0000,65.6562,0.0000,0.0000,66.1300,0.0000,270.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3700,12.9900,34.8800,0.0000,50.2200,36.3300,5.7800,12.5100,7.7000,10.2800,42.3500,0.0000,0.0000,0.0000,0.0000,0.0000,13.7900,8.7300,4.6800,0.0000,11.4800,0.0000,0.0000,0.0000,14.9900,8.0800,0.0000,0.0000,0.0000,14.5100,9.5900,12.5700,11.5100,8.5800,10.8000,14.6000,12.2400,0.0000,3.8200,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,10.5400,0.0000,0.0000,0.0000,9.2600,10.4900,0.0000,0.0000,0.0000,0.0000,0.0000,16.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1304.0177,423.70,0.00,15.2039,0.00,1712.5138
4,NDPL,35DSNDPL2022/08/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.2900,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,24.5700,269.5000,44.5700,0.0000,65.6562,0.0000,0.0000,66.1300,0.0000,270.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3700,12.9900,34.8800,0.0000,50.2200,36.3300,1.9300,1.9200,1.9200,10.2800,42.3500,0.0000,0.0000,0.0000,0.0000,0.0000,13.7900,8.7300,4.6800,0.0000,11.4800,0.0000,0.0000,0.0000,14.9900,8.0800,0.0000,0.0000,0.0000,14.5100,9.5900,12.5700,11.5100,8.5800,10.8000,14.6000,12.2400,0.0000,3.8200,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,10.5400,0.0000,0.0000,0.0000,9.2600,10.4900,0.0000,0.0000,0.0000,0.0000,0.0000,17.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1264.7777,442.95,0.00,15.0280,0.00,1692.6997
5,NDPL,35DSNDPL2022/08/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.2900,0.0000,12.0000,23.1360,0.0000,0.0000,6.0591,0.0000,21.2900,257.9500,44.5700,0.0000,50.0000,0.0000,0.0000,66.1300,0.0000,270.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9900,34.8800,0.0000,50.2200,36.3300,1.9200,1.9300,1.9300,10.2800,42.3500,0.0000,0.0000,0.0000,0.0000,0.0000,13.7900,8.7300,4.6800,0.0000,11.4800,0.0000,0.0000,0.0000,14.9900,8.0800,0.0000,0.0000,0.0000,14.5100,9.4200,12.5700,11.5100,8.5800,10.8000,14.6000,9.2700,0.0000,3.8200,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,10.5400,0.0000,0.0000,0.0000,8.9800,10.4900,0.0000,0.0000,0.0000,0.0000,0.0000,16.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1224.4651,394.82,0.00,14.2497,0.00,1605.0354
6,NDPL,35DSNDPL2022/08/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.2900,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,6.3900,257.9500,44.5700,0.0000,50.0000,0.0000,0.0000,66.1300,0.0000,270.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9900,34.8800,0.0000,50.2200,36.3300,1.9200,1.9300,1.9300,10.2800,42.3500,0.0000,0.0000,0.0000,0.0000,0.0000,13.7900,8.7300,4.6800,0.0000,11.4800,0.0000,0.0000,0.0000,14.9900,8.0800,0.0000,0.0000,0.0000,14.5100,9.4200,12.5700,11.5100,8.5800,10.8000,14.6000,9.2700,0.0000,3.8200,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,10.5400,0.0000,0.0000,0.0000,8.9800,10.4900,0.0000,0.0000,0.0000,0.0000,0.0000,16.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1209.5715,394.82,0.00,14.1186,0.00,1590.2729
7,NDPL,35DSNDPL2022/08/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.1300,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,7.7000,257.9500,44.5700,0.0000,50.0000,0.0000,0.0000,66.1300,0.0000,270.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9900,34.8800,0.0000,50.2200,36.3300,1.9200,1.9300,1.9300,10.2800,42.3500,0.0000,0.0000,0.0000,0.0000,0.0000,13.7900,8.7300,4.6800,0.0000,11.4800,0.0000,0.0000,0.0000,14.9900,8.0800,0.0000,0.0000,0.0000,14.5100,9.4200,12.5700,11.5100,8.5800,10.8000,14.6000,9.2700,0.0000,3.8200,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,10.5400,0.0000,0.0000,0.0000,8.9800,10.4900,0.0000,0.0000,0.0000,0.0000,0.0000,17.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1187.7915,375.57,0.00,13.7576,0.00,1549.6039
8,NDPL,35DSNDPL2022/08/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8800,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,7.7000,257.9500,44.5700,0.0000,50.0000,0.0000,0.0000,66.1300,0.0000,270.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9900,34.8800,0.0000,50.2200,36.3300,1.9200,1.9300,1.9300,10.2800,42.3500,0.0000,0.0000,0.0000,0.0000,0.0000,13.7900,8.7300,4.6800,0.0000,11.4800,0.0000,0.0000,0.0000,14.9900,8.0800,0.0000,0.0000,0.0000,14.5100,9.4200,12.5700,11.5100,8.5800,10.8000,14.6000,9.2700,0.0000,3.8200,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,10.5400,0.0000,0.0000,0.0000,8.9800,10.4900,0.0000,0.0000,0.0000,0.0000,0.0000,17.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1168.5415,423.70,0.00,14.0117,0.00,1578.2298
9,NDPL,35DSNDPL2022/08/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.8100,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,7.7000,257.9500,44.5700,0.0000,50.0000,0.0000,0.0000,66.1300,0.0000,270.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9900,34.8800,0.0000,50.2200,36.3300,1.9200,1.9300,1.9300,10.2800,43.5600,0.0000,0.0000,0.0000,0.0000,0.0000,13.7900,8.7300,4.6800,0.0000,11.4800,0.0000,0.0000,0.0000,14.9900,8.0800,0.0000,0.0000,0.0000,14.5100,9.4200,12.5700,11.5100,8.5800,10.8000,14.6000,5.5600,0.0000,3.8200,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,10.5400,0.0000,0.0000,0.0000,8.7000,10.3500,0.0000,0.0000,0.0000,0.0000,0.0000,16.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1156.8315,423.69,0.00,13.9086,0.00,1566.6129
10,NDPL,35DSNDPL2022/08/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.8100,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,7.7000,257.9500,44.5700,0.0000,50.0000,0.0000,0.0000,66.1300,0.0000,270.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9900,34.8800,0.0000,50.2200,36.3300,1.9200,1.9300,1.9300,1.9200,19.2500,0.0000,0.0000,0.0000,0.0000,0.0000,13.7900,8.7300,4.6800,0.0000,11.4800,0.0000,0.0000,0.0000,14.9900,8.0800,0.0000,0.0000,0.0000,14.5100,9.4200,12.5700,11.5100,8.5800,10.8000,14.6000,5.5600,0.0000,3.8200,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,10.5400,0.0000,0.0000,0.0000,8.7000,10.3500,0.0000,0.0000,0.0000,0.0000,0.0000,16.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1124.0915,375.57,0.00,13.1970,0.00,1486.4645
