timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BYPL,59DSBYPL2022/10/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5800,0.0000,7.0757,0.0000,0.0000,0.0000,0.0000,0.0000,22.1600,63.1200,28.7400,0.0000,55.0000,0.0000,0.0000,0.0000,96.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.1000,0.0000,0.0000,5.1000,0.0000,13.9300,48.7300,235.7200,66.1500,5.3600,10.4200,6.4800,11.4000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4700,4.4800,0.0000,0.0000,0.0000,2.7100,2.8100,0.0000,6.6900,4.7600,6.7100,11.0400,0.0000,19.7000,3.1800,1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.2500,909.9457,82.44,0.00,9.6693,0.00,982.7164
2,BYPL,59DSBYPL2022/10/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5800,0.0000,7.4295,0.0000,0.0000,0.0000,0.0000,0.0000,22.1600,63.1200,26.7500,0.0000,55.0000,0.0000,0.0000,0.0000,96.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.1000,0.0000,0.0000,5.1000,0.0000,13.9300,48.7300,235.7200,66.1500,5.3600,10.4200,6.4800,11.4000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4700,4.4800,0.0000,0.0000,0.0000,2.7100,2.8100,0.0000,6.6900,4.7600,6.7100,11.0400,0.0000,19.7000,3.1800,1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.9900,907.9695,77.60,0.00,9.6093,0.00,975.9602
3,BYPL,59DSBYPL2022/10/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5800,0.0000,7.4295,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,63.1200,26.7500,0.0000,55.0000,0.0000,0.0000,0.0000,96.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.1000,0.0000,0.0000,5.1000,0.0000,13.9300,48.7300,235.7200,66.1500,5.3600,10.4200,6.4800,11.4000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4700,4.4800,0.0000,0.0000,0.0000,2.7100,2.8100,0.0000,6.6900,2.3800,6.7100,11.0400,0.0000,11.4200,3.1800,1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6700,884.5795,67.93,0.00,9.3184,0.00,943.1911
4,BYPL,59DSBYPL2022/10/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5800,0.0000,7.4295,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,63.1200,22.9800,0.0000,55.0000,0.0000,0.0000,0.0000,96.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.1000,0.0000,0.0000,5.1000,0.0000,13.9300,48.7300,235.7200,66.1500,5.3600,10.4200,6.4800,11.4000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4700,4.4800,0.0000,0.0000,0.0000,2.7100,2.8100,0.0000,3.2600,2.3800,6.7100,11.0400,0.0000,5.7100,3.1800,1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3200,871.3595,82.44,0.00,9.3298,0.00,944.4697
5,BYPL,59DSBYPL2022/10/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5800,0.0000,7.4295,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,63.1200,20.4800,0.0000,55.0000,0.0000,0.0000,0.0000,96.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.1000,0.0000,0.0000,5.1000,0.0000,13.9300,48.7300,235.7200,66.1500,5.3600,10.4200,6.4800,11.4000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4700,4.4800,0.0000,0.0000,0.0000,2.7100,2.6400,0.0000,3.2600,2.3800,6.7100,11.0400,0.0000,5.7100,3.1800,1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5700,863.9095,63.09,0.00,9.0939,0.00,917.9056
6,BYPL,59DSBYPL2022/10/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5800,0.0000,7.4295,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,63.1200,18.6100,0.0000,55.0000,0.0000,0.0000,0.0000,96.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.1000,0.0000,0.0000,5.1000,0.0000,13.9300,48.7300,235.7200,66.1500,5.3600,10.4200,6.4800,11.4000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4700,4.4800,0.0000,0.0000,0.0000,2.7100,2.6400,0.0000,3.2600,2.3800,6.7100,11.0400,0.0000,5.7100,3.1800,1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2800,861.6995,48.58,0.00,8.9468,0.00,901.3327
7,BYPL,59DSBYPL2022/10/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5800,0.0000,7.4295,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,63.1200,18.6100,0.0000,55.0000,0.0000,0.0000,0.0000,96.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.1000,0.0000,0.0000,5.1000,0.0000,13.9300,48.7300,235.7200,66.1500,5.3600,10.4200,6.4800,11.4000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4700,4.4800,0.0000,0.0000,0.0000,2.7100,2.6400,0.0000,3.2600,2.3800,6.7100,11.0400,0.0000,5.7100,3.1800,1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0100,861.3995,34.07,0.00,8.8165,0.00,886.6530
8,BYPL,59DSBYPL2022/10/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5800,0.0000,7.4295,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,63.1200,14.6500,0.0000,55.0000,0.0000,0.0000,0.0000,69.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1800,0.0000,0.0000,5.1000,0.0000,13.9300,48.7300,235.7200,66.1500,5.3600,10.4200,6.4800,11.4000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4700,4.4800,0.0000,0.0000,0.0000,2.7100,2.6400,0.0000,3.2600,2.3800,6.7100,11.0400,0.0000,5.7100,3.1800,1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7200,804.0895,53.42,0.00,8.4824,0.00,849.0271
9,BYPL,59DSBYPL2022/10/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5800,0.0000,7.4295,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,19.3500,14.6500,0.0000,55.0000,0.0000,0.0000,0.0000,69.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1800,0.0000,0.0000,5.1000,0.0000,13.9300,48.7300,235.7200,66.1500,5.3600,10.4200,6.4800,11.4000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4700,4.4800,0.0000,0.0000,0.0000,2.7100,2.6400,0.0000,3.2600,2.3800,6.7100,11.0400,0.0000,5.7100,3.1800,1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8300,760.3495,96.95,0.00,8.4806,0.00,848.8189
10,BYPL,59DSBYPL2022/10/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5800,0.0000,7.4295,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,19.3500,14.6500,0.0000,35.0000,0.0000,0.0000,0.0000,69.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1800,0.0000,0.0000,5.1000,0.0000,13.9300,48.7300,235.7200,66.1500,5.3600,10.4200,6.4800,11.4000,24.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4700,4.4800,0.0000,0.0000,0.0000,2.7100,2.6400,0.0000,3.2600,2.3800,6.7100,11.0400,0.0000,5.7100,3.1800,1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9700,740.4495,106.61,0.00,8.3905,0.00,838.6690
