Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD
1,65IS2025/05/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.8300,0.0000,39.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.1400,181.5500,174.7600,0.0000,270.0000,0.0000,0.0000,115.9100,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,18.3000,91.7700,117.9500,89.8900,398.0400,130.9700,16.4200,34.9000,21.6600,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,28.6100,10.0800,12.1700,0.0000,24.2600,0.0000,0.0000,6.7400,66.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.7900,47.1500,33.8400,31.7200,56.7100,57.0700,0.0000,8.0500,12.6000,1.7400,0.0000,0.0000,0.0000,0.0000,1.0700,8.1800,45.2900,0.0000,0.0000,7.9600,9.0100,0.0000,0.0000,0.0000,132.6700,44.2300,44.2300,0.0000,0.0000,0.0000,0.0000,0.0000,41.6700,87.2900,87.2900,3.0500,0.0000,0.0000,15.5400,25.1000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.4600,7.2600,19.1900
2,65IS2025/05/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4300,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.1400,181.5500,174.7600,0.0000,270.0000,0.0000,0.0000,112.1700,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,20.0900,91.7700,117.9500,89.8900,399.9800,130.9700,16.4200,34.9000,21.6600,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,28.6100,10.0800,6.0900,0.0000,24.2600,0.0000,0.0000,6.7400,66.2500,19.0600,0.0000,0.0000,0.0000,0.0000,0.0000,40.7200,47.1500,33.8400,31.7200,56.7100,41.5000,0.0000,5.5600,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1200,5.4500,42.0200,0.0000,0.0000,4.6900,6.1600,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,83.3300,83.3300,3.0500,0.0000,0.0000,8.6300,25.1000,28.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9400,5.8100,3.9600,19.1900
3,65IS2025/05/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4300,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.1400,181.5500,174.7600,0.0000,270.0000,0.0000,0.0000,91.6200,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,20.0900,91.7700,117.9500,89.8900,399.9800,130.9700,16.4200,34.9000,21.6600,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,28.6100,10.0800,6.0900,0.0000,24.2600,0.0000,0.0000,6.7400,66.2500,19.0600,0.0000,0.0000,0.0000,0.0000,0.0000,40.7200,47.1500,33.8400,31.7200,56.7100,41.5000,0.0000,5.5600,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1200,5.4500,42.0200,0.0000,0.0000,4.6900,6.1600,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,83.3300,83.3300,3.0500,0.0000,0.0000,8.6300,25.1000,28.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9400,5.8100,3.9600,19.1900
4,65IS2025/05/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4300,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.1400,181.5500,174.7600,0.0000,270.0000,0.0000,0.0000,66.8800,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,20.0900,91.7700,117.9500,89.8900,399.9800,130.9700,16.4200,34.9000,21.6600,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,28.6100,10.0800,6.0900,0.0000,24.2600,0.0000,0.0000,6.7400,66.2500,19.0600,0.0000,0.0000,0.0000,0.0000,0.0000,40.7200,47.1500,33.8400,31.7200,56.7100,41.5000,25.8200,5.5600,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1200,5.4500,42.0200,0.0000,0.0000,4.6900,6.1600,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,83.3300,83.3300,3.0500,0.0000,0.0000,8.6300,25.1000,28.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9300,5.8100,3.9600,19.1900
5,65IS2025/05/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4300,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,70.0700,181.5500,174.7600,0.0000,270.0000,0.0000,0.0000,86.6100,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,17.6700,91.7700,117.9500,89.8900,399.9800,130.9700,13.6500,29.2500,18.1400,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,28.6100,10.0800,6.0900,0.0000,24.2600,0.0000,0.0000,6.7400,66.2500,19.0600,0.0000,0.0000,0.0000,0.0000,0.0000,40.7200,47.1500,33.8400,31.7200,56.7100,41.5000,51.6400,5.5600,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1200,5.2900,42.0200,0.0000,0.0000,4.6900,6.1600,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,83.3300,83.3300,3.0500,0.0000,0.0000,8.6300,25.1000,28.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9300,5.8100,3.9600,19.1900
6,65IS2025/05/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.9100,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,56.6300,181.5500,174.7600,0.0000,270.0000,0.0000,0.0000,78.0900,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,14.1500,91.7700,117.9500,89.8900,399.9800,130.9700,13.6500,29.2500,18.1400,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,28.6100,10.0800,6.1000,0.0000,24.2600,0.0000,0.0000,6.7400,66.2500,19.0600,0.0000,0.0000,0.0000,0.0000,0.0000,40.7200,47.1500,33.8400,31.7200,56.7100,41.5000,64.5500,5.5600,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1200,5.2900,42.0200,0.0000,0.0000,4.6900,6.1600,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,83.3300,83.3300,3.0500,0.0000,0.0000,8.6300,25.1000,28.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9300,5.8100,3.9600,19.1900
7,65IS2025/05/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,236.6100,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,56.6300,181.5500,174.7600,0.0000,270.0000,0.0000,0.0000,55.0200,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,14.1500,91.7700,117.9500,89.8900,399.9800,130.9700,13.6500,29.2500,18.1400,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,28.6100,10.0800,6.1000,0.0000,24.2600,0.0000,0.0000,6.7400,66.2500,19.0600,0.0000,0.0000,0.0000,0.0000,0.0000,40.7200,47.1500,33.8400,31.7200,56.7100,41.5000,76.3300,5.5600,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1200,5.2900,42.0200,0.0000,0.0000,4.6900,6.1600,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,88.3300,88.3300,3.0500,0.0000,0.0000,8.6300,25.1000,28.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9300,5.8100,3.9600,19.1900
8,65IS2025/05/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,219.2200,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,56.6300,242.5400,174.7600,0.0000,270.0000,0.0000,0.0000,70.4600,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,14.1500,91.7700,117.9500,89.8900,399.9800,130.9700,13.6500,29.2500,18.1400,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,9.2600,28.6100,10.0800,5.3900,0.0000,24.2600,0.0000,0.0000,6.7400,66.2500,19.0600,0.0000,0.0000,0.0000,0.0000,0.0000,40.7200,47.1500,33.8400,31.7200,56.7100,41.5000,76.3300,5.5600,6.3000,1.7700,0.0000,0.0000,0.0000,0.0000,1.1200,5.2900,42.0200,0.0000,0.0000,4.6900,6.1600,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,88.3300,88.3300,3.0500,0.0000,0.0000,8.6300,25.1000,28.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9300,5.8100,3.9600,19.1900
9,65IS2025/05/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9100,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,38.6400,232.7900,174.7600,0.0000,269.9999,0.0000,0.0000,70.4600,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,12.8300,62.7500,93.8400,48.4800,399.9800,126.1800,10.3800,23.7900,13.1900,35.3000,114.9600,0.0000,0.0000,0.0000,0.0000,9.2600,28.6100,20.1400,5.0300,0.0000,24.2600,0.0000,0.0000,6.7400,66.2500,14.0900,0.0000,0.0000,0.0000,0.0000,0.0000,22.9000,47.1500,33.8400,31.7200,56.7100,38.5400,81.3800,11.1400,12.6000,0.9700,0.0000,0.0000,0.0000,0.0000,1.1200,5.1400,44.0200,0.0000,0.0000,4.6900,5.7800,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,88.3300,88.3300,2.9500,0.0000,0.0000,4.3500,25.1000,28.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9300,3.2400,2.1700,19.1900
10,65IS2025/05/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.5700,0.0000,34.0000,265.0000,0.0000,0.0000,0.0000,0.0000,38.6400,232.7900,174.7600,0.0000,269.9999,0.0000,0.0000,70.4600,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,10.1700,62.7500,93.8400,48.4800,399.9800,126.1800,10.3800,23.7900,13.1900,35.3000,114.9600,0.0000,0.0000,0.0000,0.0000,9.2600,28.6100,20.1400,0.0000,0.0000,24.2600,0.0000,0.0000,6.7400,66.2500,14.0900,0.0000,0.0000,0.0000,0.0000,0.0000,22.9000,47.1500,33.8400,31.7200,56.7100,38.5400,81.3800,11.1400,12.6000,0.9700,0.0000,0.0000,0.0000,0.0000,1.1200,5.1400,44.0200,0.0000,0.0000,4.6900,5.7800,0.0000,0.0000,0.0000,120.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,88.3300,88.3300,2.9500,0.0000,0.0000,4.3500,25.1000,28.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9300,3.2400,2.1700,19.1900
