Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
1,56IS2025/03/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,333.2800,0.0000,0.0000,269.9999,0.0000,0.0000,66.1300,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,642.5700,0.0000,0.0000,17.5300,88.6600,114.4600,119.8200,396.7900,134.6200,20.1100,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,10.1400,0.0000,41.1700,0.0000,0.0000,0.0000,24.4600,0.0000,0.0000,0.0000,0.0000,33.5200,23.3300,0.0000,12.6900,0.0000,0.0000,15.8800,3.4400,12.3200,0.0000,6.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,2.7200,4.0000,0.0000,0.0000,1.4000,2.6900,0.0000,0.0000,0.0000,44.9600,14.9800,14.9800,0.0000,0.0000,0.0000,0.0000,0.0000,12.9400,37.6600,37.6700,0.0000,0.0000,0.0000,0.0000,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,56IS2025/03/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,403.1300,0.0000,0.0000,269.9999,0.0000,0.0000,66.1300,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.3400,0.0000,0.0000,17.5300,88.6600,114.4600,119.8200,396.7900,134.6200,20.1100,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,10.1400,0.0000,41.1700,0.0000,0.0000,0.0000,24.4600,0.0000,0.0000,0.0000,0.0000,33.5200,23.3300,0.0000,12.6900,0.0000,0.0000,15.8800,3.4400,12.3200,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.5000,5.2000,0.0000,0.0000,1.4000,3.6900,0.0000,0.0000,0.0000,46.0100,15.3300,15.3300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3400,38.3400,38.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,56IS2025/03/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,399.1400,0.0000,0.0000,269.9999,0.0000,0.0000,66.1300,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.3400,0.0000,0.0000,17.5300,88.6600,114.4600,119.8200,396.7900,134.6200,20.1100,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,10.1400,0.0000,41.1700,0.0000,0.0000,0.0000,24.4600,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,12.6900,0.0000,0.0000,15.8800,3.4400,13.4500,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.5000,5.0000,0.0000,0.0000,1.4000,3.6900,0.0000,0.0000,0.0000,47.5100,15.8300,15.8300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3400,38.6600,38.6700,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,56IS2025/03/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,399.1400,0.0000,0.0000,269.9999,0.0000,0.0000,66.1300,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.3400,0.0000,0.0000,17.5300,88.6600,114.4600,119.8200,396.7900,134.6200,20.1100,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,10.1400,0.0000,41.1700,0.0000,0.0000,0.0000,24.4600,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,12.6900,0.0000,0.0000,15.8800,3.4400,68.3100,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.5000,4.8000,0.0000,0.0000,1.4000,3.6900,0.0000,0.0000,0.0000,48.0000,16.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3400,38.6600,38.6700,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,56IS2025/03/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,361.8100,0.0000,0.0000,269.9999,0.0000,0.0000,66.1300,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,654.2800,0.0000,0.0000,17.5300,88.6600,114.4600,119.8200,396.7900,134.6200,20.1100,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,10.1400,0.0000,41.1700,0.0000,0.0000,0.0000,24.4600,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,12.6900,0.0000,0.0000,15.8800,3.4400,68.3100,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.5000,4.8000,0.0000,0.0000,1.4900,3.0700,0.0000,0.0000,0.0000,48.0000,16.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,45.3400,45.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,56IS2025/03/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,345.5700,0.0000,0.0000,269.9999,0.0000,0.0000,66.1300,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,654.2800,0.0000,0.0000,17.5300,88.6600,114.4600,119.8200,396.7900,134.6200,20.1100,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,10.1400,0.0000,41.1700,0.0000,0.0000,0.0000,24.4600,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,12.6900,0.0000,0.0000,15.8800,3.4400,68.3100,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.5000,5.2000,0.0000,0.0000,1.4900,3.0700,0.0000,0.0000,0.0000,48.0000,16.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6600,45.6600,45.6700,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,56IS2025/03/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,345.5700,0.0000,0.0000,269.9999,0.0000,0.0000,66.1300,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,654.2800,0.0000,0.0000,17.5300,88.6600,114.4600,119.8200,396.7900,134.6200,20.1100,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,10.1400,0.0000,41.1700,0.0000,0.0000,0.0000,24.4600,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,12.6900,0.0000,0.0000,15.8800,3.4400,68.3100,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.5000,5.2000,0.0000,0.0000,1.4900,3.0700,0.0000,0.0000,0.0000,60.0000,20.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3400,45.6600,45.6700,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,56IS2025/03/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,345.5700,0.0000,0.0000,269.9999,0.0000,0.0000,66.1300,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,606.4600,0.0000,0.0000,17.5300,88.6600,114.4600,119.8200,396.7900,134.6200,20.1100,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,10.1400,0.0000,41.1700,0.0000,0.0000,0.0000,24.4600,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,12.6900,0.0000,0.0000,15.8800,3.4400,13.4400,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.5000,5.2000,0.0000,0.0000,1.4900,3.0700,0.0000,0.0000,0.0000,59.5100,19.8300,19.8300,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,45.3400,45.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,56IS2025/03/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,345.5700,0.0000,0.0000,269.9999,0.0000,0.0000,70.2800,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,486.4700,0.0000,0.0000,17.5300,88.6600,114.4600,119.8200,396.7900,134.6200,20.1100,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,10.1400,0.0000,41.1700,0.0000,0.0000,0.0000,24.4600,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,12.6900,0.0000,0.0000,15.8800,3.4400,25.7600,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.2700,5.2000,0.0000,0.0000,1.4900,3.0700,0.0000,0.0000,0.0000,58.9900,19.6700,19.6700,0.0000,0.0000,0.0000,0.0000,0.0000,15.3400,44.6600,44.6700,0.0000,0.0000,0.0000,0.0000,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,56IS2025/03/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,-0.2501,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,345.5700,0.0000,0.0000,269.9999,0.0000,0.0000,70.2800,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,429.9500,0.0000,0.0000,17.5300,88.6600,114.4600,119.8200,396.7900,134.6200,20.1100,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,10.1400,0.0000,41.1700,0.0000,0.0000,0.0000,24.4600,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,12.6900,0.0000,0.0000,15.8800,3.4400,25.7600,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.2700,5.0000,0.0000,0.0000,1.4900,3.0700,0.0000,0.0000,0.0000,58.5000,19.5000,19.5000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6600,44.3400,44.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
