timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,70DSBRPL2025/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0600,0.0000,9.0525,125.0000,0.0000,0.0000,0.0000,0.0000,38.6200,7.7300,80.4600,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,401.2500,0.0000,0.0000,8.8300,65.7800,54.5800,75.6800,50.0100,33.7000,9.3600,19.4900,12.0500,19.3300,62.9400,0.0000,22.4800,36.9600,34.4900,5.8800,29.0300,6.7300,8.3300,0.0000,16.2800,0.0000,0.0000,3.8900,31.2900,9.4200,0.0000,0.0000,0.0000,22.1400,14.8300,18.5100,21.7100,15.5100,19.5400,18.3400,0.0000,62.2100,5.1600,5.4500,1.9200,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,45.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3300,0.0000,0.0000,3.3100,4.7200,0.0000,8.6000,10.4300,29.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8100,3.2200,11.5800,0.0000,0.0000,1783.6425,1528.92,47.54,25.9316,0.00,3334.1709
2,BRPL,70DSBRPL2025/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0600,0.0000,8.7782,125.0000,0.0000,0.0000,0.0000,0.0000,38.6200,7.7300,80.4600,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,401.2500,0.0000,0.0000,8.8300,66.2300,54.5800,75.6800,50.0100,33.7000,9.3600,19.3600,12.0500,19.3300,62.9400,0.0000,22.4800,36.9600,34.4900,5.8800,29.0300,6.7300,8.4300,0.0000,16.2800,0.0000,0.0000,3.8900,31.2900,9.4200,0.0000,0.0000,0.0000,22.1400,14.8300,18.5100,21.7100,15.5100,19.5400,18.3400,0.0000,62.2100,5.1600,5.4500,1.3800,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,45.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3300,0.0000,0.0000,2.9300,4.7200,0.0000,8.6000,10.4300,29.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8100,3.2200,11.5800,0.0000,0.0000,1782.4882,1471.90,59.00,25.4778,0.00,3287.9104
3,BRPL,70DSBRPL2025/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0600,0.0000,8.7782,77.1010,0.0000,0.0000,0.0000,0.0000,38.6200,7.7300,80.4600,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,401.2500,0.0000,0.0000,8.8300,66.2300,54.5800,75.6800,50.0100,33.7000,9.3600,19.3600,12.0500,19.3300,62.9400,0.0000,1.9600,3.5000,2.4600,5.8800,29.0300,6.7300,8.4300,0.0000,16.2800,0.0000,0.0000,3.8900,31.2900,9.4200,0.0000,0.0000,0.0000,22.1400,14.8300,18.5100,21.7100,15.5100,19.5400,26.3500,0.0000,62.2100,5.1600,5.4500,1.2300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,42.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3300,0.0000,0.0000,2.9300,4.7200,0.0000,8.6000,10.4300,29.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8100,3.2200,11.5800,0.0000,0.0000,1653.4492,1477.71,78.00,24.5166,0.00,3184.6426
4,BRPL,70DSBRPL2025/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0600,0.0000,8.7782,77.1010,0.0000,0.0000,0.0000,0.0000,38.6200,7.7300,80.4600,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,401.2500,0.0000,0.0000,8.8300,66.2300,54.5800,75.6800,50.0100,33.7000,9.3600,19.3600,12.0500,19.3300,62.9400,0.0000,0.0000,0.0000,0.0000,5.8800,29.0300,6.7300,8.4300,0.0000,16.2800,0.0000,0.0000,3.8900,31.2900,9.4200,0.0000,0.0000,0.0000,22.1400,14.8300,17.6100,21.7100,15.5100,19.5400,26.3500,0.0000,62.2100,5.1600,5.4500,1.2300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,41.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3300,0.0000,0.0000,2.9300,4.7200,0.0000,8.6000,10.4300,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8100,3.2200,11.5800,0.0000,0.0000,1644.5392,1432.28,86.00,24.0928,0.00,3138.7264
5,BRPL,70DSBRPL2025/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0600,0.0000,8.7782,77.1010,0.0000,0.0000,0.0000,0.0000,38.2900,7.7300,80.4600,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.2000,0.0000,0.0000,8.8300,66.2300,54.5800,75.6800,50.0100,33.7000,9.3700,19.6900,12.0500,19.3300,62.9400,0.0000,0.0000,0.0000,0.0000,5.8800,29.0300,6.7300,8.4300,0.0000,16.2800,0.0000,0.0000,3.8900,31.2900,9.4200,0.0000,0.0000,0.0000,16.0000,14.8300,17.6100,21.7100,15.5100,19.5400,26.3500,0.0000,62.2100,5.1600,5.4500,1.9400,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,41.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,3.7400,4.7200,0.0000,8.6000,10.4300,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8100,3.2200,11.5800,0.0000,0.0000,1665.8192,1416.12,53.00,24.1327,0.00,3110.8065
6,BRPL,70DSBRPL2025/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0600,0.0000,8.7782,77.1010,0.0000,0.0000,0.0000,0.0000,38.2900,7.7300,80.4600,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,401.2500,0.0000,0.0000,8.8300,66.2300,54.5800,75.6800,50.0100,33.7000,9.3700,19.6900,12.0500,19.3300,62.9400,0.0000,0.0000,0.0000,0.0000,5.8800,29.0300,6.7300,8.4300,0.0000,16.2800,0.0000,0.0000,3.8900,31.2900,9.4200,0.0000,0.0000,0.0000,16.0000,14.8300,17.6100,21.7100,15.5100,19.5400,26.3500,0.0000,62.2100,5.1600,5.4500,1.9400,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,39.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,3.7400,4.7200,0.0000,8.6000,10.4300,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8100,3.2200,11.5800,0.0000,0.0000,1648.7692,1442.21,0.00,24.2032,0.00,3066.7760
7,BRPL,70DSBRPL2025/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0600,0.0000,8.7782,77.1010,0.0000,0.0000,0.0000,0.0000,38.2900,7.7300,80.4600,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,401.2500,0.0000,0.0000,8.8300,61.9100,54.5800,75.6800,50.0100,33.7000,9.3700,19.6900,12.0500,19.3300,62.9400,0.0000,0.0000,0.0000,0.0000,5.8800,29.0300,6.7300,8.4300,0.0000,16.2800,0.0000,0.0000,3.8900,31.2900,9.4200,0.0000,0.0000,0.0000,16.0000,14.8300,17.6100,21.7100,15.5100,19.5400,26.3500,0.0000,62.2100,5.1600,5.4500,1.9400,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,38.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,3.7400,4.7200,0.0000,8.6000,10.4300,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8100,3.2200,11.5800,0.0000,0.0000,1642.8392,1288.56,0.00,22.9585,0.00,2908.4407
8,BRPL,70DSBRPL2025/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0600,0.0000,8.7782,77.1010,0.0000,0.0000,0.0000,0.0000,38.2900,7.7300,80.4600,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,401.2500,0.0000,0.0000,8.8300,61.9100,54.5800,75.6800,50.0100,33.7000,9.3700,19.6900,12.0500,19.3300,62.9400,0.0000,0.0000,0.0000,0.0000,5.8800,29.0300,6.7300,8.4300,0.0000,16.2800,0.0000,0.0000,3.8900,31.2900,9.4200,0.0000,0.0000,0.0000,16.0000,14.8300,17.6100,21.7100,15.5100,19.5400,26.3500,0.0000,62.2100,5.1600,5.4500,1.9400,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,38.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,3.7400,4.7200,0.0000,8.6000,10.4300,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8100,3.2200,11.5800,0.0000,0.0000,1640.5392,1247.00,0.00,22.6164,0.00,2864.9228
9,BRPL,70DSBRPL2025/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0600,0.0000,9.0525,77.1010,0.0000,0.0000,0.0000,0.0000,38.2900,7.7300,80.4600,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,401.2500,0.0000,0.0000,8.8300,61.9100,54.5800,75.6800,50.0100,33.7000,9.3700,19.6900,12.0500,19.3300,62.9400,0.0000,0.0000,0.0000,0.0000,5.8800,29.0300,6.7300,8.4300,0.0000,16.2800,0.0000,0.0000,3.8900,31.2900,9.2400,0.0000,0.0000,0.0000,16.1500,17.9100,17.6100,21.7100,15.5100,19.5400,26.3500,0.0000,62.2100,5.1600,5.4500,1.9400,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,37.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,0.0000,0.0000,3.7400,4.7200,0.0000,8.6000,10.4300,29.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8100,3.2200,11.5800,0.0000,0.0000,1677.1635,1254.23,0.00,22.9585,0.00,2908.4350
10,BRPL,70DSBRPL2025/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0600,0.0000,9.0525,77.1010,0.0000,0.0000,0.0000,0.0000,38.2900,7.7300,80.4600,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,401.2500,0.0000,0.0000,8.8300,61.9100,54.5800,75.6800,50.0100,33.7000,9.3700,19.6900,12.0500,19.3300,62.9400,0.0000,0.0000,0.0000,0.0000,5.8800,29.0300,6.7300,8.4300,0.0000,16.2800,0.0000,0.0000,3.8900,31.2900,9.2200,0.0000,0.0000,0.0000,16.1500,17.9100,17.6100,21.7100,15.5100,19.5400,26.3500,0.0000,62.2100,5.1600,5.4500,1.9400,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,38.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,3.7400,4.7200,0.0000,8.6000,10.4300,29.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8100,3.2200,11.5800,0.0000,0.0000,1674.6835,1221.37,0.00,22.6828,0.00,2873.3707
