Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL
96,54IS2023/08/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1200,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,74.1800,631.7900,147.9500,0.0000,270.0000,0.0000,0.0000,116.0900,101.3200,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.3200,0.0000,0.0000,12.6400,88.9900,86.5300,119.6200,400.4600,119.2000,18.7800,20.4900,25.5300,24.6600,142.6900,0.0000,0.0000,0.0000,0.0000,0.0000,58.5000,25.7500,10.2000,0.0000,36.8800,0.0000,0.0000,0.0000,49.3400,24.1800,0.0000,0.0000,0.0000,25.6300,19.5200,40.7800,38.2300,28.1100,35.4000,47.8200,0.0000,80.9300,11.7700,6.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,16.2600,0.0000,0.0000,10.2300,10.7800,4.8400,4.8400,4.8400,115.0000,38.3300,38.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.8200,76.6700,76.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,25.1600,0.0000,0.0000
95,54IS2023/08/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1200,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,74.1800,631.7900,147.9500,0.0000,270.0000,0.0000,0.0000,116.0900,101.3200,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.3200,0.0000,0.0000,12.6400,88.9900,86.5300,119.6200,400.4600,119.2000,18.7800,20.4900,25.5300,24.6600,142.6900,0.0000,0.0000,0.0000,0.0000,0.0000,58.5000,25.7500,10.2000,0.0000,36.8800,0.0000,0.0000,0.0000,49.3400,24.1800,0.0000,0.0000,0.0000,25.6300,19.5200,40.7800,38.2300,28.1100,35.4000,47.8200,0.0000,80.9300,11.7700,6.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,16.1800,0.0000,0.0000,10.2300,10.7800,4.8400,4.8400,4.8400,115.0000,38.3300,38.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.5200,76.6700,76.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,25.1600,0.0000,0.0000
94,54IS2023/08/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1200,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,74.1800,631.7900,147.9500,0.0000,0.0000,0.0000,0.0000,116.0900,101.3200,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.3200,0.0000,0.0000,12.3500,88.9900,86.5300,119.6200,400.4600,119.2000,18.7800,20.4900,25.5300,24.6600,142.6900,0.0000,0.0000,0.0000,0.0000,0.0000,58.5000,25.7500,10.2000,0.0000,36.8800,0.0000,0.0000,0.0000,49.3400,24.1800,0.0000,0.0000,0.0000,25.6300,20.8200,40.7800,38.2300,28.1100,35.4000,47.8200,0.0000,80.9300,11.7700,1.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,15.8400,0.0000,0.0000,10.2300,10.7800,4.8400,4.8400,4.8400,115.0000,38.3300,38.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.7100,76.6700,76.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,25.1600,0.0000,0.0000
93,54IS2023/08/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1200,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,74.1800,631.7900,147.9500,0.0000,0.0000,0.0000,0.0000,116.0900,101.3200,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.3200,0.0000,0.0000,12.3500,88.9900,86.5300,119.6200,400.4600,119.2000,18.7800,20.4900,25.5300,24.6600,142.6900,0.0000,0.0000,0.0000,0.0000,0.0000,58.5000,27.6600,11.6000,0.0000,36.8800,0.0000,0.0000,0.0000,49.3400,24.1800,0.0000,0.0000,0.0000,25.6300,20.8200,40.7800,38.2300,28.1100,35.4000,47.8200,0.0000,80.9300,11.7700,1.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,15.7800,0.0000,0.0000,10.2300,10.7800,4.8400,4.8400,4.8400,115.0000,38.3300,38.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3800,76.6700,76.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,25.1600,0.0000,0.0000
92,54IS2023/08/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1200,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,74.1800,631.7900,149.6400,30.0000,0.0000,0.0000,0.0000,116.0900,101.3200,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.3200,0.0000,0.0000,12.3500,88.9900,86.5300,119.6200,400.4600,119.2000,18.7800,20.4900,25.5300,24.6600,142.6900,0.0000,0.0000,0.0000,0.0000,0.0000,60.2100,38.1500,15.2900,0.0000,36.8800,0.0000,0.0000,0.0000,49.3400,24.1800,0.0000,0.0000,0.0000,34.1700,20.8200,40.7800,38.8200,28.1100,36.2900,47.8200,0.0000,80.9300,11.7700,12.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,16.0600,0.0000,0.0000,9.5800,10.7800,4.8400,4.8400,4.8400,115.0000,38.3300,38.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.2400,76.6700,76.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,26.1300,0.0000,0.0000
91,54IS2023/08/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1200,0.0000,33.0000,264.9999,0.0000,0.0000,0.0000,0.0000,74.1800,631.7900,149.6400,30.0000,0.0000,0.0000,0.0000,116.0900,101.3200,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.3200,0.0000,0.0000,12.3500,88.9900,86.5300,119.6200,400.4600,119.2000,18.7800,20.4900,25.5300,24.6600,142.6900,0.0000,0.0000,0.0000,0.0000,0.0000,60.2100,38.1500,15.2900,0.0000,36.8800,0.0000,0.0000,0.0000,49.3400,24.1800,0.0000,0.0000,0.0000,34.1700,20.8200,40.7800,38.8200,28.1100,36.2900,47.8200,0.0000,80.9300,11.7700,12.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,20.2100,0.0000,0.0000,10.5100,10.7800,4.8400,4.8400,4.8400,108.0000,36.0000,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.4400,71.6700,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,26.1300,0.0000,0.0000
90,54IS2023/08/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1200,0.0000,33.0000,264.9999,0.0000,0.0000,0.0000,0.0000,74.1800,631.7900,149.6400,30.0000,0.0000,0.0000,0.0000,116.0900,101.3200,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.3200,0.0000,0.0000,12.3500,88.9900,86.5300,119.6200,400.4600,122.6800,18.7800,20.4900,25.5300,24.6600,142.6900,0.0000,0.0000,0.0000,0.0000,0.0000,60.2100,38.1500,15.2900,0.0000,36.8800,0.0000,0.0000,0.0000,49.3400,24.1800,0.0000,0.0000,0.0000,37.3800,24.7200,40.7800,38.8200,28.1100,36.2900,47.8200,0.0000,80.9300,11.7700,12.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,20.7100,0.0000,0.0000,10.5100,0.0000,4.8400,4.8400,4.8400,107.0000,35.6700,35.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0200,71.6700,71.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,26.1300,0.0000,0.0000
89,54IS2023/08/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1200,0.0000,33.0000,264.9999,0.0000,0.0000,0.0000,0.0000,74.1800,631.7900,149.6400,30.0000,0.0000,0.0000,0.0000,116.0900,101.3200,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.3200,0.0000,0.0000,12.3500,88.9900,86.5300,119.6200,400.4600,122.6800,18.7800,20.4900,25.5300,24.6600,142.6900,0.0000,0.0000,0.0000,0.0000,0.0000,60.2100,38.1500,15.2900,0.0000,36.8800,0.0000,0.0000,0.0000,49.3400,24.1800,0.0000,0.0000,0.0000,37.3800,24.7200,40.7800,38.8200,28.1100,36.2900,47.8200,0.0000,80.9300,11.7700,19.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,21.2700,0.0000,0.0000,10.5100,0.0000,4.8400,4.8400,4.8400,106.5000,35.5000,35.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3300,72.6700,72.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,26.1300,0.0000,0.0000
88,54IS2023/08/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1200,0.0000,33.0000,264.9999,0.0000,0.0000,0.0000,0.0000,74.1800,631.7900,149.6400,120.0000,0.0000,0.0000,0.0000,116.0900,101.3200,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.3200,0.0000,0.0000,12.3500,88.9900,86.5300,119.6200,400.4600,122.6800,18.7800,20.4900,25.5300,24.6600,142.6900,0.0000,0.0000,0.0000,0.0000,0.0000,60.2100,38.1500,15.2900,0.0000,36.8800,0.0000,0.0000,0.0000,49.3400,24.1800,0.0000,0.0000,0.0000,37.3800,24.7200,40.7800,38.8200,28.1100,36.2900,47.8200,0.0000,80.9300,11.7700,19.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,21.8300,0.0000,0.0000,10.5100,0.0000,4.8400,4.8400,4.8400,108.0000,36.0000,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3300,73.6700,73.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,27.0900,0.0000,0.0000
87,54IS2023/08/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.1200,0.0000,33.0000,264.9999,0.0000,0.0000,0.0000,0.0000,74.1800,631.7900,147.9500,120.0000,0.0000,0.0000,0.0000,116.0900,101.3200,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,664.3200,0.0000,0.0000,12.3500,88.9900,86.5300,119.6200,400.4600,122.6800,18.7800,20.4900,25.5300,24.6600,142.6900,0.0000,0.0000,0.0000,0.0000,0.0000,43.8800,34.3400,10.2000,0.0000,36.8800,0.0000,0.0000,0.0000,49.3400,24.1800,0.0000,0.0000,0.0000,37.3800,24.7200,40.7800,38.2300,28.1100,35.4000,47.8200,0.0000,80.9300,11.7700,3.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3500,22.2900,0.0000,0.0000,10.5100,0.0000,4.8400,4.8400,4.8400,109.0000,36.3300,36.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3300,74.6700,74.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5000,27.0900,0.0000,0.0000
