timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,54DSNDPL2023/05/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.8500,0.0000,9.7911,0.0000,0.0000,0.0000,0.0000,0.0000,26.6600,171.9800,5.3300,0.0000,0.0170,0.0000,0.0000,115.3100,0.0000,270.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3700,26.7500,34.4200,0.0000,51.5800,40.2900,3.1900,12.3100,7.6900,6.8600,29.0700,0.0000,0.0000,0.0000,0.0000,0.0000,7.9100,4.6400,4.6000,0.0000,11.5100,0.0000,0.0000,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,15.0500,9.2900,8.2900,10.8300,8.4400,0.0000,14.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,4.0300,0.0000,0.0000,0.0000,3.6100,3.6800,0.0000,0.0000,0.0000,0.0000,0.0000,10.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8234,1032.9515,157.65,0.00,10.4773,0.00,1180.1242
2,NDPL,54DSNDPL2023/05/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.8500,0.0000,9.7911,0.0000,0.0000,0.0000,0.0000,0.0000,26.6600,171.9800,0.0000,0.0000,0.0170,0.0000,0.0000,115.3100,0.0000,270.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3700,26.7500,34.4200,0.0000,51.5800,40.2900,3.1900,12.3100,7.6900,6.8600,29.0700,0.0000,0.0000,0.0000,0.0000,0.0000,7.9100,4.6400,4.6000,0.0000,11.5100,0.0000,0.0000,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,15.0500,9.2900,8.2900,10.8300,8.4400,0.0000,14.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,4.0300,0.0000,0.0000,0.0000,3.6100,3.6800,0.0000,0.0000,0.0000,0.0000,0.0000,11.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8234,1027.8515,159.41,0.00,10.4479,0.00,1176.8136
3,NDPL,54DSNDPL2023/05/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.8500,0.0000,9.7911,0.0000,0.0000,0.0000,0.0000,0.0000,26.6600,171.9800,0.0000,0.0000,0.0170,0.0000,0.0000,115.3100,0.0000,270.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3700,26.7500,34.4200,0.0000,51.5800,40.2900,3.1900,12.3100,7.6900,6.8600,29.0700,0.0000,0.0000,0.0000,0.0000,0.0000,7.9100,2.2700,4.6000,0.0000,11.5100,0.0000,0.0000,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,15.0500,9.2900,8.2900,10.9800,8.4400,0.0000,14.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,4.0300,0.0000,0.0000,0.0000,3.6100,3.6800,0.0000,0.0000,0.0000,0.0000,0.0000,11.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8234,1026.0015,176.39,0.00,10.6338,0.00,1191.7577
4,NDPL,54DSNDPL2023/05/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.8500,0.0000,9.7911,0.0000,0.0000,0.0000,0.0000,0.0000,26.6600,171.9800,0.0000,0.0000,0.0170,0.0000,0.0000,115.3100,0.0000,270.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3700,26.7500,34.4200,0.0000,51.5800,40.2900,3.1900,12.3100,7.6900,6.8600,29.0700,0.0000,0.0000,0.0000,0.0000,0.0000,7.9100,2.2700,4.6000,0.0000,11.5100,0.0000,0.0000,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,15.6700,9.2900,8.2900,10.9800,5.4200,0.0000,14.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,4.0300,0.0000,0.0000,0.0000,3.6100,3.6800,0.0000,0.0000,0.0000,0.0000,0.0000,11.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8234,1023.9515,163.74,0.00,10.7333,0.00,1176.9582
5,NDPL,54DSNDPL2023/05/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.8500,0.0000,9.7911,0.0000,0.0000,0.0000,0.0000,0.0000,26.6600,171.9800,0.0000,0.0000,0.0170,0.0000,0.0000,115.3100,0.0000,270.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3700,26.7500,34.4200,0.0000,51.5800,40.2900,3.1900,12.3100,7.6900,6.8600,29.0700,0.0000,0.0000,0.0000,0.0000,0.0000,7.9100,2.2700,4.6000,0.0000,11.5100,0.0000,0.0000,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,15.6700,9.2900,4.1300,10.9800,5.4200,0.0000,14.3600,0.0000,0.0000,1.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,4.0300,0.0000,0.0000,0.0000,3.6100,3.6800,0.0000,0.0000,0.0000,0.0000,0.0000,20.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8234,1029.9315,132.47,0.00,10.8979,0.00,1151.5036
6,NDPL,54DSNDPL2023/05/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.8500,0.0000,9.7911,0.0000,0.0000,0.0000,0.0000,0.0000,26.6600,171.9800,0.0000,0.0000,0.0170,0.0000,0.0000,115.3100,0.0000,270.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3700,26.7500,34.4200,0.0000,51.5800,40.2900,3.1900,12.3100,7.6900,6.8600,29.0700,0.0000,0.0000,0.0000,0.0000,0.0000,7.9100,2.2700,4.6000,0.0000,11.5100,0.0000,0.0000,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,15.0500,9.2900,0.0000,10.9800,5.4200,0.0000,14.3600,0.0000,0.0000,1.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,4.0300,0.0000,0.0000,0.0000,3.6100,3.6800,0.0000,0.0000,0.0000,0.0000,0.0000,20.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8234,1025.3215,123.10,0.00,10.9685,0.00,1137.4530
7,NDPL,54DSNDPL2023/05/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.8500,0.0000,9.7911,0.0000,0.0000,0.0000,0.0000,0.0000,26.6600,171.9800,0.0000,0.0000,0.0170,0.0000,0.0000,115.3100,0.0000,270.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3700,26.7500,34.4200,0.0000,51.5800,40.2900,3.1900,12.3100,7.6900,6.8600,29.0700,0.0000,0.0000,0.0000,0.0000,0.0000,7.9100,2.2700,4.6000,0.0000,11.5100,0.0000,0.0000,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,15.0500,9.2900,0.0000,10.9800,5.4200,0.0000,14.3600,0.0000,0.0000,1.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,4.0300,0.0000,0.0000,0.0000,3.6100,3.6800,0.0000,0.0000,0.0000,0.0000,0.0000,20.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8234,1025.4615,111.44,0.00,11.1135,0.00,1125.7880
8,NDPL,54DSNDPL2023/05/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.8500,0.0000,9.7911,0.0000,0.0000,0.0000,0.0000,0.0000,26.6600,171.9800,0.0000,0.0000,0.0170,0.0000,0.0000,115.3100,0.0000,270.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3700,26.7500,34.4200,0.0000,51.5800,40.2900,3.1900,12.3100,7.6900,6.8600,29.0700,0.0000,0.0000,0.0000,0.0000,0.0000,7.9100,2.2700,4.6000,0.0000,11.5100,0.0000,0.0000,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,15.0500,9.2900,0.0000,10.9800,5.4200,0.0000,14.3600,0.0000,0.0000,1.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,4.0300,0.0000,0.0000,0.0000,3.6100,3.6800,0.0000,0.0000,0.0000,0.0000,0.0000,20.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8234,1025.8115,104.56,0.00,11.2673,0.00,1119.1042
9,NDPL,54DSNDPL2023/05/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.8500,0.0000,9.7911,0.0000,0.0000,0.0000,0.0000,0.0000,26.6600,174.1400,0.0000,0.0000,0.0170,0.0000,0.0000,115.3100,0.0000,270.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3700,26.7500,34.4200,0.0000,51.5800,40.2900,3.3300,12.3100,7.6900,6.8600,29.0700,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,2.2700,4.6000,0.0000,11.5100,0.0000,0.0000,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,15.0500,9.6300,0.0000,7.2000,5.4200,0.0000,14.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,3.8700,0.0000,0.0000,0.0000,3.5200,3.6800,0.0000,0.0000,0.0000,0.0000,0.0000,21.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8234,1022.9115,99.24,0.00,11.4765,0.00,1110.6750
10,NDPL,54DSNDPL2023/05/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.8500,0.0000,9.7911,0.0000,0.0000,0.0000,0.0000,0.0000,26.6600,174.1400,0.0000,0.0000,0.0170,0.0000,0.0000,115.3100,0.0000,270.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3700,26.7500,34.4200,0.0000,51.5800,40.2900,3.3300,12.3100,7.6900,6.8600,29.0700,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,2.2700,4.6000,0.0000,11.5100,0.0000,0.0000,0.0000,14.5700,0.0000,0.0000,0.0000,0.0000,15.0500,9.6300,0.0000,7.2000,5.4200,0.0000,14.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,3.8700,0.0000,0.0000,0.0000,3.5200,3.6800,0.0000,0.0000,0.0000,0.0000,0.0000,21.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8234,1023.1415,86.64,0.00,11.5965,0.00,1098.1850
