timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,40EnBRPL2025/04/11,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,61.1150,0.0000,15.7814,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,19.8105,38.0962,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.8637,0.0000,0.0000,6.7154,66.7335,55.4657,77.3517,62.1036,33.6560,9.6059,9.0566,12.3242,19.9968,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,8.6590,7.0278,8.6999,0.0000,34.1247,0.0000,0.0000,1.8685,16.5931,0.0000,0.0000,0.0000,0.0000,21.0904,18.2536,18.5123,22.6300,10.7553,0.0000,18.2846,1.9803,52.8765,2.7538,8.5908,1.3028,0.0000,0.0000,298.8480,0.0000,0.0685,0.0000,10.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3300,54.3300,0.0000,1.5314,4.8912,0.0000,9.5310,10.6803,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
2,40EnBRPL2025/04/11,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,61.1150,0.0000,15.7814,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,19.8105,20.5625,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.8637,0.0000,0.0000,6.7154,66.7335,55.4657,77.3517,62.1036,33.6560,9.6059,9.0566,12.3242,19.9968,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,8.6590,7.0278,8.6999,0.0000,34.1247,0.0000,0.0000,1.0057,16.5931,0.0000,0.0000,0.0000,0.0000,21.0904,18.2536,18.5123,22.6300,10.7553,0.0000,18.2846,1.9803,52.8765,2.7538,8.5908,1.3028,0.0000,0.0000,298.8480,0.0000,0.0685,0.0000,10.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.6700,54.6700,0.0000,1.5314,4.8912,0.0000,9.5310,10.6803,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
3,40EnBRPL2025/04/11,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,61.1150,0.0000,15.7814,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,19.8105,20.5625,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.8637,0.0000,0.0000,6.7154,66.7335,55.4657,77.3517,62.1036,33.6560,9.6059,9.0566,12.3242,19.9968,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,34.1247,0.0000,0.0000,1.0057,16.5931,0.0000,0.0000,0.0000,0.0000,21.0904,18.2536,18.5123,22.6300,10.7553,0.0000,18.2846,1.9803,52.8765,2.7538,8.5908,1.3028,0.0000,0.0000,298.8480,0.0000,0.0685,0.0000,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,24.3300,55.0000,0.0000,1.5314,4.8912,0.0000,9.5310,10.6803,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
4,40EnBRPL2025/04/11,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,61.1150,0.0000,15.7814,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,19.8105,20.5625,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.8637,0.0000,0.0000,6.7154,66.7335,55.4657,77.3517,62.1036,33.6560,9.6059,9.0566,12.3242,19.9968,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,34.1247,0.0000,0.0000,1.0057,16.5931,0.0000,0.0000,0.0000,0.0000,21.0904,18.2536,18.5123,22.6300,10.7553,0.0000,18.2846,1.9803,52.8765,2.7538,8.5908,1.3028,0.0000,0.0000,298.8480,0.0000,0.0685,0.0000,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,25.3300,55.0000,0.0000,1.5314,4.8912,0.0000,9.5310,10.6803,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
5,40EnBRPL2025/04/11,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,61.1150,0.0000,15.7814,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,19.8105,20.5625,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.8637,0.0000,0.0000,6.7154,31.9178,55.4657,77.3517,62.1036,33.6560,9.6059,9.0566,12.3242,19.9968,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,34.1247,0.0000,0.0000,1.0057,16.5931,0.0000,0.0000,0.0000,0.0000,21.0904,18.2536,18.5123,22.6300,10.7553,0.0000,18.2846,7.7826,52.8765,2.7538,8.5908,1.3028,0.0000,0.0000,298.8480,0.0000,0.0685,0.0000,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,25.6700,55.0000,0.0000,1.5314,4.8912,0.0000,9.5310,10.6803,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
6,40EnBRPL2025/04/11,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,61.1150,0.0000,15.7814,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,19.8105,20.5625,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.8637,0.0000,0.0000,6.7154,31.9178,55.4657,77.3517,62.1036,33.6560,9.6059,9.0566,12.3242,19.9968,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,34.1247,0.0000,0.0000,1.0057,16.5931,0.0000,0.0000,0.0000,0.0000,21.0904,18.2536,18.5123,22.6300,10.7553,0.0000,18.2846,7.7826,52.8765,2.7538,8.5908,1.3028,0.0000,0.0000,298.8480,0.0000,0.0685,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,25.6700,54.6700,0.0000,1.5314,4.8912,0.0000,9.5310,10.6803,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
7,40EnBRPL2025/04/11,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,61.1150,0.0000,15.7814,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,19.8105,20.5625,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.8637,0.0000,0.0000,6.7154,31.9178,55.4657,77.3517,62.1036,33.6560,9.6059,9.0566,12.3242,19.9968,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,34.1247,0.0000,0.0000,1.0057,16.5931,0.0000,0.0000,0.0000,0.0000,21.0904,18.2536,18.5123,22.6300,10.7553,0.0000,18.2846,7.7826,52.8765,2.7538,8.5908,1.3028,0.0000,0.0000,298.8480,0.0000,0.0685,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,25.6700,64.0000,0.0000,1.5314,4.8912,0.0000,9.5310,10.6803,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
8,40EnBRPL2025/04/11,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,61.1150,0.0000,15.7814,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,19.8105,20.5625,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.8637,0.0000,0.0000,6.7154,31.9178,55.4657,77.3517,62.1036,33.6560,9.6059,9.0566,12.3242,19.9968,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,34.1247,0.0000,0.0000,1.0057,16.5931,0.0000,0.0000,0.0000,0.0000,21.0904,18.2536,18.5123,22.6300,10.7553,0.0000,18.2846,7.7826,52.8765,2.7538,8.5908,1.3028,0.0000,0.0000,298.8480,0.0000,0.0685,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,26.0000,65.3300,0.0000,1.5314,4.8912,0.0000,9.5310,10.6803,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
9,40EnBRPL2025/04/11,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,61.1150,0.0000,15.7814,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,19.8105,25.3975,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.8637,0.0000,0.0000,6.7154,31.9178,55.4657,77.3517,62.1036,33.6560,9.6059,9.0566,12.3242,19.9968,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,34.1247,0.0000,0.0000,1.2457,16.5931,0.0000,0.0000,0.0000,0.0000,21.0904,18.2536,18.5123,22.6300,10.7553,5.0387,18.2846,1.9803,52.8765,0.0000,8.5908,1.3028,0.0000,0.0000,298.8480,0.0000,0.0685,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,25.0000,73.3300,0.0000,1.5314,4.8912,0.0000,9.5310,10.6803,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
10,40EnBRPL2025/04/11,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,61.1150,0.0000,15.7814,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,19.8105,25.3975,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.8637,0.0000,0.0000,6.7154,31.9178,55.4657,77.3517,62.1036,33.6560,9.6059,9.0566,12.3242,19.9968,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,34.1247,0.0000,0.0000,1.2457,16.5931,0.0000,0.0000,0.0000,0.0000,21.0904,18.2536,18.5123,22.6300,10.7553,5.0387,18.2846,1.9803,52.8765,0.0000,5.7272,1.3028,0.0000,0.0000,298.8480,0.0000,0.0685,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,24.6700,73.3300,0.0000,1.5314,4.8912,0.0000,9.5310,10.6803,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
