timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,38DSNDPL2023/09/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.2700,0.0000,9.7739,29.9649,0.0000,0.0000,0.0000,0.0000,22.7400,481.3700,20.8100,0.0000,69.6064,0.0000,0.0000,115.9900,0.0000,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,6.1500,27.2900,17.5200,0.0000,51.7400,30.5800,3.1500,12.5700,7.8300,10.0800,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,13.4500,2.6300,0.0000,0.0000,11.7800,0.0000,0.0000,0.0000,15.0500,6.1000,0.0000,0.0000,0.0000,14.4000,9.5800,0.0000,1.1900,0.0000,8.1100,14.6600,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,4.9800,0.0000,0.0000,0.0000,4.9300,4.8400,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1614,0.0000,0.0000,0.0000,1440.4466,203.69,0.00,14.4684,0.00,1629.6682
2,NDPL,38DSNDPL2023/09/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.2700,0.0000,9.7739,29.9649,0.0000,0.0000,0.0000,0.0000,22.7400,481.3700,20.8100,0.0000,69.6064,0.0000,0.0000,115.9900,0.0000,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,6.1500,27.2900,17.5200,0.0000,51.7400,30.5800,3.1500,12.5700,7.8300,10.0800,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,8.9700,2.6300,0.0000,0.0000,11.7800,0.0000,0.0000,0.0000,15.0500,6.1000,0.0000,0.0000,0.0000,14.4000,9.5800,0.0000,1.1900,0.0000,8.1100,14.6600,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,4.9800,0.0000,0.0000,0.0000,4.9300,4.8400,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1614,0.0000,0.0000,0.0000,1435.9666,184.36,0.00,14.2589,0.00,1606.0677
3,NDPL,38DSNDPL2023/09/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.2700,0.0000,9.7739,29.7716,0.0000,0.0000,0.0000,0.0000,22.7400,481.3700,20.8100,0.0000,69.6064,0.0000,0.0000,115.9900,0.0000,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,6.1500,27.2900,17.5200,0.0000,51.7400,30.5800,3.1500,12.5700,7.8300,9.3600,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,4.4800,2.6300,0.0000,0.0000,11.7800,0.0000,0.0000,0.0000,15.0500,6.1000,0.0000,0.0000,0.0000,3.9300,9.5800,0.0000,1.1900,0.0000,8.1100,14.6600,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,4.9800,0.0000,0.0000,0.0000,4.9300,4.8400,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1614,0.0000,0.0000,0.0000,1420.0933,165.02,0.00,13.9490,0.00,1571.1643
4,NDPL,38DSNDPL2023/09/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.2700,0.0000,9.7739,29.7716,0.0000,0.0000,0.0000,0.0000,22.7400,481.3700,20.8100,0.0000,69.6064,0.0000,0.0000,115.9900,0.0000,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,6.1500,27.2900,17.5200,0.0000,51.7400,30.5800,3.1500,12.5700,7.8300,9.3600,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,0.0000,0.0000,11.7800,0.0000,0.0000,0.0000,15.0500,6.1000,0.0000,0.0000,0.0000,3.9300,9.5800,0.0000,1.1900,0.0000,8.1100,14.6600,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,4.9800,0.0000,0.0000,0.0000,4.9300,4.8400,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1614,0.0000,0.0000,0.0000,1415.6133,145.69,0.00,13.7395,0.00,1547.5638
5,NDPL,38DSNDPL2023/09/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.2700,0.0000,9.7739,29.7716,0.0000,0.0000,0.0000,0.0000,22.7400,481.3700,20.8100,0.0000,69.6064,0.0000,0.0000,115.9900,0.0000,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,6.1500,27.2900,17.5200,0.0000,51.7400,30.5800,3.0500,12.5700,7.8300,9.0000,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,0.0000,0.0000,11.7800,0.0000,0.0000,0.0000,15.0500,6.1000,0.0000,0.0000,0.0000,3.9300,9.5800,0.0000,1.1900,0.0000,8.1100,14.6600,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,4.9800,0.0000,0.0000,0.0000,4.9300,4.7700,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1614,0.0000,0.0000,0.0000,1415.0833,125.36,0.00,13.5735,0.00,1526.8698
6,NDPL,38DSNDPL2023/09/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.2700,0.0000,9.7739,29.7716,0.0000,0.0000,0.0000,0.0000,22.7400,481.3700,20.8100,0.0000,69.6064,0.0000,0.0000,115.9900,0.0000,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,6.1500,27.2900,17.5200,0.0000,51.7400,30.5800,3.0500,12.5700,7.8300,9.0000,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,0.0000,0.0000,11.7800,0.0000,0.0000,0.0000,15.0500,6.1000,0.0000,0.0000,0.0000,3.9300,9.5800,0.0000,1.1900,0.0000,8.1100,14.6600,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,4.9800,0.0000,0.0000,0.0000,4.9300,4.7700,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1614,0.0000,0.0000,0.0000,1415.0833,104.36,0.00,13.7583,0.00,1505.6850
7,NDPL,38DSNDPL2023/09/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.2700,0.0000,9.7739,29.7716,0.0000,0.0000,0.0000,0.0000,22.7400,481.3700,20.8100,0.0000,69.6064,0.0000,0.0000,115.9900,0.0000,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9900,0.0000,0.0000,6.1500,27.2900,17.5200,0.0000,51.7400,30.5800,3.0500,12.5700,7.8300,9.5400,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,0.0000,0.0000,11.7800,0.0000,0.0000,0.0000,15.0500,6.1000,0.0000,0.0000,0.0000,3.9300,3.9900,0.0000,1.1900,0.0000,8.1100,14.6600,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,4.9800,0.0000,0.0000,0.0000,4.9300,4.7700,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1614,0.0000,0.0000,0.0000,1409.9233,87.36,0.00,13.8625,0.00,1483.4208
8,NDPL,38DSNDPL2023/09/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.2700,0.0000,9.7739,29.7716,0.0000,0.0000,0.0000,0.0000,22.7400,481.3700,20.8100,0.0000,57.4784,0.0000,0.0000,115.9900,0.0000,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,6.1500,27.2900,17.5200,0.0000,51.7400,30.5800,2.9000,12.5700,3.8700,9.5400,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,0.0000,0.0000,11.7800,0.0000,0.0000,0.0000,15.0500,6.1000,0.0000,0.0000,0.0000,3.9300,2.9900,0.0000,1.1900,0.0000,8.1100,14.6600,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,4.9800,0.0000,0.0000,0.0000,4.9300,4.7700,0.0000,0.0000,0.0000,0.0000,0.0000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1614,0.0000,0.0000,0.0000,1393.6353,81.36,0.00,13.7720,0.00,1461.2233
9,NDPL,38DSNDPL2023/09/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.2700,0.0000,9.7739,29.7716,0.0000,0.0000,0.0000,0.0000,22.7400,454.3000,20.8100,0.0000,57.4784,0.0000,0.0000,115.9900,0.0000,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,6.1500,27.2900,17.5200,0.0000,51.7400,30.5800,3.3000,12.5700,3.8700,9.5400,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,0.0000,0.0000,11.7800,0.0000,0.0000,0.0000,15.0500,6.1000,0.0000,0.0000,0.0000,3.9300,2.9900,0.0000,2.9600,0.0000,8.1100,14.6600,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,4.8200,0.0000,0.0000,0.0000,4.9300,4.7700,0.0000,0.0000,0.0000,0.0000,0.0000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1614,0.0000,0.0000,0.0000,1368.5753,90.27,0.00,13.4714,0.00,1445.3739
10,NDPL,38DSNDPL2023/09/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.2700,0.0000,9.7739,29.7716,0.0000,0.0000,0.0000,0.0000,22.7400,434.9700,20.8100,0.0000,57.4784,0.0000,0.0000,115.9900,0.0000,271.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1000,0.0000,0.0000,6.1500,27.2900,17.5200,0.0000,51.7400,30.5800,2.9700,12.5700,3.8700,9.5400,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,0.0000,0.0000,11.7800,0.0000,0.0000,0.0000,15.0500,6.1000,0.0000,0.0000,0.0000,3.9300,2.9900,0.0000,2.9600,0.0000,8.1100,14.6600,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,4.8200,0.0000,0.0000,0.0000,4.9300,4.7700,0.0000,0.0000,0.0000,0.0000,0.0000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1614,0.0000,0.0000,0.0000,1348.9153,92.27,0.00,13.2808,0.00,1427.9045
