Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
96,63IS2024/11/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.9200,0.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.6800,250.5600,0.0000,0.0000,272.0464,0.0000,0.0000,69.9600,99.9700,271.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.6600,0.0000,0.0000,12.8700,88.2800,113.9600,119.3000,334.8800,98.5900,17.0000,17.5200,21.8300,32.6200,142.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,40.3800,0.0000,0.0000,0.0000,50.0400,0.0000,0.0000,0.0000,0.0000,1.0700,4.3900,0.0000,2.2900,0.0000,8.7400,31.6300,0.0000,2.2400,5.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9300,7.4000,0.0000,0.0000,1.9900,2.5900,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3400,19.0000,19.0000,0.0000,0.0000,0.0000,0.0000,26.2400,28.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,63IS2024/11/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.9200,0.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.6800,250.5600,0.0000,0.0000,272.0464,0.0000,0.0000,69.9600,99.9700,271.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.5300,0.0000,0.0000,12.8700,88.2800,113.9600,119.3000,334.8800,98.5900,17.0000,17.5200,21.8300,32.6200,142.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,40.3800,0.0000,0.0000,0.0000,50.0400,0.0000,0.0000,0.0000,0.0000,1.0700,4.3900,0.0000,2.2900,0.0000,8.7400,31.6300,0.0000,2.2400,5.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9300,7.6000,0.0000,0.0000,1.9900,2.5900,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,19.0000,19.0000,0.0000,0.0000,0.0000,0.0000,26.2400,28.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,63IS2024/11/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.9200,0.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.6800,250.5600,0.0000,0.0000,272.0464,0.0000,0.0000,69.9600,99.9700,271.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.7400,0.0000,0.0000,19.9600,88.2800,113.9600,119.3000,334.8800,98.5900,17.0000,17.5200,21.8300,32.6200,142.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,40.3800,0.0000,0.0000,0.0000,50.0400,0.0000,0.0000,0.0000,0.0000,1.0700,4.3900,0.0000,2.2900,0.0000,8.7400,15.8200,0.0000,2.2400,5.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9300,7.6000,0.0000,0.0000,1.9900,2.5900,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,19.0000,19.0000,0.0000,0.0000,0.0000,0.0000,26.2400,28.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,63IS2024/11/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.9200,0.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.6800,250.5600,0.0000,0.0000,272.0464,0.0000,0.0000,69.9600,99.9700,271.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.2400,0.0000,0.0000,19.0800,88.2800,113.9600,119.3000,334.8800,98.5900,17.0000,17.5200,21.8300,32.6200,142.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,40.3800,0.0000,0.0000,0.0000,50.0400,0.0000,0.0000,0.0000,0.0000,1.0700,4.3900,0.0000,2.2900,0.0000,8.7400,15.8200,0.0000,2.2400,5.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9300,7.8000,0.0000,0.0000,1.9900,2.5900,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,19.6700,19.6700,0.0000,0.0000,0.0000,0.0000,26.2400,28.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,63IS2024/11/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.9200,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5600,250.5600,0.0000,0.0000,272.0464,0.0000,0.0000,69.9600,99.9700,271.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.4800,0.0000,0.0000,18.4000,88.2800,113.9600,119.3000,334.8800,98.5900,17.0000,17.5200,21.8300,32.6200,142.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,40.3800,0.0000,0.0000,0.0000,50.0400,0.0000,0.0000,0.0000,0.0000,1.0700,10.3400,0.0000,2.2900,0.0000,8.7400,15.8200,0.0000,2.2400,5.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9300,7.8000,0.0000,0.0000,1.9900,2.6700,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6600,20.3300,20.3300,0.0000,0.0000,0.0000,0.0000,26.2400,29.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,63IS2024/11/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.9200,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5600,250.5600,0.0000,0.0000,272.0464,0.0000,0.0000,69.9600,99.9700,271.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.5800,0.0000,0.0000,17.7300,88.2800,113.9600,119.3000,334.8800,98.5900,17.0000,17.5200,21.8300,32.6200,142.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,0.0000,40.3800,0.0000,0.0000,0.0000,50.0400,0.0000,0.0000,0.0000,0.0000,1.0700,10.3400,0.0000,2.2900,0.0000,8.7400,15.8200,0.0000,2.2400,5.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9300,8.2000,0.0000,0.0000,1.9900,2.6700,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6600,20.6700,20.6700,0.0000,0.0000,0.0000,0.0000,26.2400,29.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,63IS2024/11/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.9200,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5600,250.5600,0.0000,0.0000,272.0464,0.0000,0.0000,69.9600,99.9700,271.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.8500,0.0000,0.0000,17.7300,88.2800,113.9600,119.3000,334.8800,98.5900,17.0000,17.5200,21.8300,32.6200,142.3100,0.0000,0.0000,0.0000,0.0000,0.0000,14.3300,8.5100,0.0000,0.0000,40.3800,0.0000,0.0000,0.0000,50.0400,0.0000,0.0000,0.0000,0.0000,1.0700,10.3400,0.0000,2.2900,0.0000,8.7400,15.8200,0.0000,2.2400,5.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3100,9.0000,0.0000,0.0000,1.9900,2.6700,0.0000,0.0000,0.0000,23.0000,7.6600,7.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,21.6700,21.6700,0.0000,0.0000,0.0000,0.0000,26.2400,28.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,63IS2024/11/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.9200,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5600,250.5600,22.4500,0.0000,272.0464,0.0000,0.0000,69.9600,99.9700,271.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5900,0.0000,0.0000,17.0700,88.2800,113.9600,119.3000,334.8800,98.5900,17.0000,17.5200,21.8300,32.6200,142.3100,0.0000,0.0000,0.0000,0.0000,0.0000,14.8200,8.5100,0.0000,0.0000,40.3800,0.0000,0.0000,0.0000,50.0400,0.0000,0.0000,0.0000,0.0000,1.5900,10.3400,0.0000,2.2900,0.0000,8.7400,15.8200,0.0000,2.2400,5.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3100,9.2000,0.0000,0.0000,1.9900,2.6700,0.0000,0.0000,0.0000,24.0000,8.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,22.6700,22.6700,0.0000,0.0000,0.0000,0.0000,26.2400,29.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,63IS2024/11/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.9200,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5600,250.5600,22.4500,0.0000,272.0464,0.0000,0.0000,69.9600,99.9700,271.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0700,88.2800,113.9600,119.3000,334.8800,98.5900,17.0000,20.3300,25.3200,32.6200,142.3100,0.0000,0.0000,0.0000,0.0000,0.0000,14.8200,8.5100,0.0000,0.0000,40.3800,0.0000,0.0000,0.0000,50.0400,0.0000,0.0000,0.0000,0.0000,33.9100,10.3400,0.0000,2.2900,9.2900,8.7400,15.8200,0.0000,2.2400,5.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4700,7.0000,0.0000,0.0000,1.9900,2.6700,0.0000,0.0000,0.0000,24.5000,8.1600,8.1700,0.0000,0.0000,0.0000,0.0000,0.0000,10.3400,23.6700,23.6700,0.0000,0.0000,0.0000,0.0000,26.2400,29.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,63IS2024/11/10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.9200,0.0000,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5600,250.5600,44.9000,0.0000,272.0464,0.0000,0.0000,69.9600,99.9700,271.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.4100,88.2800,113.9600,119.3000,334.8800,98.5900,17.0000,17.5200,21.8300,32.6200,142.3100,0.0000,0.0000,0.0000,0.0000,0.0000,29.6200,8.5100,0.0000,0.0000,40.3800,0.0000,0.0000,0.0000,50.0400,0.0000,0.0000,0.0000,0.0000,0.6300,4.3900,0.0000,2.2900,9.2900,8.7400,15.8200,0.0000,2.2400,5.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4700,7.0000,0.0000,0.0000,1.9900,2.6700,0.0000,0.0000,0.0000,31.0100,10.3300,10.3300,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,19.0000,19.0000,0.0000,0.0000,0.0000,0.0000,26.2400,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
