Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
23:45-24:00,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,74.81,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,17.23,92.00,118.75,124.32,339.75,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,1.66,8.07,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.85,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,15.81,0.00,200.00,1.57,1.14,45.05,71.46,41.10,42.49,14.17,14.17,300.00,300.00,100.00,200.00,0.00,11.33,15.00,15.00,0.00,0.00,0.00,16.68,26.00,24.72,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
23:30-23:45,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,74.81,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,17.23,92.00,118.75,124.32,339.75,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,1.66,8.07,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.85,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,16.21,0.00,200.00,1.57,1.14,45.05,71.46,41.10,45.00,15.00,15.00,300.00,300.00,100.00,200.00,0.00,11.33,15.00,15.00,0.00,0.00,0.00,16.68,26.00,24.72,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
23:15-23:30,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,74.81,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,17.23,92.00,118.75,124.32,339.75,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,1.66,4.31,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.85,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,17.01,0.00,200.00,1.57,1.14,45.05,71.46,41.10,47.51,15.83,15.83,300.00,300.00,100.00,200.00,0.00,12.00,15.00,15.00,0.00,0.00,0.00,16.68,26.00,24.72,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
23:00-23:15,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,74.81,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,17.23,92.00,118.75,124.32,339.75,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,1.66,4.31,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.85,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,17.81,0.00,200.00,1.57,1.14,44.83,71.46,41.10,48.49,16.17,16.17,300.00,300.00,100.00,200.00,0.00,12.00,15.00,15.00,0.00,0.00,0.00,16.68,26.00,24.72,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
22:45-23:00,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,96.20,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,17.23,92.00,118.75,124.32,339.75,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,1.66,4.31,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.85,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,13.81,0.00,200.00,1.57,1.14,44.83,71.46,41.10,47.51,15.83,15.83,300.00,300.00,100.00,200.00,0.00,12.67,15.00,15.00,0.00,0.00,0.00,16.68,26.00,25.23,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
22:30-22:45,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,96.20,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,17.23,92.00,118.75,124.32,339.75,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,1.66,4.31,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.85,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,13.81,0.00,200.00,1.57,1.14,44.83,71.46,41.10,47.51,15.83,15.83,300.00,300.00,100.00,200.00,0.00,12.67,15.00,15.00,0.00,0.00,0.00,16.68,26.00,25.23,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
22:15-22:30,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,115.44,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,17.23,92.00,118.75,124.32,339.75,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,2.21,4.31,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.20,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,14.01,0.00,200.00,1.57,1.14,44.83,71.46,41.10,46.01,15.33,15.33,300.00,300.00,100.00,200.00,0.00,13.33,25.34,25.33,0.00,0.00,0.00,16.68,26.00,25.23,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
22:00-22:15,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,115.44,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,17.23,92.00,118.75,124.32,339.75,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,0.00,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,2.21,4.31,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.20,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,13.81,0.00,200.00,1.57,1.14,44.63,71.46,41.10,45.00,15.00,15.00,300.00,300.00,100.00,200.00,0.00,13.33,24.66,24.67,0.00,0.00,0.00,16.68,26.00,25.23,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,200.00
21:45-22:00,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,115.44,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,17.23,92.00,118.75,124.32,339.75,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,15.56,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,11.04,4.31,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.20,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,13.81,0.00,200.00,1.57,1.14,44.41,71.46,41.10,52.50,17.50,17.50,300.00,300.00,100.00,200.00,0.00,15.33,38.66,38.67,0.00,0.00,0.00,16.68,26.00,25.23,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,200.00
21:30-21:45,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,17.23,92.00,118.75,124.32,339.75,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,15.56,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,26.49,4.31,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.20,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,13.81,0.00,200.00,1.57,1.14,44.41,71.46,41.10,49.99,16.67,16.67,300.00,300.00,100.00,200.00,0.00,15.33,32.00,32.00,0.00,0.00,0.00,16.68,26.00,25.23,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,200.00
21:15-21:30,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,661.30,0.00,0.00,17.23,92.00,118.75,124.32,410.62,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,31.12,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,26.49,4.31,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.20,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,13.41,0.00,200.00,1.57,1.14,44.41,71.46,41.10,45.00,15.00,15.00,300.00,300.00,100.00,200.00,0.00,15.33,28.66,28.67,0.00,0.00,0.00,16.68,26.00,25.73,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,200.00
21:00-21:15,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,0.00,0.00,320.00,0.00,0.00,70.15,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,646.43,0.00,0.00,17.23,92.00,118.75,124.32,410.62,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,31.12,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,26.49,4.31,0.00,0.00,0.00,0.00,16.48,0.00,2.33,3.20,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,13.21,0.00,200.00,1.57,1.14,44.41,71.46,41.10,42.49,14.17,14.17,300.00,300.00,100.00,200.00,0.00,14.67,26.66,26.67,0.00,0.00,0.00,16.68,26.00,25.73,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,200.00
20:45-21:00,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,19.23,0.00,320.00,0.00,0.00,70.15,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,624.12,0.00,0.00,17.23,92.00,118.75,124.32,410.62,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,31.12,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,2.21,4.31,0.00,0.00,0.00,0.00,16.48,3.56,2.33,3.20,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,12.81,0.00,200.00,1.57,1.22,44.31,71.46,41.10,40.01,13.33,13.33,300.00,300.00,100.00,200.00,0.00,14.00,26.00,26.00,0.00,0.00,0.00,16.68,26.00,25.73,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,200.00
20:30-20:45,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,39.78,0.00,320.00,0.00,0.00,70.15,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,601.81,0.00,0.00,17.23,92.00,118.75,124.32,410.62,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,31.12,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,2.21,4.31,0.00,0.00,0.00,0.00,16.48,16.55,2.33,3.20,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,12.61,0.00,200.00,1.57,1.22,44.31,71.46,41.10,37.99,12.67,12.67,300.00,300.00,100.00,200.00,0.00,13.33,24.66,24.67,0.00,0.00,0.00,16.68,26.00,26.24,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,200.00
20:15-20:30,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,39.78,0.00,320.00,0.00,0.00,66.00,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,601.81,0.00,0.00,17.23,92.00,118.75,124.32,410.62,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,31.12,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,2.21,4.31,0.00,0.00,0.00,0.00,16.48,16.55,2.33,3.20,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,12.61,0.00,200.00,1.57,1.22,44.31,71.46,41.10,36.49,12.17,12.17,300.00,300.00,100.00,200.00,0.00,12.67,25.00,25.00,0.00,0.00,0.00,16.68,26.00,26.24,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,200.00
20:00-20:15,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,39.78,0.00,320.00,0.00,0.00,66.00,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,579.51,0.00,0.00,17.23,92.00,118.75,124.32,410.62,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,46.68,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,2.21,4.31,0.00,0.00,0.00,0.00,16.48,16.55,2.33,3.20,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,12.41,0.00,200.00,1.57,1.22,44.10,71.46,41.10,34.99,11.67,11.67,300.00,300.00,100.00,200.00,0.00,12.00,23.34,23.33,0.00,0.00,0.00,16.68,26.00,26.24,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,200.00
19:45-20:00,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,70.17,0.00,320.00,0.00,0.00,66.00,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,557.20,0.00,0.00,17.23,92.00,118.75,124.32,410.62,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,62.24,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,26.49,4.31,0.00,0.00,0.00,0.00,16.48,16.55,12.78,1.15,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,12.01,0.00,200.00,1.57,1.22,44.10,71.46,41.10,53.51,17.83,17.83,300.00,300.00,100.00,200.00,0.00,11.33,33.34,33.33,0.00,0.00,0.00,16.68,26.00,26.24,300.00,300.00,200.00,200.00,18.23,100.00,100.00,100.00,200.00
19:30-19:45,70DC2024/12/29,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,135.75,0.00,42.00,150.00,0.00,0.00,180.00,0.00,90.20,654.30,70.17,0.00,320.00,0.00,0.00,66.00,104.18,135.30,0.00,0.00,0.00,0.00,0.00,0.00,557.20,0.00,0.00,17.23,92.00,118.75,124.32,410.62,125.96,20.56,20.14,26.39,32.78,148.30,0.00,0.00,0.00,5.48,0.00,62.24,8.88,0.00,0.00,43.46,0.00,0.00,0.00,53.43,0.00,0.00,0.00,23.57,26.49,4.31,12.01,0.00,0.00,7.92,16.48,16.55,55.77,1.15,1.10,0.00,0.00,0.00,1000.00,0.00,0.00,0.69,11.21,0.00,200.00,1.57,1.22,44.10,71.46,41.10,49.99,16.67,16.67,300.00,300.00,100.00,200.00,0.00,10.67,31.66,31.67,0.00,0.00,0.00,16.68,25.00,26.24,300.00,300.00,200.00,200.00,18.23,100.00,100.00,100.00,200.00
