Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,58IS2025/03/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.1800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,535.3200,0.0000,0.0000,280.2064,0.0000,0.0000,115.2600,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,606.7900,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5700,100.3600,20.1100,40.8600,25.3500,44.1700,142.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,0.0000,0.0000,41.0600,0.0000,0.0000,0.0000,49.5300,0.0000,0.0000,0.0000,0.0000,34.0500,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,25.7600,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.1100,3.0000,0.0000,0.0000,2.0500,3.3100,0.0000,0.0000,0.0000,47.5100,15.8300,15.8300,0.0000,0.0000,0.0000,0.0000,0.0000,10.6600,33.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,58IS2025/03/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.1800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,535.3200,0.0000,0.0000,270.6064,0.0000,0.0000,115.2600,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,604.0200,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5700,100.3700,20.1100,40.8600,25.3500,44.1700,142.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,0.0000,0.0000,41.0600,0.0000,0.0000,0.0000,49.5300,0.0000,0.0000,0.0000,0.0000,34.0500,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,68.3100,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,3.1100,3.0000,0.0000,0.0000,2.0500,3.3100,0.0000,0.0000,0.0000,46.0100,15.3300,15.3300,0.0000,0.0000,0.0000,0.0000,0.0000,10.3400,32.6600,32.6700,0.0000,0.0000,0.0000,0.0000,0.0000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,58IS2025/03/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.1800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,535.3200,0.0000,0.0000,270.6064,0.0000,0.0000,115.2600,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,593.4600,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5700,100.3700,20.1100,40.8600,25.3500,44.1700,142.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,0.0000,0.0000,41.0600,0.0000,0.0000,0.0000,49.5300,0.0000,0.0000,0.0000,0.0000,34.0500,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,68.3100,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,3.1100,3.0000,0.0000,0.0000,2.0500,3.3100,0.0000,0.0000,0.0000,45.4900,15.1700,15.1700,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,32.3400,32.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,58IS2025/03/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.1800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,535.3200,0.0000,0.0000,270.6064,0.0000,0.0000,115.2600,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,593.3100,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5700,100.3700,20.1100,40.8600,25.3500,44.1700,142.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,0.0000,0.0000,41.0600,0.0000,0.0000,0.0000,49.5300,0.0000,0.0000,0.0000,0.0000,34.0500,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,68.3100,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,3.1100,3.0000,0.0000,0.0000,2.0500,3.3100,0.0000,0.0000,0.0000,44.5100,14.8300,14.8300,0.0000,0.0000,0.0000,0.0000,0.0000,9.6600,32.0000,32.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,58IS2025/03/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.1800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,535.3200,0.0000,0.0000,270.0000,0.0000,0.0000,115.2600,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,576.2100,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5700,100.3700,20.1100,40.8600,25.3500,44.1700,142.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,0.0000,0.0000,41.0600,0.0000,0.0000,0.0000,49.5300,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,68.3100,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,3.1100,3.0000,0.0000,0.0000,2.0500,3.2300,0.0000,0.0000,0.0000,43.5000,14.5000,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,30.3400,30.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,58IS2025/03/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.1800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,535.3200,0.0000,0.0000,270.0000,0.0000,0.0000,115.2600,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,575.9300,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5700,100.3700,20.1100,40.8600,25.3500,44.1700,142.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,4.8700,0.0000,41.0600,0.0000,0.0000,0.0000,49.5300,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,25.7600,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,3.1100,3.0000,0.0000,0.0000,2.0500,3.2300,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,29.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,58IS2025/03/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.1800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,535.3200,0.0000,0.0000,269.9999,0.0000,0.0000,115.2600,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,576.6800,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5700,100.3700,20.1100,40.8600,25.3500,44.1700,142.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,4.8700,0.0000,41.0600,0.0000,0.0000,0.0000,49.5300,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,25.7600,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,3.1100,3.0000,0.0000,0.0000,2.0500,3.2300,0.0000,0.0000,0.0000,41.5100,13.8300,13.8300,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,27.3400,27.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,58IS2025/03/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.1800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,531.8400,0.0000,0.0000,269.9999,0.0000,0.0000,115.2600,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,577.4700,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5700,100.3700,20.1100,40.8600,25.3500,44.1700,142.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,4.8700,0.0000,41.0600,0.0000,0.0000,0.0000,49.5300,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,25.7600,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,3.1100,3.0000,0.0000,0.0000,2.0500,3.2300,0.0000,0.0000,0.0000,40.9900,13.6700,13.6700,0.0000,0.0000,0.0000,0.0000,0.0000,8.3400,25.3400,25.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,58IS2025/03/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.1800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,456.0800,0.0000,0.0000,269.9999,0.0000,0.0000,70.2800,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,522.2100,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5700,100.3700,20.1100,40.8600,25.3500,44.1700,142.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,4.8700,0.0000,41.0600,0.0000,0.0000,0.0000,49.5300,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,25.7600,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,3.1100,3.0000,0.0000,0.0000,2.0500,3.1500,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,7.6600,22.3400,22.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,58IS2025/03/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.1800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,350.7900,0.0000,0.0000,269.9999,0.0000,0.0000,70.2800,100.4000,272.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,476.2500,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5700,100.3700,20.1100,40.8600,25.3500,44.1700,142.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,4.8700,0.0000,41.0600,0.0000,0.0000,0.0000,49.5300,0.0000,0.0000,0.0000,0.0000,33.5200,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,25.7600,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,3.1100,3.0000,0.0000,0.0000,2.0500,3.1500,0.0000,0.0000,0.0000,42.0000,14.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6600,20.6600,20.6700,0.0000,0.0000,0.0000,0.0000,0.0000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
