Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS
96,50IS2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.7200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,67.9500,268.8500,92.0400,0.0000,-3.0000,0.0000,0.0000,70.3300,46.1900,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,368.8300,0.0000,0.0000,8.7800,79.0800,116.2400,121.8300,336.1700,134.2000,0.0000,22.7300,14.8800,44.4800,139.9300,0.0000,0.0000,0.0000,0.0000,0.8000,15.4700,8.7300,0.0000,0.0000,39.9800,0.0000,0.0000,0.5000,50.8000,18.9700,0.0000,0.0000,0.0000,51.0500,5.1800,0.0000,13.0500,9.5400,26.9300,30.3600,0.0000,11.1900,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,4.8100,1.6800,0.0000,0.0000,4.9100,4.5900,0.0000,0.0000,0.0000,11.2700,3.7600,3.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,7.1200,2.8000,1.5500,0.0000,1.1900,0.4200,1.3100,0.6400,0.0900,3.5200,0.2500,1.9300,2.0800,1.4800,3.2800,2.3500,7.6300,7.6300,0.0000,0.0000,1.9500,1.8600,1.8700,2.6000,1.2800,4.1200,5.1400,1.7800,2.7900,2.5800,3.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,0.3200
95,50IS2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.7200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,67.9500,268.8500,92.0400,0.0000,-3.0000,0.0000,0.0000,70.3300,46.1900,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,368.8300,0.0000,0.0000,8.7800,79.0800,116.2400,121.8300,336.1700,134.2000,0.0000,22.7300,14.8800,44.4800,139.9300,0.0000,0.0000,0.0000,0.0000,0.8000,15.4700,8.7300,0.0000,0.0000,39.9800,0.0000,0.0000,0.5000,50.8000,18.9700,0.0000,0.0000,0.0000,51.0500,5.1800,0.0000,13.0500,9.5400,26.9300,30.3600,0.0000,11.1900,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,4.8100,1.7100,0.0000,0.0000,4.9100,4.5900,0.0000,0.0000,0.0000,11.0600,3.6900,3.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,7.1200,2.8000,1.5500,0.0000,1.1900,0.4200,1.3100,0.6400,0.0900,3.5200,0.2500,1.9300,2.0800,1.4800,3.2800,1.8400,7.4800,7.4800,0.0000,0.0000,1.9500,1.8600,1.8700,2.6000,1.2800,4.1200,5.1400,1.7800,2.7900,2.5800,3.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,0.3200
94,50IS2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.7200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,67.9500,268.8500,92.0400,0.0000,-3.0000,0.0000,0.0000,70.3300,46.1900,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,368.8300,0.0000,0.0000,8.7800,79.0800,116.2400,121.8300,336.1700,134.2000,0.0000,22.7300,14.8800,44.4800,139.9300,0.0000,0.0000,0.0000,0.0000,0.8000,30.9300,8.7300,0.0000,0.0000,39.9800,0.0000,0.0000,0.5000,50.8000,18.9700,0.0000,0.0000,0.0000,2.6600,5.1800,0.0000,13.0500,9.5400,26.9300,30.3600,0.0000,11.1900,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,4.8100,1.6800,0.0000,0.0000,4.9100,4.5900,0.0000,0.0000,0.0000,11.4600,3.8200,3.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,7.1200,2.8000,1.5500,0.0000,1.1900,0.4200,1.3100,0.7600,0.0700,3.5200,0.2500,1.9300,2.0800,1.4800,3.2800,1.6000,7.3700,7.3700,0.0000,0.0000,1.9500,1.8600,1.8700,2.6000,1.2800,4.1200,5.1400,1.7800,2.7900,2.5800,3.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,0.3200
93,50IS2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.7200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,67.9500,268.8500,92.0400,0.0000,-3.0000,0.0000,0.0000,70.3300,46.1900,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,368.8300,0.0000,0.0000,8.7800,79.0800,116.2400,121.8300,336.1700,134.2000,0.0000,22.7300,14.8800,44.4800,139.9300,0.0000,0.0000,0.0000,0.0000,0.8000,30.9300,8.7300,0.0000,0.0000,39.9800,0.0000,0.0000,0.5000,50.8000,18.9700,0.0000,0.0000,0.0000,2.6600,5.1800,0.0000,13.0500,9.5400,26.9300,30.3600,0.0000,11.1900,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,4.8100,1.6300,0.0000,0.0000,4.9100,4.5900,0.0000,0.0000,0.0000,11.3400,3.7800,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,7.1200,2.8000,1.5500,0.0000,1.1900,0.4200,1.3100,0.7600,0.0700,3.5200,0.2500,1.9300,2.0800,1.4800,3.2800,1.2600,7.9700,7.9700,0.0000,0.0000,1.9500,1.8600,1.8700,2.6000,1.2800,4.1200,5.1400,1.7800,2.7900,2.5800,3.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,0.3200
92,50IS2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.7200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,67.9500,268.8500,115.0400,0.0000,-3.0000,0.0000,0.0000,70.3300,46.1900,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,338.8300,0.0000,0.0000,8.7800,79.0800,116.2400,121.8300,336.1700,134.2000,0.0000,22.7300,14.8800,44.4800,139.9300,0.0000,0.0000,0.0000,0.0000,0.9400,61.8700,8.7300,0.0000,0.0000,39.9800,0.0000,0.0000,0.6200,50.8000,18.9700,0.0000,0.0000,0.0000,3.1900,5.1800,7.6100,13.0500,9.5400,26.9300,30.3600,2.5100,11.1900,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,4.8800,1.7700,0.0000,0.0000,5.0000,4.5900,0.0000,0.0000,0.0000,9.7500,3.2500,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,6.8100,2.8000,1.5500,0.0000,1.1900,0.4200,1.3100,0.7600,0.0700,3.5200,0.2500,1.9300,2.0800,1.4800,3.2800,0.9700,10.9000,10.9000,0.0000,0.0000,1.9500,1.8600,1.8700,2.6000,1.2800,4.1200,5.1400,1.7800,2.7900,2.5800,3.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,0.3200
91,50IS2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.7200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,67.9500,268.8500,115.0400,0.0000,-3.0000,0.0000,0.0000,70.3300,46.1900,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,338.8300,0.0000,0.0000,8.7800,79.0800,116.2400,121.8300,336.1700,134.2000,0.0000,22.7300,14.8800,44.4800,139.9300,0.0000,0.0000,0.0000,0.0000,0.9400,61.8700,8.7300,0.0000,0.0000,39.9800,0.0000,0.0000,0.6200,50.8000,18.9700,0.0000,0.0000,0.0000,3.1900,5.1800,13.3800,13.0500,9.5400,26.9300,47.4200,15.6900,11.1900,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,4.8800,1.6600,0.0000,0.0000,5.0000,4.5900,0.0000,0.0000,0.0000,7.6300,2.5400,2.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,6.8100,2.8000,1.5500,0.0000,1.1900,0.4300,1.3400,0.7600,0.0700,3.5200,0.2500,1.9300,2.0800,1.4800,3.2800,0.9300,9.3800,9.3800,0.0000,0.0000,1.9500,1.8600,1.8700,2.6000,1.2800,4.1200,5.1400,1.7800,2.7900,2.5800,3.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,0.3200
90,50IS2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.7200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,67.9500,268.8500,115.0400,0.0000,-3.0000,0.0000,0.0000,70.3300,46.1900,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,338.8300,0.0000,0.0000,8.7800,79.0600,116.2400,121.8300,336.1700,134.2000,0.0000,22.7300,14.8800,44.4800,139.9300,0.0000,0.0000,0.0000,0.0000,0.9400,61.8700,17.4600,0.0000,0.0000,39.9800,0.0000,0.0000,0.6200,50.8000,18.9700,0.0000,0.0000,0.0000,3.1900,5.1800,18.2700,12.9400,9.5400,26.9300,47.4200,15.6900,11.1900,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,4.8800,1.6300,0.0000,0.0000,5.0000,4.5900,0.0000,0.0000,0.0000,5.8200,1.9400,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,6.8100,2.8000,1.5500,0.0000,1.1900,0.4300,1.3400,0.7600,0.0700,3.5200,0.2500,1.9300,2.0800,1.4800,3.2800,0.9000,9.0100,9.0100,0.0000,0.0000,1.9500,1.8600,1.8700,2.6000,1.2800,4.1200,5.1400,1.7800,2.7900,2.5800,3.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,0.3200
89,50IS2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.7200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,67.9500,268.8500,138.0500,0.0000,-3.0000,0.0000,0.0000,70.3300,46.1900,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,338.8300,0.0000,0.0000,8.7800,79.0600,116.2400,121.8300,336.1700,134.2000,0.0000,22.7300,14.8800,44.4800,139.9300,0.0000,0.0000,0.0000,0.0000,0.9400,61.8700,17.4600,0.0000,0.0000,39.9800,0.0000,0.0000,0.7500,50.8000,18.9700,0.0000,0.0000,0.0000,3.1900,5.1800,21.3100,26.0700,19.0800,26.9300,47.4200,15.6900,11.1900,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,4.8800,1.7600,0.0000,0.0000,5.0000,4.5900,0.0000,0.0000,0.0000,5.0600,1.6900,1.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,6.8100,2.8000,1.5500,0.0000,1.1900,0.4300,1.3400,0.7600,0.0700,3.5200,0.2500,1.9300,2.0800,1.4800,3.2800,0.8800,9.1700,9.1700,0.0000,0.3200,1.9500,1.8600,1.8700,2.6000,1.2800,4.1200,5.1400,1.7800,2.7900,2.5800,3.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,0.3200
88,50IS2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.7200,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,67.9500,268.8500,138.0500,0.0000,-3.0000,0.0000,0.0000,70.3300,46.1900,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.8300,0.0000,0.0000,8.7800,79.0600,116.2400,121.8300,336.1700,134.2000,0.0000,22.6600,14.8800,44.4800,139.9300,0.0000,0.0000,0.0000,0.0000,1.0700,61.8700,17.4600,10.4100,0.0000,39.9800,0.0000,0.0000,0.7500,50.8000,18.9700,0.0000,0.0000,0.0000,3.1900,5.1800,27.0200,39.1300,19.0800,26.9300,48.7100,3.1500,11.1900,11.1100,6.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,4.9600,1.7400,0.0000,0.0000,5.0000,4.6700,0.0000,0.0000,0.0000,5.3300,1.7800,1.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,6.8100,2.8000,1.5500,0.0000,1.1900,0.4200,1.3000,0.7600,0.0700,3.5200,0.2500,1.9300,2.0800,1.4800,3.2800,1.1100,9.3400,9.3400,0.0000,0.6400,1.9500,1.8600,1.8700,2.6000,1.2800,4.1200,5.1400,1.7800,2.7900,2.5800,3.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,0.3200
87,50IS2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,191.5000,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,67.1300,268.8500,138.0500,0.0000,-3.0000,0.0000,0.0000,70.3300,46.1900,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,258.8300,0.0000,0.0000,8.7800,79.0600,116.2400,121.8300,336.1700,134.2000,0.0000,22.6600,14.8800,44.4800,139.9300,0.0000,0.0000,0.0000,0.0000,1.0700,61.8700,29.1000,15.5200,0.0000,39.9800,0.0000,0.0000,0.7500,50.8000,18.9700,0.0000,0.0000,0.0000,3.1900,5.1800,27.0200,39.1300,28.6200,26.9300,48.7100,3.1500,11.1900,11.1100,12.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,4.9600,1.6100,0.0000,0.0000,5.0000,4.6700,0.0000,0.0000,0.0000,5.3500,1.7800,1.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7900,6.8100,2.8000,1.5500,0.0000,1.1900,0.4200,1.3000,0.7600,0.0700,3.5200,0.2500,1.9300,2.0800,1.4800,3.2800,1.2200,8.9600,8.9600,0.0000,0.9700,1.9500,1.8600,1.8700,2.6000,1.2800,4.1200,5.1400,1.7800,2.7900,2.5800,3.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,0.3200
