timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,45DSBRPL2023/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3200,0.0000,12.3372,39.4483,0.0000,0.0000,0.0000,0.0000,34.5200,13.2500,70.4200,0.0000,-2.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,271.0400,0.0000,0.0000,8.8100,62.8800,51.5000,72.3600,60.1200,28.9900,9.2900,18.6000,11.5100,18.6600,62.7200,0.0000,0.0000,0.0000,0.0000,2.3200,23.9600,11.8900,7.1200,0.0000,28.4500,0.0000,0.0000,1.5300,24.4600,3.7500,0.0000,0.0000,0.0000,20.1800,15.3200,18.0900,18.8400,13.5000,16.5000,22.3400,8.8900,55.8100,5.1700,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1200,33.4300,0.0000,1.2200,1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6700,5.4653,1390.5062,1031.39,0.00,21.4683,0.00,2400.4279
2,BRPL,45DSBRPL2023/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3200,0.0000,12.3372,39.4483,0.0000,0.0000,0.0000,0.0000,34.5200,13.2500,70.4200,0.0000,-2.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,271.0400,0.0000,0.0000,8.8100,62.8800,51.5000,72.3600,60.1200,28.9900,9.2900,18.6000,11.5100,18.6600,62.7200,0.0000,0.0000,0.0000,0.0000,2.3200,23.9600,11.8900,7.1200,0.0000,28.4500,0.0000,0.0000,1.5300,24.4600,3.7500,0.0000,0.0000,0.0000,20.1800,15.3200,18.0900,18.8400,13.5000,16.5000,22.3400,8.8900,55.8100,5.1700,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.7700,33.4400,0.0000,1.2200,1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6700,5.4653,1391.4962,1015.90,0.00,21.3407,0.00,2386.0555
3,BRPL,45DSBRPL2023/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3200,0.0000,13.1415,43.0008,0.0000,0.0000,0.0000,0.0000,34.5200,13.5100,70.4200,0.0000,-2.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,271.0400,0.0000,0.0000,8.8100,62.8800,51.5000,57.8900,60.1200,28.9900,9.2900,18.6000,11.5100,18.6600,62.7200,0.0000,0.0000,0.0000,0.0000,2.3200,23.9600,5.5900,7.1200,0.0000,28.4500,0.0000,0.0000,1.5300,24.4600,3.7500,0.0000,0.0000,0.0000,20.1800,15.3200,18.0900,18.8400,13.5000,16.5000,22.3400,8.8900,54.7500,5.1300,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5400,33.4600,0.0000,1.2200,1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6700,5.4653,1365.0730,966.08,0.00,20.9161,0.00,2310.2369
4,BRPL,45DSBRPL2023/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3200,0.0000,13.1415,43.0008,0.0000,0.0000,0.0000,0.0000,34.5200,13.2500,70.4200,0.0000,-2.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,271.0400,0.0000,0.0000,8.8100,62.8800,51.5000,57.8900,60.1200,28.9900,9.2900,18.6000,11.5100,18.6600,62.7200,0.0000,0.0000,0.0000,0.0000,2.3200,23.9600,5.5900,7.1200,0.0000,28.4500,0.0000,0.0000,1.5300,24.4600,3.7500,0.0000,0.0000,0.0000,20.1800,15.3200,18.0900,18.8400,13.5000,16.5000,22.3400,8.8900,54.7500,5.1300,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2100,33.2800,0.0000,1.2200,1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6700,5.4653,1364.2830,935.08,0.00,21.1820,0.00,2278.1810
5,BRPL,45DSBRPL2023/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3200,0.0000,13.7877,43.0008,0.0000,0.0000,0.0000,0.0000,34.5200,13.2500,70.4200,0.0000,-2.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,212.9600,0.0000,0.0000,8.8100,62.8800,51.5000,57.8900,60.1200,28.9900,9.2900,18.6000,11.5100,18.0000,62.7200,0.0000,0.0000,0.0000,0.0000,2.3200,17.9700,5.5900,7.1200,0.0000,28.4500,0.0000,0.0000,1.5300,24.4600,3.7500,0.0000,0.0000,0.0000,20.1800,15.3200,18.0900,18.8400,13.5000,16.5000,22.3400,2.9600,53.7000,5.1800,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9800,33.3900,0.0000,1.2200,1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6700,5.4653,1293.0292,925.08,0.00,20.6429,0.00,2197.4663
6,BRPL,45DSBRPL2023/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3200,0.0000,13.7877,43.0008,0.0000,0.0000,0.0000,0.0000,34.5200,13.2500,70.4200,0.0000,-2.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.0300,0.0000,0.0000,8.8100,62.8800,51.5000,57.8900,60.1200,28.9900,9.2900,18.6000,11.5100,18.0000,62.7200,0.0000,0.0000,0.0000,0.0000,2.3200,11.9800,5.5900,7.1200,0.0000,28.4500,0.0000,0.0000,1.5300,24.4600,3.7500,0.0000,0.0000,0.0000,20.1800,15.3200,18.0900,18.8400,13.5000,16.5000,22.3400,2.9600,53.7000,5.1300,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1900,33.4100,0.0000,1.2200,1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6700,5.4653,1229.4992,958.08,0.00,19.7935,0.00,2167.7857
7,BRPL,45DSBRPL2023/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3200,0.0000,13.7877,43.0008,0.0000,0.0000,0.0000,0.0000,34.5200,13.2500,70.4200,0.0000,-2.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.0500,0.0000,0.0000,8.8100,62.8800,51.5000,57.8900,60.1200,28.9900,9.2900,18.6000,11.5100,18.0000,62.7200,0.0000,0.0000,0.0000,0.0000,2.3200,11.9800,5.5900,7.1200,0.0000,28.4500,0.0000,0.0000,1.5300,24.4600,3.7500,0.0000,0.0000,0.0000,20.1800,15.3200,18.0900,18.8400,13.5000,16.5000,22.3400,8.8900,52.0200,5.1300,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3700,33.3900,0.0000,1.2200,1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6700,5.4653,1218.1892,917.08,0.00,20.0548,0.00,2115.2144
8,BRPL,45DSBRPL2023/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3200,0.0000,13.7877,43.0008,0.0000,0.0000,0.0000,0.0000,34.5200,13.2500,70.4200,0.0000,-2.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.0500,0.0000,0.0000,8.8100,62.8800,51.5000,57.8900,60.1200,28.9900,9.2900,18.6000,11.5100,18.0000,62.7200,0.0000,0.0000,0.0000,0.0000,2.3200,11.9800,5.5900,7.1200,0.0000,28.4500,0.0000,0.0000,1.5300,24.4600,3.7500,0.0000,0.0000,0.0000,20.1800,15.3200,18.0900,18.8400,13.5000,16.5000,22.3400,8.8900,52.0200,5.1300,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1900,33.1800,0.0000,1.2200,1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6700,5.4653,1217.9692,888.08,0.00,20.3080,0.00,2085.7412
9,BRPL,45DSBRPL2023/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3200,0.0000,13.7877,43.0008,0.0000,0.0000,0.0000,0.0000,34.5200,13.2500,70.4200,0.0000,-2.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.4300,0.0000,0.0000,8.8100,62.8800,51.5000,61.7500,60.1200,28.9900,9.2900,18.6000,11.5100,18.0000,62.7200,0.0000,0.0000,0.0000,0.0000,2.3200,11.9800,5.5900,7.1200,0.0000,28.4500,0.0000,0.0000,1.5300,24.4600,3.7500,0.0000,0.0000,0.0000,20.1800,15.3200,18.0900,18.8400,13.5000,16.5000,22.3400,8.8900,47.8300,5.3400,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2500,33.1700,0.0000,1.2200,1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6700,5.4653,1218.1992,875.08,0.00,20.4244,0.00,2072.8548
10,BRPL,45DSBRPL2023/06/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3200,0.0000,13.7558,43.0008,0.0000,0.0000,0.0000,0.0000,34.5200,13.2500,70.4200,0.0000,-2.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.4300,0.0000,0.0000,8.8100,62.8800,51.5000,61.7500,60.1200,28.9900,9.2900,18.6000,11.5100,18.0000,62.7200,0.0000,0.0000,0.0000,0.0000,2.3200,11.9800,5.5900,7.1200,0.0000,28.4500,0.0000,0.0000,1.5300,24.4600,3.7500,0.0000,0.0000,0.0000,20.1800,15.3200,18.0900,18.8400,13.5000,16.5000,22.3400,8.8900,47.8300,5.1700,0.0000,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4000,33.0700,0.0000,1.2200,1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6700,5.4653,1218.2373,849.08,0.00,20.6536,0.00,2046.6637
