timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII
1,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.5797,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,58.3650,0.0000,0.0000,0.0000,20.3700,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,28.1400,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3600,25.6400,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
2,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.5797,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,58.3650,0.0000,0.0000,0.0000,18.7800,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,28.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3900,25.6700,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
3,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.5797,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,58.3650,0.0000,0.0000,0.0000,17.8600,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,28.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.4000,25.7500,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
4,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.5797,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,58.3650,0.0000,0.0000,0.0000,17.2600,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,42.3400,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.5500,30.1100,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
5,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.5797,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,58.3650,0.0000,0.0000,0.0000,16.4300,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,43.8900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.2100,29.8000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
6,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.5797,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,58.3650,0.0000,0.0000,0.0000,14.6900,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,44.3000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.8800,29.1900,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
7,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.8257,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,58.3650,0.0000,0.0000,0.0000,13.4600,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,45.0100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.5600,28.6500,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
8,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.8257,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,58.3650,0.0000,0.0000,0.0000,13.0700,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,47.4600,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.2200,27.9800,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
9,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.8257,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,58.3650,0.0000,0.0000,0.0000,11.2000,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,39.4000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.8500,23.5100,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
10,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.8257,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,58.3650,0.0000,0.0000,0.0000,11.1200,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,40.3200,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.5100,23.4400,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
11,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.8257,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,50.5830,0.0000,0.0000,0.0000,11.3200,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,26.8300,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
12,55EnBRPL2024/01/30,BRPL,0.0000,0.0000,0.0000,0.0000,24.9180,0.0000,0.0000,0.0000,122.2300,0.0000,0.0000,76.3830,0.0000,0.0000,18.3885,0.0000,39.6158,6.2834,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,506.8995,0.0000,0.0000,9.1046,63.7744,51.8827,36.6405,62.1120,27.5277,9.5833,18.6177,11.5905,15.2842,64.7908,0.0000,1.3835,31.2886,1.9237,0.0000,0.0000,6.2873,0.0000,0.0000,17.0250,0.0000,0.0000,0.0000,23.9671,0.0000,6.6890,0.0000,0.0000,0.8257,2.0071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0369,0.0000,0.0000,0.0000,0.0000,0.0000,50.5830,0.0000,0.0000,0.0000,11.4000,0.0000,0.0000,0.0000,0.0000,11.9902,0.0000,38.7506,28.2700,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9698,23.0900,0.0000,300.0000,0.0000,0.0000,0.0000
