genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.46428325,0,0,0,3.92304495,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.559844,1.707519,1.5846325,0,4.4476696,,,0,0,,,,2.5105245,,0,,1.1506363,6.5960356,,,,,,,0,0,1.6595392,0,4.03603585,1.6375403,1.74471,1.91785,1.9220124,,,0,0,0.73192845,,,3.8163774,,0,,0,2.0585719,,0,,0.2353274,0.7675514,0.3817836,0.7221016,0,1.2336203,
2,0,0,0,2.46428325,0,0,0,3.92304495,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.559844,1.707519,0.79231625,0,4.46450675,,,0,0,,,,2.5105245,,0,,1.1506363,6.5960356,,,,,,,0,0,1.6595392,0,4.03603585,1.6375403,1.74471,1.91785,1.9220124,,,0,0,0.73192845,,,3.8163774,,0,,0,2.0585719,,0,,0.2353274,0.763994,0.3817836,0.7221016,0,1.2336203,
3,0,0,0,2.46428325,0,0,0,3.92304495,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.559844,1.707519,0,0,4.46450675,,,0,0,,,,2.5105245,,0,,1.1506363,6.5960356,,,,,,,0,0,1.6595392,0,4.03603585,1.6375403,1.74471,1.91785,1.9220124,,,0,0,0.73192845,,,3.8163774,,0,,0,2.0585719,,0,,0.2353274,0.763994,0.3817836,0.7221016,0,1.2336203,
4,0,0,0,2.46428325,0,0,0,3.92304495,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.559844,1.707519,0,0,4.46450675,,,0,0,,,,2.5105245,,0,,1.1506363,6.5960356,,,,,,,0,0,1.6595392,0,4.03603585,1.6375403,1.74471,1.91785,1.9220124,,,0,0,0.73192845,,,3.8163774,,0,,0,2.0585719,,0,,0.2353274,0.763994,0.3817836,0.7221016,0,1.2336203,
5,0,0,0,2.52940545,0,0,0,3.92304495,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.559844,1.707519,0,0,4.46450675,,,0,0,,,,2.5105245,,0,,1.1506363,6.5960356,,,,,,,0,0,1.6595392,0,4.03603585,1.6375403,1.74471,1.91785,1.9220124,,,0,0,0.73192845,,,3.8163774,,0,,0,2.0585719,,0,,0.2353274,0.763994,0.3817836,1.0045365,0,1.54221705,
6,0,0,0,2.52940545,0,0,0,3.92304495,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.559844,1.707519,0,0,4.46450675,,,0,0,,,,2.5105245,,0,,1.1506363,6.5960356,,,,,,,0,0,1.6595392,0,4.03603585,1.6375403,1.74471,1.91785,1.9220124,,,0,0,0.73192845,,,3.8163774,,0,,0,2.0585719,,0,,0.2353274,0.763994,0.3817836,0.7104548,0,1.54221705,
7,0,0,0,2.52940545,0,0,0,3.92304495,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.559844,1.707519,0,0,4.46450675,,,0,0,,,,2.5105245,,0,,1.1506363,6.5960356,,,,,,,0,0,1.6595392,0,4.03603585,1.6375403,1.74471,1.91785,1.9220124,,,0,0,0.73192845,,,3.8163774,,0,,0,2.0585719,,0,,0.2353274,0.763994,0.3817836,0.6958963,0,1.54221705,
8,0,0,0,2.52940545,0,0,0,3.92304495,,0,0,2.194632,1.4088635,0,0,0,3.5805726,1.559844,1.707519,0,0,4.46450675,,,0,0,,,,2.5105245,,0,,1.1506363,6.5960356,,,,,,,0,0,1.6595392,0,4.03603585,1.6375403,1.74471,1.91785,1.9220124,,,0,0,0.73192845,,,3.8163774,,0,,0,2.0585719,,0,,0.2353274,0.763994,0.3817836,0.6958963,0,1.54221705,
9,0,0,0,2.56196655,0,0,0,3.92304495,,0,0,2.194632,1.4088635,0,0,0,2.4300078,1.559844,1.707519,0,0,4.46450675,,,0,0,,,,2.5105245,,0,,1.1506363,6.5960356,,,,,,,0,0,1.6595392,0,4.03603585,1.6375403,1.74471,1.91785,1.9220124,,,0,0,0.73192845,,,3.8163774,,0,,0,2.0585719,,0,,0.2353274,0.763994,0.3817836,0.6958963,0,1.54221705,
10,0,0,0,2.56196655,0,0,0,3.92304495,,0,0,2.194632,1.4088635,0,0,0,2.4300078,1.559844,1.707519,0,0,4.46450675,,,0,0,,,,2.5105245,,0,,1.1506363,6.5960356,,,,,,,0,0,1.6595392,0,4.03603585,1.6375403,1.74471,1.91785,1.9220124,,,0,0,0.73192845,,,3.8163774,,0,,0,2.0585719,,0,,0.2353274,0.763994,0.3817836,0.6958963,0,1.54221705,
