genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,89.8693543,5.128376,6.8103519,2.90576,22.01726175,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.65659,,1.216787,0,,,2.81819285,5.743716,3.599508,0,6.631559,4.58610075,
2,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.690118,,1.216787,0,,,2.8168228,5.743716,3.599508,0,6.631559,4.58610075,
3,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.690118,,1.216787,0,,,2.8716248,5.743716,3.68813225,0,6.014085,4.58610075,
4,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.690118,,1.216787,0,,,2.8716248,5.92117515,3.68813225,0,6.014085,4.58610075,
5,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.690118,,1.216787,0,,,2.8716248,5.92117515,3.68813225,0,6.014085,4.58610075,
6,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.690118,,1.216787,0,,,2.8716248,5.92117515,3.68813225,0,6.631559,4.58610075,
7,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.715264,,1.216787,0,,,2.8716248,5.92117515,3.68813225,0,6.631559,4.58610075,
8,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.715264,,1.216787,0,,,2.8716248,5.92117515,3.68813225,0,6.631559,4.58610075,
9,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.715264,,1.216787,0,,,2.8716248,5.92117515,3.68813225,0,6.014085,4.58610075,
10,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.715264,,1.216787,0,,,2.8716248,5.92117515,3.68813225,0,6.014085,4.58610075,
11,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.715264,,1.216787,0,,,2.8716248,5.92117515,3.68813225,0,6.014085,4.58610075,
12,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.688699,129.6219375,2.20781385,,,26.5793242,,0.715264,,1.216787,0,,,2.8716248,5.92117515,3.68813225,0,6.631559,4.58610075,
13,0,0,0,5.96932325,0,0,0,9.7243245,,0.910844,5.888355,0,0,0,0,0,12.0932317,90.29710305,5.128376,6.8103519,2.90576,22.41815675,,,4.706493,13.812139,,,,0,,0,,0,21.3679125,,,,,,,2.22134,0,0,7.2309138,0,16.5878559,27.854442,,,11.12012,129.6219375,2.20781385,,,26.5793242,,0.715264,,1.163701,0,,,2.8716248,5.92117515,3.68813225,0,6.631559,4.13575965,
