Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII
23:45-24:00,68DC2024/01/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,75.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,114.91,104.74,192.24,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,56.70,123.67,418.77,139.31,21.82,42.39,26.39,46.40,147.52,0.00,45.68,53.21,70.14,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.57,0.00,0.00,18.03,23.02,2.21,4.71,0.00,0.00,0.00,0.00,0.00,0.00,2.32,0.38,0.00,0.00,0.00,0.00,320.00,440.00,0.88,0.69,14.00,0.00,200.00,1.38,0.95,0.00,0.00,0.00,51.61,17.21,17.20,300.00,300.00,100.00,200.00,0.00,15.07,31.90,31.90,0.00,0.00,0.00,11.86,23.00,23.07,300.00,300.00,200.00,200.00,1.29
23:30-23:45,68DC2024/01/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,75.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,114.91,104.74,192.24,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,56.70,123.67,418.77,139.31,21.82,42.39,26.39,46.40,147.52,0.00,45.68,53.21,70.14,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.57,0.00,0.00,18.03,23.02,2.21,4.71,0.00,0.00,0.00,0.00,0.00,0.00,2.32,0.38,0.00,0.00,0.00,0.00,320.00,440.00,0.88,0.69,14.00,0.00,200.00,1.38,0.95,0.00,0.00,0.00,51.61,17.21,17.20,300.00,300.00,100.00,200.00,0.00,15.18,32.44,32.44,0.00,0.00,0.00,11.86,23.00,23.07,300.00,300.00,200.00,200.00,1.29
23:15-23:30,68DC2024/01/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,75.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,114.91,104.74,192.24,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,56.70,123.67,418.77,139.31,21.82,42.39,26.39,46.40,147.52,0.00,45.68,53.21,70.14,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.57,0.00,0.00,18.03,23.02,2.21,4.71,0.00,0.00,0.00,0.00,0.00,0.00,2.32,0.38,0.00,0.00,0.00,0.00,320.00,440.00,0.88,0.69,14.00,0.00,200.00,1.38,0.95,0.00,0.00,0.00,52.76,17.58,17.59,300.00,300.00,100.00,200.00,0.00,15.26,33.04,33.04,0.00,0.00,0.00,11.86,23.00,23.07,300.00,300.00,200.00,200.00,1.29
23:00-23:15,68DC2024/01/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,75.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,114.91,104.74,230.69,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,56.70,123.67,418.77,139.31,21.82,42.39,26.39,46.40,147.52,0.00,45.68,53.21,70.14,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.57,0.00,0.00,18.03,23.02,2.21,4.71,0.00,0.00,0.00,0.00,0.00,0.00,2.32,0.38,0.00,0.00,0.00,0.00,320.00,440.00,0.88,0.69,14.00,0.00,200.00,1.38,0.95,0.00,0.00,0.00,53.76,17.92,17.92,300.00,300.00,100.00,200.00,0.00,15.44,33.44,33.44,0.00,0.00,0.00,11.86,23.00,23.07,300.00,300.00,200.00,200.00,1.29
22:45-23:00,68DC2024/01/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,75.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,114.91,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,56.70,123.67,418.77,139.31,21.82,42.39,26.39,46.40,147.52,0.00,45.68,53.21,70.14,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.57,0.00,0.00,18.03,23.02,4.42,4.71,0.00,0.00,0.00,0.00,0.00,0.00,2.32,0.38,0.00,0.00,0.00,0.00,320.00,440.00,0.88,0.77,14.00,0.00,200.00,1.38,0.95,0.00,0.00,0.00,55.11,18.37,18.37,300.00,300.00,100.00,200.00,0.00,15.60,39.70,39.70,0.00,0.00,0.00,11.86,23.00,23.07,300.00,300.00,200.00,200.00,1.29
22:30-22:45,68DC2024/01/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,75.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,114.91,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,56.70,123.67,418.77,139.31,21.82,42.39,26.39,46.40,147.52,0.00,45.68,53.21,70.14,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.57,0.00,0.00,18.03,23.02,36.43,4.71,0.00,0.00,0.00,0.00,0.00,0.00,2.32,0.38,0.00,0.00,0.00,0.00,320.00,440.00,0.88,0.77,14.00,0.00,200.00,1.38,0.95,0.00,0.00,0.00,55.42,18.49,18.47,300.00,300.00,100.00,200.00,0.00,15.77,39.85,39.85,0.00,0.00,0.00,11.86,23.00,23.07,300.00,300.00,200.00,200.00,1.29
22:15-22:30,68DC2024/01/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,75.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,114.91,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,56.70,123.67,418.77,139.31,21.82,42.39,26.39,46.40,147.52,0.00,45.68,53.21,70.14,0.00,14.49,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.57,0.00,0.00,18.03,23.02,36.43,4.71,0.00,0.00,0.00,0.00,0.00,0.00,2.32,0.38,0.00,0.00,0.00,0.00,320.00,440.00,0.88,0.77,13.86,0.00,200.00,1.38,0.95,0.00,0.00,0.00,55.56,18.51,18.52,300.00,300.00,100.00,200.00,0.00,16.10,39.96,39.96,0.00,0.00,0.00,11.86,23.00,23.07,300.00,300.00,200.00,200.00,1.29
22:00-22:15,68DC2024/01/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,75.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,114.91,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,56.70,123.67,418.77,139.31,21.82,42.39,26.39,46.40,147.52,0.00,45.68,53.21,70.14,0.00,14.49,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.57,0.00,0.00,18.03,23.02,3.31,4.71,0.00,0.00,0.00,0.00,16.48,0.00,2.32,0.38,0.00,0.00,0.00,0.00,320.00,440.00,0.88,0.77,14.47,0.00,200.00,1.38,0.95,0.00,0.00,0.00,55.67,18.54,18.56,300.00,300.00,100.00,200.00,0.00,16.42,40.07,40.07,0.00,0.00,0.00,11.86,23.00,23.07,300.00,300.00,200.00,200.00,1.29
21:45-22:00,68DC2024/01/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,75.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,114.91,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,56.70,123.67,418.77,139.31,21.82,42.39,26.39,46.40,147.52,0.00,45.68,53.21,70.14,0.00,15.44,17.75,0.00,0.00,21.68,0.00,0.00,0.00,54.57,0.00,0.00,18.03,23.02,2.21,4.71,0.00,0.00,0.00,0.00,16.48,0.00,2.32,0.38,0.00,0.00,0.00,0.00,320.00,440.00,0.88,0.77,14.79,0.00,200.00,1.38,0.99,0.00,0.00,0.00,46.38,15.45,15.46,300.00,300.00,100.00,200.00,0.00,16.70,35.04,35.04,0.00,0.00,0.00,11.86,23.00,23.07,300.00,300.00,200.00,200.00,1.37
21:30-21:45,68DC2024/01/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,75.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,114.91,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,56.70,123.67,418.77,139.31,21.82,42.39,26.39,46.40,147.52,0.00,45.68,53.21,70.14,0.00,29.36,17.75,0.00,0.00,21.68,0.00,0.00,0.00,54.57,0.00,0.00,18.03,23.02,2.21,4.71,0.00,0.00,0.00,0.00,16.48,0.00,2.32,0.38,0.00,0.00,0.00,0.00,320.00,440.00,0.88,0.77,14.64,0.00,200.00,1.38,0.99,0.00,0.00,0.00,46.40,15.45,15.47,300.00,300.00,100.00,200.00,0.00,16.82,35.11,35.11,0.00,0.00,0.00,11.86,23.00,23.07,300.00,300.00,200.00,200.00,1.37
