Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL
23:45-24:00,59DC2022/10/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,653.15,104.17,0.00,320.00,0.00,0.00,58.10,100.01,272.05,0.00,0.00,0.00,0.00,0.00,12.26,215.53,0.00,0.00,20.73,92.00,56.70,123.67,348.98,138.00,21.82,42.39,26.39,46.40,98.34,0.00,0.00,0.00,19.73,0.00,31.12,19.23,10.53,12.00,38.45,0.00,0.00,0.00,50.76,17.64,42.53,69.50,41.65,13.25,11.43,14.05,26.34,19.36,27.34,45.55,0.00,80.18,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.73,7.01,20.16,0.00,200.00,5.68,6.31,0.00,0.00,0.00,17.69,5.90,5.89,300.00,300.00,100.00,200.00,200.00,200.00,4.46,18.15,6.94,4.24,22.05,4.51,2.48,3.48,2.40,0.46,8.67,0.00,0.00,0.00,0.00,8.15,4.07,17.41,17.41
23:30-23:45,59DC2022/10/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,653.15,104.17,0.00,320.00,0.00,0.00,58.10,100.01,272.05,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.73,92.00,56.70,123.67,348.98,138.00,21.82,42.39,26.39,46.40,98.34,0.00,0.00,0.00,19.73,0.00,31.12,19.23,10.53,12.00,38.45,0.00,0.00,0.00,50.76,17.64,42.53,69.50,41.65,52.99,11.43,14.05,26.34,19.36,27.34,45.55,0.00,80.18,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.73,7.01,20.17,0.00,200.00,5.68,6.31,0.00,0.00,0.00,17.80,5.93,5.94,300.00,300.00,100.00,200.00,200.00,200.00,4.46,18.15,6.94,4.24,22.05,4.51,2.48,3.48,2.40,0.46,8.67,0.00,0.00,0.00,0.00,8.15,4.07,17.34,17.34
23:15-23:30,59DC2022/10/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,653.15,104.17,0.00,320.00,0.00,0.00,58.10,100.01,272.05,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.73,92.00,56.70,123.67,348.98,138.00,21.82,42.39,26.39,46.40,98.34,0.00,0.00,0.00,19.73,0.00,46.68,27.61,14.26,12.00,38.02,0.00,0.00,0.00,50.76,17.64,42.53,69.50,41.65,52.99,11.43,14.05,39.51,19.36,27.34,45.55,0.00,46.48,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.73,7.01,19.51,0.00,200.00,5.68,6.31,0.00,0.00,0.00,18.22,6.07,6.08,300.00,300.00,100.00,200.00,200.00,200.00,4.46,18.15,6.94,4.24,22.05,4.51,2.48,3.48,2.40,0.46,8.67,0.00,0.00,0.00,0.00,8.15,4.07,17.26,17.26
23:00-23:15,59DC2022/10/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,653.15,104.17,0.00,320.00,0.00,0.00,58.10,100.01,272.05,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.73,92.00,56.70,123.67,348.98,138.00,21.82,42.39,26.39,46.40,98.34,0.00,0.00,0.00,19.73,0.00,50.40,27.61,15.74,12.00,38.02,0.00,0.00,0.00,50.76,17.64,42.53,69.50,41.65,11.04,11.43,28.10,39.51,19.36,27.34,45.55,0.00,23.24,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.73,7.01,19.11,0.00,200.00,5.68,6.31,0.00,0.00,0.00,18.83,6.28,6.27,300.00,300.00,100.00,200.00,200.00,200.00,4.46,18.15,6.94,4.24,22.05,4.51,2.48,3.48,2.40,0.46,8.67,0.00,0.00,0.00,0.00,8.15,4.07,17.19,17.19
22:45-23:00,59DC2022/10/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,653.15,104.17,0.00,320.00,0.00,0.00,58.10,100.01,272.05,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,92.00,56.70,123.67,348.98,138.00,21.82,42.39,26.39,46.40,98.34,0.00,0.00,0.00,19.73,0.00,59.22,27.61,15.74,12.00,38.02,0.00,0.00,0.00,50.76,17.64,42.53,45.61,41.65,11.04,11.43,28.10,39.51,29.03,27.34,45.55,0.00,23.24,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.73,7.01,18.87,0.00,200.00,5.77,6.31,0.00,0.00,0.00,19.35,6.45,6.45,300.00,300.00,100.00,200.00,200.00,200.00,4.46,18.15,6.94,4.24,22.05,4.51,2.48,3.48,2.34,0.46,8.67,0.00,0.00,0.00,0.00,8.15,4.07,17.12,17.12
22:30-22:45,59DC2022/10/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,653.15,108.91,0.00,320.00,0.00,0.00,58.10,100.01,272.05,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,92.00,56.70,123.67,348.98,138.00,21.82,42.39,26.39,46.40,98.34,0.00,0.00,0.00,19.73,0.00,62.24,27.61,15.74,12.00,37.81,0.00,0.00,0.00,50.76,17.64,42.53,45.61,41.65,11.04,11.43,28.10,39.51,29.03,27.34,45.55,3.18,23.24,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.73,7.01,18.32,0.00,200.00,5.77,6.31,0.00,0.00,0.00,20.22,6.74,6.73,300.00,300.00,100.00,200.00,200.00,200.00,4.46,18.15,6.94,4.24,22.05,4.51,2.53,3.53,2.40,0.46,8.67,0.00,0.00,0.00,0.00,8.15,3.08,17.81,17.81
22:15-22:30,59DC2022/10/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,653.15,123.11,0.00,320.00,0.00,0.00,58.10,100.01,272.05,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,92.00,56.70,123.67,348.98,138.00,21.82,42.39,26.39,46.40,98.34,0.00,0.00,0.00,19.73,0.00,62.24,27.61,15.74,12.00,37.81,0.00,0.00,0.00,50.76,17.64,42.53,45.61,41.65,11.04,11.43,42.15,39.51,29.03,27.34,45.55,3.18,23.24,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.73,7.01,18.07,0.00,200.00,5.77,6.31,0.00,0.00,0.00,20.67,6.89,6.90,300.00,300.00,100.00,200.00,200.00,200.00,4.46,18.15,6.94,4.24,22.05,4.51,2.53,3.53,2.40,0.46,8.67,0.00,0.00,0.00,0.00,8.15,3.10,18.42,18.42
22:00-22:15,59DC2022/10/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,653.15,132.58,0.00,320.00,0.00,0.00,58.10,100.01,272.05,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,92.00,56.70,123.67,348.98,138.00,21.82,42.39,26.39,46.40,98.34,0.00,0.00,0.00,19.73,0.00,62.24,27.61,15.74,12.00,37.81,0.00,0.00,0.00,50.76,17.64,42.53,67.33,41.65,11.04,11.43,42.15,39.51,29.03,27.34,45.55,3.18,23.24,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.73,7.01,17.74,0.00,200.00,5.77,6.31,0.00,0.00,0.00,21.70,7.23,7.24,300.00,300.00,100.00,200.00,200.00,200.00,4.46,18.15,6.94,4.24,22.05,4.51,2.53,3.53,2.40,0.46,8.67,0.00,0.00,0.00,0.00,8.15,3.09,18.99,18.99
21:45-22:00,59DC2022/10/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,653.15,139.59,0.00,320.00,0.00,0.00,58.10,100.01,272.05,0.00,0.00,0.00,0.00,0.00,12.00,215.53,0.00,0.00,20.73,92.00,56.70,123.67,345.38,138.00,21.82,42.39,26.39,46.40,98.34,0.00,0.00,0.00,19.73,0.00,62.24,27.61,15.74,12.00,37.81,0.00,0.00,0.00,50.76,17.64,42.53,65.16,41.65,11.04,13.45,42.15,39.51,29.03,36.54,45.55,3.18,23.24,11.53,6.55,0.00,0.00,0.00,950.00,0.00,0.73,6.77,17.34,0.00,200.00,5.86,6.38,0.00,0.00,0.00,22.38,7.46,7.46,300.00,300.00,100.00,200.00,200.00,200.00,4.46,18.15,6.94,4.24,22.05,4.51,2.47,3.46,2.34,0.46,8.67,0.00,0.00,0.00,0.00,8.15,3.33,19.51,19.51
21:30-21:45,59DC2022/10/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,653.15,140.35,0.00,320.00,0.00,0.00,58.10,100.01,272.05,0.00,0.00,0.00,0.00,0.00,19.90,215.53,0.00,0.00,20.73,92.00,56.70,123.67,345.38,138.00,21.82,42.39,26.39,46.40,98.34,0.00,0.00,0.00,19.73,0.00,62.24,30.17,15.74,12.00,37.59,0.00,0.00,0.00,50.76,17.64,42.53,65.16,41.65,11.04,13.45,42.15,39.51,29.03,36.54,49.44,3.18,23.24,11.53,19.66,0.00,0.00,0.00,950.00,0.00,0.73,6.77,16.87,0.00,200.00,5.86,6.38,0.00,0.00,0.00,23.16,7.72,7.72,300.00,300.00,100.00,200.00,200.00,200.00,4.46,18.15,6.94,4.24,22.05,4.51,2.47,3.46,2.40,0.46,8.67,0.00,0.00,0.00,0.00,8.15,3.69,19.86,19.86
