timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,57DSBRPL2025/05/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.7400,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.1700,13.2200,63.5800,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.9000,0.0000,0.0000,8.8100,64.3100,53.4500,74.5400,49.0100,32.4500,9.2600,19.1500,11.8800,19.3900,62.7400,0.0000,0.0000,0.0000,0.0000,5.2800,21.9600,6.7000,8.2800,0.0000,18.4400,0.0000,0.0000,2.9900,31.1900,0.0000,0.0000,0.0000,0.0000,21.0200,16.8600,18.5100,21.8400,15.5700,5.0500,26.4600,16.3800,0.0000,2.7500,8.2700,0.6100,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,4.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,70.6600,0.0000,3.0400,4.6100,0.0000,7.7400,10.4133,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2500,6.0000,4.0000,9.8400,1296.6682,593.95,-43.01,21.8760,0.00,1825.7322
2,BRPL,57DSBRPL2025/05/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.7400,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.1700,13.2200,63.5800,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9500,0.0000,0.0000,8.8100,64.3100,53.4500,74.5400,49.0100,32.4500,9.2600,19.1500,11.8800,19.3900,62.7400,0.0000,0.0000,0.0000,0.0000,5.2800,21.9600,6.7000,8.2800,0.0000,18.4400,0.0000,0.0000,2.9900,31.1900,0.0000,0.0000,0.0000,0.0000,21.0200,16.8600,18.5100,21.8400,15.5700,5.0500,26.4600,16.3800,0.0000,2.7500,8.2700,0.6100,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,71.3400,0.0000,3.0400,4.6100,0.0000,7.7400,10.4133,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2500,6.0000,4.0000,9.8400,1253.3582,600.95,-35.46,21.4836,0.00,1797.3646
3,BRPL,57DSBRPL2025/05/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.7400,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.1700,13.2200,63.5800,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8100,64.3100,53.4500,74.5400,49.0100,32.4500,9.2600,19.1500,11.8800,19.3900,62.7400,0.0000,0.0000,0.0000,0.0000,5.2800,21.9600,6.7000,8.2800,0.0000,18.4400,0.0000,0.0000,2.9900,31.1900,0.0000,0.0000,0.0000,0.0000,21.0200,16.8600,18.5100,21.8400,15.5700,5.0500,26.4600,16.3800,0.0000,2.7500,5.4200,0.6100,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,4.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6700,71.0000,0.0000,3.0400,4.6100,0.0000,7.7400,10.4133,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2500,5.7800,3.8500,9.8400,1234.8782,589.95,-24.78,21.4253,0.00,1778.6229
4,BRPL,57DSBRPL2025/05/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.7400,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.1700,13.2200,63.5800,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8100,64.3100,53.4500,74.5400,49.0100,32.4500,9.2600,19.1500,11.8800,19.3900,62.7400,0.0000,0.0000,0.0000,0.0000,5.2800,21.9600,6.7000,8.2800,0.0000,18.4400,0.0000,0.0000,2.9900,31.1900,0.0000,0.0000,0.0000,0.0000,21.0200,16.8600,17.5300,21.8400,15.5700,5.0500,26.4600,16.3800,0.0000,2.7500,5.4200,0.6100,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,4.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6700,71.6600,0.0000,3.0400,4.6100,0.0000,7.7400,10.4133,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2500,5.7800,3.8500,9.8400,1234.4982,552.95,-10.90,21.7109,0.00,1754.8373
5,BRPL,57DSBRPL2025/05/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.7400,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.1700,13.2200,63.5800,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4700,0.0000,0.0000,8.8100,64.3100,53.4500,74.5400,49.0100,32.4500,9.2600,19.1500,11.8800,19.3900,62.7400,0.0000,0.0000,0.0000,0.0000,5.2800,21.9600,6.7000,8.2800,0.0000,18.4400,0.0000,0.0000,2.9900,31.1900,0.0000,0.0000,0.0000,0.0000,21.0200,16.8600,17.5300,21.8400,15.5700,5.0500,26.4600,16.3800,0.0000,2.7500,5.4200,0.6100,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,4.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.3300,72.6600,0.0000,3.0400,4.6100,0.0000,7.7400,10.4133,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2500,5.7800,3.8500,9.8400,1277.5582,512.95,0.00,22.3588,0.00,1768.1494
6,BRPL,57DSBRPL2025/05/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.7400,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.1700,13.2200,63.5800,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4700,0.0000,0.0000,8.8100,64.3100,53.4500,74.5400,49.0100,32.4500,9.2600,19.1500,11.8800,19.3900,62.7400,0.0000,0.0000,0.0000,0.0000,5.2800,21.9600,6.7000,8.2800,0.0000,18.4400,0.0000,0.0000,2.9900,31.1900,0.0000,0.0000,0.0000,0.0000,21.0200,16.8600,17.8300,21.8400,15.5700,5.0500,26.4600,16.3800,0.0000,2.7500,5.4200,0.6100,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,4.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,73.0000,0.0000,3.0400,4.6100,0.0000,7.7400,10.4133,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2500,5.7800,3.8500,9.8400,1279.8182,484.95,0.00,22.5948,0.00,1742.1734
7,BRPL,57DSBRPL2025/05/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8000,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,20.2300,6.0000,63.5800,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4700,0.0000,0.0000,4.8500,35.6400,29.8600,41.4200,49.0100,17.8600,5.1100,10.6000,6.7400,10.6000,36.0800,0.0000,0.0000,0.0000,0.0000,5.2800,21.9600,6.7000,8.2800,0.0000,18.4400,0.0000,0.0000,2.9900,31.1900,0.0000,0.0000,0.0000,0.0000,21.0200,16.8600,17.8300,21.8400,15.5700,5.0500,26.4600,16.3800,0.0000,0.0000,5.4200,0.6100,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,4.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.6700,73.6600,0.0000,1.6700,4.6100,0.0000,2.5000,10.4133,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2500,1.9300,1.0600,9.8400,1030.2782,727.95,0.00,18.7530,0.00,1739.4752
8,BRPL,57DSBRPL2025/05/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8000,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,20.2300,6.0000,50.8600,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4700,0.0000,0.0000,4.8500,35.6400,29.8600,41.4200,49.0100,17.8600,5.1100,10.6000,6.7400,10.6000,34.6800,0.0000,0.0000,0.0000,0.0000,5.2800,14.9500,6.7000,8.2800,0.0000,18.4400,0.0000,0.0000,2.4200,31.1900,0.0000,0.0000,0.0000,0.0000,21.0200,16.8600,17.8300,21.8400,15.5700,5.0500,26.4600,16.3800,0.0000,0.0000,5.4200,0.6100,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,74.0000,0.0000,1.6700,4.6100,0.0000,2.5000,10.4133,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2500,1.9300,1.0600,9.8400,1009.7082,723.95,0.00,18.6237,0.00,1715.0345
9,BRPL,57DSBRPL2025/05/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8000,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,20.2300,6.0000,50.8600,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,35.6400,29.8600,41.4200,49.0100,17.8600,5.1100,10.6000,6.7400,10.6000,34.6800,0.0000,0.0000,0.0000,0.0000,5.2800,14.9500,6.7000,8.2800,0.0000,18.4400,0.0000,0.0000,2.4200,31.1900,0.0000,0.0000,0.0000,0.0000,21.0200,16.8600,17.8300,21.8400,15.5700,5.0500,26.4600,17.0600,0.0000,0.0000,5.4200,0.6100,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,3.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.6600,75.0000,0.0000,1.6700,4.6100,0.0000,2.5000,10.4133,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5600,1.9300,1.0600,9.8400,985.3582,675.39,0.00,16.9896,0.00,1643.7586
10,BRPL,57DSBRPL2025/05/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8000,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,20.2300,6.0000,50.8600,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8500,35.6400,29.8600,41.4200,49.0100,17.8600,5.1100,10.6000,6.7400,10.6000,34.6800,0.0000,0.0000,0.0000,0.0000,5.2800,14.9500,6.7000,5.5700,0.0000,18.4400,0.0000,0.0000,2.4200,31.1900,0.0000,0.0000,0.0000,0.0000,21.0200,16.8600,17.8300,21.8400,15.5700,5.0500,26.4600,17.0600,0.0000,0.0000,5.4200,0.6100,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,3.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.6600,76.3400,0.0000,1.6700,4.6100,0.0000,2.5000,10.4133,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5600,1.9300,1.0600,9.8400,985.4082,651.09,0.00,17.1795,0.00,1619.3187
