Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
1,70IS2025/08/09,0.0000,0.0000,0.0000,0.0000,25.6670,0.0000,0.0000,0.0000,129.8600,0.0000,0.0000,148.0000,0.0000,0.0000,0.0000,0.0000,86.5800,426.9500,168.7200,0.0000,216.8190,0.0000,0.0000,115.1700,99.9900,269.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,597.5700,0.0000,0.0000,17.0700,45.1400,120.2200,125.5700,401.9400,108.2700,19.8100,41.2700,24.8200,43.7100,93.6000,0.0000,0.0000,0.0000,0.0000,8.2700,72.5200,38.9400,17.6000,0.0000,23.1300,0.0000,0.0000,5.4400,62.7900,19.6200,0.0000,0.0000,0.0000,29.6700,35.9300,40.4600,45.2300,32.5800,40.7500,51.7000,35.6700,81.4200,12.5300,18.7700,1.5500,0.0000,0.0000,0.0000,0.0000,0.0000,10.4600,11.2100,0.0000,0.0000,7.1700,10.7100,0.0000,0.0000,0.0000,43.0100,14.3300,14.3300,0.0000,0.0000,0.0000,0.0000,0.0000,13.6700,41.6600,41.6700,2.9300,4.4500,0.0000,12.6200,24.5000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4500,3.9900,2.7600,23.1000,0.0000,0.0000
2,70IS2025/08/09,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,129.8600,0.0000,0.0000,148.0000,0.0000,0.0000,0.0000,0.0000,86.5800,253.0300,168.7200,0.0000,277.8190,0.0000,0.0000,115.1700,99.9900,269.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,520.7900,0.0000,0.0000,18.0100,45.1400,120.2200,125.5700,401.9400,108.2700,19.8100,41.2600,24.8200,43.7100,93.6000,0.0000,0.0000,0.0000,0.0000,8.2700,72.5200,38.9400,17.6000,0.0000,23.1300,0.0000,0.0000,5.4400,62.7900,19.6200,0.0000,0.0000,0.0000,29.6700,35.9300,40.4600,45.2300,32.5800,40.7500,51.7000,35.6700,81.4200,12.5300,18.7700,1.5500,0.0000,0.0000,0.0000,0.0000,0.0000,10.4600,11.0000,0.0000,0.0000,7.1700,10.7100,0.0000,0.0000,0.0000,43.5000,14.5000,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,41.6600,41.6700,2.9300,4.4500,0.0000,12.6200,24.5000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4500,3.9900,2.7600,23.1000,0.0000,0.0000
3,70IS2025/08/09,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,129.8600,0.0000,0.0000,148.0000,0.0000,0.0000,0.0000,0.0000,86.5800,231.6700,168.7200,0.0000,270.0000,0.0000,0.0000,115.1700,99.9900,269.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,521.5700,0.0000,0.0000,18.0100,45.1400,120.2200,125.5700,401.9400,108.2700,19.6200,40.0700,24.5900,43.7100,93.6000,0.0000,0.0000,0.0000,0.0000,8.2700,72.5200,38.9400,17.6000,0.0000,23.1300,0.0000,0.0000,5.4400,62.7900,19.6200,0.0000,0.0000,0.0000,36.0200,23.9400,40.4600,45.2300,32.5800,40.7500,51.7000,35.6700,81.4200,12.5300,18.7700,0.7600,0.0000,0.0000,0.0000,0.0000,0.0000,10.4600,11.0000,0.0000,0.0000,7.1700,10.7100,0.0000,0.0000,0.0000,44.5100,14.8300,14.8300,0.0000,0.0000,0.0000,0.0000,0.0000,14.3300,41.3400,41.3300,2.9300,4.4500,0.0000,12.6200,24.5000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4500,3.9900,2.7600,23.1000,0.0000,0.0000
4,70IS2025/08/09,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,129.8600,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.5800,231.6700,168.7200,0.0000,270.0000,0.0000,0.0000,115.1700,99.9900,269.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,591.1600,0.0000,0.0000,18.0100,45.1400,120.2200,125.5700,401.9400,108.2700,19.6200,40.0700,24.5900,43.7100,93.6000,0.0000,0.0000,0.0000,0.0000,8.2700,72.5200,38.9400,17.6000,0.0000,23.1300,0.0000,0.0000,5.4400,62.7900,19.6200,0.0000,0.0000,0.0000,36.0200,23.9400,40.4600,45.2300,32.5800,40.7500,51.7000,35.6700,81.4200,12.5300,18.7700,0.7600,0.0000,0.0000,0.0000,0.0000,0.0000,10.4600,10.8000,0.0000,0.0000,7.1700,10.7100,0.0000,0.0000,0.0000,45.4900,15.1700,15.1700,0.0000,0.0000,0.0000,0.0000,0.0000,14.6700,41.0000,41.0000,2.9300,4.4500,0.0000,12.6200,24.5000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4500,3.9900,2.7600,23.1000,0.0000,0.0000
5,70IS2025/08/09,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,129.8600,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.5800,412.9300,168.7200,0.0000,270.0001,0.0000,0.0000,115.1700,99.9900,269.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,594.6700,0.0000,0.0000,18.0100,45.1400,120.2200,125.5700,401.9400,108.2700,19.6200,40.0700,24.5900,43.7100,93.6000,0.0000,0.0000,0.0000,0.0000,8.2700,72.5200,38.9400,17.6000,0.0000,23.1300,0.0000,0.0000,5.4400,62.7900,19.6200,0.0000,0.0000,0.0000,36.0200,35.9300,40.4600,45.2300,32.5800,40.7500,51.7000,35.6700,81.4200,12.5300,18.7700,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,10.4600,10.8000,0.0000,0.0000,0.0000,10.7100,0.0000,0.0000,0.0000,45.0000,15.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6700,41.0000,41.0000,2.9300,4.4500,0.0000,12.6200,24.5000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4500,3.9900,2.7600,23.1000,0.0000,0.0000
6,70IS2025/08/09,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,129.8600,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.5800,412.4700,168.7200,0.0000,270.0001,0.0000,0.0000,115.1700,99.9900,269.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,539.7100,0.0000,0.0000,18.0100,45.1400,120.2200,125.5700,401.9400,108.2700,19.8900,40.0700,24.5900,43.7100,93.6000,0.0000,0.0000,0.0000,0.0000,8.2700,72.5200,38.9400,17.6000,0.0000,23.1300,0.0000,0.0000,5.4400,62.7900,19.6200,0.0000,0.0000,0.0000,36.0200,35.9300,40.4600,45.2300,32.5800,40.7500,51.7000,35.6700,81.4200,12.5300,18.7700,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,10.4600,10.6000,0.0000,0.0000,0.0000,10.7100,0.0000,0.0000,0.0000,44.5100,14.8300,14.8300,0.0000,0.0000,0.0000,0.0000,0.0000,14.3300,40.3400,40.3300,2.9300,4.4500,0.0000,12.6200,24.5000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4500,3.9900,2.7600,23.1000,0.0000,0.0000
7,70IS2025/08/09,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,129.8600,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.5800,377.1200,168.7200,0.0000,270.0001,0.0000,0.0000,64.0300,99.9900,269.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,450.4200,0.0000,0.0000,18.0100,45.1400,120.2200,125.5700,401.9400,108.2700,17.4500,40.7300,25.0100,43.7100,93.6000,0.0000,0.0000,0.0000,0.0000,8.2700,72.5200,38.9400,17.6000,0.0000,23.1300,0.0000,0.0000,5.4400,62.7900,19.6200,0.0000,0.0000,0.0000,50.2600,35.9200,40.4600,45.2300,32.5800,40.7500,51.7000,35.6700,81.4200,12.5300,18.7700,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,10.4600,10.4000,0.0000,0.0000,0.0000,10.7100,0.0000,0.0000,0.0000,43.9900,14.6700,14.6700,0.0000,0.0000,0.0000,0.0000,0.0000,14.3300,39.3400,39.3300,2.9300,4.4500,0.0000,12.6200,24.5000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4500,3.9900,2.7600,23.1000,0.0000,0.0000
8,70IS2025/08/09,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,129.8600,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.5800,297.3000,168.7200,0.0000,270.0001,0.0000,0.0000,93.5300,99.9900,269.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,402.4300,0.0000,0.0000,18.0100,45.1400,120.2200,125.5700,401.9400,108.2700,19.9000,40.7300,25.0100,43.7100,93.6000,0.0000,0.0000,0.0000,0.0000,8.2700,72.5200,38.9400,17.6000,0.0000,23.1300,0.0000,0.0000,5.4400,62.7900,19.6200,0.0000,0.0000,0.0000,50.2600,35.9200,40.4600,45.2300,32.5800,40.7500,51.7000,35.6700,81.4200,12.5300,18.7700,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,10.4600,10.2000,0.0000,0.0000,0.0000,10.7100,0.0000,0.0000,0.0000,43.5000,14.5000,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,38.3400,38.3300,2.9300,4.4500,0.0000,12.6200,24.5000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4500,3.9900,2.7600,23.1000,0.0000,0.0000
9,70IS2025/08/09,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,129.8600,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.5800,252.0500,168.7200,0.0000,270.0001,0.0000,0.0000,105.0600,99.9900,269.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,284.2400,0.0000,0.0000,18.0100,45.1400,120.2200,125.5700,401.9400,108.2700,19.9200,40.7300,25.0100,43.7100,93.6000,0.0000,0.0000,0.0000,0.0000,8.2700,72.5200,38.9400,17.6000,0.0000,23.1300,0.0000,0.0000,5.4400,62.7900,19.4600,0.0000,0.0000,0.0000,29.6700,23.9400,40.4600,45.2300,32.5800,40.7400,51.7000,35.6700,81.4200,12.5300,18.7700,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,10.4600,8.2000,0.0000,0.0000,0.0000,10.7100,0.0000,0.0000,0.0000,44.5100,14.8300,14.8300,0.0000,0.0000,0.0000,0.0000,0.0000,13.6700,37.6600,37.6700,2.9300,4.4500,0.0000,12.6200,24.5000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4500,3.9900,3.2300,23.1000,0.0000,0.0000
10,70IS2025/08/09,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,129.8600,0.0000,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.5800,252.0500,168.7200,0.0000,270.0001,0.0000,0.0000,83.2200,99.9900,269.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,236.2500,0.0000,0.0000,18.0100,45.1400,120.2200,125.5700,401.9400,108.2700,19.9200,40.7300,25.0100,43.7100,93.6000,0.0000,0.0000,0.0000,0.0000,8.2700,72.5200,38.9400,17.6000,0.0000,23.1300,0.0000,0.0000,5.4400,62.7900,19.4600,0.0000,0.0000,0.0000,29.6700,23.9400,40.4600,45.2300,32.5800,40.7400,51.7000,35.6700,81.4200,12.5300,18.7700,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,10.4600,8.0000,0.0000,0.0000,0.0000,10.7100,0.0000,0.0000,0.0000,43.5000,14.5000,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6700,37.3400,37.3300,2.9300,4.4500,0.0000,12.6200,24.5000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4500,3.9900,3.2300,23.1000,0.0000,0.0000
