timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,53DSNDPL2022/07/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8700,0.0000,12.0000,23.1360,0.0000,0.0000,6.7215,0.0000,26.6300,343.5400,44.5500,0.0000,50.0000,0.0000,0.0000,115.5900,0.0000,270.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,0.0000,0.0000,5.7700,23.6100,34.8700,0.0000,51.5100,36.1000,6.4400,9.6900,7.8000,12.5100,42.3400,0.0000,0.0000,0.0000,0.0000,0.0000,16.7400,5.2400,4.7100,0.0000,11.7000,0.0000,0.0000,0.0000,14.9100,8.4200,0.0000,0.0000,0.0000,15.4800,9.5900,12.4300,11.5100,8.5800,10.8000,14.6000,14.0900,0.0000,1.5100,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.5900,0.0000,0.0000,0.0000,11.5700,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,27.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1382.3475,106.49,-41.52,13.1018,0.00,1434.2157
2,NDPL,53DSNDPL2022/07/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8700,0.0000,12.0000,23.1360,0.0000,0.0000,6.7215,0.0000,26.6300,288.6900,44.5500,0.0000,50.0000,0.0000,0.0000,115.5900,0.0000,270.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,0.0000,0.0000,5.7700,23.6100,34.8700,0.0000,51.5100,36.1000,6.4400,9.5800,7.8000,12.5100,42.3400,0.0000,0.0000,0.0000,0.0000,0.0000,16.7400,5.2400,4.7100,0.0000,11.7000,0.0000,0.0000,0.0000,14.9100,8.4200,0.0000,0.0000,0.0000,15.4800,9.5900,12.4300,11.5100,8.5800,10.8000,14.6000,14.0900,0.0000,1.5100,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.5900,0.0000,0.0000,0.0000,11.5700,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,27.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1327.1675,118.49,-27.68,12.7218,0.00,1405.2557
3,NDPL,53DSNDPL2022/07/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8700,0.0000,12.0000,23.1360,0.0000,0.0000,6.7215,0.0000,26.6300,247.3100,44.5500,0.0000,50.0000,0.0000,0.0000,115.5900,0.0000,270.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,0.0000,0.0000,5.7700,23.6100,34.8700,0.0000,51.5100,36.1000,6.4400,9.9100,7.7900,12.5100,42.3400,0.0000,0.0000,0.0000,0.0000,0.0000,16.7400,5.2400,4.7100,0.0000,11.7000,0.0000,0.0000,0.0000,14.9100,8.5900,0.0000,0.0000,0.0000,14.5000,9.5900,12.4300,11.5100,8.5800,10.8000,14.6000,14.0900,0.0000,1.5100,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.5900,0.0000,0.0000,0.0000,11.5700,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1289.5975,132.49,-13.84,12.5144,0.00,1395.7331
4,NDPL,53DSNDPL2022/07/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8700,0.0000,12.0000,23.1360,0.0000,0.0000,6.7215,0.0000,26.6300,247.3100,44.5500,0.0000,50.0000,0.0000,0.0000,115.5900,0.0000,270.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,0.0000,0.0000,5.7700,23.6100,34.8700,0.0000,51.5100,36.1000,6.4400,9.9100,7.7900,12.5100,42.3400,0.0000,0.0000,0.0000,0.0000,0.0000,16.7400,5.2400,4.7100,0.0000,11.7000,0.0000,0.0000,0.0000,14.9100,8.5900,0.0000,0.0000,0.0000,14.5000,9.5900,12.4300,11.5100,8.5800,10.8000,14.6000,14.0900,0.0000,1.5100,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.5900,0.0000,0.0000,0.0000,11.5700,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,31.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1289.7675,102.49,0.00,12.2519,0.00,1380.0056
5,NDPL,53DSNDPL2022/07/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8700,0.0000,12.0000,23.1360,0.0000,0.0000,6.7215,0.0000,26.6300,255.7400,44.5500,0.0000,50.0000,0.0000,0.0000,115.5900,0.0000,270.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,0.0000,0.0000,5.7700,23.6100,34.8700,0.0000,51.5100,36.1000,6.4400,12.5200,7.7900,12.5100,42.3400,0.0000,0.0000,0.0000,0.0000,0.0000,16.7400,2.6200,4.7100,0.0000,11.7000,0.0000,0.0000,0.0000,14.9100,8.5900,0.0000,0.0000,0.0000,14.5000,9.4200,12.4300,11.5100,8.5800,10.8000,14.6000,9.2700,0.0000,3.8200,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.5900,0.0000,0.0000,0.0000,11.3400,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,32.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1295.4475,34.49,0.00,11.7035,0.00,1318.2340
6,NDPL,53DSNDPL2022/07/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8700,0.0000,12.0000,23.1360,0.0000,0.0000,6.7215,0.0000,26.6300,255.7400,44.5500,0.0000,50.0000,0.0000,0.0000,115.5900,0.0000,270.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,0.0000,0.0000,5.7700,23.6100,34.8700,0.0000,51.5100,36.1000,6.4400,12.5200,7.7900,12.5100,42.3400,0.0000,0.0000,0.0000,0.0000,0.0000,12.5500,2.6200,4.7100,0.0000,11.7000,0.0000,0.0000,0.0000,14.9100,8.5900,0.0000,0.0000,0.0000,14.5000,9.4200,12.4300,11.5100,8.5800,10.8000,14.6000,9.2700,0.0000,3.8200,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.5900,0.0000,0.0000,0.0000,11.3400,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,32.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1291.4475,54.49,0.00,11.8443,0.00,1334.0932
7,NDPL,53DSNDPL2022/07/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8700,0.0000,12.0000,23.1360,0.0000,0.0000,6.7215,0.0000,26.6300,255.7400,44.5500,0.0000,50.0000,0.0000,0.0000,115.5900,0.0000,270.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,0.0000,0.0000,5.7700,23.6100,34.8700,0.0000,51.5100,36.1000,6.4400,12.5200,7.7900,12.5100,42.3400,0.0000,0.0000,0.0000,0.0000,0.0000,8.3700,2.6200,4.7100,0.0000,11.7000,0.0000,0.0000,0.0000,14.9100,8.5900,0.0000,0.0000,0.0000,14.5000,9.4200,12.4300,11.5100,8.5800,10.8000,14.6000,9.2700,0.0000,3.8200,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.5900,0.0000,0.0000,0.0000,11.3400,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,32.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1287.4275,-41.51,0.00,11.6979,0.00,1234.2196
8,NDPL,53DSNDPL2022/07/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8700,0.0000,12.0000,23.1360,0.0000,0.0000,6.7215,0.0000,26.6300,255.7400,44.5500,0.0000,50.0000,0.0000,0.0000,115.5900,0.0000,270.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,0.0000,0.0000,5.7700,23.6100,34.8700,0.0000,51.5100,36.1000,6.4400,12.5200,7.7900,12.5100,42.3400,0.0000,0.0000,0.0000,0.0000,0.0000,8.3700,2.6200,4.7100,0.0000,11.7000,0.0000,0.0000,0.0000,14.9100,8.5900,0.0000,0.0000,0.0000,14.5000,9.4200,12.4300,11.5100,8.5800,10.8000,14.6000,9.2700,0.0000,3.8200,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.5900,0.0000,0.0000,0.0000,11.3400,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,32.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1287.4575,-1.51,0.00,11.3430,0.00,1274.6045
9,NDPL,53DSNDPL2022/07/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8700,0.0000,12.0000,23.1360,0.0000,0.0000,6.7215,0.0000,26.6300,255.7400,44.5500,0.0000,50.0000,0.0000,0.0000,115.5900,0.0000,270.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,0.0000,0.0000,5.7700,23.6100,34.8700,0.0000,51.5100,36.1000,6.4400,12.5200,7.7900,12.5100,42.3400,0.0000,0.0000,0.0000,0.0000,0.0000,4.1800,2.6200,4.7100,0.0000,11.7000,0.0000,0.0000,0.0000,14.9100,8.5900,0.0000,0.0000,0.0000,14.5000,9.5900,12.4300,11.5100,8.5800,10.8000,14.6000,9.2700,0.0000,3.8200,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.5900,0.0000,0.0000,0.0000,11.1000,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,32.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1283.1975,-90.35,0.00,12.0943,0.00,1180.7532
10,NDPL,53DSNDPL2022/07/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8700,0.0000,12.0000,23.1360,0.0000,0.0000,6.7215,0.0000,26.6300,255.7400,44.5500,0.0000,50.0000,0.0000,0.0000,115.5900,0.0000,270.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,0.0000,0.0000,5.7700,23.6100,34.8700,0.0000,51.5100,36.1000,6.4400,12.5200,7.7900,12.5100,42.3400,0.0000,0.0000,0.0000,0.0000,0.0000,4.1800,2.6200,4.7100,0.0000,11.7000,0.0000,0.0000,0.0000,14.9100,8.5900,0.0000,0.0000,0.0000,14.5000,9.5900,12.5700,11.5100,8.5800,10.8000,14.6000,9.2700,0.0000,3.8200,5.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.5900,0.0000,0.0000,0.0000,11.1000,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,32.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1283.3175,-64.51,0.00,11.8659,0.00,1206.9416
