Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA
23:45-24:00,03DC2022/10/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,67.69,0.00,320.00,0.00,0.00,35.23,104.75,257.71,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,105.54,22.21,43.53,26.96,46.40,147.52,0.00,0.00,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.83,0.00,0.00,0.36,52.61,5.88,0.00,0.00,82.01,5.52,10.49,0.00,13.54,9.91,27.97,31.51,0.00,11.62,9.61,0.00,1.41,0.00,0.00,950.00,0.00,0.41,3.57,5.78,0.00,200.00,3.62,3.22,0.00,36.27,7.90,4.68,1.56,1.57,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,3.00,1.79,6.30,1.96,1.00,1.49,1.02,0.14,3.77,0.26,1.97,2.19,1.63,2.34,0.78,13.17,13.17,2.49,0.00,2.45,1.93,1.94,2.70,1.33,4.28,5.18,1.85,2.89,2.68,3.54,3.56,0.00,0.00,0.00,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.34,1.74
23:30-23:45,03DC2022/10/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,67.69,0.00,320.00,0.00,0.00,35.23,104.75,257.71,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,105.54,22.21,43.53,26.96,46.40,147.52,0.00,0.00,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.83,0.00,0.00,0.36,52.61,5.88,0.00,0.00,82.01,5.52,10.49,0.00,13.54,9.91,27.97,31.51,0.00,11.62,9.61,0.00,1.41,0.00,0.00,950.00,0.00,0.41,3.57,5.29,0.00,200.00,3.62,3.22,0.00,36.27,7.90,3.79,1.26,1.27,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,3.00,1.79,6.30,1.96,1.00,1.49,1.02,0.14,3.77,0.26,1.97,2.19,1.63,2.34,0.85,12.94,12.94,2.49,0.00,2.45,1.93,1.94,2.70,1.33,4.28,5.18,1.85,2.89,2.68,3.54,3.56,0.00,0.00,0.00,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.34,1.74
23:15-23:30,03DC2022/10/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,67.69,0.00,320.00,0.00,0.00,35.23,104.75,257.71,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,105.54,22.21,43.53,26.96,46.40,147.52,0.00,0.00,35.71,5.64,0.00,0.00,9.06,0.00,12.00,41.83,0.00,0.00,0.36,52.61,5.88,0.00,0.00,82.01,5.52,10.49,0.00,13.54,9.91,27.97,31.51,0.00,11.62,9.61,0.00,1.41,0.00,0.00,950.00,0.00,0.41,3.57,4.80,0.00,200.00,3.62,3.22,0.00,36.27,7.90,2.81,0.94,0.92,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,3.00,1.79,6.30,1.96,1.00,1.49,1.02,0.14,3.77,0.26,1.97,2.19,1.63,2.34,0.98,12.79,12.79,2.49,0.00,2.45,1.93,1.94,2.70,1.33,4.28,5.18,1.85,2.89,2.68,3.54,3.56,0.00,0.00,0.00,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.34,1.74
23:00-23:15,03DC2022/10/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,67.69,0.00,320.00,0.00,0.00,35.23,104.75,257.71,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,105.54,22.21,43.53,26.96,46.40,147.52,0.00,0.00,35.71,5.64,0.28,15.60,9.06,0.00,12.00,41.83,0.00,0.00,0.36,52.61,5.88,0.00,0.00,82.01,5.52,10.49,0.00,13.54,9.91,27.97,31.51,0.00,11.62,9.61,0.00,1.41,0.00,0.00,950.00,0.00,0.41,3.57,4.39,0.00,200.00,3.62,3.22,0.00,36.27,7.90,2.51,0.84,0.83,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,3.00,1.79,6.30,1.96,1.00,1.49,1.02,0.14,3.77,0.26,1.97,2.19,1.63,2.34,0.91,12.72,12.72,2.49,0.00,2.45,1.93,1.94,2.70,1.33,4.28,5.18,1.85,2.89,2.68,3.54,3.56,0.00,0.00,0.00,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.34,1.74
22:45-23:00,03DC2022/10/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,67.69,0.00,320.00,0.00,0.00,35.23,104.75,257.71,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,105.54,22.21,43.53,26.96,46.40,147.52,0.00,0.00,35.71,5.64,0.28,31.20,9.06,0.00,12.00,41.83,0.00,0.00,0.36,52.61,5.88,0.00,0.00,82.01,5.52,10.49,0.00,13.54,9.91,27.97,31.51,0.00,11.62,9.61,0.00,1.41,0.00,0.00,950.00,0.00,0.41,3.73,3.99,0.00,200.00,3.62,3.30,0.00,36.27,7.90,2.55,0.85,0.84,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,3.00,1.79,6.30,1.96,1.00,1.49,1.02,0.14,3.77,0.26,1.97,2.19,1.63,2.34,0.84,12.60,12.60,2.49,0.00,2.45,1.93,1.94,2.70,1.33,4.28,5.18,1.85,2.89,2.68,3.54,3.56,0.00,0.00,0.00,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.34,1.74
22:30-22:45,03DC2022/10/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,67.69,0.00,320.00,0.00,0.00,35.23,104.75,257.71,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,105.54,22.21,43.53,26.96,46.40,147.52,0.00,0.00,35.71,5.64,0.28,31.20,9.06,0.00,12.00,41.83,0.00,0.00,0.36,52.61,5.88,0.00,0.00,82.01,5.52,10.49,0.00,13.54,9.91,31.75,31.51,0.00,11.62,9.61,0.00,1.41,0.00,0.00,950.00,0.00,0.41,3.73,3.72,0.00,200.00,3.62,3.30,0.00,36.27,7.90,2.68,0.89,0.90,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,3.00,1.79,6.30,1.96,1.02,1.50,1.02,0.14,3.77,0.26,1.97,2.19,1.63,2.34,0.76,11.01,11.01,2.49,0.00,2.45,1.93,1.94,2.70,1.33,4.28,5.18,1.85,2.89,2.68,3.54,3.56,0.00,0.00,0.00,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.34,1.74
22:15-22:30,03DC2022/10/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,69.43,0.00,320.00,0.00,0.00,35.23,104.75,257.71,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,105.54,22.21,43.53,26.96,46.40,147.52,0.00,0.00,35.71,5.64,0.28,46.80,9.06,0.00,12.00,41.83,0.00,0.00,0.37,52.61,5.88,0.00,0.00,82.01,5.52,10.49,0.00,13.54,9.91,37.02,31.51,0.00,11.62,9.61,0.00,1.41,0.00,0.00,950.00,0.00,0.41,3.73,3.48,0.00,200.00,3.62,3.30,0.00,36.27,7.90,2.95,0.99,0.98,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,3.00,1.79,6.30,1.96,1.02,1.50,1.02,0.14,3.77,0.26,1.97,2.19,1.63,2.34,0.83,9.56,9.56,2.49,0.00,2.45,1.93,1.94,2.70,1.33,4.28,5.18,1.85,2.89,2.68,3.54,3.56,0.00,0.00,0.00,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.34,1.74
22:00-22:15,03DC2022/10/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,71.65,0.00,320.00,0.00,0.00,35.23,104.75,257.71,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,105.54,22.21,43.53,26.96,46.40,147.52,0.00,0.00,35.71,5.64,0.28,46.80,9.06,5.40,12.00,41.83,0.00,0.00,0.39,52.61,5.88,0.00,0.00,82.01,5.52,10.49,0.00,13.54,9.91,37.37,44.25,0.00,11.62,9.61,0.00,1.41,0.00,0.00,950.00,0.00,0.41,3.73,3.27,0.00,200.00,3.62,3.30,0.00,36.27,7.90,2.73,0.91,0.92,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,3.00,1.79,6.30,1.96,1.02,1.50,1.02,0.14,3.77,0.26,1.97,2.19,1.63,2.34,0.96,8.29,8.29,2.49,0.00,2.45,1.93,1.94,2.70,1.33,4.28,5.18,1.85,2.89,2.68,3.54,3.56,0.00,0.00,0.00,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.34,1.74
21:45-22:00,03DC2022/10/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,87.03,0.00,320.00,0.00,0.00,35.23,104.75,257.71,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,105.54,22.21,43.53,26.96,46.40,147.52,0.00,0.00,35.71,5.64,0.55,46.80,9.06,5.40,12.00,41.83,0.00,0.00,0.47,52.61,5.88,0.00,0.00,82.01,3.31,10.49,0.00,17.10,19.81,37.37,50.59,0.00,11.62,9.61,0.00,1.41,0.00,0.00,950.00,0.00,0.41,3.80,3.09,0.00,200.00,3.62,3.30,0.00,36.27,7.90,2.51,0.84,0.83,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,3.00,1.79,6.30,1.96,0.99,1.47,1.02,0.14,3.77,0.26,1.97,2.19,1.63,2.34,0.83,7.02,7.02,2.49,0.00,2.45,1.93,1.94,2.70,1.33,4.28,5.18,1.85,2.89,2.68,3.54,3.56,0.00,0.00,0.00,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.34,1.74
21:30-21:45,03DC2022/10/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,95.54,0.00,320.00,0.00,0.00,35.23,104.75,257.71,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,105.54,22.21,43.53,26.96,46.40,147.52,0.00,0.00,35.71,5.64,0.83,64.22,9.06,10.80,12.00,41.83,0.00,0.00,0.51,52.61,5.88,0.00,0.00,82.01,3.31,10.49,0.00,26.85,19.81,37.37,50.59,0.00,11.62,9.61,6.55,1.41,0.00,0.00,950.00,0.00,0.41,3.80,2.99,0.00,200.00,3.62,3.30,0.00,36.27,7.90,2.93,0.98,0.97,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,3.00,1.79,6.30,1.96,0.99,1.47,1.02,0.14,3.77,0.26,1.97,2.19,1.63,2.34,0.90,6.95,6.95,2.49,0.00,2.45,1.93,1.94,2.70,1.33,4.28,5.18,1.85,2.89,2.68,3.54,3.56,0.00,0.00,0.00,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.34,1.74
