Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII
23:45-24:00,55DC2024/02/01,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,270.60,0.00,40.00,270.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,23.00,0.00,0.00,0.00,70.14,103.62,270.56,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,14.25,87.00,118.13,61.83,418.77,125.59,21.82,42.39,26.39,46.40,147.52,0.00,0.00,0.00,0.00,0.00,0.00,9.07,0.00,0.00,43.47,0.00,0.00,0.00,54.57,0.00,15.23,0.00,0.00,2.21,4.71,0.00,0.00,0.00,0.00,1.92,0.00,12.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.62,7.21,0.00,200.00,1.34,0.95,30.45,71.24,70.14,21.50,7.16,7.17,300.00,300.00,100.00,200.00,0.00,6.66,23.49,23.49,0.00,0.00,0.00,11.86,22.50,23.09,300.00,300.00,200.00,200.00,1.47
23:30-23:45,55DC2024/02/01,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,270.60,0.00,40.00,270.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,23.00,0.00,0.00,0.00,70.14,103.62,270.56,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,14.25,87.00,118.13,61.83,418.77,125.59,21.82,42.39,26.39,46.40,147.52,0.00,0.00,0.00,0.00,0.00,0.00,9.07,0.00,0.00,43.47,0.00,0.00,0.00,54.57,0.00,15.23,0.00,0.00,2.21,4.71,0.00,0.00,0.00,0.00,1.92,0.00,12.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.62,7.21,0.00,200.00,1.34,0.95,30.45,71.24,70.14,21.50,7.16,7.17,300.00,300.00,100.00,200.00,0.00,6.66,23.13,23.13,0.00,0.00,0.00,11.86,22.50,23.09,300.00,300.00,200.00,200.00,1.47
23:15-23:30,55DC2024/02/01,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,270.60,0.00,40.00,270.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,23.00,0.00,0.00,0.00,84.85,103.62,270.56,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,14.25,87.00,118.13,61.83,418.77,125.59,21.82,42.39,26.39,46.40,147.52,0.00,0.00,0.00,0.00,0.00,0.00,9.07,0.00,0.00,43.47,0.00,0.00,0.00,54.57,0.00,15.23,0.00,0.00,26.50,4.71,0.00,0.00,0.00,0.00,1.92,0.00,12.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.62,7.21,0.00,200.00,1.34,100.00,30.45,71.24,70.14,21.50,7.16,7.17,300.00,300.00,100.00,200.00,0.00,6.66,22.93,22.93,0.00,0.00,0.00,11.86,22.50,23.09,300.00,300.00,200.00,200.00,1.47
23:00-23:15,55DC2024/02/01,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,270.60,0.00,40.00,270.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,23.00,0.00,0.00,0.00,98.42,103.62,270.56,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,14.25,87.00,118.13,61.83,418.77,125.59,21.82,42.39,26.39,46.40,147.52,0.00,0.00,0.00,0.00,0.00,0.00,9.07,0.00,0.00,43.47,0.00,0.00,0.00,54.57,0.00,15.23,0.00,0.00,26.50,4.71,0.00,0.00,0.00,0.00,1.92,0.00,12.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.62,7.21,0.00,200.00,1.34,100.00,30.45,71.24,70.14,21.50,7.16,7.17,300.00,300.00,100.00,200.00,0.00,6.66,22.50,22.50,0.00,0.00,0.00,11.86,22.50,23.09,300.00,300.00,200.00,200.00,1.47
22:45-23:00,55DC2024/02/01,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,270.60,0.00,40.00,270.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,30.00,0.00,0.00,0.00,106.91,103.62,270.56,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,14.25,87.00,118.13,61.83,418.77,125.59,21.82,42.39,26.39,46.40,147.52,0.00,0.00,0.00,0.00,0.00,0.00,9.07,0.00,0.00,43.47,0.00,0.00,0.00,54.57,0.00,15.23,0.00,0.00,2.21,4.71,0.00,0.00,0.00,0.00,1.92,0.00,12.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.62,7.21,0.00,200.00,1.34,100.00,30.45,71.24,70.14,21.50,7.16,7.17,300.00,300.00,100.00,200.00,0.00,6.66,21.98,21.98,0.00,0.00,0.00,11.86,22.50,23.09,300.00,300.00,200.00,200.00,1.47
22:30-22:45,55DC2024/02/01,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,270.60,0.00,40.00,270.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,30.00,0.00,0.00,0.00,115.39,103.62,270.56,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,14.25,87.00,118.13,61.83,418.77,125.59,21.82,42.39,26.39,46.40,147.52,0.00,0.00,0.00,0.00,0.00,0.00,9.07,0.00,0.00,43.47,0.00,0.00,0.00,54.57,0.00,15.23,0.00,0.00,2.21,4.71,0.00,0.00,0.00,0.00,1.92,0.00,12.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.62,7.21,0.00,200.00,1.34,100.00,30.45,71.24,70.14,21.50,7.16,7.17,300.00,300.00,100.00,200.00,0.00,6.66,21.85,21.85,0.00,0.00,0.00,11.86,22.50,23.09,300.00,300.00,200.00,200.00,1.47
22:15-22:30,55DC2024/02/01,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,270.60,0.00,40.00,270.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,30.00,0.00,0.00,0.00,115.39,103.62,270.56,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,14.25,87.00,118.13,61.83,418.77,125.59,21.82,42.39,26.39,46.40,147.52,0.00,0.00,0.00,0.00,0.00,14.11,9.07,0.00,0.00,43.47,0.00,0.00,0.00,54.57,0.00,15.23,0.00,0.00,2.21,4.71,0.00,0.00,0.00,0.00,1.92,0.00,12.78,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.62,7.21,0.00,200.00,1.34,0.95,30.45,71.24,70.14,21.50,7.16,7.17,300.00,300.00,100.00,200.00,0.00,6.66,16.67,16.67,0.00,0.00,0.00,11.86,22.50,23.09,300.00,300.00,200.00,200.00,1.47
22:00-22:15,55DC2024/02/01,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,270.60,0.00,40.00,270.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,30.00,0.00,0.00,0.00,115.39,103.62,270.56,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,14.29,87.00,118.13,61.83,418.77,125.59,21.82,42.39,26.39,46.40,147.52,0.00,0.00,0.00,0.00,0.00,14.11,9.07,0.00,0.00,43.47,0.00,0.00,0.00,54.57,0.00,15.23,0.00,0.00,2.21,4.71,0.00,0.00,0.00,0.00,1.92,0.00,12.78,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.62,7.21,0.00,200.00,1.34,0.95,30.45,71.24,70.14,21.50,7.16,7.17,300.00,300.00,100.00,200.00,0.00,6.66,16.67,16.67,0.00,0.00,0.00,11.86,22.50,23.09,300.00,300.00,200.00,200.00,1.47
21:45-22:00,55DC2024/02/01,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,270.60,0.00,40.00,270.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,30.00,-7.00,0.00,0.00,115.39,103.62,270.56,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,17.51,87.00,118.13,61.83,418.77,125.59,21.82,42.39,26.39,46.40,147.52,0.00,0.00,0.00,0.00,0.00,14.11,9.07,0.00,0.00,43.47,0.00,0.00,0.00,54.57,0.00,15.23,0.00,0.00,2.21,4.71,0.00,0.00,0.00,0.00,1.92,0.00,12.78,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.65,7.21,0.00,200.00,1.34,0.95,30.45,71.24,70.14,21.50,7.16,7.17,300.00,300.00,100.00,200.00,0.00,6.66,16.67,16.67,0.00,0.00,0.00,11.86,22.50,23.09,300.00,300.00,200.00,200.00,1.56
21:30-21:45,55DC2024/02/01,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,270.60,0.00,40.00,270.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,30.00,-7.00,0.00,0.00,115.39,103.62,270.56,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,87.00,118.13,61.83,418.77,125.59,21.82,42.39,26.39,46.40,147.52,0.00,0.00,0.00,0.00,0.00,14.11,9.07,0.00,0.00,43.47,0.00,0.00,0.00,54.57,0.00,15.23,0.00,0.00,2.21,4.71,0.00,0.00,0.00,0.00,1.92,0.00,12.78,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.65,7.21,0.00,200.00,1.34,0.95,30.45,71.24,70.14,21.50,7.16,7.17,300.00,300.00,100.00,200.00,0.00,6.66,16.67,16.67,0.00,0.00,0.00,11.86,22.50,23.09,300.00,300.00,200.00,200.00,1.56
