genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,77.1822579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.58057125,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,2.997962,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,4.5113552,
2,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,77.1822579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.58057125,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,2.997962,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,4.5113552,
3,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,77.1822579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,2.997962,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,3.7578552,
4,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,77.1822579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,2.997962,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
5,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,77.1822579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,2.997962,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
6,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,77.1822579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,2.997962,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
7,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,77.1822579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.58057125,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,3.004947,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
8,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,77.1822579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.58057125,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,3.004947,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
9,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.58057125,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,3.004947,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
10,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.58057125,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,3.004947,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
11,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,3.004947,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
12,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,11.037697,155.546325,1.4712269,,,28.3908625,,3.004947,,1.539494,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
13,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,5.8688025,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,1.4712269,,,28.3908625,,3.004947,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
14,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,5.8688025,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,1.4712269,,,28.3908625,,3.004947,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
15,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,1.4712269,,,28.3908625,,3.004947,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
16,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,1.4712269,,,28.3908625,,2.997962,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
17,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,1.4712269,,,28.3908625,,2.997962,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
18,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,1.4712269,,,28.3908625,,2.997962,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
19,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,4.9787925,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.964434,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
20,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,4.9787925,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.91973,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
21,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.882011,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
22,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.828925,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
23,0,0,0,6.10017705,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.799588,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
24,0,0,0,6.10017705,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.799588,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
25,0,0,0,6.10017705,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.799588,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
26,0,0,0,6.10017705,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.799588,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,3.7578552,
27,0,0,0,6.10017705,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.84988,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,3.7578552,
28,0,0,0,6.10017705,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.22408875,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.873629,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,3.7578552,
29,0,0,0,6.0271002,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.895981,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
30,0,0,0,6.0271002,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.915539,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
31,0,0,0,6.0271002,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.870835,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
32,0,0,0,6.0271002,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.8015722,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.890393,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
33,0,0,0,5.95402335,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.505945,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.911348,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
34,0,0,0,5.95402335,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.505945,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.911348,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,3.7578552,
35,0,0,0,5.95402335,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.505945,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.972816,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,3.7578552,
36,0,0,0,5.95402335,0,0,0,9.4367196,,0,5.888355,5.520108,4.0600725,0,0,0,11.505945,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,2.16608535,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,155.546325,2.2080443,,,28.3908625,,2.968625,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,3.7578552,
37,0,0,0,5.8067097,0,0,0,9.4063464,,0,5.888355,5.520108,4.0600725,0,0,0,11.505945,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.6191328,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,157.7047703,2.2080443,,,28.3908625,,2.972816,,1.377442,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,3.7578552,
38,0,0,0,5.8067097,0,0,0,9.4063464,,0,5.888355,5.520108,4.0600725,0,0,0,11.505945,90.2777579,5.1049658,6.426849,2.718562,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,0.3095664,6.75761625,0,0,7.16175075,2.36718735,0,16.5907588,27.8564902,,,10.713593,157.7047703,2.2080443,,,28.3908625,,2.972816,,1.663827,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.7578552,
