Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,58IS2025/04/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,595.3500,0.0000,0.0000,270.0000,0.0000,0.0000,70.1400,100.2100,133.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,474.0500,0.0000,0.0000,17.5000,90.2100,116.0600,121.5200,402.8000,102.3800,20.4800,42.0900,26.0800,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,51.4000,0.0000,0.0000,0.0000,67.7600,0.0000,0.0000,0.0000,0.0000,31.8600,38.1300,0.0000,15.6300,0.0000,0.0000,19.0600,0.0000,2.2400,0.0000,12.5500,0.4800,0.0000,0.0000,0.0000,0.0000,0.7900,2.7100,5.0000,0.0000,0.0000,2.0500,2.6800,0.0000,0.0000,0.0000,37.5000,12.5000,12.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,36.6600,36.6700,3.2500,5.2400,0.0000,5.7700,0.0000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,2.8900
2,58IS2025/04/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,626.6700,0.0000,0.0000,270.0000,0.0000,0.0000,70.1400,100.2100,133.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,437.4900,0.0000,0.0000,17.5000,90.2100,116.0600,121.5200,402.8000,102.3800,15.0900,32.4300,20.0000,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,51.4000,0.0000,0.0000,0.0000,67.7600,0.0000,0.0000,0.0000,0.0000,31.8600,38.1300,0.0000,15.6300,0.0000,0.0000,19.0600,0.0000,2.2400,0.0000,12.5500,1.1400,0.0000,0.0000,0.0000,0.0000,0.7900,2.7100,5.0000,0.0000,0.0000,2.0500,2.6800,0.0000,0.0000,0.0000,37.9900,12.6700,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,36.0000,36.0000,3.2500,5.2400,0.0000,5.7700,0.0000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,2.8900
3,58IS2025/04/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,626.6700,0.0000,0.0000,270.0000,0.0000,0.0000,70.1400,100.2100,133.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,437.4900,0.0000,0.0000,17.5000,90.2100,116.0600,121.5200,402.8000,102.3800,15.0900,32.4300,20.0000,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,51.4000,0.0000,0.0000,0.0000,67.7600,0.0000,0.0000,0.0000,0.0000,31.8600,33.9400,0.0000,0.0000,0.0000,0.0000,19.0600,0.0000,2.2400,0.0000,12.5500,1.3900,0.0000,0.0000,0.0000,0.0000,0.7900,2.7100,5.0000,0.0000,0.0000,2.0500,2.6800,0.0000,0.0000,0.0000,39.0000,13.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,35.3400,35.3300,3.2500,5.2400,0.0000,5.7700,0.0000,29.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,2.8900
4,58IS2025/04/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,626.6700,0.0000,0.0000,270.0000,0.0000,0.0000,70.1400,100.2100,133.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,437.4900,0.0000,0.0000,17.5000,90.2100,116.0600,121.5200,402.8000,102.3800,15.0900,32.4300,20.0000,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,51.4000,0.0000,0.0000,0.0000,67.7600,0.0000,0.0000,0.0000,0.0000,31.8600,33.9400,0.0000,0.0000,0.0000,0.0000,19.0600,0.0000,2.2400,0.0000,12.5500,1.3900,0.0000,0.0000,0.0000,0.0000,0.7900,2.7100,5.0000,0.0000,0.0000,2.0500,2.6800,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,7.3400,35.0000,35.0000,3.2500,5.2400,0.0000,5.7700,0.0000,29.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,2.8900
5,58IS2025/04/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,626.6700,0.0000,0.0000,270.0000,0.0000,0.0000,70.1400,100.2100,133.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,437.4900,0.0000,0.0000,17.5000,90.2100,116.0600,121.5200,402.8000,102.3800,15.0900,32.4300,20.0000,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,51.4000,0.0000,0.0000,0.0000,67.7600,0.0000,0.0000,0.0000,0.0000,31.8600,33.9400,0.0000,0.0000,0.0000,0.0000,19.0600,0.0000,14.5300,0.0000,12.5500,1.3900,0.0000,0.0000,0.0000,0.0000,0.7900,2.7100,5.0000,0.0000,0.0000,2.0500,2.6800,0.0000,0.0000,0.0000,34.9900,11.6700,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,34.6600,34.6700,3.2500,5.2400,0.0000,5.7700,0.0000,29.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,2.8900
6,58IS2025/04/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,626.6700,0.0000,0.0000,270.0000,0.0000,0.0000,70.1400,100.2100,133.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,437.4900,0.0000,0.0000,17.5000,90.2100,116.0600,121.5200,402.8000,102.3800,15.0900,32.4300,20.0000,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,51.4000,0.0000,0.0000,0.0000,67.7600,0.0000,0.0000,0.0000,0.0000,31.8600,33.9400,0.0000,0.0000,0.0000,0.0000,19.0600,0.0000,68.1800,0.0000,12.5500,1.3900,0.0000,0.0000,0.0000,0.0000,0.7900,2.7100,5.0000,0.0000,0.0000,2.0500,2.6800,0.0000,0.0000,0.0000,36.0000,12.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3400,34.0000,34.0000,3.2500,5.2400,0.0000,5.7700,0.0000,28.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,2.8900
7,58IS2025/04/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,626.6700,0.0000,0.0000,270.0001,0.0000,0.0000,70.1400,100.2100,133.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,437.4900,0.0000,0.0000,17.5000,91.3800,116.2200,122.1400,402.8000,103.4500,15.0900,32.4300,20.0000,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,51.4000,0.0000,0.0000,0.0000,67.7600,0.0000,0.0000,0.0000,0.0000,31.8600,33.9400,0.0000,0.0000,0.0000,0.0000,19.0600,0.0000,68.1800,0.0000,12.5500,1.3900,0.0000,0.0000,0.0000,0.0000,0.7900,2.7100,5.0000,0.0000,0.0000,2.0500,2.6800,0.0000,0.0000,0.0000,37.5000,12.5000,12.5000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,33.3400,33.3300,3.2500,5.2400,0.0000,5.7700,0.0000,28.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,2.8900
8,58IS2025/04/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,626.6700,0.0000,0.0000,270.0001,0.0000,0.0000,70.1400,100.2100,133.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,437.4900,0.0000,0.0000,17.5000,91.3800,116.2200,122.1400,402.8000,103.4500,15.0900,32.4300,20.0000,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,51.4000,0.0000,0.0000,0.0000,67.7600,0.0000,0.0000,0.0000,0.0000,31.8600,33.9400,0.0000,0.0000,0.0000,0.0000,19.0600,0.0000,68.1800,0.0000,12.5500,1.3900,0.0000,0.0000,0.0000,0.0000,0.7900,2.7100,5.0000,0.0000,0.0000,2.0500,2.6800,0.0000,0.0000,0.0000,39.0000,13.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,34.0000,34.0000,3.2500,5.2400,0.0000,5.7700,0.0000,28.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7000,2.8900
9,58IS2025/04/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,169.0000,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.3800,518.4400,0.0000,0.0000,270.0001,0.0000,0.0000,70.1400,100.2100,133.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,390.4300,0.0000,0.0000,14.1800,92.3200,117.1800,123.0900,402.8000,105.4300,11.8500,23.6900,14.6500,30.8100,93.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,51.4000,0.0000,0.0000,0.0000,67.7600,0.0000,0.0000,0.0000,0.0000,31.8600,33.9400,0.0000,0.0000,0.0000,0.0000,19.0600,0.0000,68.1800,0.0000,12.5500,1.3900,0.0000,0.0000,0.0000,0.0000,0.7900,2.5600,5.0000,0.0000,0.0000,2.0500,2.6800,0.0000,0.0000,0.0000,52.5000,17.5000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,31.6600,31.6700,2.6100,5.2400,0.0000,3.3700,0.0000,28.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2300,1.4400
10,58IS2025/04/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.4300,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.3800,427.0800,0.0000,0.0000,270.0001,0.0000,0.0000,70.1400,100.2100,133.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,364.6900,0.0000,0.0000,13.6600,92.3200,117.1800,123.0900,402.8000,105.4300,11.8500,23.6900,14.6500,33.3900,113.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,51.4000,0.0000,0.0000,0.0000,67.7600,0.0000,0.0000,0.0000,0.0000,31.8600,33.9400,0.0000,0.0000,0.0000,0.0000,19.0600,0.0000,68.1800,0.0000,12.5500,1.3900,0.0000,0.0000,0.0000,0.0000,0.7900,2.5600,5.0000,0.0000,0.0000,2.0500,2.6800,0.0000,0.0000,0.0000,52.9900,17.6700,17.6700,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,32.0000,32.0000,2.6100,5.2400,0.0000,3.3700,0.0000,28.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2300,1.4400
