timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,63DSNDPL2025/04/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,10.0000,29.4719,0.0000,0.0000,0.0000,0.0000,26.6100,128.7700,18.0800,0.0000,69.6000,0.0000,0.0000,114.9700,0.0000,132.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,5.3700,27.1400,35.0400,0.0000,101.2200,40.9300,6.1400,12.5100,7.7800,13.4300,43.7500,0.0000,12.6100,13.8300,52.0900,0.0000,3.0400,2.7200,4.8500,0.0000,6.5500,0.0000,0.0000,0.0000,15.1600,0.0000,0.0000,0.0000,0.0000,1.6900,9.9100,12.9300,11.6600,5.5100,2.6000,14.5800,4.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.3776,0.0000,0.8200,3.1100,0.0000,0.0000,0.0000,0.0000,4.3700,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5500,0.0000,0.0000,7.0600,1242.8193,251.48,0.00,11.7647,0.00,1482.5346
2,NDPL,63DSNDPL2025/04/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,10.0000,29.4719,0.0000,0.0000,0.0000,0.0000,26.6100,128.7700,18.0800,0.0000,69.6000,0.0000,0.0000,114.9700,0.0000,132.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,5.3700,27.1400,35.0400,0.0000,101.2200,41.2000,6.1400,12.5100,7.7800,13.4300,43.7500,0.0000,12.6100,0.0000,26.5200,0.0000,2.9800,2.7200,4.8500,0.0000,6.5500,0.0000,0.0000,0.0000,15.1600,0.0000,0.0000,0.0000,0.0000,4.0700,9.9100,12.9300,11.6600,5.5100,2.6000,14.5800,4.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.0000,0.0000,0.8200,3.9500,0.0000,0.0000,0.0000,0.0000,4.3700,0.0000,0.0000,0.0000,0.0000,0.0000,13.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5500,0.0000,0.0000,7.0600,1223.9717,226.47,0.00,11.8750,0.00,1438.5667
3,NDPL,63DSNDPL2025/04/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,10.0000,29.4719,0.0000,0.0000,0.0000,0.0000,26.6100,128.7700,18.0800,0.0000,69.6000,0.0000,0.0000,114.9700,0.0000,132.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,5.3700,27.1400,35.0400,0.0000,101.2200,41.2000,6.1400,12.5100,7.7800,13.4300,43.7500,0.0000,12.6300,0.0000,26.5200,0.0000,2.8100,2.7200,4.8500,0.0000,6.5500,0.0000,0.0000,0.0000,15.1600,0.0000,0.0000,0.0000,0.0000,8.1300,9.9100,12.9300,11.6600,5.5100,2.6000,14.5800,4.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8200,3.9500,0.0000,0.0000,0.0000,0.0000,4.3700,0.0000,0.0000,0.0000,0.0000,0.0000,13.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5500,0.0000,0.0000,7.0600,1237.3817,244.69,0.00,11.9502,0.00,1470.1215
4,NDPL,63DSNDPL2025/04/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,10.0000,29.4719,0.0000,0.0000,0.0000,0.0000,26.6100,128.7700,18.0800,0.0000,69.6000,0.0000,0.0000,114.9700,0.0000,132.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,5.3700,27.1400,35.0400,0.0000,101.2200,41.2000,6.1400,12.5100,7.7800,13.4300,43.7500,0.0000,12.6300,0.0000,26.5200,0.0000,0.0000,2.7200,4.8500,0.0000,6.5500,0.0000,0.0000,0.0000,15.1600,0.0000,0.0000,0.0000,0.0000,15.4400,9.9100,12.9300,11.6600,5.5100,2.6000,14.5800,4.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8200,3.9500,0.0000,0.0000,0.0000,0.0000,4.3700,0.0000,0.0000,0.0000,0.0000,0.0000,12.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5500,0.0000,0.0000,7.0600,1241.5417,219.35,0.00,12.2686,0.00,1448.6231
5,NDPL,63DSNDPL2025/04/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,10.0000,29.4719,0.0000,0.0000,0.0000,0.0000,26.6100,129.1800,18.0800,0.0000,69.6000,0.0000,0.0000,114.9700,0.0000,132.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,5.3700,27.1400,35.0400,0.0000,101.2200,41.2000,6.1400,12.5100,7.7800,13.4300,43.7500,0.0000,12.6300,0.0000,26.5200,0.0000,0.0000,2.7200,4.8500,0.0000,6.5500,0.0000,0.0000,0.0000,15.1600,0.0000,0.0000,0.0000,0.0000,15.4400,9.0800,12.9300,11.6600,5.5100,0.0000,14.5800,4.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8200,3.9500,0.0000,0.0000,0.0000,0.0000,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5500,0.0000,0.0000,7.0600,1238.6217,224.56,0.00,12.3488,0.00,1450.8329
6,NDPL,63DSNDPL2025/04/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,10.0000,29.4531,0.0000,0.0000,0.0000,0.0000,26.6100,129.1800,18.0800,0.0000,69.6000,0.0000,0.0000,114.9700,0.0000,132.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,5.3700,27.1400,35.0400,0.0000,101.2200,41.2000,6.1400,12.5100,7.7800,13.4300,43.7500,0.0000,12.6300,0.0000,26.5200,0.0000,0.0000,2.7200,4.8500,0.0000,6.5500,0.0000,0.0000,0.0000,15.1600,0.0000,0.0000,0.0000,0.0000,15.4400,9.0800,12.4300,7.5000,5.5100,0.0000,14.5800,4.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8200,3.9500,0.0000,0.0000,0.0000,0.0000,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5500,0.0000,0.0000,7.0600,1233.2729,228.26,-23.78,12.3672,0.00,1425.3857
7,NDPL,63DSNDPL2025/04/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.6100,129.1800,18.0800,0.0000,69.6000,0.0000,0.0000,114.9700,0.0000,132.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,5.3700,27.1400,35.0400,0.0000,101.2200,41.2000,6.1400,12.5100,7.7800,13.4300,43.7500,0.0000,12.6300,0.0000,26.5200,0.0000,0.0000,2.7200,4.8500,0.0000,6.5500,0.0000,0.0000,0.0000,15.1600,0.0000,0.0000,0.0000,0.0000,15.4400,9.0800,12.4300,7.5000,5.5100,0.0000,14.5800,4.8100,0.0000,1.7900,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8200,3.9500,0.0000,0.0000,0.0000,0.0000,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5500,0.0000,0.0000,7.0600,1204.9498,217.86,-45.35,12.5175,0.00,1364.9423
8,NDPL,63DSNDPL2025/04/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.6100,209.3200,18.0800,0.0000,69.6000,0.0000,0.0000,114.9700,0.0000,132.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,5.3700,27.1400,35.0400,0.0000,101.2200,41.2000,6.1400,12.5100,7.7800,13.4300,43.7500,0.0000,12.6300,0.0000,26.5200,0.0000,0.0000,2.7200,4.8500,0.0000,6.5500,0.0000,0.0000,0.0000,15.1600,0.0000,0.0000,0.0000,0.0000,15.4400,9.0800,12.4300,7.5000,5.5100,0.0000,14.5800,4.8100,0.0000,1.7900,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8200,3.9500,0.0000,0.0000,0.0000,0.0000,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5500,0.0000,0.0000,7.0600,1284.5898,135.50,-65.77,12.5431,0.00,1341.7767
9,NDPL,63DSNDPL2025/04/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,10.1826,0.0000,0.0000,0.0000,0.0000,0.0000,26.6100,209.3200,18.0800,0.0000,69.6000,0.0000,0.0000,114.9700,0.0000,132.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,5.3700,27.1400,35.0400,0.0000,101.2200,41.2000,6.1400,12.5100,7.7800,13.4300,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,6.5500,0.0000,0.0000,0.0000,15.1600,0.0000,0.0000,0.0000,0.0000,15.4400,9.0800,12.4300,7.5000,5.5100,0.0000,14.5800,4.8100,0.0000,1.7900,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8200,3.8700,0.0000,0.0000,0.0000,0.0000,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5500,0.0000,0.0000,7.0600,1245.7024,236.88,-86.50,12.5157,0.00,1383.5667
10,NDPL,63DSNDPL2025/04/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,10.1826,0.0000,0.0000,0.0000,0.0000,0.0000,26.6100,209.3200,18.0800,0.0000,69.6000,0.0000,0.0000,114.9700,0.0000,132.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,5.3700,27.1400,35.0400,0.0000,101.2200,41.2000,6.1400,12.5100,7.7800,13.4300,43.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,6.5500,0.0000,0.0000,0.0000,15.1600,0.0000,0.0000,0.0000,0.0000,14.9800,9.0800,12.4300,7.5000,5.5100,0.0000,14.5800,4.8100,0.0000,1.7900,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8200,3.8700,0.0000,0.0000,0.0000,0.0000,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5500,0.0000,0.0000,7.0600,1245.2424,180.04,-46.00,12.4900,0.00,1366.7924
