timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BYPL,54DSBYPL2024/02/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5900,0.0000,0.0000,17.9955,0.0000,0.0000,0.0000,0.0000,11.5400,23.0900,0.0000,9.0000,-1.2600,0.0000,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1400,0.0000,0.0000,3.0700,0.0000,28.8600,24.2300,318.3900,59.8800,2.8900,7.9300,4.2700,6.6400,19.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.5400,1.3200,0.0000,0.0000,0.0000,0.0000,0.4700,0.0000,0.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3300,0.0000,0.0000,0.0000,0.0000,5.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,758.6548,-258.40,0.00,8.5433,0.00,491.7115
2,BYPL,54DSBYPL2024/02/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.0000,0.0000,0.0000,17.9955,0.0000,0.0000,0.0000,0.0000,11.5400,23.0900,0.0000,9.0000,-1.2600,0.0000,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1400,0.0000,0.0000,2.8900,0.0000,28.8600,24.2300,318.3900,59.8800,2.8900,6.0500,3.8500,6.6400,19.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.5400,2.0400,0.0000,0.0000,0.0000,0.0000,0.4700,0.0000,0.5500,0.0000,1.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6700,0.0000,0.0000,0.0000,0.0000,5.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,761.5748,-285.40,0.00,8.7946,0.00,467.3802
3,BYPL,54DSBYPL2024/02/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5900,0.0000,8.3783,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,23.0900,0.0000,9.0000,-1.2600,0.0000,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1400,0.0000,0.0000,2.8900,0.0000,28.8600,24.2300,318.3900,59.8800,2.8900,5.7700,3.8500,6.6400,19.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.5400,2.0400,0.0000,0.0000,0.0000,0.0000,0.4700,0.0000,0.5500,0.0000,1.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.3300,0.0000,0.0000,0.0000,0.0000,5.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,751.2476,-305.40,0.00,8.8758,0.00,436.9718
4,BYPL,54DSBYPL2024/02/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5900,0.0000,8.3783,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,23.0900,0.0000,9.0000,-1.2600,0.0000,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1400,0.0000,0.0000,2.8900,0.0000,28.8600,24.2300,318.3900,59.8800,2.8900,5.7700,3.8500,6.6400,19.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.5400,2.0400,0.0000,0.0000,0.0000,0.0000,0.4700,0.0000,0.5500,0.0000,1.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.3300,0.0000,0.0000,0.0000,0.0000,5.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,751.5876,-328.40,0.00,9.0719,0.00,414.1157
5,BYPL,54DSBYPL2024/02/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5900,0.0000,8.1390,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,23.0900,0.0000,9.0000,-1.2600,0.0000,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1400,0.0000,0.0000,2.8900,0.0000,28.8600,24.2300,318.3900,59.8800,2.8900,5.7700,3.8500,6.6400,21.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,8.9000,2.0400,0.0000,0.0000,0.0000,0.0000,0.4700,0.0000,0.5500,0.0000,1.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.6700,0.0000,0.0000,0.0000,0.0000,5.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,762.3083,-360.40,0.00,9.4307,0.00,392.4776
6,BYPL,54DSBYPL2024/02/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5900,0.0000,8.1390,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,23.0900,0.0000,9.0000,-1.2600,0.0000,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1400,0.0000,0.0000,2.8900,0.0000,28.8600,24.2300,318.3900,59.8800,2.8900,5.7700,3.8500,6.6400,21.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,8.9000,1.1800,0.0000,0.0000,0.0000,0.0000,0.4700,0.0000,0.5500,0.0000,1.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3300,0.0000,0.0000,0.0000,0.0000,5.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,763.4283,-375.40,0.00,9.5662,0.00,378.4621
7,BYPL,54DSBYPL2024/02/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5900,0.0000,8.1390,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,23.0900,0.0000,9.0000,-1.2600,0.0000,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1400,0.0000,0.0000,2.8900,0.0000,28.8600,24.2300,314.7600,59.8800,2.8900,5.7700,3.8500,6.6400,21.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.8100,1.1800,0.0000,0.0000,0.0000,0.0000,0.4700,0.0000,0.5500,0.0000,1.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3300,0.0000,0.0000,0.0000,0.0000,5.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,751.7083,-385.40,0.00,9.5517,0.00,356.7566
8,BYPL,54DSBYPL2024/02/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5900,0.0000,8.1390,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,23.0900,0.0000,9.0000,-1.2600,0.0000,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1400,0.0000,0.0000,2.8900,0.0000,28.8600,24.2300,314.7600,59.8800,2.8900,5.7700,3.8500,6.6400,21.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.5400,1.1800,0.0000,0.0000,0.0000,0.0000,0.4700,0.0000,0.5500,0.0000,1.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,0.0000,0.0000,0.0000,0.0000,5.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,752.1083,-395.40,0.00,9.6391,0.00,347.0692
9,BYPL,54DSBYPL2024/02/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5900,0.0000,8.3783,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,23.0900,0.0000,9.0000,-1.2600,0.0000,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1400,0.0000,0.0000,2.8900,0.0000,28.8600,24.2300,314.7600,59.8800,2.8900,5.7700,3.8500,6.6400,21.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.5400,1.1800,0.0000,0.0000,0.0000,0.0000,0.4700,0.0000,0.5500,0.0000,1.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,0.0000,0.0000,0.0000,0.0000,5.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,752.3476,-408.40,0.00,9.7503,0.00,334.1973
10,BYPL,54DSBYPL2024/02/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5900,0.0000,8.3783,0.0000,0.0000,0.0000,0.0000,0.0000,11.5400,23.0900,0.0000,9.0000,-1.2600,0.0000,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1400,0.0000,0.0000,2.8900,0.0000,28.8600,24.2300,314.7600,59.8800,2.8900,5.7700,3.8500,6.6400,21.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.5400,1.1800,0.0000,0.0000,0.0000,0.0000,0.4700,0.0000,0.5500,0.0000,1.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,0.0000,0.0000,0.0000,0.0000,5.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,751.3476,-416.40,0.00,9.8091,0.00,325.1385
