Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD
1,72IS2025/05/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4300,0.0000,39.0000,152.0001,0.0000,0.0000,0.0000,0.0000,87.1400,330.3800,174.7600,0.0000,270.0000,0.0000,0.0000,115.5300,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,309.1500,0.0000,0.0000,20.0900,93.9300,120.3700,92.5500,320.0600,145.2400,20.8900,42.5100,26.7300,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,6.9500,28.6100,20.1400,12.1700,0.0000,24.7700,0.0000,0.0000,6.7400,65.7400,5.1100,0.0000,0.0000,0.0000,48.5300,36.8100,40.7900,47.1500,33.8400,21.1300,56.7100,75.6000,77.4600,8.0500,12.6000,1.7400,0.0000,0.0000,0.0000,0.0000,1.0700,7.2500,43.0200,0.0000,0.0000,6.0900,8.4700,0.0000,0.0000,0.0000,91.5000,30.5000,30.5000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,61.3300,61.3300,4.9600,8.3400,0.0000,14.9000,11.7000,28.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.2900,7.0700,18.5000
2,72IS2025/05/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4300,0.0000,36.0000,152.0001,0.0000,0.0000,0.0000,0.0000,87.1400,272.4100,174.7600,0.0000,270.0000,0.0000,0.0000,115.5300,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,309.1500,0.0000,0.0000,20.0900,93.9300,120.3700,92.5500,320.6200,145.2400,20.9000,42.5100,26.7300,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,6.9500,28.6100,20.1400,12.1700,0.0000,24.7700,0.0000,0.0000,6.7400,65.7400,5.1100,0.0000,0.0000,0.0000,48.5300,36.8100,40.7900,47.1500,33.8400,21.1300,56.7100,75.6000,77.4600,8.0500,12.6000,1.7400,0.0000,0.0000,0.0000,0.0000,1.0700,7.2500,43.0200,0.0000,0.0000,6.0900,8.4700,0.0000,0.0000,0.0000,91.0100,30.3300,30.3300,0.0000,0.0000,0.0000,0.0000,0.0000,32.3300,61.3300,61.3300,5.3300,8.3400,0.0000,14.9000,11.7000,28.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.2900,7.0700,18.5000
3,72IS2025/05/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4300,0.0000,36.0000,152.0001,0.0000,0.0000,0.0000,0.0000,87.1400,220.9700,174.7600,0.0000,270.0000,0.0000,0.0000,115.5300,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.3700,0.0000,0.0000,20.0900,93.9300,120.3700,92.5500,320.6200,145.2400,20.9000,42.5100,26.7300,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,6.9500,28.6100,20.1400,12.1800,0.0000,24.7700,0.0000,0.0000,6.7400,65.7400,6.2500,0.0000,0.0000,0.0000,47.7800,36.8100,40.7900,47.1500,33.8400,21.1300,56.7100,75.6000,77.4600,8.0500,12.6000,1.7400,0.0000,0.0000,0.0000,0.0000,1.0700,7.2500,43.0200,0.0000,0.0000,7.9600,8.4700,0.0000,0.0000,0.0000,91.0100,30.3300,30.3300,0.0000,0.0000,0.0000,0.0000,0.0000,32.3300,67.1000,67.1000,5.3300,8.3400,0.0000,14.9000,11.7000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.2900,7.0700,18.5000
4,72IS2025/05/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4300,0.0000,36.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.1400,220.9700,174.7600,0.0000,270.0000,0.0000,0.0000,115.5300,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.0000,0.0000,0.0000,20.0900,93.9300,120.3700,92.5500,320.6200,145.2400,20.9000,42.5100,26.7300,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,6.9500,28.6100,20.1400,12.1800,0.0000,24.7700,0.0000,0.0000,6.7400,65.7400,6.2500,0.0000,0.0000,0.0000,47.7800,36.8100,40.7900,47.1500,33.8400,21.1300,56.7100,75.6000,77.4600,8.0500,12.6000,1.7400,0.0000,0.0000,0.0000,0.0000,1.0700,7.2500,42.8200,0.0000,0.0000,7.9600,8.4700,0.0000,0.0000,0.0000,91.5000,30.5000,30.5000,0.0000,0.0000,0.0000,0.0000,0.0000,32.6700,67.4700,67.4700,5.3300,8.3400,0.0000,14.9000,11.7000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.2900,7.0700,18.5000
5,72IS2025/05/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4300,0.0000,36.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.1400,207.8800,174.7600,0.0000,270.0000,0.0000,0.0000,63.5400,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.3600,0.0000,0.0000,20.0900,93.9300,120.3700,92.5500,320.6200,145.2400,16.7200,33.9900,21.3700,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,6.9500,28.6100,20.1400,12.1800,0.0000,24.7700,0.0000,0.0000,6.7400,65.7400,6.2500,0.0000,0.0000,0.0000,47.7800,36.8100,40.7900,47.1500,33.8400,21.1300,56.7100,75.6000,76.3300,8.0500,12.6000,1.6600,0.0000,0.0000,0.0000,0.0000,1.0700,7.2500,43.0200,0.0000,0.0000,7.6800,8.3200,0.0000,0.0000,0.0000,109.9900,36.6700,36.6700,0.0000,0.0000,0.0000,0.0000,0.0000,32.6700,75.0000,75.0000,5.3300,8.3400,0.0000,14.9000,11.7000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.2900,7.0700,18.5000
6,72IS2025/05/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4300,0.0000,36.0000,265.0000,0.0000,0.0000,0.0000,0.0000,87.1400,261.0200,174.7600,0.0000,270.0000,0.0000,0.0000,63.5400,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.8500,0.0000,0.0000,20.0900,93.9300,120.3700,92.5500,320.6200,145.2400,16.7200,33.9900,21.3700,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,6.9500,28.6100,20.1400,12.1800,0.0000,24.7700,0.0000,0.0000,6.7400,65.7400,6.2500,0.0000,0.0000,0.0000,47.7800,36.8100,40.7900,47.1500,33.8400,21.1300,56.7100,48.9300,76.3300,8.0500,12.6000,1.6600,0.0000,0.0000,0.0000,0.0000,1.0700,7.2500,43.0200,0.0000,0.0000,7.6800,8.3200,0.0000,0.0000,0.0000,109.0100,36.3300,36.3300,0.0000,0.0000,0.0000,0.0000,0.0000,32.3300,75.0000,75.0000,5.3300,8.3400,0.0000,14.9000,11.7000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.2900,7.0700,18.5000
7,72IS2025/05/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.3200,0.0000,36.0000,265.0000,0.0000,0.0000,0.0000,0.0000,69.1500,218.5100,174.7600,0.0000,270.0000,0.0000,0.0000,89.9600,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3800,0.0000,0.0000,15.5200,93.9300,120.3700,92.5500,320.6200,145.2400,16.7200,33.9900,21.3700,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,6.9500,28.6100,20.1400,12.1800,0.0000,24.7700,0.0000,0.0000,6.7400,65.7400,6.2500,0.0000,0.0000,0.0000,47.7800,36.8100,40.7900,47.1500,33.8400,21.1300,56.7100,41.5000,76.3300,4.9600,12.6000,1.0500,0.0000,0.0000,0.0000,0.0000,1.0700,7.2500,43.0200,0.0000,0.0000,7.6800,8.3200,0.0000,0.0000,0.0000,108.0000,36.0000,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,75.0000,75.0000,3.9600,8.3400,0.0000,14.9000,11.7000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.2900,5.2800,18.5000
8,72IS2025/05/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.3200,0.0000,36.0000,265.0000,0.0000,0.0000,0.0000,0.0000,69.1500,218.5100,174.7600,0.0000,270.0000,0.0000,0.0000,81.4400,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3800,0.0000,0.0000,15.5200,93.9300,120.3700,92.5500,320.6200,145.2400,13.9500,28.6100,17.8500,43.9900,143.2700,0.0000,0.0000,0.0000,0.0000,6.9500,28.6100,20.1400,6.1000,0.0000,24.7700,0.0000,0.0000,6.7400,65.7400,6.2500,0.0000,0.0000,0.0000,47.7800,36.8100,40.7900,47.1500,33.8400,21.1300,56.7100,41.5000,76.3300,4.9600,12.6000,1.0500,0.0000,0.0000,0.0000,0.0000,1.0700,7.2500,42.8200,0.0000,0.0000,7.6800,8.3200,0.0000,0.0000,0.0000,107.5100,35.8300,35.8300,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,75.0000,75.0000,3.9600,8.3400,0.0000,14.9000,11.7000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.2900,5.2800,18.5000
9,72IS2025/05/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.3200,0.0000,36.0000,265.0000,0.0000,0.0000,0.0000,0.0000,50.1300,218.5100,174.7600,0.0000,270.0000,0.0000,0.0000,72.9200,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3800,0.0000,0.0000,15.5200,93.9300,120.3700,92.5500,320.6200,145.2400,10.7700,23.4200,14.2800,31.5400,143.2700,0.0000,0.0000,0.0000,0.0000,6.9500,28.6100,20.1400,6.1000,0.0000,24.7700,0.0000,0.0000,6.7400,65.7400,6.2500,0.0000,0.0000,0.0000,47.7800,36.8100,40.7900,47.1500,33.8400,21.1300,56.7100,48.9300,76.3300,4.9600,12.6000,1.0500,0.0000,0.0000,0.0000,0.0000,1.0700,7.2500,42.6200,0.0000,0.0000,7.5000,7.9300,0.0000,0.0000,0.0000,105.0000,35.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.3300,75.0000,75.0000,3.9600,8.3400,0.0000,14.9000,11.7000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.2900,5.2800,18.5000
10,72IS2025/05/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,185.0100,0.0000,36.0000,265.0000,0.0000,0.0000,0.0000,0.0000,49.1800,218.5100,174.7600,0.0000,270.0000,0.0000,0.0000,70.4600,100.6500,273.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3800,0.0000,0.0000,12.7400,93.9300,120.3700,92.5500,320.6200,145.2400,10.7700,23.7900,14.2800,31.5400,143.2700,0.0000,0.0000,0.0000,0.0000,6.9500,28.6100,20.1400,5.8200,0.0000,24.7700,0.0000,0.0000,6.7400,65.7400,6.2500,0.0000,0.0000,0.0000,47.7800,36.8100,40.7900,47.1500,33.8400,21.1300,56.7100,48.9300,76.3300,4.9600,12.6000,1.0500,0.0000,0.0000,0.0000,0.0000,1.0700,7.2500,42.4200,0.0000,0.0000,7.5000,7.9300,0.0000,0.0000,0.0000,103.9900,34.6700,34.6700,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,75.0000,75.0000,3.9600,8.3400,0.0000,11.0100,11.7000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1800,10.2900,5.2800,18.5000
