timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,72DSBRPL2025/05/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0900,0.0000,14.6273,75.0000,0.0000,0.0000,0.0000,0.0000,38.2800,19.3100,80.3200,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,8.8300,64.4900,53.6100,41.0500,59.2700,31.1100,9.2900,19.2100,11.9100,19.3200,62.9200,0.0000,0.0000,0.0000,0.0000,3.9700,18.8700,6.7200,5.5700,0.0000,16.5100,0.0000,0.0000,3.8500,30.9700,4.4900,0.0000,0.0000,0.0000,20.9800,16.8600,18.5100,21.6500,15.5100,15.1400,26.3500,30.1100,55.2700,3.5400,5.4500,1.2600,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,41.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.3300,80.6700,0.0000,3.0500,4.6400,0.0000,5.1200,10.5009,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3000,2.5300,2.4100,8.4700,1626.7082,1302.06,101.12,22.9380,0.00,3006.9502
2,BRPL,72DSBRPL2025/05/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0900,0.0000,14.6273,75.0000,0.0000,0.0000,0.0000,0.0000,38.2800,19.3100,80.3200,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.9200,0.0000,0.0000,8.8300,64.4900,53.6100,41.0500,59.3200,31.1100,9.2900,19.2100,11.9100,19.3200,62.9200,0.0000,0.0000,0.0000,0.0000,3.9700,18.8700,6.7200,5.5700,0.0000,16.5100,0.0000,0.0000,3.8500,30.9700,4.4900,0.0000,0.0000,0.0000,20.9800,16.8600,18.5100,21.6500,15.5100,15.1400,26.3500,30.1100,55.2700,3.5400,5.4500,1.2600,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,41.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.3300,81.0000,0.0000,3.0500,4.6400,0.0000,5.1200,10.5009,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3000,2.5300,2.4100,8.4700,1621.6082,1281.33,84.00,22.7365,0.00,2964.2017
3,BRPL,72DSBRPL2025/05/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0900,0.0000,14.6273,75.0000,0.0000,0.0000,0.0000,0.0000,38.2800,19.3100,80.3200,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.6000,0.0000,0.0000,8.8300,64.4900,53.6100,41.0500,59.3200,31.1100,9.2900,19.2100,11.9100,19.3200,62.9200,0.0000,0.0000,0.0000,0.0000,3.9700,18.8700,6.7200,5.6100,0.0000,16.5100,0.0000,0.0000,3.8500,30.9700,4.4900,0.0000,0.0000,0.0000,20.9800,16.8600,18.5100,21.6500,15.5100,15.1400,26.3500,30.1100,55.2700,3.4800,5.4500,1.2600,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,43.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.3300,81.3300,0.0000,3.0500,4.6400,0.0000,5.1200,10.5009,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3000,2.5300,2.4100,8.4700,1598.2782,1210.55,39.00,22.3145,0.00,2825.5137
4,BRPL,72DSBRPL2025/05/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0900,0.0000,14.6273,75.0000,0.0000,0.0000,0.0000,0.0000,38.2800,19.3100,80.3200,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.0300,0.0000,0.0000,8.8300,64.4900,53.6100,41.0500,59.3200,31.1100,9.2900,19.2100,11.9100,19.3200,62.9200,0.0000,0.0000,0.0000,0.0000,3.9700,18.8700,6.7200,5.6100,0.0000,16.5100,0.0000,0.0000,3.8500,30.9700,4.4900,0.0000,0.0000,0.0000,20.9800,16.8600,17.6500,21.6500,15.5100,15.1400,26.3500,30.1100,55.2700,3.4800,5.4500,1.2600,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,43.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6700,81.3300,0.0000,3.0500,4.6400,0.0000,5.1200,10.5009,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3000,2.5300,2.4100,8.4700,1601.1882,1202.55,0.00,22.3996,0.00,2781.3386
5,BRPL,72DSBRPL2025/05/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0900,0.0000,14.6273,75.0000,0.0000,0.0000,0.0000,0.0000,38.2800,19.3100,80.3200,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.0000,8.8300,64.4900,53.6100,40.7700,59.3200,31.1100,9.2900,19.4300,11.9100,19.3200,62.9200,0.0000,0.0000,0.0000,0.0000,3.9700,18.8700,6.7200,5.6100,0.0000,16.5100,0.0000,0.0000,3.8500,30.9700,4.4900,0.0000,0.0000,0.0000,20.9800,16.8600,17.6500,21.6500,15.5100,15.1400,26.3500,30.1100,55.2700,2.2500,5.4500,1.2600,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,43.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,70.0000,0.0000,3.0500,4.6400,0.0000,8.6300,10.5009,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3000,2.5300,2.4100,8.4700,1604.8882,1175.62,0.00,23.4976,0.00,2757.0106
6,BRPL,72DSBRPL2025/05/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0900,0.0000,14.6273,75.0000,0.0000,0.0000,0.0000,0.0000,38.2800,17.4000,80.3200,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.1200,0.0000,0.0000,8.8300,64.4900,53.6100,40.7700,59.3200,31.1100,9.2900,19.4300,11.9100,19.3200,62.9200,0.0000,0.0000,0.0000,0.0000,3.9700,18.8700,6.7200,5.6100,0.0000,16.5100,0.0000,0.0000,3.8500,30.9700,4.4900,0.0000,0.0000,0.0000,20.9800,16.8600,17.6500,21.6500,15.5100,15.1400,26.3500,30.1100,55.2700,2.2500,5.4500,1.2600,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,42.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,70.3300,0.0000,3.0500,4.6400,0.0000,8.6300,10.5009,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3000,2.5300,2.4100,8.4700,1601.2282,1129.94,0.00,23.2375,0.00,2707.9307
7,BRPL,72DSBRPL2025/05/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0900,0.0000,14.6273,75.0000,0.0000,0.0000,0.0000,0.0000,38.2700,19.3100,80.3200,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.6100,0.0000,0.0000,8.8300,64.4900,53.6100,40.7700,59.3200,31.1100,9.2800,19.4300,11.9100,19.3200,62.9200,0.0000,0.0000,0.0000,0.0000,3.9700,18.8700,6.7200,5.6100,0.0000,16.5100,0.0000,0.0000,3.8500,30.9700,4.4900,0.0000,0.0000,0.0000,20.9800,16.8600,17.6500,21.6500,15.5100,15.1400,26.3500,30.1100,55.2700,2.2500,5.4500,1.7600,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,43.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,70.6700,0.0000,3.0500,4.6400,0.0000,8.6300,10.5009,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3000,2.5300,2.4100,8.4700,1547.2582,1146.55,0.00,22.4157,0.00,2671.3925
8,BRPL,72DSBRPL2025/05/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0900,0.0000,14.6273,75.0000,0.0000,0.0000,0.0000,0.0000,38.2700,20.0500,80.3200,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.3100,0.0000,0.0000,8.8300,64.4900,53.6100,40.7700,59.3200,31.1100,9.2800,19.4300,11.9100,19.3200,62.9200,0.0000,0.0000,0.0000,0.0000,3.9700,18.8700,6.7200,2.9000,0.0000,16.5100,0.0000,0.0000,3.8500,30.9700,4.4900,0.0000,0.0000,0.0000,20.9800,16.8600,17.6500,21.6500,15.5100,15.1400,26.3500,30.1100,55.2700,2.2500,5.4500,1.7600,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,43.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,73.3300,0.0000,3.0500,4.6400,0.0000,8.6300,10.5009,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3000,2.5300,2.4100,8.4700,1499.6482,1141.55,0.00,22.0833,0.00,2619.1149
9,BRPL,72DSBRPL2025/05/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0900,0.0000,14.6273,75.0000,0.0000,0.0000,0.0000,0.0000,38.2700,9.6200,80.3200,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4400,0.0000,0.0000,8.8300,64.4900,53.6100,40.7700,61.4000,31.1100,9.2800,19.4300,11.9100,19.3200,62.9200,0.0000,0.0000,0.0000,0.0000,3.9700,18.8700,6.7200,2.9000,0.0000,16.5100,0.0000,0.0000,3.8500,30.9700,4.4900,0.0000,0.0000,0.0000,20.9800,16.8600,17.6500,21.6500,15.5100,14.6300,26.3500,30.1100,55.2700,2.2500,5.4500,1.7600,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.3300,74.6700,0.0000,3.0500,4.6400,0.0000,8.6300,10.5009,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3000,2.5300,2.4100,8.4700,1444.5982,1133.52,0.00,20.7021,0.00,2557.4161
10,BRPL,72DSBRPL2025/05/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0900,0.0000,14.6273,75.0000,0.0000,0.0000,0.0000,0.0000,38.2700,9.6200,80.3200,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4400,0.0000,0.0000,8.8300,64.4900,53.6100,40.7700,61.4000,31.1100,9.2800,19.4300,11.9100,19.3200,62.9200,0.0000,0.0000,0.0000,0.0000,3.9700,18.8700,6.7200,2.7700,0.0000,16.5100,0.0000,0.0000,3.8500,30.9700,4.4900,0.0000,0.0000,0.0000,20.9800,16.8600,17.6500,21.6500,15.5100,14.6300,26.3500,30.1100,55.2700,2.2500,5.4500,1.7600,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.3300,75.0000,0.0000,3.0500,4.6400,0.0000,8.6300,10.5009,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3000,2.5300,2.4100,8.4700,1444.7982,1097.50,0.00,20.5475,0.00,2521.7507
