timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDMC,39DSNDMC2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5800,5.0800,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3900,0.0000,0.0000,0.0000,1.6000,2.3900,2.6600,0.0000,4.3700,0.3300,0.4800,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1300,0.6300,1.2500,0.0000,3.9600,0.0000,0.0000,1.3500,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,2.6100,0.0000,3.8100,1.5800,0.0000,2.4800,0.3000,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,3.6700,0.0000,4.9200,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6400,0.0000,86.7867,47.11,0.00,2.6980,0.00,131.1987
2,NDMC,39DSNDMC2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5800,2.7400,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,1.9200,2.3900,2.6600,0.0000,4.3700,0.3300,0.4800,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1300,0.6300,1.2500,0.0000,3.9600,0.0000,0.0000,0.7200,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,2.6100,0.0000,3.8100,1.5800,0.0000,2.4800,0.3000,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,3.6700,0.0000,4.9200,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6400,0.0000,84.1772,47.11,0.00,2.6776,0.00,128.6096
3,NDMC,39DSNDMC2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5800,2.7400,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,2.1400,2.3900,2.6600,0.0000,4.3700,0.3300,0.4800,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,1.2500,0.0000,3.9600,0.0000,0.0000,0.7200,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,2.6100,0.0000,3.8100,1.5800,0.0000,2.4800,0.3000,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,3.6700,0.0000,4.9200,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6400,0.0000,83.2672,46.11,0.00,2.6783,0.00,126.6989
4,NDMC,39DSNDMC2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5800,2.7400,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,2.1500,2.3900,2.6600,0.0000,4.3700,0.3300,0.4800,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,1.2500,0.0000,3.9600,0.0000,0.0000,0.7200,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,2.6100,0.0000,3.8100,1.5800,0.0000,2.4800,0.3000,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,3.6700,0.0000,4.9200,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6400,0.0000,83.2772,42.11,0.00,2.7096,0.00,122.6776
5,NDMC,39DSNDMC2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5800,2.7400,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,1.0200,2.3900,2.6600,0.0000,4.3700,0.3300,0.4800,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,1.2500,0.0000,3.9600,0.0000,0.0000,0.7200,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,2.6100,0.0000,3.8100,1.5800,0.0000,2.4800,1.1800,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,3.6700,0.0000,4.9200,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6400,0.0000,83.0272,42.11,0.00,2.7077,0.00,122.4295
6,NDMC,39DSNDMC2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5800,2.7400,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,1.0200,2.3900,2.6600,0.0000,4.3700,0.3300,0.4800,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,1.2500,0.0000,3.9600,0.0000,0.0000,0.7200,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,2.6100,0.0000,3.8100,1.5800,0.0000,2.4800,1.1800,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,3.6700,0.0000,4.9200,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6400,0.0000,83.0272,41.11,0.00,2.7155,0.00,121.4217
7,NDMC,39DSNDMC2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5800,2.7400,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,1.0200,2.3900,2.6600,0.0000,4.3700,0.3300,0.4800,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,1.2500,0.0000,3.9600,0.0000,0.0000,0.7200,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,2.6100,0.0000,3.8100,1.5800,0.0000,2.4800,1.1800,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,3.6700,0.0000,4.9200,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6400,0.0000,83.0272,39.11,0.00,2.7311,0.00,119.4061
8,NDMC,39DSNDMC2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5800,2.7400,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,1.0200,2.3900,2.6600,0.0000,4.3700,0.3300,0.4800,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,1.2500,0.0000,3.9600,0.0000,0.0000,0.7200,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,2.6100,0.0000,3.8100,1.5800,0.0000,2.4800,1.1800,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,3.6700,0.0000,4.9200,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6400,0.0000,83.0272,38.11,0.00,2.7389,0.00,118.3983
9,NDMC,39DSNDMC2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8800,3.3900,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,1.0200,2.3900,2.6600,0.0000,4.3700,0.3300,0.4800,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,1.2500,0.0000,3.9600,0.0000,0.0000,0.8500,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,2.6100,0.0000,3.8100,1.5800,0.7200,2.4800,0.3000,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,3.6700,0.0000,4.9200,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6400,0.0000,83.9967,37.11,0.00,2.7542,0.00,118.3525
10,NDMC,39DSNDMC2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8800,3.3900,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4800,0.0000,0.0000,0.0000,1.0200,2.3900,2.6600,0.0000,4.3700,0.3300,0.4800,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,1.2500,0.0000,3.9600,0.0000,0.0000,0.8500,3.5700,0.0000,0.0000,0.0000,0.0000,0.0000,2.6100,0.0000,3.8100,1.5800,0.7200,2.4800,0.3000,0.0000,0.0000,0.0000,0.3800,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0700,3.6700,0.0000,4.9200,1.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6400,0.0000,83.9967,36.11,0.00,2.7620,0.00,117.3447
