Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,979.5304,973.5304,883.5304,883.5304,804.7168,804.7168,752.0000,752.0000,752.0000,752.0000,752.0000,752.0000,752.0000,752.0000,752.0000,752.0000,752.0000,752.0000,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0005,740.0005,740.0005,740.0005,570.0000,570.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,543.0000,575.0000,575.0000,575.0000,575.0000,575.0000,575.0000,678.4000,678.4000,678.4000,678.4000,696.4000,769.4000,818.4000,902.3264,966.3264,966.3264,1017.3264,1103.7440,1123.7440,1200.0000,1200.0000,1200.0000,1193.7440,1133.7440
DC Considered for Schedule,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1230.00,1230.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00,1190.00
