genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.90922925,0,0,0,10.99481625,,2.2003696,4.7466562,6.6684222,4.90105,0,0,0,13.5977633,3.3535832,1.54236225,8.3416025,3.509792,215.38134585,,,7.6827322,25.024142,,,,0,,0,,3.5313355,19.7355411,,,,,,,3.3115599,4.7274128,0,0,8.757595,2.8521405,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,0,,1.0579998,0,,,3.5657985,7.0439215,4.4514976,0,8.8352264,5.3833395,
2,0,0,0,6.90922925,0,0,0,10.99481625,,2.2003696,4.7466562,6.6684222,4.90105,0,0,0,13.5977633,2.5302596,1.54236225,8.3416025,3.509792,215.38134585,,,7.6827322,25.024142,,,,0,,0,,3.5313355,19.7355411,,,,,,,3.3115599,4.7274128,0,0,8.757595,2.8521405,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,0,,1.0579998,0,,,3.5657985,7.0439215,4.4514976,0,8.8352264,5.3833395,
3,0,0,0,6.90922925,0,0,0,10.99481625,,2.2003696,4.7466562,6.6684222,4.90105,0,0,0,13.5977633,1.7070108,1.54236225,8.3416025,3.509792,226.22690035,,,7.6827322,25.024142,,,,0,,0,,3.5313355,19.7355411,,,,,,,3.3115599,4.7274128,0,0,8.757595,2.8521405,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,0,,1.0579998,0,,,3.5657985,7.0439215,4.4514976,0,8.8352264,5.3833395,
4,0,0,0,6.90922925,0,0,0,10.99481625,,2.2003696,4.7466562,6.6684222,4.90105,0,0,0,13.5977633,1.5746896,1.54236225,8.3416025,3.509792,317.63266535,,,7.6827322,25.024142,,,,0,,0,,3.5313355,19.7355411,,,,,,,3.3115599,4.7274128,0,0,8.757595,2.8521405,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,0,,1.0579998,0,,,3.5657985,7.0439215,4.4514976,0,8.8352264,5.3833395,
5,0,0,0,6.90922925,0,0,0,10.99481625,,2.2003696,4.7466562,6.6684222,4.90105,0,0,0,13.5977633,2.388364,1.54236225,8.3416025,3.509792,317.63266535,,,7.6827322,25.024142,,,,0,,0,,3.5313355,19.7355411,,,,,,,3.3115599,5.1573049,0,0,8.757595,2.8521405,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,0,,1.0579998,0,,,3.5657985,7.0439215,4.4514976,0,8.8352264,5.3833395,
6,0,0,0,6.90922925,0,0,0,10.99481625,,2.2003696,4.7466562,6.6684222,4.90105,0,0,0,13.5977633,4.1059216,1.54236225,8.3416025,3.509792,317.63266535,,,7.6827322,25.024142,,,,0,,0,,3.5313355,19.7355411,,,,,,,3.3115599,5.1573049,0,0,8.757595,2.8521405,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,0,,1.0579998,0,,,3.5657985,7.0439215,4.4514976,0,8.8352264,5.3833395,
7,0,0,0,6.99834575,0,0,0,10.99481625,,2.2003696,4.7466562,6.6684222,4.90105,0,0,0,13.5977633,4.1059216,1.54236225,8.3416025,3.509792,317.63266535,,,7.6827322,25.024142,,,,0,,0,,3.5313355,19.7355411,,,,,,,3.3115599,5.1573049,0,0,8.757595,2.8521405,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,0,,0.0860574,0,,,3.18061425,7.0439215,4.4514976,0,8.8352264,5.3833395,
8,0,0,0,6.99834575,0,0,0,10.99481625,,2.2003696,4.7466562,6.6684222,4.90105,0,0,0,13.5977633,4.1059216,1.54236225,8.3416025,3.509792,317.63266535,,,7.6827322,25.024142,,,,0,,0,,3.5313355,19.7355411,,,,,,,3.3115599,5.1573049,0,0,8.757595,2.8521405,15.52422795,20.0418075,0,,,0,29.1397106,0,,,23.565795,,0,,0.0860574,0,,,2.9872095,7.0439215,4.4514976,0,8.8352264,5.3833395,
9,0,0,0,6.99834575,0,0,0,10.99481625,,2.2003696,4.7466562,6.6684222,4.90105,0,0,0,13.5977633,4.1059216,3.0819074,8.3416025,3.509792,317.63266535,,,7.6827322,25.024142,,,,0,,0,,3.5313355,19.7355411,,,,,,,3.3115599,5.3715508,0,0,8.757595,2.8521405,15.52422795,17.01253125,0,,,0,29.1397106,0,,,23.565795,,0,,0.0860574,0,,,2.9872095,7.0439215,4.4514976,0,8.8352264,5.3833395,
10,0,0,0,6.99834575,0,0,0,10.99481625,,2.2003696,4.7466562,6.6684222,4.90105,0,0,0,13.5977633,4.1059216,3.0819074,8.3416025,3.509792,317.63266535,,,7.6827322,25.024142,,,,0,,0,,3.5313355,19.7355411,,,,,,,3.3115599,5.3715508,0,0,8.757595,2.8521405,15.52422795,17.01253125,0,,,0,29.1397106,0,,,23.565795,,0,,0.0860574,0,,,2.9872095,7.0439215,4.4514976,0,8.8352264,5.3833395,
