Block,Time,DADRI_RF,AURY_GF,UNCHAHAR4,AURY_CRF,URI2,AURY_LF,RAPPC,TANAKPUR,JHAJJAR,DHAULIGNGA,ANTA_GF,ANTA_CRF,TANDA2,ANTA_RF,AURY_RF,RAMPUR,TEHRI,DULHASTI,DADRI_GF,BSIUL,ANTA_LF,NJPC,CHAMERA1,KOLDAM,CHAMERA3,RIHAND1,KISHANGANGA,DADRI_CRF,SEWA2,SALAL,UNCHAHAR1,RAPPB,URI,DADRI_LF,RIHAND3,NAPP,UNCHAHAR2,SINGRAULI,KOTESHWR,PARBATI3,UNCHAHAR3,DADRT2,CHAMERA2,KUDGI,KHSTPP-II,BRBCL,KHSTPP-I,FSTPP I & II,TALA,SASAN,RIHAND2,SINGRAULI_HYDRO,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,344.599474,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.444354,0.000000,46.953562,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,31.608616,13.211468,415.638000,9.019345,18.17,142.588603,16.992838,27.063737,8.800506,12.788118,332.752050,56.024039,0.795115,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,344.599474,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,8.798744,0.000000,12.805517,0.000000,119.535193,38.918796,35.399792,99.680625,8.577608,7.382891,13.211468,424.732643,9.019345,21.07,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,344.599474,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,8.798744,0.000000,12.805517,0.000000,119.535193,38.918796,35.399792,99.680625,8.577608,3.076204,13.211468,424.732643,9.019345,23.01,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,344.599474,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,8.798744,0.000000,12.805517,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.211468,415.638000,9.019345,24.94,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,344.599474,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,8.798744,0.000000,12.805517,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.211468,415.638000,9.019345,27.84,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,344.599474,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,8.798744,0.000000,12.805517,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.211468,415.638000,9.019345,28.80,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,344.599474,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,8.798744,0.000000,12.805517,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.211468,415.638000,9.019345,31.70,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,343.087810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,8.798744,0.000000,23.476781,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.211468,415.638000,9.019345,32.67,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,343.087810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,8.798744,0.000000,23.476781,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.211468,415.638000,9.019345,33.64,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,332.510400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,10.462092,0.000000,23.476781,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.698638,415.638000,9.019345,33.64,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,332.510400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,23.476781,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.698638,415.638000,9.019345,34.60,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,332.510400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,12.805517,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.698638,415.638000,9.019345,36.54,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,332.510400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,12.805517,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.698638,415.638000,9.019345,37.50,142.588603,16.992838,27.063737,14.948082,10.798855,332.752050,56.024039,0.795115,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,332.510400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,25.611034,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.698638,415.638000,9.019345,38.47,142.588603,16.992838,27.063737,14.948082,8.525412,332.752050,56.024039,0.795115,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,332.510400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,25.611034,0.000000,119.535193,38.918796,22.828869,99.680625,8.577608,0.000000,13.698638,415.638000,9.019345,38.47,142.588603,16.992838,27.063737,14.948082,8.525412,332.752050,56.024039,0.795115,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,332.510400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,16.006896,0.000000,119.535193,38.918796,35.399792,99.680625,8.577608,0.000000,13.698638,424.732643,9.019345,39.44,142.588603,16.992838,27.063737,8.800506,8.525412,332.752050,56.024039,0.795115,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,332.510400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,43.937770,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,16.006896,0.000000,119.535193,38.918796,35.399792,99.680625,8.577608,0.000000,13.698638,424.732643,9.019345,37.50,142.588603,16.992838,27.063737,14.948082,8.525412,332.752050,56.024039,0.795115,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,361.508400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,62.245174,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,10.671264,0.000000,119.535193,38.918796,35.399792,99.680625,8.577608,0.000000,13.698638,448.897643,9.019345,38.47,142.588603,16.992838,27.063737,14.948082,8.525412,332.752050,56.024039,0.795115,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,361.508400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,62.245174,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,10.671264,0.000000,119.535193,38.918796,35.399792,99.680625,8.577608,0.000000,13.698638,473.062643,9.019345,40.40,142.588603,16.992838,27.063737,14.948082,8.525412,332.752050,56.024039,0.795115,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,361.508400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,62.245174,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,10.671264,0.000000,119.535193,38.918796,35.399792,99.680625,8.577608,0.000000,13.698638,473.062643,9.019345,39.44,142.588603,16.992838,27.063737,14.948082,8.525412,332.752050,56.024039,0.795115,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,361.508400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,62.245174,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,10.671264,0.000000,119.535193,38.918796,35.399792,99.680625,8.577608,0.000000,13.698638,521.392643,9.019345,40.40,142.588603,16.992838,27.063737,14.948082,10.230494,332.752050,56.024039,0.795115,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,360.831780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,62.245174,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,16.006896,0.000000,119.535193,38.918796,35.399792,99.680625,8.577608,0.000000,13.698638,557.475821,9.019345,41.37,142.588603,16.992838,27.063737,14.948082,10.230494,332.752050,56.024039,0.795115,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,360.831780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,62.245174,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,38.750027,11.537946,0.000000,16.006896,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,13.698638,581.648457,9.019345,41.37,142.588603,16.992838,31.095619,20.037618,10.230494,332.752050,56.024039,0.795115,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,329.647647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,62.245174,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,23.586973,11.537946,0.000000,16.006896,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,13.698638,574.487014,9.019345,41.37,142.588603,16.992838,31.095619,20.037618,10.230494,335.688098,56.024039,0.795115,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,11.052298,0.000000,49.309939,11.763039,326.842863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,67.828932,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,23.586973,11.537946,0.000000,16.006896,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,13.698638,603.485014,9.019345,40.40,142.588603,16.992838,31.095619,20.037618,10.798855,336.014325,56.024039,0.795115,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,9.752027,0.000000,49.309939,11.763039,328.579338,2.298381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,67.828932,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,23.586973,11.537946,0.000000,16.006896,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,13.698638,603.485014,9.019345,41.37,142.588603,16.992838,31.095619,20.037618,10.798855,336.014325,56.024039,0.795115,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,9.752027,0.000000,49.309939,11.763039,328.579338,7.661272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,67.828932,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,23.586973,11.537946,0.000000,16.006896,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,13.698638,622.817014,9.019345,39.44,142.588603,16.992838,31.095619,20.037618,10.798855,336.014325,56.024039,0.795115,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,9.752027,0.000000,49.309939,11.763039,328.025784,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,67.828932,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,23.586973,11.506423,0.000000,16.006896,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,13.572323,632.483014,9.019345,47.75,142.588603,16.992838,31.095619,20.037618,10.798855,336.014325,56.024039,0.554732,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,9.752027,0.000000,49.309939,11.763039,325.744200,26.492677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,6.303005,0.000000,67.828932,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,23.586973,8.699400,0.000000,16.006896,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,11.200067,632.483014,9.019345,45.91,142.588603,16.992838,31.095619,20.037618,10.798855,336.014325,56.024039,0.554732,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,337.732585,26.492677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,63.618229,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,23.586973,8.699400,0.000000,18.141149,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,11.200067,606.777295,9.019345,52.10,142.588603,16.992838,31.095619,20.037618,10.798855,336.014325,56.024039,0.554732,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,344.117808,26.492677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.919471,47.785375,0.000000,0.000000,0.000000,59.499063,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,23.586973,11.506423,0.000000,46.953562,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,13.572323,576.420214,9.019345,67.37,142.588603,16.992838,31.095619,20.037618,10.798855,336.014325,56.024039,0.554732,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,344.117808,26.492677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.082525,47.785375,0.000000,0.000000,0.000000,59.499063,0.000000,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,23.586973,11.506423,0.000000,13.872643,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,13.572323,576.420214,9.019345,67.37,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.554732,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,342.090953,26.492677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.844976,47.785375,0.000000,0.000000,0.000000,59.499063,13.515968,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,34.818865,8.699400,0.000000,13.872643,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,11.294163,583.396549,9.019345,66.50,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.554732,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,337.732585,26.492677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.844976,47.785375,0.000000,0.000000,0.000000,59.499063,13.515968,0.000000,0.000000,88.927200,0.000000,0.000000,0.000000,23.586973,8.699400,0.000000,13.872643,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,10.632600,541.296000,9.019345,67.37,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.554732,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,342.090953,26.492677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.787097,47.785375,0.000000,0.000000,0.000000,59.499063,27.108297,0.000000,0.000000,88.927200,0.000000,0.000000,3.478890,23.586973,8.699400,0.000000,13.872643,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,10.632600,571.260600,9.019345,71.14,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.554732,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,374.074200,26.492677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.165050,47.785375,0.000000,0.000000,0.000000,100.690722,39.707928,0.000000,9.354600,88.927200,0.000000,0.000000,3.478890,23.586973,8.699400,0.000000,13.872643,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,10.632600,565.856243,9.019345,72.98,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,374.074200,26.492677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.165050,47.785375,0.000000,6.303005,0.000000,113.048220,39.707928,0.000000,18.709200,88.927200,0.000000,0.000000,5.025063,23.586973,8.699400,0.000000,17.074022,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,3.076204,10.632600,564.889643,18.038689,72.98,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,399.341027,35.323570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.165050,47.785375,0.000000,18.909016,0.000000,135.657864,40.740334,0.000000,28.092110,88.927200,0.000000,0.000000,15.276193,23.586973,11.674112,0.000000,17.074022,0.000000,119.535193,38.918796,40.974271,99.680625,17.155217,31.608616,14.212016,597.786134,38.190482,72.98,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,399.341027,35.323570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.165050,47.785375,0.000000,18.909016,0.000000,135.657864,40.740334,0.000000,28.092110,88.927200,0.000000,0.000000,15.276193,23.586973,11.674112,0.000000,17.074022,0.000000,119.535193,38.918796,40.974271,99.680625,17.155217,47.412925,14.212016,595.852934,38.190482,72.98,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,399.341027,35.323570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.165050,47.785375,0.000000,18.909016,0.000000,135.657864,40.740334,0.000000,28.092110,88.927200,0.000000,0.000000,15.276193,23.586973,11.674112,0.000000,19.208275,0.000000,119.535193,38.918796,40.974271,99.680625,17.155217,47.412925,14.212016,596.819534,38.190482,72.98,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,399.341027,35.323570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.165050,47.785375,0.000000,18.909016,0.000000,135.657864,40.740334,0.000000,28.092110,88.927200,0.000000,0.000000,15.276193,23.586973,11.674112,0.000000,19.208275,0.000000,119.535193,38.918796,40.974271,99.680625,17.155217,47.412925,14.212016,594.886334,38.190482,72.98,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,374.847480,35.323570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.165050,47.785375,0.000000,0.000000,0.000000,135.657864,0.000000,0.000000,28.092110,88.927200,0.000000,0.000000,15.276193,34.818865,8.976674,0.000000,21.342528,0.000000,119.535193,38.918796,40.974271,99.680625,17.155217,47.412925,11.030064,540.917963,38.190482,71.14,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,374.847480,35.323570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.165050,47.785375,0.000000,0.000000,0.000000,135.657864,0.000000,0.000000,28.092110,88.927200,0.000000,0.000000,15.276193,76.725054,8.776728,0.000000,46.953562,0.000000,119.535193,38.918796,40.974271,99.680625,17.155217,31.564319,10.748592,545.750963,38.190482,69.31,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,374.847480,35.323570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.165050,47.785375,0.000000,0.000000,0.000000,135.657864,0.000000,0.000000,28.092110,88.927200,0.000000,0.000000,15.276193,76.725054,8.776728,0.000000,46.953562,0.000000,119.535193,38.918796,40.974271,99.680625,17.155217,4.921927,10.748592,497.420963,38.190482,69.42,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,374.847480,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.459968,47.785375,0.000000,0.000000,0.000000,113.048220,0.000000,0.000000,9.354600,88.927200,0.000000,0.000000,10.204744,76.725054,8.776728,0.000000,11.738390,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,10.748592,526.612283,18.038689,68.15,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,374.847480,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.459968,47.785375,0.000000,0.000000,0.000000,113.048220,0.000000,0.000000,9.354600,88.927200,0.000000,0.000000,10.204744,76.725054,8.776728,0.000000,11.738390,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,10.748592,473.449283,18.038689,66.41,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,374.847480,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.459968,47.785375,0.000000,0.000000,0.000000,113.048220,0.000000,0.000000,9.354600,88.927200,0.000000,0.000000,10.204744,34.818865,8.776728,0.000000,11.738390,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,10.748592,496.261043,18.038689,66.41,142.588603,16.992838,31.095619,20.037618,12.788118,336.014325,56.024039,0.795115,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,14.302974,0.000000,49.309939,11.763039,374.847480,17.620925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.459968,47.785375,0.000000,0.000000,0.000000,113.048220,0.000000,0.000000,9.354600,88.927200,0.000000,0.000000,10.204744,22.463784,8.776728,0.000000,11.738390,0.000000,119.535193,38.918796,40.974271,99.680625,8.577608,0.000000,10.748592,496.261043,18.038689,64.67,142.588603,16.992838,31.095619,20.037618,15.629922,336.014325,56.024039,0.795115,0,0,0,0,0

