Block,Time,L_NR_2012_04,L_NR_2023_04,LT-36,SH-06,L_NR_2012_01,LT-31,LT-35,LT-05,L_NR_2012_02,SH-07,L_NR_2020_02,LT-59,L_NR_2019_11,L_NR_2012_07,L_NR_2022_09,L_NR_2021_14,L_NR_2019_07,L_NR_2022_08,L_NR_2021_17,L_NR_2020_05,L_NR_2020_07,L_NR_2021_12,L_NR_2019_06,L_NR_2019_19,L_NR_2021_16,L_NR_2022_10,L_NR_2023_07,L_NR_2019_05,L_NR_2021_13,L_NR_2020_06,L_NR_2021_15,L_NR_2018_61,L_NR_2023_10
41,10:00-10:15,271.690000,29.520000,10.090000,26.070000,70.320000,9.850000,9.850000,70.480000,261.400000,26.070000,11.890000,10.410000,0.000000,33.790000,18.14,72.77,32.5,6.78,23,20.06,6.69,96.62,32.5,85.179636,46,18.14,122.23,32.5,19.32,6.68,33.6,43.62,52.39

42,10:15-10:30,271.690000,29.520000,11.700000,26.070000,70.320000,11.410000,11.410000,70.480000,261.400000,26.070000,11.890000,10.410000,0.000000,33.790000,18.99,76.83,32.5,6.82,22.33,20.38,6.8,100.97,32.5,85.872312,44.67,18.99,123.29,32.5,20.19,6.79,34.33,43.62,52.84

43,10:30-10:45,271.690000,29.520000,12.060000,26.070000,70.320000,11.770000,11.770000,70.480000,261.400000,26.070000,11.890000,10.410000,0.000000,33.790000,13.22,46.67,32.5,6.83,28,20.18,6.73,118.16,32.5,95.042952,56,13.22,157.5,32.5,23.63,6.73,35.07,39.75,67.5

44,10:45-11:00,271.690000,29.520000,12.530000,26.070000,70.320000,12.220000,12.220000,70.480000,261.400000,26.070000,11.890000,10.410000,0.000000,33.790000,13.22,49.33,32.5,6.68,27.66,20.34,6.79,124.13,32.5,90.847872,55.34,13.22,168,32.5,24.83,6.78,35.66,40.52,72

45,11:00-11:15,271.690000,29.520000,12.730000,26.070000,70.320000,12.420000,12.420000,85.260000,261.400000,26.070000,11.890000,10.410000,0.000000,47.270000,13.22,53.33,32.5,6.89,28.33,20.24,6.74,150.33,32.5,85.579632,56.67,13.22,171.5,32.5,30.06,6.75,35.61,41.15,73.5

46,11:15-11:30,271.690000,29.520000,12.730000,26.070000,70.320000,12.420000,12.420000,115.960000,261.400000,26.070000,11.890000,10.410000,0.000000,47.270000,13.22,56.67,32.5,6.86,29.66,20.4,6.8,153.61,32.5,80.34066,59.34,13.22,171.5,32.5,30.72,6.8,35.5,41.59,73.5

47,11:30-11:45,271.690000,29.520000,12.730000,26.070000,70.320000,12.420000,12.420000,115.960000,261.400000,26.070000,11.890000,10.370000,0.000000,65.300000,13.22,60,32.5,6.94,30,20.12,6.69,156.06,32.5,81.521136,60,13.22,171.5,32.5,31.21,6.71,36.41,42.49,73.5

48,11:45-12:00,271.690000,29.520000,12.730000,26.070000,70.320000,12.420000,12.420000,115.960000,261.400000,26.070000,11.890000,10.370000,0.000000,65.300000,13.22,31.67,32.5,7.02,30.66,20.61,6.87,158.87,32.5,82.4382,61.34,13.22,169.4,32.5,31.77,6.87,37.24,43.02,72.6

49,12:00-12:15,271.690000,28.550000,12.730000,26.070000,70.320000,12.420000,12.420000,115.960000,261.400000,26.070000,11.890000,10.370000,0.000000,65.300000,13.77,34.33,32.5,7.99,31,21.63,7.21,162.05,32.5,80.087004,62,13.77,170.8,32.5,32.41,7.21,37.91,30.14,73.2

50,12:15-12:30,271.690000,29.520000,12.730000,26.070000,101.190000,12.420000,12.420000,115.960000,261.400000,26.070000,11.890000,10.370000,0.000000,65.300000,14.05,35.33,32.5,8.66,31,22.99,7.66,204.48,32.5,81.579672,62,14.05,157.5,32.5,40.9,7.66,38.29,30.33,67.5

51,12:30-12:45,271.690000,29.520000,8.330000,26.070000,101.190000,8.130000,8.130000,70.480000,261.400000,26.070000,11.890000,10.370000,0.000000,65.300000,13.51,38.67,32.5,8.77,31,24.07,8.02,204.48,32.5,75.21876,62,13.51,154,32.5,40.9,8.02,32.9,30.66,66

52,12:45-13:00,271.690000,29.520000,8.530000,26.070000,101.190000,8.320000,8.320000,70.480000,261.400000,26.070000,11.890000,10.370000,0.000000,65.300000,13.51,46.67,32.5,8.85,32,25.34,8.44,204.48,32.5,68.418828,64,13.51,140,32.5,40.9,8.45,33.07,31.14,60

53,13:00-13:15,271.690000,29.520000,8.920000,26.070000,72.210000,8.700000,8.700000,70.480000,261.400000,26.070000,11.890000,10.370000,0.000000,65.300000,14.03,53.33,32.5,8.95,32.33,28.28,9.42,204.48,32.5,62.526204,64.67,14.03,140,32.5,40.9,9.43,33.09,31.88,60

54,13:15-13:30,271.690000,28.550000,9.170000,26.070000,50.230000,8.950000,8.950000,70.480000,261.400000,26.070000,11.890000,10.370000,0.000000,65.300000,15.01,86.97,32.5,9.07,32.66,31.53,10.52,204.48,32.5,57.823812,65.34,15.01,133,32.5,40.9,10.51,32.82,40.75,57

55,13:30-13:45,271.690000,28.550000,9.310000,26.070000,79.210000,9.080000,9.080000,70.480000,261.400000,26.070000,11.890000,10.410000,0.000000,74.070000,15.93,86.53,32.5,9.15,33,35.15,11.7,204.48,32.5,69.599304,66,15.93,127.4,32.5,40.9,11.72,31.08,40.92,54.6

56,13:45-14:00,271.690000,28.550000,9.500000,26.070000,101.190000,9.270000,9.270000,70.480000,261.400000,26.070000,11.890000,10.410000,0.000000,74.070000,17.2,85.3,32.5,9.28,33.33,39.23,13.07,202.49,32.5,72.106596,66.67,17.2,121.8,32.5,40.5,13.08,29.12,41.15,52.2

57,14:00-14:15,271.690000,28.550000,9.890000,26.070000,101.190000,9.660000,9.660000,94.740000,261.400000,26.070000,11.890000,10.410000,0.000000,74.070000,26.84,84.67,32.5,12.88,27.66,28.73,9.57,196.3,32.5,73.882188,55.34,26.84,115.5,32.5,39.26,9.58,50,41.28,49.5

58,14:15-14:30,271.690000,28.550000,11.950000,26.070000,101.190000,11.650000,11.650000,115.960000,261.400000,26.070000,11.890000,10.410000,0.000000,74.070000,27.51,83.13,32.5,13.22,25.66,30.3,10.1,191.04,32.5,74.77974,51.34,27.51,115.5,32.5,38.21,10.1,50,41.32,49.5

59,14:30-14:45,271.690000,29.520000,11.560000,23.670000,101.190000,11.270000,11.270000,115.960000,261.400000,23.670000,11.890000,10.410000,0.000000,74.070000,28.51,81,32.5,14.05,24.33,33.15,11.05,180.44,32.5,74.204136,48.67,28.51,110.6,32.5,36.09,11.05,50,41.39,47.4

60,14:45-15:00,271.690000,29.520000,11.050000,23.670000,101.190000,10.780000,10.780000,115.960000,261.400000,23.670000,11.890000,10.410000,0.000000,74.070000,29.17,77.8,32.5,14.9,23,35.76,11.92,166.87,32.5,72.555372,46,29.17,107.8,32.5,33.37,11.92,48.41,41.47,46.2

61,15:00-15:15,271.690000,29.520000,10.680000,23.670000,101.190000,10.420000,10.420000,115.960000,261.400000,23.670000,11.890000,10.410000,0.000000,74.070000,30.17,36.67,32.5,15.43,21.66,36.65,12.22,152.53,32.5,60.204276,43.34,30.17,102.9,32.5,30.51,12.22,44.92,41.59,44.1

62,15:15-15:30,271.690000,29.520000,3.630000,23.670000,101.190000,3.540000,3.540000,115.960000,261.400000,23.670000,11.890000,10.410000,0.000000,74.070000,31.17,30,32.5,16.12,22,37.15,12.39,138.2,32.5,59.17014,44,31.17,94.5,32.5,27.64,12.38,41.38,39.74,40.5

63,15:30-15:45,271.690000,29.520000,3.440000,23.670000,101.190000,3.350000,3.350000,115.960000,261.400000,23.670000,11.890000,10.410000,0.000000,56.030000,42.21,23.33,32.5,20.19,24.33,63.29,21.1,123.87,32.5,56.038464,48.67,42.21,84,32.5,24.77,21.1,35.43,39.92,36

64,15:45-16:00,271.690000,29.520000,3.240000,23.670000,101.190000,3.160000,3.160000,115.960000,261.400000,23.670000,11.890000,10.410000,0.000000,56.030000,42.66,21.67,32.5,21.5,22.66,64.53,21.51,109.53,32.5,52.750692,45.34,42.66,77,32.5,21.9,21.51,34.01,40.32,33

65,16:00-16:15,271.690000,29.650000,2.940000,23.670000,101.190000,2.870000,2.870000,115.960000,261.400000,23.670000,11.890000,10.410000,0.000000,56.030000,43.54,21,32.5,21.43,16.33,66.21,22.07,121.9,32.5,48.653172,32.67,43.54,66.5,32.5,24.38,22.07,31.91,40.62,28.5

66,16:15-16:30,271.690000,29.650000,2.940000,23.670000,101.190000,2.870000,2.870000,115.960000,261.400000,23.670000,11.890000,10.410000,0.000000,56.030000,44.88,35,32.5,22.62,16.33,67.65,22.55,115.28,32.5,43.99956,32.67,44.88,21,32.5,23.06,22.55,29.17,43.02,9

67,16:30-16:45,271.690000,28.680000,2.940000,26.070000,101.190000,2.870000,2.870000,115.960000,261.400000,26.070000,11.890000,10.410000,0.000000,74.070000,45.54,33.33,32.5,22.52,15.67,70.49,23.48,103.15,32.5,54.379944,31.33,45.54,21,32.5,20.63,23.5,25.96,43.02,9

68,16:45-17:00,271.690000,26.750000,2.940000,26.070000,101.190000,2.870000,2.870000,115.960000,261.400000,26.070000,11.890000,10.410000,0.000000,74.070000,46.17,30,24.75,23.86,15,72.8,24.26,92.32,33,45.882468,30,46.17,21,33,18.46,24.27,17.33,43.02,9

69,17:00-17:15,271.690000,26.750000,2.940000,26.070000,101.190000,2.870000,2.870000,115.960000,261.400000,26.070000,11.890000,10.410000,0.000000,74.070000,46.17,26.67,19.8,24.43,9.67,59.26,19.76,81.1,33,37.824012,19.33,46.17,21,33,16.22,19.75,15.07,43.02,9

70,17:15-17:30,271.690000,26.750000,2.650000,26.070000,101.190000,2.590000,2.590000,115.960000,261.400000,26.070000,11.890000,10.410000,0.000000,74.070000,46.17,23.33,14.85,24.1,0,59.26,19.76,73.05,33,30.282624,0,46.17,21,25,14.61,19.75,12.82,43.02,9

71,17:30-17:45,271.690000,26.750000,2.480000,26.070000,101.190000,2.430000,2.430000,115.960000,261.400000,26.070000,11.890000,10.410000,0.000000,74.070000,46.18,19.33,8.65,24.49,0,59.03,19.68,61.61,21.16,22.9266,0,46.18,21,15,12.32,19.68,10.57,43.02,9

72,17:45-18:00,271.690000,26.750000,1.890000,26.070000,101.190000,1.840000,1.840000,115.960000,261.400000,26.070000,11.890000,10.410000,0.000000,74.070000,46.18,17.33,2.67,24.04,0,58.49,19.5,50.07,11.04,16.3413,0,46.18,21,10,10.01,19.5,8.46,43.02,9

73,18:00-18:15,271.690000,26.750000,1.320000,23.670000,101.190000,1.280000,1.280000,115.960000,261.400000,23.670000,11.890000,10.370000,0.000000,74.070000,54.52,14,0,23.39,0,72.82,24.27,27.69,0,9.882828,0,54.52,21,0,5.54,24.27,6.47,43.02,9

74,18:15-18:30,271.690000,26.750000,0.940000,23.670000,101.190000,0.910000,0.910000,115.960000,261.400000,23.670000,11.890000,10.370000,0.000000,74.070000,54.13,10.47,0,24.13,1,72.32,24.11,24.63,0,6.370668,2,54.13,21,0,4.93,24.1,4.68,43.02,9

75,18:30-18:45,271.690000,26.750000,0.320000,26.070000,101.190000,0.310000,0.310000,115.960000,261.400000,26.070000,11.890000,10.370000,0.000000,74.070000,53.27,6.4,0,23.2,2,71.83,23.95,21.3,0,2.770704,4,53.27,21,0,4.26,23.94,5.98,43.02,9

76,18:45-19:00,271.690000,26.750000,0.070000,26.070000,101.190000,0.070000,0.070000,115.960000,261.400000,26.070000,11.890000,10.370000,0.000000,74.070000,52.34,0.33,0,23.65,2.67,71.33,23.77,12.97,0,0.478044,5.33,52.34,14,0,2.59,23.78,2.02,43.02,6

77,19:00-19:15,271.690000,26.750000,0.040000,30.910000,101.190000,0.040000,0.040000,115.960000,261.400000,24.430000,11.890000,10.370000,0.000000,74.070000,51.3,0.03,0,23.22,1.33,70.82,23.59,5.91,0,0,2.67,51.3,7,0,1.18,23.61,0.14,43.02,3

78,19:15-19:30,271.690000,26.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,24.430000,11.890000,10.370000,0.000000,74.070000,50.28,0,0,17.22,1.67,69.82,23.27,2.63,0,0,3.33,50.28,4.2,0,0.52,23.27,0,43.02,1.8

79,19:30-19:45,271.690000,26.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,24.430000,11.890000,10.370000,0.000000,74.070000,49.05,0,0,16.89,0.33,68.79,22.94,0.66,0,0,0.67,49.05,1.4,0,0.13,22.93,0,43.02,0.6

80,19:45-20:00,271.690000,26.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,24.430000,11.890000,10.370000,0.000000,74.070000,47.85,0,0,16.74,0,56.2,18.74,0,0,0,0,47.85,0,0,0,18.73,0,43.02,0

81,20:00-20:15,271.690000,26.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,46.68,0,0,15.54,0,55.94,18.63,0,0,0,0,46.68,0,0,0,18.65,0,33.34,0

82,20:15-20:30,271.690000,26.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,45.24,0,0,14.88,0,55.74,18.57,0,0,0,0,45.24,0,0,0,18.58,0,34.34,0

83,20:30-20:45,224.110000,26.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,44.59,0,0,14.54,0,54.92,18.29,0,0,0,0,44.59,0,0,0,18.31,0,35.14,0

84,20:45-21:00,224.110000,27.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,44.27,0,0,14.21,0,54.46,18.15,0,0,0,0,44.27,0,0,0,18.15,0,37.74,0

85,21:00-21:15,224.110000,27.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,50.06,0,0,19.27,0,69.57,23.19,0,0,0,0,50.06,0,0,0,23.19,0,38.54,0

86,21:15-21:30,224.110000,27.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,50.04,0,0,19.07,0,69.93,23.31,0,0,0,0,50.04,0,0,0,23.31,0,39.74,0

87,21:30-21:45,224.110000,27.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,50.45,0,0,19.19,0,70.05,23.35,0,0,0,0,50.45,0,0,0,23.35,0,41.14,0

88,21:45-22:00,224.110000,27.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,50.96,0,0,19.32,0,70.49,23.48,0,0,0,0,50.96,0,0,0,23.5,0,42.34,0

89,22:00-22:15,224.110000,27.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,51.49,0,0,19.46,0,70.58,23.53,0,0,0,0,51.49,0,0,0,23.53,0,43.02,0

90,22:15-22:30,224.110000,27.750000,0.000000,30.910000,101.190000,0.000000,0.000000,115.960000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,51.93,0,0,19.7,0,71.07,23.68,0,0,0,0,51.93,0,0,0,23.69,0,30.14,0

91,22:30-22:45,224.110000,27.750000,0.000000,30.910000,101.190000,0.000000,0.000000,110.270000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,45.41,0,0,16.42,0,58.07,19.35,0,0,0,0,45.41,0,0,0,19.36,0,31.14,0

92,22:45-23:00,224.110000,27.750000,0.000000,30.910000,101.190000,0.000000,0.000000,110.270000,261.400000,30.910000,11.890000,10.370000,0.000000,74.070000,45.5,0,0,16.81,0,59.31,19.78,0,0,0,0,45.5,0,0,0,19.77,0,31.34,0

