Block,Time,CHAMERA1,UNCHAHAR1,PARBATI3,AURY_GF,NAPP,ANTA_LF,SEWA2,ANTA_GF,SINGRAULI,UNCHAHAR4,DULHASTI,DADRI_LF,KISHANGANGA,RAPPC,BSIUL,JHAJJAR,ANTA_RF,TANDA2,URI,CHAMERA2,TANAKPUR,ANTA_CRF,RAPPB,SINGRAULI_HYDRO,DADRI_CRF,AURY_LF,UNCHAHAR2,AURY_CRF,DADRI_GF,SALAL,RIHAND3,URI2,NJPC,RAMPUR,TEHRI,DADRT2,KUDGI,AURY_RF,DADRI_RF,TALA,DHAULIGNGA,CHAMERA3,KOLDAM,UNCHAHAR3,KOTESHWR,KHSTPP-I,BRBCL,KHSTPP-II,RIHAND2,RIHAND1,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,419.144000,0.000000,0.000000,45.952896,38.245796,10.540068,0.000000,0.000000,0.962928,0.000000,0.000000,22.269130,0.000000,0.000000,74.237856,119.708325,31.642332,148.046404,0.000000,17.807328,179.200410,30.01,0.000000,0.000000,27.036240,35.374731,28.474243,0.000000,12.232180,5.726688,28.562776,13.297900,142.795125,114.345000,51.176224,20.066640,405.369360,0,0,0,0,0

8,01:45-02:00,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,419.144000,0.000000,0.000000,50.227584,38.245796,10.540068,0.000000,0.000000,0.962928,0.000000,0.000000,22.269130,0.000000,0.000000,74.237856,119.708325,31.642332,148.046404,0.000000,17.807328,179.200410,29.04,0.000000,0.000000,27.036240,35.374731,28.474243,0.000000,12.232180,5.726688,28.562776,13.297900,142.795125,114.345000,51.176224,20.066640,405.369360,0,0,0,0,0

9,02:00-02:15,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,419.144000,0.000000,0.000000,50.227584,38.245796,10.540068,0.000000,0.000000,0.962928,0.000000,0.000000,22.430091,0.000000,0.000000,74.237856,119.708325,31.642332,148.046404,0.000000,17.807328,179.200410,28.07,0.000000,0.000000,27.036240,35.374731,28.474243,0.000000,12.232180,5.726688,28.562776,13.297900,142.795125,114.345000,51.176224,20.066640,405.369360,0,0,0,0,0

10,02:15-02:30,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,419.144000,0.000000,0.000000,45.952896,38.245796,10.540068,0.000000,0.000000,0.962928,0.000000,0.000000,22.430091,0.000000,0.000000,74.237856,119.708325,31.642332,148.046404,0.000000,17.807328,179.200410,27.10,0.000000,0.000000,27.036240,35.374731,28.474243,0.000000,12.232180,5.726688,22.658170,13.297900,142.795125,114.345000,51.176224,14.969733,405.369360,0,0,0,0,0

11,02:30-02:45,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,419.144000,0.000000,0.000000,45.952896,38.245796,10.540068,0.000000,0.000000,0.962928,0.000000,0.000000,22.466195,0.000000,0.000000,74.237856,119.708325,31.642332,148.046404,0.000000,17.807328,179.200410,22.26,0.000000,0.000000,27.036240,35.374731,28.474243,0.000000,12.232180,5.726688,22.658170,11.923208,129.874302,114.345000,51.176224,14.969733,405.369360,0,0,0,0,0

12,02:45-03:00,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,6.344078,419.144000,0.000000,0.000000,45.952896,38.245796,10.540068,0.000000,0.000000,0.962928,0.000000,0.000000,22.466195,0.000000,0.000000,74.237856,119.708325,31.642332,148.046404,0.000000,8.903664,179.200410,12.58,0.000000,0.000000,27.036240,35.374731,28.474243,0.000000,12.232180,5.726688,22.658170,12.514041,96.358665,114.345000,51.176224,6.156480,405.369360,0,0,0,0,0

13,03:00-03:15,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,6.344078,419.144000,0.000000,0.000000,45.952896,38.245796,9.920064,0.000000,0.000000,0.962928,0.000000,0.000000,22.466195,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,8.903664,179.200410,15.49,0.000000,0.000000,27.036240,35.420766,28.474243,0.000000,12.232180,5.726688,22.658170,13.297900,83.498809,114.345000,51.176224,6.156480,405.369360,0,0,0,0,0

14,03:15-03:30,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,6.344078,390.104000,0.000000,0.000000,45.952896,38.245796,9.920064,0.000000,0.000000,0.962928,0.000000,0.000000,22.466195,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,8.903664,179.200410,22.26,0.000000,0.000000,27.036240,35.420766,28.474243,0.000000,12.232180,5.726688,22.658170,13.297900,75.754809,114.345000,51.176224,6.156480,405.369360,0,0,0,0,0

15,03:30-03:45,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,6.344078,380.424000,0.000000,0.000000,50.227584,38.245796,9.920064,0.000000,0.000000,0.962928,0.000000,0.000000,22.466195,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,8.903664,179.200410,22.26,0.000000,0.000000,27.036240,35.420766,28.474243,0.000000,12.232180,5.726688,22.658170,13.297900,75.754809,114.345000,51.176224,6.156480,405.369360,0,0,0,0,0

16,03:45-04:00,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,361.064000,0.000000,0.000000,50.227584,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,22.466195,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,8.903664,179.200410,21.30,0.000000,0.000000,27.036240,35.420766,28.474243,0.000000,12.232180,5.726688,22.658170,13.297900,75.754809,114.345000,51.176224,6.156480,405.369360,0,0,0,0,0

17,04:00-04:15,41.294880,6.776000,6.161320,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,332.024000,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,22.466195,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,179.200410,20.33,0.000000,0.000000,27.036240,35.420766,28.474243,0.000000,12.232180,5.726688,22.658170,12.765984,75.754809,114.345000,51.176224,6.156480,405.369360,0,0,0,0,0

18,04:15-04:30,41.294880,6.776000,6.161320,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,312.664000,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,22.466195,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,179.200410,19.36,0.000000,0.000000,27.036240,35.420766,28.474243,0.000000,12.232180,5.726688,22.658170,12.765984,75.754809,114.345000,51.176224,6.156480,405.369360,0,0,0,0,0

19,04:30-04:45,41.294880,6.776000,6.161320,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,293.304000,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,22.542693,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.001093,16.46,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.659470,5.726688,22.658170,12.765984,75.754809,114.345000,51.176224,0.000000,405.369360,0,0,0,0,0

20,04:45-05:00,41.294880,6.776000,22.180752,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,273.944000,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,22.542693,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.001093,13.55,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.659470,5.726688,22.658170,12.765984,75.754809,114.345000,51.176224,0.000000,405.369360,0,0,0,0,0

21,05:00-05:15,41.294880,6.776000,29.574336,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,264.264000,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,22.531887,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,181.955067,17.42,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.420686,5.726688,22.658170,12.765984,75.754809,114.345000,51.176224,0.000000,405.369360,0,0,0,0,0

22,05:15-05:30,41.294880,6.776000,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.322864,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,22.531887,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,181.955067,17.42,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.420686,5.726688,22.658170,12.765984,75.754809,114.345000,51.176224,0.000000,405.369360,0,0,0,0,0

23,05:30-05:45,41.294880,6.776000,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.939605,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,22.531887,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,181.955067,15.49,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.420686,5.726688,27.905891,12.765984,90.206477,114.345000,51.176224,0.000000,400.752000,0,0,0,0,0

24,05:45-06:00,41.294880,6.776000,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.939605,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,22.531887,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,181.955067,14.52,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.420686,5.726688,27.905891,12.765984,94.601866,114.345000,51.176224,0.000000,400.752000,0,0,0,0,0

25,06:00-06:15,41.294880,6.776000,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.939605,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,18.875308,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,181.955067,14.52,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.420686,5.726688,17.223140,12.765984,94.601866,114.345000,51.176224,0.000000,397.485000,0,0,0,0,0

26,06:15-06:30,41.294880,6.776000,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.939605,0.000000,0.000000,50.227584,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,18.875308,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,181.955067,16.46,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.420686,5.726688,17.223140,12.765984,94.601866,114.345000,51.176224,0.000000,397.485000,0,0,0,0,0

27,06:30-06:45,41.294880,6.776000,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.939605,0.000000,0.000000,50.227584,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,14.311570,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,181.955067,20.33,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.420686,5.726688,17.223140,12.765984,94.601866,114.345000,51.176224,0.000000,397.485000,0,0,0,0,0

28,06:45-07:00,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.939605,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,14.311570,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,181.955067,16.46,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.420686,5.726688,11.616000,12.765984,75.754809,114.345000,51.176224,0.000000,397.485000,0,0,0,0,0

29,07:00-07:15,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.939605,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,18.492301,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,181.955067,24.40,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.420686,5.726688,11.616000,12.765984,75.754809,114.345000,51.176224,0.000000,394.218000,0,0,0,0,0

30,07:15-07:30,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.939605,0.000000,0.000000,45.952896,38.245796,10.168066,0.000000,0.000000,0.962928,0.000000,0.000000,18.492301,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,181.951940,32.15,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.420686,5.726688,11.616000,12.765984,75.754809,114.345000,51.176224,0.000000,394.218000,0,0,0,0,0

31,07:30-07:45,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,231.000765,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,18.738017,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.052016,36.99,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.477301,5.726688,11.616000,12.765984,87.370809,114.345000,51.176224,1.238459,394.218000,0,0,0,0,0

32,07:45:08:00,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,231.000765,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,18.738017,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.052016,42.80,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.477301,5.726688,11.616000,12.765984,87.370809,114.345000,51.176224,0.000000,394.218000,0,0,0,0,0

33,08:00-08:15,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,231.000765,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,19.627084,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,47.84,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,5.726688,11.616000,12.765984,74.817124,114.345000,51.176224,0.000000,398.906750,0,0,0,0,0

34,08:15-08:30,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,231.000765,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,19.627084,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,52.68,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,5.726688,11.616000,12.765984,64.856000,114.345000,51.176224,0.000000,399.663000,0,0,0,0,0

35,08:30-08:45,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,7.440048,0.000000,0.000000,0.962928,0.000000,0.000000,19.627084,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,52.68,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,5.726688,11.616000,14.893648,89.056000,114.345000,70.116112,0.000000,399.663000,0,0,0,0,0

36,08:45:09:00,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,7.440048,0.000000,0.000000,0.962928,0.000000,0.000000,19.627084,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,62.36,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,5.726688,11.616000,17.021312,120.284551,114.345000,70.116112,2.752230,399.663000,0,0,0,0,0

37,09:00:09:15,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,7.440048,0.000000,0.000000,0.962928,0.000000,0.000000,21.786999,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,46.11,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,11.616000,17.021312,142.795125,114.345000,70.116112,3.779556,397.485000,0,0,0,0,0

38,09:15-09:30,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,7.440048,0.000000,0.000000,0.962928,0.000000,0.000000,21.786999,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,49.98,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,11.616000,17.021312,142.795125,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

39,09:30-09:45,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,21.786999,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,55.79,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,11.616000,12.767898,142.795125,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

40,09:45-10:00,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,21.786999,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,60.63,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,11.616000,12.767898,142.795125,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

41,10:00-10:15,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,21.786999,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,67.20,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,11.616000,12.767898,142.795125,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

42,10:15-10:30,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.546550,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,73.01,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,22.298751,12.767898,142.795125,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

43,10:30-10:45,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.546550,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,76.88,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,22.298751,12.767898,123.390863,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

44,10:45-11:00,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,50.227584,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.546550,0.000000,0.000000,74.237856,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,79.78,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,22.298751,12.767898,123.390863,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

45,11:00-11:15,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,50.227584,38.245796,12.028078,0.000000,0.000000,0.962928,0.000000,0.000000,22.546550,0.000000,0.000000,64.114512,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,90.75,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,22.298751,12.767898,123.390863,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

46,11:15-11:30,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,12.028078,0.000000,0.000000,0.962928,0.000000,0.000000,22.546550,0.000000,0.000000,64.114512,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,90.75,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,22.298751,12.767898,123.390863,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

