Block,Time,CHAMERA2,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,UNCHAHAR4,URI2,NAPP,SEWA2,JHAJJAR,RIHAND2,UNCHAHAR1,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,KOLDAM,RAPPC,NJPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,KISHANGANGA,CHAMERA1,BSIUL,URI,RAPPB,TANAKPUR,SALAL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,48.849727,5.39154,422.443799,124.384996,20.427664,0,0,6.745516,96.955943,0,27.638981,1.19116,9.274803,67.823003,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,33.12,0,2.4339,77.854,0,0,0,48.878288,0,99.122758,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

7,01:30-01:45,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,48.849727,5.39154,422.443799,124.384996,20.427664,0,0,6.745516,96.955943,0,27.638981,1.19116,9.274803,67.823003,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,33.12,0,2.4339,77.854,0,0,0,48.878288,0,99.122758,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

8,01:45-02:00,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,48.849727,5.39154,422.443799,124.384996,20.427664,0,0,6.745516,96.955943,0,27.638981,1.19116,9.274803,67.823003,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,33.12,0,2.4339,77.854,0,0,0,48.878288,0,100.480604,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

9,02:00-02:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,48.849727,5.39154,422.443799,124.384996,20.427664,0,0,6.745516,96.955943,0,27.638981,1.19116,9.274803,67.823003,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,33.12,0,2.4339,77.854,0,0,0,50.181709,0,100.480604,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

10,02:15-02:30,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,48.849727,0,422.443799,124.384996,20.427664,0,0,6.745516,96.955943,0,27.638981,1.19116,9.274803,67.823003,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,6.5208,33.12,0,2.4339,77.854,0,0,0,50.181709,0,100.480604,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

11,02:30-02:45,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,48.849727,0,422.443799,124.384996,20.427664,0,0,6.745516,96.955943,0,27.638981,1.19116,9.274803,67.823003,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,6.5208,33.12,0,2.4339,77.854,0,0,0,50.181709,0,100.480604,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

12,02:45-03:00,48.499828,688.715947,59.175403,34.831253,43.536137,3.094586,37.890519,48.849727,0,422.443799,124.384996,20.427664,0,0,6.745516,96.955943,0,27.638981,1.19116,9.274803,67.823003,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,6.5208,33.12,0,2.4339,77.854,0,0,0,50.181709,0,100.480604,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

13,03:00-03:15,48.499828,688.715947,59.175403,34.831253,21.771216,1.494586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,0,6.745516,94.255943,0,27.638981,1.19116,9.274803,67.823003,179.962454,5.534073,127.380717,144.58895,43.606625,8.340651,28.09872,6.5208,33.12,0,2.4339,77.854,0,0,0,50.181709,0,101.83845,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

14,03:15-03:30,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,0,6.745516,94.255943,0,27.638981,1.19116,9.274803,67.823003,179.962454,5.534073,127.380717,144.58895,44.906625,8.340651,28.09872,6.5208,33.12,0,2.4339,77.854,0,0,0,50.181709,0,101.83845,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

15,03:30-03:45,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,0,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,28.09872,6.5208,33.12,0,1.7934,77.854,0,0,0,50.181709,0,101.83845,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

16,03:45-04:00,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,0,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,28.09872,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,101.83845,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

17,04:00-04:15,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,0,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,28.09872,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

18,04:15-04:30,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,0,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

19,04:30-04:45,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,0,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

20,04:45-05:00,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,3.814368,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,77.854,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

21,05:00-05:15,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,4.272091,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,76.692,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

22,05:15-05:30,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,4.272091,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,76.692,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

23,05:30-05:45,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,4.272091,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,76.692,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

24,05:45-06:00,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,4.272091,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,76.692,0,0,0,50.181709,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

25,06:00-06:15,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,4.272091,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,65.072,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

26,06:15-06:30,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,9.154482,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,65.072,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

27,06:30-06:45,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,59.504133,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,65.072,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

28,06:45-07:00,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,59.504133,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,65.072,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

29,07:00-07:15,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,59.504133,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,65.072,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

30,07:15-07:30,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,59.504133,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.7934,65.072,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

31,07:30-07:45,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,59.504133,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.1529,65.072,0,0,0,49.529998,0,103.196296,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

32,07:45:08:00,48.499828,688.715947,59.175403,34.831253,21.771216,3.094586,37.890519,48.849727,0,482.443799,121.484996,20.427664,0,59.504133,6.237292,94.255943,0,27.638981,1.19116,9.274803,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,1.1529,65.072,0,0,0,49.529998,0,101.83845,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,416.25

33,08:00-08:15,48.499828,688.715947,59.175403,34.831253,10.884034,3.094586,37.890519,48.849727,0,482.443799,121.484996,22.630299,0,7.628735,6.237292,94.255943,0,27.638981,1.19116,6.956102,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,2.562,65.072,0,0,0,48.878288,0,101.83845,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,416.25

34,08:15-08:30,48.499828,688.715947,59.175403,34.831253,10.884034,3.094586,37.890519,48.849727,0,482.443799,121.484996,22.630299,0,4.272091,6.237292,94.255943,0,27.638981,1.19116,6.956102,67.823003,161.576197,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,2.562,65.072,0,0,0,48.878288,0,101.83845,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,416.25

35,08:30-08:45,48.499828,688.715947,59.175403,34.831253,10.884034,3.094586,37.890519,48.849727,0,482.443799,121.484996,22.630299,0,18.308964,6.021682,94.255943,0,27.638981,1.19116,3.747395,67.823003,156.004604,5.534073,127.380717,144.58895,44.906625,8.340651,14.04936,13.0416,33.12,0,2.562,65.072,0,0,0,48.878288,0,101.83845,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

36,08:45:09:00,48.499828,688.715947,59.175403,34.831253,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,18.308964,6.021682,97.055943,0,27.638981,1.19116,1.873698,67.823003,156.004604,5.534073,130.580717,149.98895,44.906625,8.340651,13.272,13.0416,38.64,0,2.562,65.072,0,0,0,48.878288,0,101.83845,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

37,09:00:09:15,48.499828,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,121.484996,22.630299,0,18.308964,6.021682,94.255943,0,27.638981,1.19116,1.873698,67.823003,156.004604,5.534073,127.380717,144.58895,44.906625,8.340651,0,13.0416,38.64,0,2.562,65.072,0,0,0,48.878288,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

38,09:15-09:30,48.499828,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,121.484996,22.630299,0,18.308964,6.021682,96.255943,0,27.638981,1.19116,0,67.823003,156.004604,5.534073,127.380717,144.58895,44.906625,8.340651,0,13.0416,38.64,0,2.562,65.072,0,0,0,48.878288,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

39,09:30-09:45,48.499828,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,121.484996,22.630299,0,4.272091,6.021682,94.255943,0,27.638981,1.19116,0,67.823003,156.004604,5.534073,127.380717,144.58895,44.906625,8.340651,0,13.0416,33.12,0,2.562,65.072,0,0,0,48.878288,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,416.25

40,09:45-10:00,48.499828,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,121.484996,22.630299,0,0,6.021682,94.255943,0,27.638981,1.19116,0,67.823003,156.004604,5.534073,127.380717,144.58895,44.906625,8.340651,0,13.0416,33.12,0,2.562,65.072,0,0,0,48.878288,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,416.25

41,10:00-10:15,48.499828,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,6.021682,96.955943,0,27.638981,1.19116,0,67.823003,156.004604,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,38.64,0,2.562,65.072,0,0,0,48.226577,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,411.75

42,10:15-10:30,48.499828,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,6.021682,96.955943,0,27.638981,1.19116,0,67.823003,156.004604,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,38.64,0,2.562,65.072,0,0,0,48.226577,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20,411.75

43,10:30-10:45,48.499828,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,6.021682,96.955943,0,27.638981,1.19116,0,67.823003,156.004604,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,38.64,0,2.562,53.452,0,0,0,48.226577,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,411.75

44,10:45-11:00,48.499828,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,6.021682,96.955943,0,27.638981,1.19116,0,67.823003,156.004604,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,33.12,0,2.562,53.452,0,0,0,48.226577,0,101.83845,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.202375,44.311,20.801072,0,20.0018,411.75

45,11:00-11:15,36.816671,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,5.159241,97.055943,0,27.638981,1.19116,0,67.823003,133.718232,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,33.12,0,3.2025,53.452,0,0,0,48.226577,0,100.480604,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,411.75

46,11:15-11:30,36.816671,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,5.159241,97.055943,0,27.638981,1.19116,0,67.823003,133.718232,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,33.12,0,11.529,53.452,0,0,0,48.226577,0,100.480604,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,411.75

47,11:30-11:45,36.816671,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,5.159241,96.955943,0,27.638981,1.19116,0,67.823003,133.718232,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,38.64,0,11.529,53.452,0,0,0,48.226577,0,100.480604,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,411.75

48,11:45-12:00,36.816671,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,5.159241,97.055943,0,27.638981,1.19116,0,67.823003,133.718232,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,38.64,0,11.529,53.452,0,0,0,48.226577,0,100.480604,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,411.75

49,12:00-12:15,32.333219,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,5.159241,97.055943,0,27.638981,1.19116,0,67.823003,133.718232,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,38.64,0,2.562,53.452,0,0,0,47.574866,0,100.480604,0,0,0,78.916488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

50,12:15-12:30,32.333219,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,5.159241,97.055943,0,27.638981,1.19116,0,67.823003,133.718232,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,33.12,0,2.562,65.072,0,0,0,47.574866,0,100.480604,0,0,0,78.916488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

51,12:30-12:45,32.333219,688.715947,59.175403,23.221853,10.884034,3.094586,37.890519,48.849727,0,482.443799,124.384996,22.630299,0,0,5.159241,96.955943,0,27.638981,1.19116,0,67.823003,133.718232,5.534073,130.580717,149.98895,44.906625,8.340651,0,6.5208,33.12,0,2.562,79.37622,0,0,0,47.574866,0,100.480604,0,0,0,78.916488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,405

