Block,Time,TALA,BRBCL,FSTPP I & II,KHSTPP-II,SASAN,KHSTPP-I,NAPP,RAPPB,ANTA_GF,UNCHAHAR3,PARBATI3,DADRI_RF,BSIUL,DULHASTI,SEWA2,URI,ANTA_CRF,KOTESHWR,AURY_CRF,DHAULIGNGA,KOLDAM,CHAMERA3,JHAJJAR,TANDA2,DADRI_LF,RAPPC,DADRI_GF,UNCHAHAR4,AURY_RF,AURY_GF,RIHAND3,RIHAND2,UNCHAHAR1,RIHAND1,KISHANGANGA,DADRI_CRF,UNCHAHAR2,URI2,RAMPUR,TANAKPUR,AURY_LF,CHAMERA1,DADRT2,SINGRAULI,SINGRAULI_HYDRO,CHAMERA2,NJPC,ANTA_LF,TEHRI,ANTA_RF,SALAL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,0.000000,15.835317,11.092900,92.958598,403.945542,25.446148,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,6.289964,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,6.597864,88.743200,0.000000,0.000000,23.295090,30.768215,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

9,02:00-02:15,0.000000,14.610831,11.092900,92.958598,403.945542,25.446148,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,6.289964,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,6.597864,88.743200,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,24.659034,0,0,0,0,0

10,02:15-02:30,0.000000,16.224991,11.092900,92.958598,403.945542,25.446148,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,6.289964,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,6.597864,88.743200,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,24.659034,0,0,0,0,0

11,02:30-02:45,0.000000,15.589653,11.092900,92.958598,403.945542,25.446148,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,0.000000,1.856373,0.000000,40.466899,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,43.137877,44.857662,6.597864,60.987414,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,24.659034,0,0,0,0,0

12,02:45-03:00,0.000000,18.160145,11.092900,92.958598,403.945542,25.446148,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,0.000000,1.856373,0.000000,40.466899,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,43.137877,44.857662,6.597864,60.987414,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,24.659034,0,0,0,0,0

13,03:00-03:15,0.000000,17.233260,11.382280,78.277290,403.945542,25.041016,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,0.000000,1.856373,0.000000,40.466899,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,43.137877,44.857662,6.597864,60.987414,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

14,03:15-03:30,0.000000,16.257363,11.382280,78.277290,403.945542,25.041016,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,43.137877,44.857662,6.597864,60.987414,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

15,03:30-03:45,0.000000,15.870311,11.382280,78.277290,403.945542,25.041016,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,43.137877,44.857662,6.597864,60.987414,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

16,03:45-04:00,0.000000,16.953510,11.382280,78.277290,403.945542,25.041016,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,0.000000,1.856373,0.000000,40.466899,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,43.137877,44.857662,6.597864,60.987414,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

17,04:00-04:15,0.000000,18.205224,11.382280,78.277290,403.945542,25.041016,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,0.000000,1.856373,0.000000,40.466899,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,43.137877,44.857662,6.597864,60.987414,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

18,04:15-04:30,0.000000,19.291953,11.382280,78.277290,403.945542,25.041016,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,0.000000,1.856373,0.000000,40.466899,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,43.137877,44.857662,6.597864,60.987414,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,12.943967,0.000000,12.329517,0,0,0,0,0

19,04:30-04:45,0.000000,19.291953,11.382280,78.277290,403.945542,25.041016,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,56.788517,44.857662,6.597864,60.987414,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,12.943967,0.000000,12.329517,0,0,0,0,0

20,04:45-05:00,0.000000,19.291953,11.382280,78.277290,403.945542,25.041016,42.237905,0.000000,0.000000,14.903070,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.010370,6.597864,85.849519,0.000000,0.000000,23.295090,20.761279,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,12.943967,0.000000,12.329517,0,0,0,0,0

21,05:00-05:15,0.000000,19.291953,18.416070,128.859491,403.945542,38.308406,42.237905,0.000000,0.000000,18.420484,0.000000,0.000000,0.000000,15.895501,0.000000,40.466899,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,231.504000,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,8.051709,88.743200,0.000000,0.000000,31.438597,30.768215,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,12.943967,0.000000,12.329517,0,0,0,0,0

22,05:15-05:30,0.000000,19.291953,19.996158,142.047864,403.945542,44.756553,42.237905,0.000000,0.000000,22.848480,0.000000,0.000000,0.000000,15.895501,5.091815,40.466899,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,233.706568,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,9.779983,88.743200,0.000000,0.000000,40.889490,30.768215,0.000000,0.000000,0.000000,0.000000,361.840752,121.141702,0.793470,0.000000,0.000000,0.000000,24.672539,0.000000,12.329517,0,0,0,0,0

23,05:30-05:45,0.000000,19.291953,19.996158,142.047864,403.945542,44.756553,42.237905,0.000000,0.000000,22.848480,0.000000,0.000000,0.000000,15.895501,10.183629,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,233.706568,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,9.779983,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,429.362752,121.141702,0.793470,0.000000,0.000000,0.000000,24.672539,0.000000,12.329517,0,0,0,0,0

24,05:45-06:00,0.000000,19.291953,19.996158,142.047864,403.945542,44.756553,42.237905,0.000000,0.000000,22.848480,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,233.706568,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,9.779983,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,496.884752,121.141702,0.793470,0.000000,18.269524,0.000000,25.280237,0.000000,12.329517,0,0,0,0,0

25,06:00-06:15,0.000000,19.291953,19.996158,142.047864,403.945542,44.756553,42.237905,0.000000,0.000000,19.331066,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,288.688768,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,8.326138,88.743200,0.000000,0.000000,35.241468,20.761279,0.000000,0.000000,0.000000,0.000000,580.708010,121.141702,0.793470,0.000000,36.539048,0.000000,25.887935,0.000000,12.329517,0,0,0,0,0

26,06:15-06:30,0.000000,19.291953,17.237402,142.047864,403.945542,38.578695,42.237905,0.000000,0.000000,21.938477,0.000000,0.000000,1.061060,15.895501,15.244585,34.077389,0.000000,16.168625,0.000000,0.000000,0.000000,0.000000,346.564768,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,9.069941,88.743200,0.000000,0.000000,35.241468,18.166119,0.000000,0.000000,0.000000,11.125696,580.708010,121.141702,0.793470,3.214530,54.808572,0.000000,38.831902,0.000000,12.329517,0,0,0,0,0

27,06:30-06:45,0.000000,19.291953,19.996158,142.047864,403.945542,44.756553,42.237905,0.000000,0.000000,25.242424,0.000000,0.000000,1.061060,15.895501,15.244585,34.077389,0.000000,24.252938,0.000000,7.645420,0.000000,1.228322,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,10.523786,88.743200,0.000000,0.000000,40.889455,30.768215,0.000000,0.000000,0.000000,27.104025,644.391123,121.141702,0.793470,6.429059,73.078096,0.000000,38.831902,0.000000,12.329517,0,0,0,0,0

28,06:45-07:00,0.000000,19.291953,19.996158,142.047864,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,18.869891,31.791001,15.244585,34.077389,0.000000,32.337250,0.000000,15.800534,0.000000,28.033985,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,55.908120,10.523786,88.743200,0.000000,0.000000,40.889490,30.768215,0.000000,0.000000,0.000000,40.656038,655.146674,121.141702,0.793470,25.407641,112.814311,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

29,07:00-07:15,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,18.869891,31.791001,15.244585,34.077389,0.000000,32.337250,0.000000,26.437861,0.000000,28.033985,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,68.586147,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,40.656038,655.146674,121.141702,0.793470,25.407641,112.814311,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

30,07:15-07:30,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,18.869891,31.791001,15.244585,34.077389,0.000000,32.337250,0.000000,26.437861,0.000000,28.033985,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,70.450622,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,40.656038,655.146674,121.141702,0.793470,38.111462,112.814311,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

31,07:30-07:45,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,18.869891,31.791001,15.244585,34.077389,0.000000,32.337250,0.000000,26.437861,0.000000,24.566433,401.227878,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,72.315001,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,40.656038,583.564287,121.141702,0.793470,38.111462,112.814311,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

32,07:45:08:00,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,12.579927,31.791001,15.244585,34.077389,0.000000,32.337250,0.000000,26.437861,0.000000,19.653146,401.227878,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,40.656038,583.564287,121.141702,0.793470,38.111462,112.814311,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

33,08:00-08:15,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,12.579927,31.791001,15.244585,34.077389,0.000000,32.337250,0.000000,17.625241,0.000000,19.653146,401.227878,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,27.104025,583.564287,121.141702,0.793470,38.111462,112.814311,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

34,08:15-08:30,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,16.168625,0.000000,8.812620,0.000000,1.228322,401.227878,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,22.861020,583.564287,121.141702,0.793470,3.214530,73.078096,0.000000,38.831902,0.000000,12.329517,0,0,0,0,0

35,08:30-08:45,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,7.645420,0.000000,0.000000,401.227878,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,13.183188,583.564287,121.141702,0.793470,0.000000,54.808572,0.000000,38.831902,0.000000,12.329517,0,0,0,0,0

36,08:45:09:00,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,401.227878,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,583.564287,121.141702,0.793470,0.000000,18.269524,0.000000,38.831902,0.000000,12.329517,0,0,0,0,0

37,09:00:09:15,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,22.848480,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,401.227878,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,9.779983,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,580.745629,121.141702,0.793470,0.000000,0.000000,0.000000,25.887935,0.000000,12.329517,0,0,0,0,0

38,09:15-09:30,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,22.848480,0.000000,0.000000,0.000000,15.895501,10.183629,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,401.227878,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,9.779983,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,580.745629,121.141702,0.793470,0.000000,0.000000,0.000000,25.887935,0.000000,12.329517,0,0,0,0,0

39,09:30-09:45,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.221396,0.000000,0.000000,0.000000,15.895501,5.091815,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.426265,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,599.201720,121.141702,0.793470,0.000000,0.000000,0.000000,25.887935,0.000000,12.329517,0,0,0,0,0

40,09:45-10:00,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.221396,0.000000,0.000000,0.000000,15.895501,5.091815,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.426265,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,608.643887,121.141702,0.793470,0.000000,0.000000,0.000000,25.887935,0.000000,12.329517,0,0,0,0,0

41,10:00-10:15,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.221396,0.000000,0.000000,0.000000,15.895501,5.091815,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.426265,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,642.624719,121.141702,0.793470,0.000000,0.000000,0.000000,24.672539,0.000000,12.329517,0,0,0,0,0

42,10:15-10:30,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.221396,0.000000,0.000000,0.000000,15.895501,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.426265,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,632.978719,121.141702,0.793470,0.000000,0.000000,0.000000,24.672539,0.000000,12.329517,0,0,0,0,0

43,10:30-10:45,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.454940,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523622,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,590.536319,121.141702,0.793470,0.000000,0.000000,0.000000,24.672539,0.000000,12.329517,0,0,0,0,0

44,10:45-11:00,0.000000,18.771985,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,583.784119,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

45,11:00-11:15,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,638.584010,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

46,11:15-11:30,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,5.436871,0.000000,0.000000,579.743410,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

47,11:30-11:45,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,5.436871,0.000000,0.000000,524.858152,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

