Block,Time,BSIUL,CHAMERA1,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SEWA2,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,DULHASTI,KOLDAM,SALAL,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
32,07:45:08:00,5.5,42.14808,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0.663309,0,46.90201,122.432091,128.451291,37.821176,0,36.022,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.53,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.52,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.28254,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020161,0,0,0.001107,0.022515

33,08:00-08:15,0,28.045,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0.663309,0,46.90201,122.432091,128.451291,37.821176,0,36.022,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.53,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.52,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.28254,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020161,0,0,0.001107,0.022331

34,08:15-08:30,0,13.983,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,4.402169,0.663309,0,46.90201,122.432091,128.451291,37.821176,0,36.022,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.53,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.52,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.28254,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020161,0,0,0.001107,0.022331

35,08:30-08:45,0,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,19.076066,0.663309,0,46.90201,122.432091,128.451291,37.821176,0,36.022,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.53,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.52,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.28254,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022331

36,08:45:09:00,0,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,52.992,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,38.152132,0.663309,0,46.90201,122.432091,128.451291,37.821176,0,36.022,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.53,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.52,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.28254,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022331

37,09:00:09:15,0,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,52.992,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,38.152132,0.663309,0,46.90201,122.432091,128.451291,37.821176,0,36.022,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.53,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.67,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.28254,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,3.693005,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022146

38,09:15-09:30,0,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,38.152132,0.663309,0,46.90201,122.432091,128.451291,37.821176,0,36.022,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.53,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.67,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.28254,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,3.693005,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022146

39,09:30-09:45,0,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,38.152132,0.663309,0,46.90201,122.432091,128.451291,37.821176,0,36.022,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.53,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.67,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.28254,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.150721,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022146

40,09:45-10:00,0,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,19.076066,0,0,46.90201,122.432091,128.451291,37.821176,0,47.642,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.56,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.67,1.05,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.28254,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.207581,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022146

41,10:00-10:15,0,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,4.402169,0,0,46.90201,122.432091,128.451291,56.92678,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.56,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.73,1.05,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.293256,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.26444,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.022146

42,10:15-10:30,0,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,56.92678,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.59,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.73,1.09,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.293256,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.26444,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.022146

43,10:30-10:45,0,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,56.92678,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.59,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.73,1.09,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.303972,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.406588,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.021999

44,10:45-11:00,0,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,56.92678,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.59,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.73,1.09,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.303972,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.406588,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.021999

45,11:00-11:15,0,0,132.710689,6.405,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,56.92678,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.59,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.09,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.303972,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.406588,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,339.75,0,0,0,0,0.019843,0,0,0.001107,0.021999

46,11:15-11:30,0,0,132.710689,6.405,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,36.506751,27.350811,18.108732,30.855472,11.155202,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,56.92678,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.59,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.09,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.303972,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.406588,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,331.875,0,0,0,0,0.019843,0,0,0.001107,0.021999

47,11:30-11:45,6.5538,0,132.710689,6.405,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,37.821176,0,69.72,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.59,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.09,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.303972,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.406588,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,324,0,0,0,0,0.019843,0,0,0.001107,0.021999

48,11:45-12:00,6.5538,0,132.710689,6.405,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,30.855472,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,18.910588,0,69.72,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.59,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.09,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.303972,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.491877,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,317.25,0,0,0,0,0.019843,0,0,0.001107,0.021999

49,12:00-12:15,6.5538,0,132.710689,6.405,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,15.349422,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,0,0,69.72,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.59,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.09,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.303972,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.548736,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,309.375,0,0,0,0,0.019685,0,0,0.001107,0.021924

50,12:15-12:30,13.1076,0,132.710689,6.405,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,0,0,69.72,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.59,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.09,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.303972,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.634025,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,309.375,0,0,0,0,0.019685,0,0,0.001107,0.021924

51,12:30-12:45,13.1076,0,132.710689,0.3843,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,0,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.59,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.09,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.690884,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,309.375,0,0,0,0,0.019685,0,0,0.001107,0.021924

52,12:45-13:00,13.1076,0,132.710689,0.3843,4.233847,22.444045,44.326064,2.392833,52.992,1.053695,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,0,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.55,0,0.2,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.04,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.747743,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,309.375,0,0,0,0,0.019685,0,0,0.001107,0.021924

53,13:00-13:15,13.1076,0,132.710689,0.3843,4.233847,22.444045,44.326064,2.392833,52.992,1.053695,0,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,0,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.55,0,0.2,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.04,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.325404,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.747743,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,309.375,0,0,0,0,0.019526,0,0,0.001107,0.021924

54,13:15-13:30,13.1076,0,132.710689,0.3843,4.233847,22.444045,44.326064,2.392833,50.232,1.053695,0,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,0,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.55,0,0.2,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.04,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.325404,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.833032,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,309.375,0,0,0,0,0.019526,0,0,0.001107,0.021924

55,13:30-13:45,13.1076,0,132.710689,0.3843,4.233847,22.444045,44.326064,2.392833,50.232,1.053695,0,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,0,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.55,0,0.2,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.04,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.833032,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021777

56,13:45-14:00,13.1076,0,132.710689,0.3843,4.233847,22.444045,44.326064,2.392833,50.232,1.053695,0,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,0,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.55,0,0.2,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.04,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.833032,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021777

57,14:00-14:15,13.1076,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,50.232,1.053695,0,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,0,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.55,0,0.2,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.04,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.833032,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021777

58,14:15-14:30,13.1076,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,50.232,1.053695,0,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,18.467372,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.55,0,0.2,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.04,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.833032,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021777

59,14:30-14:45,13.1076,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,50.232,1.053695,0,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,18.910588,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.55,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.04,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.833032,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021777

60,14:45-15:00,13.1076,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,50.232,1.053695,0,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,37.821176,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.02,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.833032,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021777

61,15:00-15:15,13.1076,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,50.232,1.053695,23.962191,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,37.821176,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.02,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,4.97518,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021703

62,15:15-15:30,13.1076,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,50.232,1.053695,35.943287,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,54.367941,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.02,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,5.117328,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021703

63,15:30-15:45,13.1076,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,52.992,1.053695,50.350934,33.101178,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0,0,46.90201,122.432091,128.451291,56.92678,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.02,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021703

64,15:45-16:00,13.1076,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,52.992,1.053695,50.350934,33.101178,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,0.663309,0,46.90201,122.432091,128.451291,56.92678,0,36.022,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.02,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021703

65,16:00-16:15,13.1076,0,132.710689,0,4.233847,22.444045,44.326064,2.392833,50.232,1.053695,50.350934,33.101178,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,48.377483,0,1.326619,0,46.90201,122.432091,128.451291,56.92678,0,36.022,43.02744,65.267821,0,3.734724,28.632886,6.22454,0,72.930502,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.52,0,0.22,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.83,1.02,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.046931,2.809605,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021703

