Time,Block,NR/2023/17404/F,NR/2023/17890/C,NR/2023/17344/F,NR/2023/17263/F,NR/2023/17165/A,NR/2023/17402/F,NR/2023/14875/A,NR/2023/17496/F,NR/2023/17889/C,WR/2023/17681/A,NR/2023/17891/C,WR/2023/19090/A,NR/2023/17894/C,WR/2023/17681/A/II,Total
6,01:15-01:30,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

7,01:30-01:45,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

8,01:45-02:00,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

9,02:00-02:15,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

10,02:15-02:30,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

11,02:30-02:45,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

12,02:45-03:00,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

13,03:00-03:15,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

14,03:15-03:30,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

15,03:30-03:45,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

16,03:45-04:00,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

17,04:00-04:15,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

18,04:15-04:30,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

19,04:30-04:45,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

20,04:45-05:00,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

21,05:00-05:15,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

22,05:15-05:30,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

23,05:30-05:45,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

24,05:45-06:00,20.400000,4.350000,0.530000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,0.000000,0,0.000000,451.01

25,06:00-06:15,20.400000,4.350000,0.580000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,0,0.000000,0,100.000000,450.52

26,06:15-06:30,20.400000,4.350000,0.580000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,0,0.000000,0,100.000000,450.52

27,06:30-06:45,20.400000,4.350000,0.580000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,0,0.000000,0,100.000000,450.52

28,06:45-07:00,20.400000,4.350000,0.580000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,0.35,0.000000,0,100.000000,450.87

29,07:00-07:15,20.400000,4.250000,0.680000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,0.64,0.000000,0,100.000000,451.16

30,07:15-07:30,20.400000,4.250000,0.680000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,1.01,0.000000,0,100.000000,451.53

31,07:30-07:45,20.400000,4.250000,0.680000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,1.39,0.000000,0,100.000000,451.91

32,07:45:08:00,20.400000,4.250000,0.680000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,1.83,0.000000,0,100.000000,452.35

33,08:00-08:15,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,2.27,0.000000,0,100.000000,453.08

34,08:15-08:30,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,2.73,0.000000,0,100.000000,453.54

35,08:30-08:45,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,3.18,0.000000,0,100.000000,453.99

36,08:45:09:00,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,3.65,0.000000,0,100.000000,454.46

37,09:00:09:15,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,4.16,0.000000,24.21,100.000000,498.54

38,09:15-09:30,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,4.6,0.000000,24.21,100.000000,498.98

39,09:30-09:45,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,5.01,0.000000,24.21,100.000000,499.39

40,09:45-10:00,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,5.36,0.000000,24.21,100.000000,499.74

41,10:00-10:15,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,5.69,0.000000,24.21,100.000000,500.07

42,10:15-10:30,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,5.96,0.000000,24.21,100.000000,500.34

43,10:30-10:45,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,6.19,0.000000,24.21,100.000000,500.57

44,10:45-11:00,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,6.29,0.000000,24.21,100.000000,500.67

45,11:00-11:15,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,6.58,0.000000,24.21,100.000000,500.96

46,11:15-11:30,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,6.78,0.000000,24.21,100.000000,501.16

47,11:30-11:45,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,6.87,0.000000,24.21,100.000000,501.25

48,11:45-12:00,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,6.92,0.000000,24.21,100.000000,501.3

49,12:00-12:15,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,7.05,0.000000,24.21,100.000000,501.43

50,12:15-12:30,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,7.07,0.000000,24.21,100.000000,501.45

51,12:30-12:45,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,4.21,0.000000,24.21,100.000000,498.59

52,12:45-13:00,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,7.16,0.000000,24.21,100.000000,501.54

53,13:00-13:15,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,7.26,0.000000,24.21,100.000000,501.64

54,13:15-13:30,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,7.21,0.000000,24.21,100.000000,501.59

55,13:30-13:45,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,6.97,0.000000,24.21,100.000000,501.35

56,13:45-14:00,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,6.58,0.000000,24.21,100.000000,500.96

57,14:00-14:15,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,6.12,0.000000,24.21,100.000000,500.5

58,14:15-14:30,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,5.71,0.000000,24.21,100.000000,500.09

59,14:30-14:45,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,5.33,0.000000,24.21,100.000000,499.71

60,14:45-15:00,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,4.9,0.000000,24.21,100.000000,499.28

61,15:00-15:15,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,4.58,0.000000,0,100.000000,474.75

62,15:15-15:30,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,3.92,0.000000,0,100.000000,474.09

63,15:30-15:45,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,3.52,0.000000,0,100.000000,473.69

64,15:45-16:00,20.400000,4.250000,0.970000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,2.77,0.000000,0,100.000000,472.94

65,16:00-16:15,20.400000,4.250000,0.870000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,2.01,0.000000,0,100.000000,472.08

66,16:15-16:30,20.400000,4.250000,0.870000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,1.75,0.000000,0,100.000000,471.82

67,16:30-16:45,20.400000,4.250000,0.870000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,1.63,0.000000,0,100.000000,471.7

68,16:45-17:00,20.400000,4.250000,0.870000,0.000000,62.930000,255.480000,0.000000,6.780000,19.360000,0.000000,1,0.000000,0,100.000000,471.07

69,17:00-17:15,20.400000,4.350000,0.770000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,0.7,0.000000,0,100.000000,451.41

70,17:15-17:30,20.400000,4.350000,0.770000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,0.34,0.000000,0,100.000000,451.05

71,17:30-17:45,20.400000,4.350000,0.770000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,0.15,0.000000,0,100.000000,450.86

72,17:45-18:00,20.400000,4.350000,0.770000,0.000000,62.930000,255.480000,0.000000,6.780000,0.000000,0.000000,0,0.000000,0,100.000000,450.71

73,18:00-18:15,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

74,18:15-18:30,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

75,18:30-18:45,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

76,18:45-19:00,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

77,19:00-19:15,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

78,19:15-19:30,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

79,19:30-19:45,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

80,19:45-20:00,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

81,20:00-20:15,20.400000,4.430000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.27

82,20:15-20:30,20.400000,4.430000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.27

83,20:30-20:45,20.400000,4.430000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.27

84,20:45-21:00,20.400000,4.430000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.27

85,21:00-21:15,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

86,21:15-21:30,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

87,21:30-21:45,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

88,21:45-22:00,20.400000,4.350000,0.730000,0.000000,62.930000,0.000000,0.000000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,295.19

89,22:00-22:15,20.400000,4.350000,0.680000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,551.16

90,22:15-22:30,20.400000,4.350000,0.680000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,551.16

91,22:30-22:45,20.400000,4.350000,0.680000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,551.16

92,22:45-23:00,20.400000,4.350000,0.680000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,551.16

93,23:00-23:15,20.400000,4.250000,0.630000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,551.01

94,23:15-23:30,20.400000,4.250000,0.630000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,551.01

95,23:30-23:45,20.400000,4.250000,0.630000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,551.01

96,23:45-24:00,20.400000,4.250000,0.630000,179.140000,62.930000,0.000000,76.880000,6.780000,0.000000,100.000000,0,100.000000,0,0.000000,551.01

