Block,Time,JHAJJAR,ANTA_RF,DHAULIGNGA,SALAL,UNCHAHAR1,NAPP,KOTESHWR,CHAMERA1,DADRI_RF,DULHASTI,RAPPC,AURY_RF,CHAMERA3,RIHAND1,RIHAND3,DADRI_LF,RIHAND2,RAMPUR,SINGRAULI,DADRI_CRF,UNCHAHAR3,TANAKPUR,ANTA_CRF,URI2,UNCHAHAR4,TEHRI,SEWA2,DADRT2,PARBATI3,AURY_CRF,KOLDAM,BSIUL,DADRI_GF,ANTA_GF,AURY_GF,UNCHAHAR2,AURY_LF,TANDA2,SINGRAULI_HYDRO,NJPC,KISHANGANGA,ANTA_LF,URI,RAPPB,CHAMERA2,TALA,BRBCL,KHSTPP-II,KHSTPP-I,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,338.703500,0.000000,0.000000,1.337927,8.635500,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,11.514000,6.760157,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.311500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,69.535061,14.392500,4.797500,401.809815,0,0,0,0,0

7,01:30-01:45,338.703500,0.000000,0.000000,1.337927,8.635500,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,55.867463,118.657167,0.000000,43.293408,0.000000,101.592628,0.000000,11.514000,6.760157,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.311500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,23.304336,0.000000,0.000000,0.000000,14.392500,69.535061,14.392500,4.797500,401.809815,0,0,0,0,0

8,01:45-02:00,338.703500,0.000000,0.000000,1.337927,8.635500,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,55.867463,118.657167,0.000000,43.293408,0.000000,101.592628,0.000000,11.514000,6.760157,0.000000,8.002460,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.311500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,23.304336,0.000000,0.000000,0.000000,14.392500,69.535061,14.392500,4.797500,401.809815,0,0,0,0,0

9,02:00-02:15,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,55.867463,118.657167,0.000000,56.668070,0.000000,101.592628,0.000000,14.392500,6.760157,0.000000,8.002460,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,69.535061,14.392500,4.797500,401.809815,0,0,0,0,0

10,02:15-02:30,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,55.867463,118.657167,0.000000,56.668070,0.000000,101.592628,0.000000,14.392500,6.760157,0.000000,8.002460,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,69.535061,14.392500,4.797500,401.809815,0,0,0,0,0

11,02:30-02:45,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,55.867463,118.657167,0.000000,56.668070,0.000000,101.592628,0.000000,14.392500,0.000000,0.000000,8.002460,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,69.535061,14.392500,4.797500,401.809815,0,0,0,0,0

12,02:45-03:00,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,55.867463,118.657167,0.000000,56.668070,0.000000,101.592628,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,69.535061,14.392500,4.797500,401.809815,0,0,0,0,0

13,03:00-03:15,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,55.867463,118.657167,0.000000,56.668070,0.000000,101.592628,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,50.853500,14.392500,4.797500,401.809815,0,0,0,0,0

14,03:15-03:30,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,55.867463,118.657167,0.000000,56.668070,0.000000,101.592628,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,50.853500,14.392500,4.797500,401.809815,0,0,0,0,0

15,03:30-03:45,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,55.867463,118.657167,0.000000,56.668070,0.000000,101.592628,0.000000,14.392500,6.760157,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,50.853500,14.392500,4.797500,401.809815,0,0,0,0,0

16,03:45-04:00,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,55.867463,118.657167,0.000000,56.668070,0.000000,101.592628,0.000000,14.392500,6.760157,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,50.853500,14.392500,4.797500,401.809815,0,0,0,0,0

17,04:00-04:15,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,76.980801,118.657167,0.000000,56.668070,0.000000,110.964156,0.000000,14.392500,6.760157,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,50.853500,14.392500,4.797500,401.809815,0,0,0,0,0

18,04:15-04:30,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,87.859304,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,14.392500,6.760157,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,50.853500,14.392500,4.797500,401.809815,0,0,0,0,0

19,04:30-04:45,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,12.512840,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,51.995305,14.392500,4.797500,401.809815,0,0,0,0,0

20,04:45-05:00,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,14.930780,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,51.995305,14.392500,4.797500,401.809815,0,0,0,0,0

21,05:00-05:15,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,14.930780,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,23.304336,0.000000,0.000000,0.000000,14.392500,51.995305,14.392500,4.797500,401.809815,0,0,0,0,0

22,05:15-05:30,338.703500,0.000000,0.000000,1.337927,11.514000,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,29.861559,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,23.304336,0.000000,0.000000,0.000000,14.392500,51.995305,14.392500,4.797500,401.809815,0,0,0,0,0

23,05:30-05:45,351.177000,0.000000,0.000000,12.264329,11.514000,20.494920,8.514603,0.000000,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,44.792338,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,83.601612,20.903283,4.797500,401.809815,0,0,0,0,0

24,05:45-06:00,351.177000,0.000000,0.000000,12.264329,11.514000,20.494920,8.514603,0.000000,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,44.792338,0.000000,393.395000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.230500,0.000000,0.000000,0.697499,18.172930,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,112.511834,20.903283,4.797500,401.809815,0,0,0,0,0

25,06:00-06:15,351.177000,0.000000,0.000000,12.264329,11.514000,20.494920,8.514603,7.959052,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,44.792338,0.000000,460.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.458683,0.000000,0.000000,0.697499,38.163153,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,132.834705,36.135996,7.674519,401.809815,0,0,0,0,0

26,06:15-06:30,340.622500,0.000000,0.000000,12.264329,11.514000,20.494920,8.514603,13.480361,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,14.392500,0.000000,0.000000,4.517518,0.000000,44.792338,5.064893,508.535000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.458683,0.000000,0.000000,0.697499,54.518790,0.000000,0.000000,2.118576,0.000000,12.636653,0.000000,14.392500,141.296834,44.422998,10.654864,401.809815,0,0,0,0,0

27,06:30-06:45,435.061288,0.000000,6.337498,12.264329,14.952176,20.494920,17.029206,26.530175,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,17.041968,0.000000,0.000000,4.517518,0.000000,44.792338,10.109323,565.735592,0.000000,0.000000,0.000000,1.055450,0.000000,0.000000,0.000000,27.458683,0.000000,0.000000,0.697499,77.234952,0.000000,0.000000,2.118576,0.000000,12.636653,0.000000,14.392500,141.296834,44.519917,10.654864,401.809815,0,0,0,0,0

28,06:45-07:00,551.381568,0.000000,15.336744,53.517072,17.391513,20.494920,25.543809,26.530175,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,20.940054,0.000000,0.000000,4.517518,0.000000,44.792338,14.069148,594.520592,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,31.710309,0.000000,0.000000,0.697499,104.494348,0.000000,0.000000,2.118576,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,15.707015,401.809815,0,0,0,0,0

29,07:00-07:15,626.496312,0.000000,17.532053,53.517072,20.936290,20.494920,25.543809,26.530175,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321043,0.000000,0.000000,4.517518,0.000000,44.792338,14.069148,648.724514,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.108594,0.000000,0.000000,0.697499,131.753742,0.000000,0.000000,2.118576,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

30,07:15-07:30,626.697521,0.000000,17.532053,53.517072,20.936290,20.494920,25.543809,26.530175,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,4.517518,0.000000,44.792338,14.452853,655.174547,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,134.661411,0.000000,0.000000,2.118576,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

31,07:30-07:45,626.697521,0.000000,26.298080,53.517072,20.936290,20.494920,25.543809,13.480361,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,8.002460,0.000000,44.792338,15.163984,655.174547,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,134.661411,0.000000,0.000000,3.177864,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

32,07:45:08:00,626.697521,0.000000,26.298080,53.517072,20.936290,20.494920,25.543809,13.480361,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,8.002460,0.000000,44.792338,15.163984,655.174547,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,134.661411,0.000000,0.000000,34.956504,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

33,08:00-08:15,626.697521,0.000000,26.298080,53.517072,20.936290,20.494920,25.543809,8.338055,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,8.002460,0.000000,44.792338,15.163984,655.174547,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,109.037580,0.000000,0.000000,34.956504,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

34,08:15-08:30,626.697521,0.000000,15.209994,6.689634,20.936290,20.494920,17.029206,0.000000,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,8.002460,0.000000,44.792338,10.109323,655.174547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,89.774274,0.000000,0.000000,4.237152,0.000000,12.636653,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

35,08:30-08:45,626.697521,0.000000,6.337498,1.337927,20.936290,20.494920,8.514603,0.000000,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,4.517518,0.000000,44.792338,5.064893,655.174547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,61.787962,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

36,08:45:09:00,626.697521,0.000000,0.000000,1.337927,20.936290,20.494920,8.514603,0.000000,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,4.517518,0.000000,44.792338,0.000000,655.174547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,32.711274,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

37,09:00:09:15,626.697521,0.000000,0.000000,1.337927,20.936290,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,4.517518,0.000000,44.792338,0.000000,655.174547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,31.075710,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

38,09:15-09:30,626.697521,0.000000,0.000000,1.337927,20.936290,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,4.517518,0.000000,29.861559,0.000000,655.174547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,17.627742,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

39,09:30-09:45,626.697521,0.000000,0.000000,1.337927,20.936290,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,4.517518,0.000000,14.930780,0.000000,655.174547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

40,09:45-10:00,626.697521,0.000000,0.000000,1.337927,20.936290,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,25.321301,0.000000,0.000000,4.517518,0.000000,14.930780,0.000000,655.174547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

41,10:00-10:15,626.697521,0.000000,0.000000,1.337927,10.135678,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,118.629289,0.000000,25.321301,6.760157,0.000000,4.517518,0.000000,14.930780,0.000000,568.833818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

42,10:15-10:30,599.356568,0.000000,0.000000,1.337927,10.135678,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,120.501206,0.000000,25.321301,6.760157,0.000000,4.517518,0.000000,14.930780,0.000000,511.263818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

43,10:30-10:45,622.803984,0.000000,0.000000,1.337927,10.135678,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,120.501206,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,14.930780,0.000000,453.693818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

44,10:45-11:00,626.697521,0.000000,0.000000,1.337927,10.135678,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,120.501206,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,416.503598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

45,11:00-11:15,626.697521,0.000000,0.000000,1.337927,10.135678,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,120.501206,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,435.074529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

46,11:15-11:30,626.697521,0.000000,0.000000,1.337927,10.135678,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,120.501206,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,502.239529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,4.237152,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

47,11:30-11:45,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,16.004921,0.000000,0.000000,0.000000,470.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,34.956504,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

