Block,Time,SINGRAULI_HYDRO,SALAL,AURY_LF,UNCHAHAR2,TEHRI,KOTESHWR,DADRI_CRF,AURY_CRF,NAPP,ANTA_GF,NJPC,BSIUL,ANTA_LF,DADRI_GF,CHAMERA2,UNCHAHAR3,DADRI_RF,RAPPB,RIHAND3,ANTA_CRF,CHAMERA1,KOLDAM,RAMPUR,UNCHAHAR4,SINGRAULI,DULHASTI,RIHAND1,URI2,UNCHAHAR1,CHAMERA3,PARBATI3,JHAJJAR,TANAKPUR,SEWA2,KISHANGANGA,TANDA2,URI,AURY_RF,DHAULIGNGA,AURY_GF,RIHAND2,DADRT2,ANTA_RF,DADRI_LF,RAPPC,FSTPP I & II,SASAN,TALA,KHSTPP-II,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,81.925180,0.000000,0.000000,0.000000,0.000000,0.000000,106.287077,0.000000,55.867463,16.004921,4.797500,0.000000,0.000000,336.784500,1.966591,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,43.293408,337.744000,0.000000,0.000000,30.440138,4.797500,401.809815,0.000000,66.176715,18.726178,14.392497,0,0,0,0,0

7,01:30-01:45,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,81.925180,0.000000,0.000000,0.000000,0.000000,0.000000,106.287077,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,1.966591,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,43.293408,337.744000,0.000000,0.000000,30.440138,4.797500,401.809815,0.000000,66.176715,18.726178,13.194736,0,0,0,0,0

8,01:45-02:00,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,81.925180,0.000000,0.000000,0.000000,0.000000,0.000000,106.287077,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,1.966591,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,43.293408,337.744000,0.000000,0.000000,30.440138,4.797500,401.809815,0.000000,66.176715,18.726178,13.842073,0,0,0,0,0

9,02:00-02:15,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,1.352031,0.000000,0.000000,0.000000,25.422912,0.000000,0.000000,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.378924,13.251210,0,0,0,0,0

10,02:15-02:30,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,1.352031,0.000000,0.000000,0.000000,25.422912,0.000000,0.000000,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,12.941307,0,0,0,0,0

11,02:30-02:45,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,89.567022,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,1.352031,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,14.141288,0,0,0,0,0

12,02:45-03:00,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,89.567022,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,1.352031,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,14.392497,0,0,0,0,0

13,03:00-03:15,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,89.567022,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,1.352031,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,14.392497,0,0,0,0,0

14,03:15-03:30,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,89.567022,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,1.352031,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,14.392497,0,0,0,0,0

15,03:30-03:45,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,89.567022,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,1.352031,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,14.392497,0,0,0,0,0

16,03:45-04:00,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,89.567022,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,1.352031,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,14.392497,0,0,0,0,0

17,04:00-04:15,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,75.350494,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,0.983296,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,43.293408,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,14.392497,0,0,0,0,0

18,04:15-04:30,0.679144,2.229878,0.000000,11.514000,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,95.926224,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,0.983296,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,43.293408,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,14.392497,0,0,0,0,0

19,04:30-04:45,0.679144,12.264329,0.000000,11.514000,14.930780,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,106.287077,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,0.245824,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,43.293408,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,14.392497,0,0,0,0,0

20,04:45-05:00,0.679144,12.264329,0.000000,11.514000,14.930780,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,106.287077,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,0.245824,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,43.293408,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,43.513325,13.279480,14.392497,0,0,0,0,0

21,05:00-05:15,0.679144,12.264329,0.000000,11.514000,14.930780,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,55.867463,4.517518,4.797500,0.000000,0.000000,336.784500,0.245824,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,54.089176,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,54.251636,16.817679,14.392497,0,0,0,0,0

22,05:15-05:30,0.679144,12.264329,0.000000,11.514000,29.861559,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,71.735146,4.517518,4.797500,0.000000,0.000000,336.784500,0.245824,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,66.176715,18.726178,14.392497,0,0,0,0,0

23,05:30-05:45,0.679144,12.264329,0.000000,11.514000,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,31.622917,87.705620,4.517518,4.797500,0.000000,0.000000,336.784500,1.474943,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,4.797500,401.809815,0.000000,82.126963,23.522910,14.392497,0,0,0,0,0

24,05:45-06:00,0.679144,12.264329,0.000000,22.073585,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,18.172930,0.000000,0.000000,0.000000,0.000000,8.635500,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,4.797500,0.000000,0.000000,336.784500,1.474943,0.000000,0.000000,0.000000,2.118576,0.000000,8.766027,0.000000,56.668070,337.744000,0.000000,0.000000,36.528165,8.980920,401.809815,0.000000,120.781860,33.389938,14.392497,0,0,0,0,0

25,06:00-06:15,0.679144,12.264329,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,38.163153,0.000000,0.000000,0.000000,3.197534,15.918585,0.000000,0.000000,118.657167,0.000000,7.959052,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,7.328661,0.000000,0.000000,421.628288,1.474943,0.000000,0.000000,0.000000,2.118576,0.000000,17.532053,0.000000,56.668070,366.529000,0.000000,0.000000,36.528165,19.890435,401.809815,0.000000,120.781860,33.389938,14.392497,0,0,0,0,0

26,06:15-06:30,0.679144,12.264329,0.000000,40.673301,44.792338,17.029206,0.000000,0.000000,20.699869,0.000000,54.518790,0.000000,0.000000,0.000000,12.636653,15.918585,0.000000,0.000000,118.657167,0.000000,13.480361,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,7.328661,0.000000,0.000000,500.307288,1.474943,1.534816,0.000000,0.000000,2.118576,0.000000,17.532053,0.000000,56.668070,405.799616,0.000000,0.000000,36.528165,19.890435,401.809815,0.000000,120.781860,33.389938,14.392497,0,0,0,0,0

27,06:30-06:45,0.679144,12.264329,0.000000,40.673301,44.792338,25.543809,0.000000,0.000000,20.699869,0.000000,77.234952,1.055450,0.000000,0.000000,12.636653,19.683797,0.000000,0.000000,118.657167,0.000000,26.530175,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,1.221827,3.664330,626.697521,1.474943,5.064893,0.000000,0.000000,2.118576,0.000000,17.532053,0.000000,56.668070,469.535931,0.000000,0.000000,36.528165,19.890435,401.809815,0.000000,120.781860,33.389938,14.392497,0,0,0,0,0

28,06:45-07:00,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,104.494348,12.513415,0.000000,0.000000,25.273307,25.184872,0.000000,0.000000,118.657167,0.000000,26.530175,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,1.474943,5.064893,0.000000,0.000000,2.118576,0.000000,26.298080,0.000000,56.668070,590.536384,0.000000,0.000000,36.528165,19.890435,401.809815,0.000000,120.781860,33.389938,14.392497,0,0,0,0,0

29,07:00-07:15,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,131.753742,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,26.530175,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,1.474943,10.109323,0.000000,0.000000,34.956504,0.000000,26.298080,0.000000,56.668070,655.174547,0.000000,0.000000,36.528165,19.890435,401.809815,0.000000,120.781860,33.389938,14.392497,0,0,0,0,0

30,07:15-07:30,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,134.661411,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,26.530175,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,1.229120,10.109323,0.000000,0.000000,34.956504,0.000000,26.298080,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,33.389938,14.392497,0,0,0,0,0

31,07:30-07:45,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,134.661411,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,13.480361,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,1.229120,10.109323,0.000000,0.000000,4.237152,0.000000,17.532053,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

32,07:45:08:00,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,134.661411,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,13.480361,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,1.229120,10.109323,0.000000,0.000000,3.177864,0.000000,8.766027,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

33,08:00-08:15,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,109.037580,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,8.338055,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,6.514333,5.064893,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

34,08:15-08:30,0.679144,12.264329,0.000000,40.673301,44.792338,17.029206,0.000000,0.000000,20.699869,0.000000,89.774274,0.000000,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,1.221827,3.664330,626.697521,6.514333,5.064893,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

35,08:30-08:45,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,61.787962,0.000000,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,1.597855,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

36,08:45:09:00,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,32.711274,0.000000,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,1.597855,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

37,09:00:09:15,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,31.075710,0.000000,0.000000,0.000000,12.636653,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,1.597855,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

38,09:15-09:30,0.679144,2.229878,0.000000,40.673301,29.861559,8.514603,0.000000,0.000000,20.699869,0.000000,17.627742,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,1.597855,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

39,09:30-09:45,0.679144,2.229878,0.000000,40.673301,14.930780,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,6.514333,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

40,09:45-10:00,0.679144,2.229878,0.000000,40.673301,14.930780,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,6.514333,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

41,10:00-10:15,0.679144,2.229878,0.000000,40.673301,14.930780,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,6.760157,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

42,10:15-10:30,0.679144,2.229878,0.000000,40.673301,14.930780,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,6.760157,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

43,10:30-10:45,0.679144,2.229878,0.000000,40.673301,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,6.760157,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

44,10:45-11:00,0.679144,2.229878,0.000000,40.673301,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,6.760157,0.000000,0.000000,0.000000,34.956504,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

45,11:00-11:15,0.679144,2.229878,0.000000,40.673301,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,16.004921,10.132320,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,34.956504,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

46,11:15-11:30,0.679144,2.229878,0.000000,40.673301,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,16.004921,10.132320,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

47,11:30-11:45,0.679144,2.229878,0.000000,40.673301,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,16.004921,10.132320,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

